指数,年月,地域,カテゴリ,数値,単位
指数,1999年2月,全国,0001 総合,97.7,
指数,1999年2月,全国,0002 食料,89.6,
指数,1999年2月,全国,0003 穀類,100.5,
指数,1999年2月,全国,0004 米類,114.5,
指数,1999年2月,全国,1001 うるち米Ａ,119.3,
指数,1999年2月,全国,1002 うるち米Ｂ,112.4,
指数,1999年2月,全国,0005 パン,88.9,
指数,1999年2月,全国,1021 食パン,89.9,
指数,1999年2月,全国,1022 あんパン,89.3,
指数,1999年2月,全国,0006 麺類,91.5,
指数,1999年2月,全国,1031 ゆでうどん,96.5,
指数,1999年2月,全国,1041 そうめん,88.2,
指数,1999年2月,全国,1042 スパゲッティ,90.8,
指数,1999年2月,全国,1051 カップ麺,85.5,
指数,1999年2月,全国,1052 中華麺,100.2,
指数,1999年2月,全国,0007 他の穀類,107.3,
指数,1999年2月,全国,1071 小麦粉,74.3,
指数,1999年2月,全国,1081 もち,122.9,
指数,1999年2月,全国,0008 魚介類,80.1,
指数,1999年2月,全国,0009 生鮮魚介,82.5,
指数,1999年2月,全国,1101 まぐろ,100.2,
指数,1999年2月,全国,1102 あじ,102.2,
指数,1999年2月,全国,1103 いわし,88.9,
指数,1999年2月,全国,1106 さけ,67,
指数,1999年2月,全国,1107 さば,89.1,
指数,1999年2月,全国,1108 さんま,64.8,
指数,1999年2月,全国,1110 たい,87.7,
指数,1999年2月,全国,1111 ぶり,93.4,
指数,1999年2月,全国,1112 いか,59,
指数,1999年2月,全国,1113 たこ,70,
指数,1999年2月,全国,1114 えび,101.9,
指数,1999年2月,全国,1131 あさり,75.5,
指数,1999年2月,全国,1132 かき（貝）,70.3,
指数,1999年2月,全国,1133 ほたて貝,71.2,
指数,1999年2月,全国,0010 塩干魚介,72.3,
指数,1999年2月,全国,1141 塩さけ,67.9,
指数,1999年2月,全国,1142 たらこ,82.1,
指数,1999年2月,全国,1143 しらす干し,66.2,
指数,1999年2月,全国,1144 干しあじ,81,
指数,1999年2月,全国,1146 煮干し,97,
指数,1999年2月,全国,1150 ししゃも,75.6,
指数,1999年2月,全国,0011 魚肉練製品,90,
指数,1999年2月,全国,1151 揚げかまぼこ,85.9,
指数,1999年2月,全国,1152 ちくわ,92.6,
指数,1999年2月,全国,1153 かまぼこ,91.9,
指数,1999年2月,全国,0012 他の魚介加工品,75.1,
指数,1999年2月,全国,1161 かつお節,82.6,
指数,1999年2月,全国,1165 魚介漬物,73.1,
指数,1999年2月,全国,1166 魚介つくだ煮,75,
指数,1999年2月,全国,1173 魚介缶詰,77.8,
指数,1999年2月,全国,0013 肉類,78.9,
指数,1999年2月,全国,0014 生鮮肉,74.5,
指数,1999年2月,全国,1201 牛肉（国産品）,68.5,
指数,1999年2月,全国,1203 牛肉（輸入品）,69.5,
指数,1999年2月,全国,1211 豚肉（国産品）,75,
指数,1999年2月,全国,1221 鶏肉,79.5,
指数,1999年2月,全国,0015 加工肉,99.5,
指数,1999年2月,全国,1252 ハム,108.2,
指数,1999年2月,全国,1261 ソーセージ,97.4,
指数,1999年2月,全国,1271 ベーコン,86.4,
指数,1999年2月,全国,0016 乳卵類,88.7,
指数,1999年2月,全国,0017 牛乳・乳製品,91.4,
指数,1999年2月,全国,0018 牛乳,89.4,
指数,1999年2月,全国,1303 牛乳,96.7,
指数,1999年2月,全国,0019 乳製品,95.3,
指数,1999年2月,全国,1311 粉ミルク,98.7,
指数,1999年2月,全国,1333 ヨーグルト,105,
指数,1999年2月,全国,1321 バター,74.2,
指数,1999年2月,全国,1331 チーズ（国産品）,78.5,
指数,1999年2月,全国,1332 チーズ（輸入品）,82.3,
指数,1999年2月,全国,0020 卵,80,
指数,1999年2月,全国,1341 鶏卵,80,
指数,1999年2月,全国,0021 野菜・海藻,88,
指数,1999年2月,全国,0022 生鮮野菜,86.8,
指数,1999年2月,全国,1401 キャベツ,127.4,
指数,1999年2月,全国,1402 ほうれんそう,49.5,
指数,1999年2月,全国,1403 はくさい,83.9,
指数,1999年2月,全国,1405 ねぎ,115.5,
指数,1999年2月,全国,1406 レタス,88.9,
指数,1999年2月,全国,1409 ブロッコリー,90.8,
指数,1999年2月,全国,1407 もやし,108,
指数,1999年2月,全国,1411 さつまいも,75.4,
指数,1999年2月,全国,1412 じゃがいも,70.3,
指数,1999年2月,全国,1413 さといも,48.6,
指数,1999年2月,全国,1414 だいこん,94.2,
指数,1999年2月,全国,1415 にんじん,73.6,
指数,1999年2月,全国,1416 ごぼう,90,
指数,1999年2月,全国,1417 たまねぎ,80.8,
指数,1999年2月,全国,1419 れんこん,63.1,
指数,1999年2月,全国,1420 ながいも,79.9,
指数,1999年2月,全国,1432 さやいんげん,81,
指数,1999年2月,全国,1433 かぼちゃ,62.7,
指数,1999年2月,全国,1434 きゅうり,82.5,
指数,1999年2月,全国,1435 なす,86.8,
指数,1999年2月,全国,1436 トマト,94.2,
指数,1999年2月,全国,1437 ピーマン,71.1,
指数,1999年2月,全国,1438 生しいたけ,106.3,
指数,1999年2月,全国,1442 えのきたけ,148.3,
指数,1999年2月,全国,1443 しめじ,155.2,
指数,1999年2月,全国,0023 乾物・加工品類,90.3,
指数,1999年2月,全国,0024 乾物・海藻,69.8,
指数,1999年2月,全国,1453 干ししいたけ,71.8,
指数,1999年2月,全国,1461 干しのり,84.8,
指数,1999年2月,全国,1462 わかめ,57,
指数,1999年2月,全国,1463 こんぶ,65.6,
指数,1999年2月,全国,0025 大豆加工品,106.4,
指数,1999年2月,全国,1471 豆腐,100.3,
指数,1999年2月,全国,1472 油揚げ,98.2,
指数,1999年2月,全国,1473 納豆,127.7,
指数,1999年2月,全国,0026 他の野菜・海藻加工品,92,
指数,1999年2月,全国,1481 こんにゃく,109.5,
指数,1999年2月,全国,1482 梅干し,77.9,
指数,1999年2月,全国,1483 だいこん漬,89.2,
指数,1999年2月,全国,1486 はくさい漬,93.3,
指数,1999年2月,全国,1487 キムチ,106,
指数,1999年2月,全国,1485 こんぶつくだ煮,80.1,
指数,1999年2月,全国,1491 野菜缶詰,101.5,
指数,1999年2月,全国,0027 果物,83.4,
指数,1999年2月,全国,0028 生鮮果物,82.9,
指数,1999年2月,全国,1502 りんご,81.4,
指数,1999年2月,全国,1511 みかん,80.3,
指数,1999年2月,全国,1515 オレンジ,106.3,
指数,1999年2月,全国,1571 いちご,84.5,
指数,1999年2月,全国,1581 バナナ,80.1,
指数,1999年2月,全国,1582 キウイフルーツ,67.1,
指数,1999年2月,全国,0029 果物加工品,93.8,
指数,1999年2月,全国,0030 油脂・調味料,105.7,
指数,1999年2月,全国,0031 油脂,115.6,
指数,1999年2月,全国,1601 食用油,130.6,
指数,1999年2月,全国,1602 マーガリン,75.4,
指数,1999年2月,全国,0032 調味料,104.5,
指数,1999年2月,全国,1611 食塩,94.2,
指数,1999年2月,全国,1621 しょう油,107.3,
指数,1999年2月,全国,1631 みそ,108.1,
指数,1999年2月,全国,1632 砂糖,102.7,
指数,1999年2月,全国,1633 酢,104.2,
指数,1999年2月,全国,1641 ソース,121.3,
指数,1999年2月,全国,1642 ケチャップ,141.6,
指数,1999年2月,全国,1643 マヨネーズ,107.4,
指数,1999年2月,全国,1652 カレールウ,99.7,
指数,1999年2月,全国,1653 乾燥スープ,88.6,
指数,1999年2月,全国,1654 風味調味料,111.2,
指数,1999年2月,全国,1656 ふりかけ,97.2,
指数,1999年2月,全国,1655 たれ,100.9,
指数,1999年2月,全国,0033 菓子類,82.9,
指数,1999年2月,全国,1701 ようかん,76.6,
指数,1999年2月,全国,1702 まんじゅう,83.6,
指数,1999年2月,全国,1711 カステラ,91.8,
指数,1999年2月,全国,1712 ケーキ,69.2,
指数,1999年2月,全国,1784 ゼリー,115.1,
指数,1999年2月,全国,1714 プリン,86.9,
指数,1999年2月,全国,1713 シュークリーム,85.3,
指数,1999年2月,全国,1741 せんべい,98.8,
指数,1999年2月,全国,1721 ビスケット,86.8,
指数,1999年2月,全国,1783 ポテトチップス,87.4,
指数,1999年2月,全国,1732 キャンデー,77.8,
指数,1999年2月,全国,1761 チョコレート,92.6,
指数,1999年2月,全国,1782 アイスクリーム,86.7,
指数,1999年2月,全国,1772 落花生,85.1,
