指数,年月,地域,カテゴリ,数値,単位
指数,2002年5月,全国,0001 総合,96.1,
指数,2002年5月,全国,0002 食料,86.6,
指数,2002年5月,全国,0003 穀類,95.2,
指数,2002年5月,全国,0004 米類,104.4,
指数,2002年5月,全国,1001 うるち米Ａ,106,
指数,2002年5月,全国,1002 うるち米Ｂ,104.1,
指数,2002年5月,全国,0005 パン,87.6,
指数,2002年5月,全国,1021 食パン,90.5,
指数,2002年5月,全国,1022 あんパン,85,
指数,2002年5月,全国,0006 麺類,89.3,
指数,2002年5月,全国,1031 ゆでうどん,93,
指数,2002年5月,全国,1041 そうめん,91.3,
指数,2002年5月,全国,1042 スパゲッティ,86.8,
指数,2002年5月,全国,1051 カップ麺,80,
指数,2002年5月,全国,1052 中華麺,99.2,
指数,2002年5月,全国,0007 他の穀類,104.9,
指数,2002年5月,全国,1071 小麦粉,72.3,
指数,2002年5月,全国,1081 もち,120.4,
指数,2002年5月,全国,0008 魚介類,79.5,
指数,2002年5月,全国,0009 生鮮魚介,82.4,
指数,2002年5月,全国,1101 まぐろ,95.1,
指数,2002年5月,全国,1102 あじ,101.5,
指数,2002年5月,全国,1103 いわし,121.8,
指数,2002年5月,全国,1104 かつお,113.6,
指数,2002年5月,全国,1106 さけ,62,
指数,2002年5月,全国,1107 さば,89,
指数,2002年5月,全国,1108 さんま,54.1,
指数,2002年5月,全国,1110 たい,76.3,
指数,2002年5月,全国,1111 ぶり,82.7,
指数,2002年5月,全国,1112 いか,63.7,
指数,2002年5月,全国,1113 たこ,63,
指数,2002年5月,全国,1114 えび,92.1,
指数,2002年5月,全国,1131 あさり,74.2,
指数,2002年5月,全国,1133 ほたて貝,65.3,
指数,2002年5月,全国,0010 塩干魚介,72.2,
指数,2002年5月,全国,1141 塩さけ,59.3,
指数,2002年5月,全国,1142 たらこ,100.4,
指数,2002年5月,全国,1143 しらす干し,62.6,
指数,2002年5月,全国,1144 干しあじ,75.6,
指数,2002年5月,全国,1146 煮干し,95.2,
指数,2002年5月,全国,1150 ししゃも,63,
指数,2002年5月,全国,0011 魚肉練製品,84.9,
指数,2002年5月,全国,1151 揚げかまぼこ,81.8,
指数,2002年5月,全国,1152 ちくわ,86.1,
指数,2002年5月,全国,1153 かまぼこ,86.8,
指数,2002年5月,全国,0012 他の魚介加工品,73.4,
指数,2002年5月,全国,1161 かつお節,77.6,
指数,2002年5月,全国,1165 魚介漬物,69.3,
指数,2002年5月,全国,1166 魚介つくだ煮,75.9,
指数,2002年5月,全国,1173 魚介缶詰,79.4,
指数,2002年5月,全国,0013 肉類,77,
指数,2002年5月,全国,0014 生鮮肉,72.6,
指数,2002年5月,全国,1201 牛肉（国産品）,67,
指数,2002年5月,全国,1203 牛肉（輸入品）,56.4,
指数,2002年5月,全国,1211 豚肉（国産品）,75.7,
指数,2002年5月,全国,1221 鶏肉,83.5,
指数,2002年5月,全国,0015 加工肉,98.5,
指数,2002年5月,全国,1252 ハム,105.5,
指数,2002年5月,全国,1261 ソーセージ,95.6,
指数,2002年5月,全国,1271 ベーコン,90.9,
指数,2002年5月,全国,0016 乳卵類,86,
指数,2002年5月,全国,0017 牛乳・乳製品,88.8,
指数,2002年5月,全国,0018 牛乳,87.5,
指数,2002年5月,全国,1303 牛乳,93.1,
指数,2002年5月,全国,0019 乳製品,91.2,
指数,2002年5月,全国,1311 粉ミルク,96.5,
指数,2002年5月,全国,1333 ヨーグルト,100.4,
指数,2002年5月,全国,1321 バター,72,
指数,2002年5月,全国,1331 チーズ（国産品）,70.9,
指数,2002年5月,全国,1332 チーズ（輸入品）,79.5,
指数,2002年5月,全国,0020 卵,76.6,
指数,2002年5月,全国,1341 鶏卵,76.6,
指数,2002年5月,全国,0021 野菜・海藻,81.3,
指数,2002年5月,全国,0022 生鮮野菜,76.7,
指数,2002年5月,全国,1401 キャベツ,79.9,
指数,2002年5月,全国,1402 ほうれんそう,64.7,
指数,2002年5月,全国,1403 はくさい,99.3,
指数,2002年5月,全国,1405 ねぎ,85.4,
指数,2002年5月,全国,1406 レタス,79.7,
指数,2002年5月,全国,1409 ブロッコリー,101.7,
指数,2002年5月,全国,1407 もやし,105.3,
指数,2002年5月,全国,1410 アスパラガス,75.3,
指数,2002年5月,全国,1411 さつまいも,72.5,
指数,2002年5月,全国,1412 じゃがいも,65.4,
指数,2002年5月,全国,1413 さといも,69,
指数,2002年5月,全国,1414 だいこん,112.3,
指数,2002年5月,全国,1415 にんじん,62.8,
指数,2002年5月,全国,1416 ごぼう,74.4,
指数,2002年5月,全国,1417 たまねぎ,61.8,
指数,2002年5月,全国,1419 れんこん,61.9,
指数,2002年5月,全国,1420 ながいも,90.1,
指数,2002年5月,全国,1432 さやいんげん,67.8,
指数,2002年5月,全国,1433 かぼちゃ,77,
指数,2002年5月,全国,1434 きゅうり,67.1,
指数,2002年5月,全国,1435 なす,74.2,
指数,2002年5月,全国,1436 トマト,72.4,
指数,2002年5月,全国,1437 ピーマン,54.8,
指数,2002年5月,全国,1438 生しいたけ,104.1,
指数,2002年5月,全国,1442 えのきたけ,107.2,
指数,2002年5月,全国,1443 しめじ,107.5,
指数,2002年5月,全国,0023 乾物・加工品類,89.1,
指数,2002年5月,全国,0024 乾物・海藻,70.6,
指数,2002年5月,全国,1453 干ししいたけ,69.2,
指数,2002年5月,全国,1461 干しのり,84.9,
指数,2002年5月,全国,1462 わかめ,56.8,
指数,2002年5月,全国,1463 こんぶ,72,
指数,2002年5月,全国,0025 大豆加工品,104.3,
指数,2002年5月,全国,1471 豆腐,97.5,
指数,2002年5月,全国,1472 油揚げ,96.8,
指数,2002年5月,全国,1473 納豆,127,
指数,2002年5月,全国,0026 他の野菜・海藻加工品,90.1,
指数,2002年5月,全国,1481 こんにゃく,106.3,
指数,2002年5月,全国,1482 梅干し,75.1,
指数,2002年5月,全国,1483 だいこん漬,89,
指数,2002年5月,全国,1486 はくさい漬,85,
指数,2002年5月,全国,1487 キムチ,103.6,
指数,2002年5月,全国,1485 こんぶつくだ煮,84,
指数,2002年5月,全国,1491 野菜缶詰,99.9,
指数,2002年5月,全国,0027 果物,72.7,
指数,2002年5月,全国,0028 生鮮果物,71.9,
指数,2002年5月,全国,1502 りんご,75.9,
指数,2002年5月,全国,1515 オレンジ,77.4,
指数,2002年5月,全国,1561 すいか,83.8,
指数,2002年5月,全国,1563 メロン,85.4,
指数,2002年5月,全国,1571 いちご,63.9,
指数,2002年5月,全国,1581 バナナ,87,
指数,2002年5月,全国,1582 キウイフルーツ,68,
指数,2002年5月,全国,0029 果物加工品,89.9,
指数,2002年5月,全国,0030 油脂・調味料,101.4,
指数,2002年5月,全国,0031 油脂,108.3,
指数,2002年5月,全国,1601 食用油,121.7,
指数,2002年5月,全国,1602 マーガリン,71.3,
指数,2002年5月,全国,0032 調味料,100.5,
指数,2002年5月,全国,1611 食塩,94.3,
指数,2002年5月,全国,1621 しょう油,104,
指数,2002年5月,全国,1631 みそ,101,
指数,2002年5月,全国,1632 砂糖,92.2,
指数,2002年5月,全国,1633 酢,101.2,
指数,2002年5月,全国,1641 ソース,118.2,
指数,2002年5月,全国,1642 ケチャップ,135.9,
指数,2002年5月,全国,1643 マヨネーズ,100.1,
指数,2002年5月,全国,1644 ジャム,87.9,
指数,2002年5月,全国,1652 カレールウ,94.2,
指数,2002年5月,全国,1653 乾燥スープ,85.4,
指数,2002年5月,全国,1654 風味調味料,110.2,
指数,2002年5月,全国,1656 ふりかけ,95.5,
指数,2002年5月,全国,1655 たれ,101.4,
指数,2002年5月,全国,0033 菓子類,80.5,
指数,2002年5月,全国,1701 ようかん,81.6,
指数,2002年5月,全国,1702 まんじゅう,77.7,
指数,2002年5月,全国,1703 だいふく餅,75.5,
指数,2002年5月,全国,1711 カステラ,90.7,
指数,2002年5月,全国,1712 ケーキ,70.3,
指数,2002年5月,全国,1784 ゼリー,97.8,
