指数,年月,地域,カテゴリ,数値,単位
指数,2018年4月,全国,0001 総合,99.1,
指数,2018年4月,全国,0002 食料,97.2,
指数,2018年4月,全国,0003 穀類,98.9,
指数,2018年4月,全国,0004 米類,99.7,
指数,2018年4月,全国,1001 うるち米Ａ,99,
指数,2018年4月,全国,1002 うるち米Ｂ,100.3,
指数,2018年4月,全国,0005 パン,98.8,
指数,2018年4月,全国,1021 食パン,99.7,
指数,2018年4月,全国,1022 あんパン,96,
指数,2018年4月,全国,1023 カレーパン,101.4,
指数,2018年4月,全国,0006 麺類,97.2,
指数,2018年4月,全国,1031 ゆでうどん,97.2,
指数,2018年4月,全国,1041 そうめん,98,
指数,2018年4月,全国,1042 スパゲッティ,98.9,
指数,2018年4月,全国,1051 カップ麺,96.3,
指数,2018年4月,全国,1052 中華麺,97.3,
指数,2018年4月,全国,0007 他の穀類,100.6,
指数,2018年4月,全国,1071 小麦粉,94.5,
指数,2018年4月,全国,1081 もち,103.3,
指数,2018年4月,全国,0008 魚介類,98,
指数,2018年4月,全国,0009 生鮮魚介,99.2,
指数,2018年4月,全国,1101 まぐろ,108.3,
指数,2018年4月,全国,1102 あじ,91.8,
指数,2018年4月,全国,1103 いわし,88.4,
指数,2018年4月,全国,1104 かつお,102.9,
指数,2018年4月,全国,1106 さけ,100.9,
指数,2018年4月,全国,1107 さば,101.5,
指数,2018年4月,全国,1108 さんま,70.3,
指数,2018年4月,全国,1110 たい,98.7,
指数,2018年4月,全国,1111 ぶり,91.5,
指数,2018年4月,全国,1112 いか,97.4,
指数,2018年4月,全国,1113 たこ,100.9,
指数,2018年4月,全国,1114 えび,101.9,
指数,2018年4月,全国,1131 あさり,93.9,
指数,2018年4月,全国,1133 ほたて貝,115.3,
指数,2018年4月,全国,0010 塩干魚介,97.4,
指数,2018年4月,全国,1141 塩さけ,97.7,
指数,2018年4月,全国,1142 たらこ,98.5,
指数,2018年4月,全国,1143 しらす干し,96.3,
指数,2018年4月,全国,1144 干しあじ,98,
指数,2018年4月,全国,1146 煮干し,94.3,
指数,2018年4月,全国,1150 ししゃも,85.9,
指数,2018年4月,全国,1167 いくら,102.5,
指数,2018年4月,全国,0011 魚肉練製品,96.4,
指数,2018年4月,全国,1151 揚げかまぼこ,96.2,
指数,2018年4月,全国,1152 ちくわ,97.1,
指数,2018年4月,全国,1153 かまぼこ,96,
指数,2018年4月,全国,0012 他の魚介加工品,95.5,
指数,2018年4月,全国,1161 かつお節,98.9,
指数,2018年4月,全国,1165 魚介漬物,94.5,
指数,2018年4月,全国,1166 魚介つくだ煮,95.4,
指数,2018年4月,全国,1173 魚介缶詰,95.4,
指数,2018年4月,全国,0013 肉類,97.8,
指数,2018年4月,全国,0014 生鮮肉,96.7,
指数,2018年4月,全国,1201 牛肉（国産品）,95.9,
指数,2018年4月,全国,1203 牛肉（輸入品）,93.7,
指数,2018年4月,全国,1211 豚肉（国産品）,94,
指数,2018年4月,全国,1221 鶏肉,100.7,
指数,2018年4月,全国,0015 加工肉,103,
指数,2018年4月,全国,1252 ハム,102,
指数,2018年4月,全国,1261 ソーセージ,104.2,
指数,2018年4月,全国,1271 ベーコン,101.8,
指数,2018年4月,全国,0016 乳卵類,98.3,
指数,2018年4月,全国,0017 牛乳・乳製品,97.5,
指数,2018年4月,全国,0018 牛乳,95.8,
指数,2018年4月,全国,1303 牛乳,95.8,
指数,2018年4月,全国,0019 乳製品,98.9,
指数,2018年4月,全国,1311 粉ミルク,100.6,
指数,2018年4月,全国,1333 ヨーグルト,99,
指数,2018年4月,全国,1321 バター,99.5,
指数,2018年4月,全国,1331 チーズ（国産品）,98.8,
指数,2018年4月,全国,1332 チーズ（輸入品）,97.2,
指数,2018年4月,全国,0020 卵,101.2,
指数,2018年4月,全国,1341 鶏卵,101.2,
指数,2018年4月,全国,0021 野菜・海藻,95.3,
指数,2018年4月,全国,0022 生鮮野菜,94,
指数,2018年4月,全国,1401 キャベツ,107.4,
指数,2018年4月,全国,1402 ほうれんそう,84.7,
指数,2018年4月,全国,1403 はくさい,112.9,
指数,2018年4月,全国,1405 ねぎ,88.4,
指数,2018年4月,全国,1406 レタス,81.6,
指数,2018年4月,全国,1409 ブロッコリー,116.2,
指数,2018年4月,全国,1407 もやし,98.1,
指数,2018年4月,全国,1410 アスパラガス,101.6,
指数,2018年4月,全国,1411 さつまいも,82.3,
指数,2018年4月,全国,1412 じゃがいも,87.7,
指数,2018年4月,全国,1413 さといも,88.6,
指数,2018年4月,全国,1414 だいこん,98.7,
指数,2018年4月,全国,1415 にんじん,120.2,
指数,2018年4月,全国,1416 ごぼう,106.4,
指数,2018年4月,全国,1417 たまねぎ,104,
指数,2018年4月,全国,1419 れんこん,86.9,
指数,2018年4月,全国,1420 ながいも,106.4,
指数,2018年4月,全国,1421 しょうが,100.6,
指数,2018年4月,全国,1432 さやいんげん,92,
指数,2018年4月,全国,1433 かぼちゃ,84,
指数,2018年4月,全国,1434 きゅうり,74.8,
指数,2018年4月,全国,1435 なす,90.4,
指数,2018年4月,全国,1436 トマト,90,
指数,2018年4月,全国,1437 ピーマン,80.3,
指数,2018年4月,全国,1438 生しいたけ,97.6,
指数,2018年4月,全国,1442 えのきたけ,92.5,
指数,2018年4月,全国,1443 しめじ,93.2,
指数,2018年4月,全国,0023 乾物・加工品類,97.8,
指数,2018年4月,全国,0024 乾物・海藻,96,
指数,2018年4月,全国,1453 干ししいたけ,100,
指数,2018年4月,全国,1461 干しのり,97.8,
指数,2018年4月,全国,1462 わかめ,94.2,
指数,2018年4月,全国,1463 こんぶ,91.3,
指数,2018年4月,全国,1464 ひじき,96.6,
指数,2018年4月,全国,0025 大豆加工品,99,
指数,2018年4月,全国,1471 豆腐,98.8,
指数,2018年4月,全国,1472 油揚げ,100,
指数,2018年4月,全国,1473 納豆,98.4,
指数,2018年4月,全国,0026 他の野菜・海藻加工品,98.1,
指数,2018年4月,全国,1481 こんにゃく,100.4,
指数,2018年4月,全国,1482 梅干し,95.5,
指数,2018年4月,全国,1483 だいこん漬,94.4,
指数,2018年4月,全国,1486 はくさい漬,99.8,
指数,2018年4月,全国,1487 キムチ,102.2,
指数,2018年4月,全国,1485 こんぶつくだ煮,97.6,
指数,2018年4月,全国,1491 野菜缶詰,99.9,
指数,2018年4月,全国,0027 果物,89.3,
指数,2018年4月,全国,0028 生鮮果物,88.8,
指数,2018年4月,全国,1502 りんご,93.7,
指数,2018年4月,全国,1515 オレンジ,108.6,
指数,2018年4月,全国,1517 しらぬひ,88.9,
指数,2018年4月,全国,1571 いちご,85.1,
指数,2018年4月,全国,1581 バナナ,95.7,
