指数,年月,地域,カテゴリ,数値,単位
指数,1978年11月,全国,0001 総合,66,
指数,1978年11月,全国,0002 食料,62,
指数,1978年11月,全国,0003 穀類,74.2,
指数,1978年11月,全国,0004 米類,92.8,
指数,1978年11月,全国,1001 うるち米Ａ,94.5,
指数,1978年11月,全国,1002 うるち米Ｂ,96.3,
指数,1978年11月,全国,0005 パン,59.3,
指数,1978年11月,全国,1021 食パン,63,
指数,1978年11月,全国,1022 あんパン,53.9,
指数,1978年11月,全国,0006 麺類,56.2,
指数,1978年11月,全国,1031 ゆでうどん,58.7,
指数,1978年11月,全国,1041 そうめん,47.1,
指数,1978年11月,全国,1051 カップ麺,55.7,
指数,1978年11月,全国,0007 他の穀類,72.9,
指数,1978年11月,全国,1071 小麦粉,60.3,
指数,1978年11月,全国,1081 もち,80,
指数,1978年11月,全国,0008 魚介類,59.4,
指数,1978年11月,全国,0009 生鮮魚介,62.8,
指数,1978年11月,全国,1101 まぐろ,69.2,
指数,1978年11月,全国,1102 あじ,109.7,
指数,1978年11月,全国,1103 いわし,34.5,
指数,1978年11月,全国,1104 かつお,54.5,
指数,1978年11月,全国,1106 さけ,72.8,
指数,1978年11月,全国,1107 さば,30.8,
指数,1978年11月,全国,1108 さんま,42.9,
指数,1978年11月,全国,1110 たい,96.7,
指数,1978年11月,全国,1111 ぶり,80.6,
指数,1978年11月,全国,1112 いか,55.1,
指数,1978年11月,全国,1113 たこ,43.6,
指数,1978年11月,全国,1114 えび,103.8,
指数,1978年11月,全国,1131 あさり,36.2,
指数,1978年11月,全国,1132 かき（貝）,49,
指数,1978年11月,全国,0010 塩干魚介,62.7,
指数,1978年11月,全国,1141 塩さけ,76.3,
指数,1978年11月,全国,1142 たらこ,72.5,
指数,1978年11月,全国,1143 しらす干し,48.3,
指数,1978年11月,全国,1146 煮干し,49.1,
指数,1978年11月,全国,0011 魚肉練製品,50,
指数,1978年11月,全国,1151 揚げかまぼこ,47.3,
指数,1978年11月,全国,1152 ちくわ,52.9,
指数,1978年11月,全国,1153 かまぼこ,49.5,
指数,1978年11月,全国,0012 他の魚介加工品,47.3,
指数,1978年11月,全国,1161 かつお節,60,
指数,1978年11月,全国,0013 肉類,66.6,
指数,1978年11月,全国,0014 生鮮肉,63.8,
指数,1978年11月,全国,1201 牛肉（国産品）,48.7,
指数,1978年11月,全国,1211 豚肉（国産品）,63.6,
指数,1978年11月,全国,1221 鶏肉,78.8,
指数,1978年11月,全国,0015 加工肉,80.4,
指数,1978年11月,全国,1261 ソーセージ,77,
指数,1978年11月,全国,1271 ベーコン,70.9,
指数,1978年11月,全国,0016 乳卵類,83.8,
指数,1978年11月,全国,0017 牛乳・乳製品,83.8,
指数,1978年11月,全国,0018 牛乳,86.4,
指数,1978年11月,全国,1303 牛乳,103.9,
指数,1978年11月,全国,0019 乳製品,73.7,
指数,1978年11月,全国,1311 粉ミルク,49.1,
指数,1978年11月,全国,1321 バター,69.1,
指数,1978年11月,全国,1331 チーズ（国産品）,57.1,
指数,1978年11月,全国,0020 卵,83.7,
指数,1978年11月,全国,1341 鶏卵,83.7,
指数,1978年11月,全国,0021 野菜・海藻,46.9,
指数,1978年11月,全国,0022 生鮮野菜,44.6,
指数,1978年11月,全国,1401 キャベツ,52.4,
指数,1978年11月,全国,1402 ほうれんそう,19.7,
指数,1978年11月,全国,1403 はくさい,24.4,
指数,1978年11月,全国,1405 ねぎ,35.1,
指数,1978年11月,全国,1406 レタス,50.5,
指数,1978年11月,全国,1407 もやし,86.1,
指数,1978年11月,全国,1411 さつまいも,31.7,
指数,1978年11月,全国,1412 じゃがいも,39.7,
指数,1978年11月,全国,1413 さといも,45.7,
指数,1978年11月,全国,1414 だいこん,45.8,
指数,1978年11月,全国,1415 にんじん,55.8,
指数,1978年11月,全国,1416 ごぼう,46,
指数,1978年11月,全国,1417 たまねぎ,59.2,
指数,1978年11月,全国,1419 れんこん,40.7,
指数,1978年11月,全国,1433 かぼちゃ,39.8,
指数,1978年11月,全国,1434 きゅうり,74.8,
指数,1978年11月,全国,1435 なす,68.5,
指数,1978年11月,全国,1436 トマト,50.5,
指数,1978年11月,全国,1437 ピーマン,39.4,
指数,1978年11月,全国,1438 生しいたけ,82.1,
指数,1978年11月,全国,0023 乾物・加工品類,51,
指数,1978年11月,全国,0024 乾物・海藻,45.6,
指数,1978年11月,全国,1453 干ししいたけ,52.9,
指数,1978年11月,全国,1461 干しのり,68.7,
指数,1978年11月,全国,1462 わかめ,30.6,
指数,1978年11月,全国,1463 こんぶ,32,
指数,1978年11月,全国,0025 大豆加工品,61.7,
指数,1978年11月,全国,1471 豆腐,59.9,
指数,1978年11月,全国,1472 油揚げ,60.5,
指数,1978年11月,全国,1473 納豆,64.2,
指数,1978年11月,全国,0026 他の野菜・海藻加工品,45.5,
指数,1978年11月,全国,1481 こんにゃく,49.4,
指数,1978年11月,全国,1482 梅干し,29.3,
指数,1978年11月,全国,1483 だいこん漬,49.3,
指数,1978年11月,全国,1485 こんぶつくだ煮,41.7,
指数,1978年11月,全国,1491 野菜缶詰,85.8,
指数,1978年11月,全国,0027 果物,49.1,
指数,1978年11月,全国,0028 生鮮果物,48.2,
指数,1978年11月,全国,1502 りんご,72.6,
指数,1978年11月,全国,1511 みかん,33.2,
指数,1978年11月,全国,1521 梨,37.7,
指数,1978年11月,全国,1541 柿,49.7,
指数,1978年11月,全国,1581 バナナ,55.3,
指数,1978年11月,全国,0029 果物加工品,72.8,
指数,1978年11月,全国,0030 油脂・調味料,88.2,
指数,1978年11月,全国,0031 油脂,124.8,
指数,1978年11月,全国,1601 食用油,140.6,
指数,1978年11月,全国,1602 マーガリン,82.2,
指数,1978年11月,全国,0032 調味料,83.5,
指数,1978年11月,全国,1611 食塩,50.6,
指数,1978年11月,全国,1621 しょう油,84.1,
指数,1978年11月,全国,1631 みそ,81.2,
指数,1978年11月,全国,1632 砂糖,108.6,
指数,1978年11月,全国,1633 酢,87.1,
指数,1978年11月,全国,1641 ソース,98,
指数,1978年11月,全国,1642 ケチャップ,131.9,
指数,1978年11月,全国,1643 マヨネーズ,100.3,
指数,1978年11月,全国,1652 カレールウ,75.6,
指数,1978年11月,全国,1653 乾燥スープ,57.9,
指数,1978年11月,全国,0033 菓子類,59.8,
指数,1978年11月,全国,1701 ようかん,43.1,
指数,1978年11月,全国,1702 まんじゅう,53,
指数,1978年11月,全国,1711 カステラ,58.5,
指数,1978年11月,全国,1712 ケーキ,46.9,
指数,1978年11月,全国,1713 シュークリーム,67.9,
指数,1978年11月,全国,1741 せんべい,71.9,
指数,1978年11月,全国,1721 ビスケット,52.9,
指数,1978年11月,全国,1732 キャンデー,64.7,
指数,1978年11月,全国,1761 チョコレート,105.2,
指数,1978年11月,全国,1782 アイスクリーム,75.9,
指数,1978年11月,全国,1772 落花生,87.6,
指数,1978年11月,全国,1781 チューインガム,59.2,
指数,1978年11月,全国,0034 調理食品,59.3,
指数,1978年11月,全国,0036 他の調理食品,58.3,
指数,1978年11月,全国,1801 うなぎかば焼き,42.8,
指数,1978年11月,全国,1811 サラダ,41.7,
指数,1978年11月,全国,1821 コロッケ,53.5,
指数,1978年11月,全国,1831 豚カツ,64.9,
指数,1978年11月,全国,1851 冷凍調理コロッケ,70.3,
指数,1978年11月,全国,0037 飲料,92.8,
指数,1978年11月,全国,0038 茶類,83.6,
指数,1978年11月,全国,1902 緑茶,62.9,
指数,1978年11月,全国,1911 紅茶,113.3,
指数,1978年11月,全国,0039 コーヒー・ココア,112.2,
指数,1978年11月,全国,1921 インスタントコーヒー,105.2,
指数,1978年11月,全国,0040 他の飲料,91.9,
指数,1978年11月,全国,1931 果汁入り飲料,97.7,
指数,1978年11月,全国,1951 炭酸飲料,103.9,
指数,1978年11月,全国,1972 乳酸菌飲料,68.4,
指数,1978年11月,全国,0041 酒類,71.9,
指数,1978年11月,全国,2003 清酒,80.6,
指数,1978年11月,全国,2011 焼酎,48.4,
指数,1978年11月,全国,2021 ビール,67.8,
指数,1978年11月,全国,2033 ウイスキー,86.9,
指数,1978年11月,全国,0042 外食,55.7,
指数,1978年11月,全国,0043 一般外食,55.2,
指数,1978年11月,全国,2101 うどん（外食）,42.5,
指数,1978年11月,全国,2102 中華そば（外食）,46.1,
指数,1978年11月,全国,2121 すし（外食）Ｂ,51.2,
指数,1978年11月,全国,2132 天丼（外食）,54.5,
指数,1978年11月,全国,2133 カレーライス（外食）,50.8,
指数,1978年11月,全国,2141 ハンバーグ（外食）,61.9,
指数,1978年11月,全国,2161 サンドイッチ（外食）,58.7,
指数,1978年11月,全国,2162 コーヒー（外食）Ａ,58.2,
指数,1978年11月,全国,2171 ビール（外食）,53.1,
指数,1978年11月,全国,0044 学校給食,61.2,
指数,1978年11月,全国,2182 学校給食（小学校）,60.1,
指数,1978年11月,全国,2183 学校給食（中学校）,63.9,
指数,1978年11月,全国,0045 住居,58.8,
指数,1978年11月,全国,0046 家賃,60.5,
指数,1978年11月,全国,0047 民営家賃,66,
指数,1978年11月,全国,3000 民営家賃,66,
指数,1978年11月,全国,0048 公営・都市再生機構・公社家賃,47.6,
指数,1978年11月,全国,3016 公営家賃,50.2,
指数,1978年11月,全国,3017 都市再生機構・公社家賃,44.7,
指数,1978年11月,全国,0050 持家の帰属家賃,60.1,
指数,1978年11月,全国,3030 持家の帰属家賃,60.1,
指数,1978年11月,全国,0051 設備修繕・維持,50.1,
指数,1978年11月,全国,0052 設備材料,73.1,
指数,1978年11月,全国,3121 修繕材料,36.3,
指数,1978年11月,全国,0053 工事その他のサービス,45.4,
指数,1978年11月,全国,3151 畳替え代,50.1,
指数,1978年11月,全国,3176 水道工事費,26.7,
指数,1978年11月,全国,3175 塀工事費,40,
指数,1978年11月,全国,3171 ふすま張替費,43.6,
指数,1978年11月,全国,3172 大工手間代,45.8,
指数,1978年11月,全国,3180 火災・地震保険料,68.1,
指数,1978年11月,全国,0054 光熱・水道,55.6,
指数,1978年11月,全国,0056 電気代,72.1,
指数,1978年11月,全国,3500 電気代,72.1,
指数,1978年11月,全国,0057 ガス代,54.5,
指数,1978年11月,全国,3600 都市ガス代,66,
指数,1978年11月,全国,3612 プロパンガス,42.1,
指数,1978年11月,全国,0058 他の光熱,41.7,
指数,1978年11月,全国,3701 灯油,40,
指数,1978年11月,全国,3810 水道料,41.3,
指数,1978年11月,全国,0060 家具・家事用品,129.9,
指数,1978年11月,全国,0061 家庭用耐久財,348.6,
指数,1978年11月,全国,0062 家事用耐久財,908.4,
指数,1978年11月,全国,4002 電気炊飯器,412.4,
指数,1978年11月,全国,4011 ガステーブル,167.5,
指数,1978年11月,全国,4021 電気冷蔵庫,2834.3,
指数,1978年11月,全国,4032 電気掃除機,856.9,
指数,1978年11月,全国,4042 電気洗濯機（全自動洗濯機）,1260.2,
指数,1978年11月,全国,0063 冷暖房用器具,313.9,
指数,1978年11月,全国,4072 温風ヒーター,152.7,
指数,1978年11月,全国,0064 一般家具,67.1,
指数,1978年11月,全国,0066 室内装備品,125.1,
指数,1978年11月,全国,4121 カーペット,122.7,
指数,1978年11月,全国,4141 カーテン,76.1,
指数,1978年11月,全国,0070 寝具類,104.4,
指数,1978年11月,全国,4211 布団,124.4,
指数,1978年11月,全国,4251 敷布,71.8,
指数,1978年11月,全国,4271 布団カバー,97.7,
指数,1978年11月,全国,0073 家事雑貨,60.2,
指数,1978年11月,全国,0074 食器類,43.1,
指数,1978年11月,全国,4301 茶わん,40.3,
