指数,年月,地域,カテゴリ,数値,単位
指数,2011年10月,全国,0001 総合,94.8,
指数,2011年10月,全国,0002 食料,89.1,
指数,2011年10月,全国,0003 穀類,94.9,
指数,2011年10月,全国,0004 米類,93.5,
指数,2011年10月,全国,1001 うるち米Ａ,96.3,
指数,2011年10月,全国,1002 うるち米Ｂ,91.6,
指数,2011年10月,全国,0005 パン,94.6,
指数,2011年10月,全国,1021 食パン,97.1,
指数,2011年10月,全国,1022 あんパン,91.7,
指数,2011年10月,全国,1023 カレーパン,95.7,
指数,2011年10月,全国,0006 麺類,94.3,
指数,2011年10月,全国,1031 ゆでうどん,95,
指数,2011年10月,全国,1041 そうめん,97.5,
指数,2011年10月,全国,1042 スパゲッティ,95.6,
指数,2011年10月,全国,1051 カップ麺,88.8,
指数,2011年10月,全国,1052 中華麺,98.8,
指数,2011年10月,全国,0007 他の穀類,102.4,
指数,2011年10月,全国,1071 小麦粉,84.2,
指数,2011年10月,全国,1081 もち,111.1,
指数,2011年10月,全国,0008 魚介類,76.9,
指数,2011年10月,全国,0009 生鮮魚介,76.3,
指数,2011年10月,全国,1101 まぐろ,88.2,
指数,2011年10月,全国,1102 あじ,87.2,
指数,2011年10月,全国,1103 いわし,84.7,
指数,2011年10月,全国,1104 かつお,86.1,
指数,2011年10月,全国,1106 さけ,70.9,
指数,2011年10月,全国,1107 さば,90,
指数,2011年10月,全国,1108 さんま,50.4,
指数,2011年10月,全国,1110 たい,84,
指数,2011年10月,全国,1111 ぶり,81.9,
指数,2011年10月,全国,1112 いか,53.3,
指数,2011年10月,全国,1113 たこ,76.7,
指数,2011年10月,全国,1114 えび,73.1,
指数,2011年10月,全国,1131 あさり,87.5,
指数,2011年10月,全国,1132 かき（貝）,90.5,
指数,2011年10月,全国,1133 ほたて貝,83.9,
指数,2011年10月,全国,0010 塩干魚介,70.9,
指数,2011年10月,全国,1141 塩さけ,62.3,
指数,2011年10月,全国,1142 たらこ,85.9,
指数,2011年10月,全国,1143 しらす干し,67.7,
指数,2011年10月,全国,1144 干しあじ,77.8,
指数,2011年10月,全国,1146 煮干し,86.5,
指数,2011年10月,全国,1150 ししゃも,63.6,
指数,2011年10月,全国,1167 いくら,57.6,
指数,2011年10月,全国,0011 魚肉練製品,92.8,
指数,2011年10月,全国,1151 揚げかまぼこ,91.3,
指数,2011年10月,全国,1152 ちくわ,95.8,
指数,2011年10月,全国,1153 かまぼこ,92.2,
指数,2011年10月,全国,0012 他の魚介加工品,77.5,
指数,2011年10月,全国,1161 かつお節,81.8,
指数,2011年10月,全国,1165 魚介漬物,74.4,
指数,2011年10月,全国,1166 魚介つくだ煮,78.9,
指数,2011年10月,全国,1173 魚介缶詰,82.7,
指数,2011年10月,全国,0013 肉類,84.4,
指数,2011年10月,全国,0014 生鮮肉,80.4,
指数,2011年10月,全国,1201 牛肉（国産品）,76.3,
指数,2011年10月,全国,1203 牛肉（輸入品）,64.1,
