指数,年月,地域,カテゴリ,数値,単位
指数,1994年6月,全国,0001 総合,95.9,
指数,1994年6月,全国,0002 食料,86.8,
指数,1994年6月,全国,0003 穀類,114.9,
指数,1994年6月,全国,0004 米類,146.3,
指数,1994年6月,全国,1001 うるち米Ａ,172.7,
指数,1994年6月,全国,0005 パン,87.6,
指数,1994年6月,全国,1021 食パン,88.2,
指数,1994年6月,全国,1022 あんパン,89,
指数,1994年6月,全国,0006 麺類,90.7,
指数,1994年6月,全国,1031 ゆでうどん,95.2,
指数,1994年6月,全国,1041 そうめん,83.8,
指数,1994年6月,全国,1042 スパゲッティ,92.4,
指数,1994年6月,全国,1051 カップ麺,85.3,
指数,1994年6月,全国,1052 中華麺,100.4,
指数,1994年6月,全国,0007 他の穀類,119.4,
指数,1994年6月,全国,1071 小麦粉,76.5,
指数,1994年6月,全国,1081 もち,139.2,
指数,1994年6月,全国,0008 魚介類,75.8,
指数,1994年6月,全国,0009 生鮮魚介,76.1,
指数,1994年6月,全国,1101 まぐろ,97.9,
指数,1994年6月,全国,1102 あじ,96,
指数,1994年6月,全国,1103 いわし,55,
指数,1994年6月,全国,1104 かつお,85.9,
指数,1994年6月,全国,1106 さけ,69.5,
指数,1994年6月,全国,1107 さば,73.8,
指数,1994年6月,全国,1108 さんま,44.1,
指数,1994年6月,全国,1110 たい,95.3,
指数,1994年6月,全国,1111 ぶり,93.9,
指数,1994年6月,全国,1112 いか,56.9,
指数,1994年6月,全国,1113 たこ,61.4,
指数,1994年6月,全国,1114 えび,90,
指数,1994年6月,全国,1131 あさり,68.3,
指数,1994年6月,全国,1133 ほたて貝,69.8,
指数,1994年6月,全国,0010 塩干魚介,72.1,
指数,1994年6月,全国,1141 塩さけ,67.8,
指数,1994年6月,全国,1142 たらこ,88.5,
指数,1994年6月,全国,1143 しらす干し,63.2,
指数,1994年6月,全国,1144 干しあじ,76.8,
指数,1994年6月,全国,1146 煮干し,88.8,
指数,1994年6月,全国,1150 ししゃも,77.4,
指数,1994年6月,全国,0011 魚肉練製品,91.5,
指数,1994年6月,全国,1151 揚げかまぼこ,87.1,
指数,1994年6月,全国,1152 ちくわ,96.3,
指数,1994年6月,全国,1153 かまぼこ,92.6,
指数,1994年6月,全国,0012 他の魚介加工品,68.5,
指数,1994年6月,全国,1161 かつお節,78.2,
指数,1994年6月,全国,1165 魚介漬物,63.5,
指数,1994年6月,全国,1166 魚介つくだ煮,67.7,
指数,1994年6月,全国,1173 魚介缶詰,71.5,
指数,1994年6月,全国,0013 肉類,74.2,
指数,1994年6月,全国,0014 生鮮肉,69.6,
指数,1994年6月,全国,1201 牛肉（国産品）,65.3,
指数,1994年6月,全国,1203 牛肉（輸入品）,65.2,
指数,1994年6月,全国,1211 豚肉（国産品）,69,
指数,1994年6月,全国,1221 鶏肉,75.4,
指数,1994年6月,全国,0015 加工肉,96.4,
指数,1994年6月,全国,1252 ハム,105.7,
指数,1994年6月,全国,1261 ソーセージ,94.9,
指数,1994年6月,全国,1271 ベーコン,80.2,
指数,1994年6月,全国,0016 乳卵類,86.1,
指数,1994年6月,全国,0017 牛乳・乳製品,92.5,
指数,1994年6月,全国,0018 牛乳,89.9,
指数,1994年6月,全国,1303 牛乳,98.3,
指数,1994年6月,全国,0019 乳製品,97.6,
指数,1994年6月,全国,1311 粉ミルク,93.1,
指数,1994年6月,全国,1333 ヨーグルト,112.4,
指数,1994年6月,全国,1321 バター,73.7,
指数,1994年6月,全国,1331 チーズ（国産品）,78.1,
指数,1994年6月,全国,0020 卵,65.7,
指数,1994年6月,全国,1341 鶏卵,65.7,
指数,1994年6月,全国,0021 野菜・海藻,80.5,
指数,1994年6月,全国,0022 生鮮野菜,76,
指数,1994年6月,全国,1401 キャベツ,67.8,
指数,1994年6月,全国,1402 ほうれんそう,66.7,
指数,1994年6月,全国,1403 はくさい,89,
指数,1994年6月,全国,1405 ねぎ,94.9,
指数,1994年6月,全国,1406 レタス,64.8,
指数,1994年6月,全国,1409 ブロッコリー,98.7,
指数,1994年6月,全国,1407 もやし,106.2,
指数,1994年6月,全国,1411 さつまいも,103.3,
指数,1994年6月,全国,1412 じゃがいも,67,
指数,1994年6月,全国,1413 さといも,99.8,
指数,1994年6月,全国,1414 だいこん,83.7,
指数,1994年6月,全国,1415 にんじん,85.7,
指数,1994年6月,全国,1416 ごぼう,84.6,
指数,1994年6月,全国,1417 たまねぎ,79.1,
指数,1994年6月,全国,1419 れんこん,155,
指数,1994年6月,全国,1420 ながいも,127.7,
指数,1994年6月,全国,1432 さやいんげん,59.1,
指数,1994年6月,全国,1433 かぼちゃ,62.3,
指数,1994年6月,全国,1434 きゅうり,51.4,
指数,1994年6月,全国,1435 なす,72.8,
指数,1994年6月,全国,1436 トマト,63.4,
指数,1994年6月,全国,1437 ピーマン,49.5,
指数,1994年6月,全国,1438 生しいたけ,105.2,
指数,1994年6月,全国,1442 えのきたけ,125.6,
指数,1994年6月,全国,0023 乾物・加工品類,87.7,
指数,1994年6月,全国,0024 乾物・海藻,70.3,
指数,1994年6月,全国,1453 干ししいたけ,74,
指数,1994年6月,全国,1461 干しのり,82.9,
指数,1994年6月,全国,1462 わかめ,55.6,
指数,1994年6月,全国,1463 こんぶ,65.1,
指数,1994年6月,全国,0025 大豆加工品,103.9,
指数,1994年6月,全国,1471 豆腐,98,
指数,1994年6月,全国,1472 油揚げ,98.6,
指数,1994年6月,全国,1473 納豆,120.5,
指数,1994年6月,全国,0026 他の野菜・海藻加工品,87.2,
指数,1994年6月,全国,1481 こんにゃく,110.1,
指数,1994年6月,全国,1482 梅干し,75.4,
指数,1994年6月,全国,1483 だいこん漬,86,
指数,1994年6月,全国,1486 はくさい漬,73.6,
指数,1994年6月,全国,1485 こんぶつくだ煮,79.2,
指数,1994年6月,全国,1491 野菜缶詰,107.5,
指数,1994年6月,全国,0027 果物,66.4,
指数,1994年6月,全国,0028 生鮮果物,65,
指数,1994年6月,全国,1502 りんご,84.3,
指数,1994年6月,全国,1515 オレンジ,74.8,
指数,1994年6月,全国,1531 ぶどうＡ,96.8,
指数,1994年6月,全国,1561 すいか,71.4,
指数,1994年6月,全国,1563 メロン,83.2,
指数,1994年6月,全国,1581 バナナ,69.4,
指数,1994年6月,全国,1582 キウイフルーツ,65.3,
指数,1994年6月,全国,0029 果物加工品,100.8,
指数,1994年6月,全国,0030 油脂・調味料,109.3,
指数,1994年6月,全国,0031 油脂,131.3,
指数,1994年6月,全国,1601 食用油,146.4,
指数,1994年6月,全国,1602 マーガリン,89,
指数,1994年6月,全国,0032 調味料,106.9,
指数,1994年6月,全国,1611 食塩,92.6,
指数,1994年6月,全国,1621 しょう油,108.9,
指数,1994年6月,全国,1631 みそ,110.6,
指数,1994年6月,全国,1632 砂糖,108.8,
指数,1994年6月,全国,1633 酢,102.3,
指数,1994年6月,全国,1641 ソース,123.1,
指数,1994年6月,全国,1642 ケチャップ,163.9,
指数,1994年6月,全国,1643 マヨネーズ,119.5,
指数,1994年6月,全国,1652 カレールウ,101.1,
指数,1994年6月,全国,1653 乾燥スープ,87.1,
指数,1994年6月,全国,1654 風味調味料,115.1,
指数,1994年6月,全国,1656 ふりかけ,96.3,
指数,1994年6月,全国,1655 たれ,97.9,
指数,1994年6月,全国,0033 菓子類,80.2,
指数,1994年6月,全国,1701 ようかん,68.9,
指数,1994年6月,全国,1702 まんじゅう,80.2,
指数,1994年6月,全国,1711 カステラ,88.1,
指数,1994年6月,全国,1712 ケーキ,67.2,
指数,1994年6月,全国,1784 ゼリー,115.9,
指数,1994年6月,全国,1714 プリン,86.5,
指数,1994年6月,全国,1713 シュークリーム,90.3,
指数,1994年6月,全国,1741 せんべい,99.3,
指数,1994年6月,全国,1721 ビスケット,68.4,
指数,1994年6月,全国,1783 ポテトチップス,84.1,
指数,1994年6月,全国,1732 キャンデー,76.1,
指数,1994年6月,全国,1761 チョコレート,91.4,
指数,1994年6月,全国,1782 アイスクリーム,88,
指数,1994年6月,全国,1772 落花生,94.1,
指数,1994年6月,全国,1781 チューインガム,96.8,
指数,1994年6月,全国,0034 調理食品,84.5,
指数,1994年6月,全国,0035 主食的調理食品,86.9,
指数,1994年6月,全国,1791 弁当Ａ,82.1,
指数,1994年6月,全国,1792 調理パン,79.7,
指数,1994年6月,全国,0036 他の調理食品,82.8,
指数,1994年6月,全国,1801 うなぎかば焼き,48.9,
指数,1994年6月,全国,1811 サラダ,75.1,
