指数,年月,地域,カテゴリ,数値,単位
指数,1996年7月,全国,0001 総合,96,
指数,1996年7月,全国,0002 食料,86.7,
指数,1996年7月,全国,0003 穀類,100.6,
指数,1996年7月,全国,0004 米類,116.3,
指数,1996年7月,全国,1001 うるち米Ａ,119.9,
指数,1996年7月,全国,1002 うるち米Ｂ,117.8,
指数,1996年7月,全国,0005 パン,87.6,
指数,1996年7月,全国,1021 食パン,87.6,
指数,1996年7月,全国,1022 あんパン,89.8,
指数,1996年7月,全国,0006 麺類,89.9,
指数,1996年7月,全国,1031 ゆでうどん,94,
指数,1996年7月,全国,1041 そうめん,84.6,
指数,1996年7月,全国,1042 スパゲッティ,90.3,
指数,1996年7月,全国,1051 カップ麺,85,
指数,1996年7月,全国,1052 中華麺,98.8,
指数,1996年7月,全国,0007 他の穀類,110.1,
指数,1996年7月,全国,1071 小麦粉,74.1,
指数,1996年7月,全国,1081 もち,127.2,
指数,1996年7月,全国,0008 魚介類,76.6,
指数,1996年7月,全国,0009 生鮮魚介,78.8,
指数,1996年7月,全国,1101 まぐろ,98,
指数,1996年7月,全国,1102 あじ,110.7,
指数,1996年7月,全国,1103 いわし,92.1,
指数,1996年7月,全国,1104 かつお,90.4,
指数,1996年7月,全国,1106 さけ,63.7,
指数,1996年7月,全国,1107 さば,82.2,
指数,1996年7月,全国,1108 さんま,54.5,
指数,1996年7月,全国,1110 たい,93.3,
指数,1996年7月,全国,1111 ぶり,97,
指数,1996年7月,全国,1112 いか,51.8,
指数,1996年7月,全国,1113 たこ,66.3,
指数,1996年7月,全国,1114 えび,90.3,
指数,1996年7月,全国,1131 あさり,69.8,
指数,1996年7月,全国,1133 ほたて貝,64.8,
指数,1996年7月,全国,0010 塩干魚介,69.7,
指数,1996年7月,全国,1141 塩さけ,62.7,
指数,1996年7月,全国,1142 たらこ,83.6,
指数,1996年7月,全国,1143 しらす干し,62,
指数,1996年7月,全国,1144 干しあじ,80.1,
指数,1996年7月,全国,1146 煮干し,93.3,
指数,1996年7月,全国,1150 ししゃも,74,
指数,1996年7月,全国,0011 魚肉練製品,89.8,
指数,1996年7月,全国,1151 揚げかまぼこ,84.2,
指数,1996年7月,全国,1152 ちくわ,94,
指数,1996年7月,全国,1153 かまぼこ,91.9,
指数,1996年7月,全国,0012 他の魚介加工品,68.2,
指数,1996年7月,全国,1161 かつお節,78.9,
指数,1996年7月,全国,1165 魚介漬物,62.7,
指数,1996年7月,全国,1166 魚介つくだ煮,71,
指数,1996年7月,全国,1173 魚介缶詰,70.4,
指数,1996年7月,全国,0013 肉類,74.8,
指数,1996年7月,全国,0014 生鮮肉,70.5,
指数,1996年7月,全国,1201 牛肉（国産品）,64.6,
指数,1996年7月,全国,1203 牛肉（輸入品）,65.8,
指数,1996年7月,全国,1211 豚肉（国産品）,70.6,
指数,1996年7月,全国,1221 鶏肉,75.2,
指数,1996年7月,全国,0015 加工肉,95.5,
指数,1996年7月,全国,1252 ハム,105,
指数,1996年7月,全国,1261 ソーセージ,94,
指数,1996年7月,全国,1271 ベーコン,78.3,
指数,1996年7月,全国,0016 乳卵類,86,
指数,1996年7月,全国,0017 牛乳・乳製品,90.6,
指数,1996年7月,全国,0018 牛乳,88.5,
指数,1996年7月,全国,1303 牛乳,96.3,
指数,1996年7月,全国,0019 乳製品,94.5,
指数,1996年7月,全国,1311 粉ミルク,95,
指数,1996年7月,全国,1333 ヨーグルト,106.6,
指数,1996年7月,全国,1321 バター,74.4,
指数,1996年7月,全国,1331 チーズ（国産品）,74,
指数,1996年7月,全国,1332 チーズ（輸入品）,80.5,
指数,1996年7月,全国,0020 卵,71.1,
指数,1996年7月,全国,1341 鶏卵,71.1,
指数,1996年7月,全国,0021 野菜・海藻,86.8,
指数,1996年7月,全国,0022 生鮮野菜,86.8,
指数,1996年7月,全国,1401 キャベツ,91.7,
指数,1996年7月,全国,1402 ほうれんそう,102.5,
指数,1996年7月,全国,1403 はくさい,90.3,
指数,1996年7月,全国,1405 ねぎ,98.7,
指数,1996年7月,全国,1406 レタス,76.4,
指数,1996年7月,全国,1409 ブロッコリー,106.1,
指数,1996年7月,全国,1407 もやし,107.3,
指数,1996年7月,全国,1411 さつまいも,124.7,
指数,1996年7月,全国,1412 じゃがいも,69.6,
指数,1996年7月,全国,1413 さといも,117.5,
指数,1996年7月,全国,1414 だいこん,120.1,
指数,1996年7月,全国,1415 にんじん,85.8,
指数,1996年7月,全国,1416 ごぼう,81.1,
指数,1996年7月,全国,1417 たまねぎ,71.6,
指数,1996年7月,全国,1419 れんこん,145.8,
指数,1996年7月,全国,1420 ながいも,83.1,
指数,1996年7月,全国,1432 さやいんげん,63.4,
指数,1996年7月,全国,1433 かぼちゃ,82.1,
指数,1996年7月,全国,1434 きゅうり,71.9,
指数,1996年7月,全国,1435 なす,80.8,
指数,1996年7月,全国,1436 トマト,70.7,
指数,1996年7月,全国,1437 ピーマン,75,
指数,1996年7月,全国,1438 生しいたけ,118.3,
指数,1996年7月,全国,1442 えのきたけ,121.7,
指数,1996年7月,全国,1443 しめじ,126.8,
指数,1996年7月,全国,0023 乾物・加工品類,87.1,
指数,1996年7月,全国,0024 乾物・海藻,68.4,
指数,1996年7月,全国,1453 干ししいたけ,70.1,
指数,1996年7月,全国,1461 干しのり,83.1,
指数,1996年7月,全国,1462 わかめ,55.5,
指数,1996年7月,全国,1463 こんぶ,65.3,
指数,1996年7月,全国,0025 大豆加工品,103.7,
指数,1996年7月,全国,1471 豆腐,97.3,
指数,1996年7月,全国,1472 油揚げ,97.4,
指数,1996年7月,全国,1473 納豆,123.6,
指数,1996年7月,全国,0026 他の野菜・海藻加工品,87.2,
指数,1996年7月,全国,1481 こんにゃく,107.9,
指数,1996年7月,全国,1482 梅干し,73.7,
指数,1996年7月,全国,1483 だいこん漬,86.8,
指数,1996年7月,全国,1486 はくさい漬,81.7,
指数,1996年7月,全国,1487 キムチ,96.4,
指数,1996年7月,全国,1485 こんぶつくだ煮,79.2,
指数,1996年7月,全国,1491 野菜缶詰,94.7,
指数,1996年7月,全国,0027 果物,75.4,
指数,1996年7月,全国,0028 生鮮果物,74.5,
指数,1996年7月,全国,1515 オレンジ,73.9,
指数,1996年7月,全国,1531 ぶどうＡ,89.8,
指数,1996年7月,全国,1532 ぶどうＢ,109.2,
指数,1996年7月,全国,1551 桃,79.9,
指数,1996年7月,全国,1561 すいか,70,
指数,1996年7月,全国,1563 メロン,80.1,
指数,1996年7月,全国,1581 バナナ,74.6,
指数,1996年7月,全国,1582 キウイフルーツ,60.3,
