指数,年月,地域,カテゴリ,数値,単位
指数,2025年5月,全国,0001 総合,111.8,
指数,2025年5月,全国,0002 食料,124.4,
指数,2025年5月,全国,0003 穀類,149,
指数,2025年5月,全国,0004 米類,209.7,
指数,2025年5月,全国,1001 うるち米Ａ,207,
指数,2025年5月,全国,1002 うるち米Ｂ,211.3,
指数,2025年5月,全国,0005 パン,126.1,
指数,2025年5月,全国,1021 食パン,127.4,
指数,2025年5月,全国,1022 あんパン,123.1,
指数,2025年5月,全国,1023 カレーパン,129.9,
指数,2025年5月,全国,0006 麺類,122.2,
指数,2025年5月,全国,1031 ゆでうどん,128.7,
指数,2025年5月,全国,1041 そうめん,115.6,
指数,2025年5月,全国,1042 スパゲッティ,123.4,
指数,2025年5月,全国,1051 カップ麺,121,
指数,2025年5月,全国,1052 中華麺,121.9,
指数,2025年5月,全国,0007 他の穀類,120.9,
指数,2025年5月,全国,1071 小麦粉,137.4,
指数,2025年5月,全国,1081 もち,119.2,
指数,2025年5月,全国,1090 シリアル,114.7,
指数,2025年5月,全国,0008 魚介類,130.4,
指数,2025年5月,全国,0009 生鮮魚介,128.4,
指数,2025年5月,全国,1101 まぐろ,112.7,
指数,2025年5月,全国,1102 あじ,120.7,
指数,2025年5月,全国,1103 いわし,115.7,
指数,2025年5月,全国,1104 かつお,120.4,
指数,2025年5月,全国,1106 さけ,138.5,
指数,2025年5月,全国,1107 さば,130.9,
指数,2025年5月,全国,1108 さんま,119.7,
指数,2025年5月,全国,1110 たい,120.8,
指数,2025年5月,全国,1111 ぶり,134.4,
指数,2025年5月,全国,1112 いか,154.9,
指数,2025年5月,全国,1113 たこ,144.7,
指数,2025年5月,全国,1114 えび,112.3,
指数,2025年5月,全国,1131 あさり,135.7,
指数,2025年5月,全国,1133 ほたて貝,157.1,
指数,2025年5月,全国,0010 塩干魚介,135.2,
指数,2025年5月,全国,1141 塩さけ,147.3,
指数,2025年5月,全国,1142 たらこ,119.6,
指数,2025年5月,全国,1143 しらす干し,135.9,
指数,2025年5月,全国,1144 干しあじ,126.2,
指数,2025年5月,全国,1146 煮干し,157.8,
指数,2025年5月,全国,1150 ししゃも,120.3,
指数,2025年5月,全国,1167 いくら,144,
指数,2025年5月,全国,0011 魚肉練製品,127,
指数,2025年5月,全国,1151 揚げかまぼこ,122.6,
指数,2025年5月,全国,1152 ちくわ,128.3,
指数,2025年5月,全国,1153 かまぼこ,129.4,
指数,2025年5月,全国,0012 他の魚介加工品,135,
指数,2025年5月,全国,1161 かつお節,146.4,
指数,2025年5月,全国,1165 魚介漬物,143.6,
指数,2025年5月,全国,1166 魚介つくだ煮,123.5,
指数,2025年5月,全国,1173 魚介缶詰,126.9,
指数,2025年5月,全国,0013 肉類,120.8,
指数,2025年5月,全国,0014 生鮮肉,122.1,
指数,2025年5月,全国,1201 牛肉（国産品）,112.6,
指数,2025年5月,全国,1203 牛肉（輸入品）,141.8,
指数,2025年5月,全国,1211 豚肉（国産品）,123.1,
指数,2025年5月,全国,1214 豚肉（輸入品）,123.4,
指数,2025年5月,全国,1221 鶏肉,116.6,
指数,2025年5月,全国,0015 加工肉,115.3,
指数,2025年5月,全国,1252 ハム,118.9,
指数,2025年5月,全国,1261 ソーセージ,109.8,
指数,2025年5月,全国,1271 ベーコン,122.5,
指数,2025年5月,全国,1292 味付け肉,117.6,
指数,2025年5月,全国,0016 乳卵類,125.2,
指数,2025年5月,全国,0017 牛乳・乳製品,121.1,
指数,2025年5月,全国,0018 牛乳,120,
指数,2025年5月,全国,1303 牛乳,120,
指数,2025年5月,全国,0019 乳製品,121.8,
指数,2025年5月,全国,1311 粉ミルク,123.2,
指数,2025年5月,全国,1333 ヨーグルト,115.2,
指数,2025年5月,全国,1321 バター,125.9,
指数,2025年5月,全国,1331 チーズ（国産品）,138.6,
指数,2025年5月,全国,1332 チーズ（輸入品）,128.4,
指数,2025年5月,全国,0020 卵,141.3,
指数,2025年5月,全国,1341 鶏卵,141.3,
指数,2025年5月,全国,0021 野菜・海藻,117.4,
指数,2025年5月,全国,0022 生鮮野菜,115,
指数,2025年5月,全国,1401 キャベツ,114.9,
指数,2025年5月,全国,1402 ほうれんそう,98.3,
指数,2025年5月,全国,1403 はくさい,135.7,
指数,2025年5月,全国,1405 ねぎ,120.2,
指数,2025年5月,全国,1406 レタス,81.6,
指数,2025年5月,全国,1409 ブロッコリー,105.3,
指数,2025年5月,全国,1407 もやし,113.1,
指数,2025年5月,全国,1410 アスパラガス,141.8,
指数,2025年5月,全国,1411 さつまいも,118.2,
指数,2025年5月,全国,1412 じゃがいも,165,
指数,2025年5月,全国,1413 さといも,142.3,
指数,2025年5月,全国,1414 だいこん,133.7,
指数,2025年5月,全国,1415 にんじん,147.6,
指数,2025年5月,全国,1416 ごぼう,149,
指数,2025年5月,全国,1417 たまねぎ,156.6,
指数,2025年5月,全国,1419 れんこん,115.8,
指数,2025年5月,全国,1420 ながいも,117.7,
指数,2025年5月,全国,1421 しょうが,148.9,
指数,2025年5月,全国,1432 さやいんげん,123.4,
指数,2025年5月,全国,1433 かぼちゃ,126.6,
指数,2025年5月,全国,1434 きゅうり,92.4,
指数,2025年5月,全国,1435 なす,91.4,
指数,2025年5月,全国,1436 トマト,101.3,
指数,2025年5月,全国,1437 ピーマン,101.3,
指数,2025年5月,全国,1438 生しいたけ,106.7,
指数,2025年5月,全国,1442 えのきたけ,116.1,
指数,2025年5月,全国,1443 しめじ,113,
指数,2025年5月,全国,1444 カット野菜,109.6,
指数,2025年5月,全国,0023 乾物・加工品類,122.3,
指数,2025年5月,全国,0024 乾物・海藻,131.7,
指数,2025年5月,全国,1453 干ししいたけ,120.8,
指数,2025年5月,全国,1461 干しのり,145.4,
指数,2025年5月,全国,1462 わかめ,120.3,
指数,2025年5月,全国,1463 こんぶ,121.8,
指数,2025年5月,全国,1464 ひじき,120.1,
指数,2025年5月,全国,0025 大豆加工品,118.6,
指数,2025年5月,全国,1471 豆腐,120.6,
指数,2025年5月,全国,1472 油揚げ,126.5,
指数,2025年5月,全国,1473 納豆,110.8,
指数,2025年5月,全国,0026 他の野菜・海藻加工品,119.5,
指数,2025年5月,全国,1481 こんにゃく,109.5,
指数,2025年5月,全国,1482 梅干し,110.5,
指数,2025年5月,全国,1483 だいこん漬,130.5,
指数,2025年5月,全国,1486 はくさい漬,117.1,
指数,2025年5月,全国,1487 キムチ,110.1,
指数,2025年5月,全国,1485 こんぶつくだ煮,133.5,
指数,2025年5月,全国,1491 野菜缶詰,141.9,
指数,2025年5月,全国,0027 果物,129.5,
指数,2025年5月,全国,0028 生鮮果物,132.2,
指数,2025年5月,全国,1502 りんご,150.7,
指数,2025年5月,全国,1515 オレンジ,142.3,
指数,2025年5月,全国,1517 しらぬひ,157.1,
指数,2025年5月,全国,1561 すいか,161.4,
指数,2025年5月,全国,1563 メロン,158.1,
指数,2025年5月,全国,1571 いちご,107.7,
指数,2025年5月,全国,1581 バナナ,127.8,
指数,2025年5月,全国,1582 キウイフルーツ,123.8,
指数,2025年5月,全国,1583 アボカド,152.5,
指数,2025年5月,全国,0029 果物加工品,101.4,
指数,2025年5月,全国,1594 ナッツ,101.4,
指数,2025年5月,全国,0030 油脂・調味料,119.9,
指数,2025年5月,全国,0031 油脂,147.2,
指数,2025年5月,全国,1601 食用油,149.3,
指数,2025年5月,全国,1602 マーガリン,133.5,
指数,2025年5月,全国,0032 調味料,116.7,
指数,2025年5月,全国,1611 食塩,111,
指数,2025年5月,全国,1621 しょう油,122.2,
指数,2025年5月,全国,1631 みそ,118,
指数,2025年5月,全国,1632 砂糖,139.2,
指数,2025年5月,全国,1633 酢,110.7,
指数,2025年5月,全国,1641 ソース,136.5,
指数,2025年5月,全国,1642 ケチャップ,140,
指数,2025年5月,全国,1643 マヨネーズ,153.7,
指数,2025年5月,全国,1645 ドレッシング,100.5,
指数,2025年5月,全国,1644 ジャム,127.1,
指数,2025年5月,全国,1652 カレールウ,134,
指数,2025年5月,全国,1653 乾燥スープ,110,
指数,2025年5月,全国,1654 風味調味料,106.4,
指数,2025年5月,全国,1656 ふりかけ,121,
指数,2025年5月,全国,1655 たれ,98.5,
指数,2025年5月,全国,1659 つゆ,111.5,
指数,2025年5月,全国,1657 合わせ調味料,105.7,
指数,2025年5月,全国,1658 パスタソース,124,
指数,2025年5月,全国,0033 菓子類,130.3,
指数,2025年5月,全国,1701 ようかん,123,
指数,2025年5月,全国,1702 まんじゅう,142.9,
指数,2025年5月,全国,1703 だいふく餅,140.1,
指数,2025年5月,全国,1711 カステラ,130.2,
指数,2025年5月,全国,1712 ケーキ,125.6,
指数,2025年5月,全国,1784 ゼリー,128.8,
指数,2025年5月,全国,1714 プリン,146.8,
指数,2025年5月,全国,1713 シュークリーム,130.1,
指数,2025年5月,全国,1715 ロールケーキ,126.6,
指数,2025年5月,全国,1741 せんべい,136.6,
指数,2025年5月,全国,1721 ビスケット,115.8,
指数,2025年5月,全国,1783 ポテトチップス,129.4,
指数,2025年5月,全国,1732 キャンデー,112.8,
指数,2025年5月,全国,1761 チョコレート,153.2,
指数,2025年5月,全国,1782 アイスクリーム,111.1,
指数,2025年5月,全国,1772 落花生,123.8,
指数,2025年5月,全国,1781 チューインガム,127.5,
指数,2025年5月,全国,0034 調理食品,124.7,
指数,2025年5月,全国,0035 主食的調理食品,125.2,
指数,2025年5月,全国,1795 すし（弁当）Ａ,117.9,
指数,2025年5月,全国,1798 すし（弁当）Ｂ,133.4,
指数,2025年5月,全国,1791 弁当Ａ,117.7,
指数,2025年5月,全国,1797 弁当Ｂ,125.8,
指数,2025年5月,全国,1793 おにぎり,141.1,
指数,2025年5月,全国,1792 調理パン,127.7,
指数,2025年5月,全国,1794 冷凍米飯,131.1,
指数,2025年5月,全国,1796 調理パスタ,122.4,
指数,2025年5月,全国,1799 調理ピザ,110.1,
指数,2025年5月,全国,1790 無菌包装米飯,130.9,
指数,2025年5月,全国,0036 他の調理食品,124.4,
指数,2025年5月,全国,1801 うなぎかば焼き,119.6,
指数,2025年5月,全国,1811 サラダ,117,
指数,2025年5月,全国,1821 コロッケ,128.2,
指数,2025年5月,全国,1831 豚カツ,112.3,
指数,2025年5月,全国,1842 からあげ,124.5,
指数,2025年5月,全国,1881 ぎょうざ,126.1,
