指数,年月,地域,カテゴリ,数値,単位
指数,2024年1月,全国,0001 総合,106.9,
指数,2024年1月,全国,0002 食料,115.7,
指数,2024年1月,全国,0003 穀類,115,
指数,2024年1月,全国,0004 米類,100.3,
指数,2024年1月,全国,1001 うるち米Ａ,100.1,
指数,2024年1月,全国,1002 うるち米Ｂ,100.4,
指数,2024年1月,全国,0005 パン,121.8,
指数,2024年1月,全国,1021 食パン,122.1,
指数,2024年1月,全国,1022 あんパン,119.6,
指数,2024年1月,全国,1023 カレーパン,125.9,
指数,2024年1月,全国,0006 麺類,122.1,
指数,2024年1月,全国,1031 ゆでうどん,124.7,
指数,2024年1月,全国,1041 そうめん,116.5,
指数,2024年1月,全国,1042 スパゲッティ,121.5,
指数,2024年1月,全国,1051 カップ麺,122.2,
指数,2024年1月,全国,1052 中華麺,122.9,
指数,2024年1月,全国,0007 他の穀類,112.4,
指数,2024年1月,全国,1071 小麦粉,128.8,
指数,2024年1月,全国,1081 もち,104.5,
指数,2024年1月,全国,1090 シリアル,114.7,
指数,2024年1月,全国,0008 魚介類,128.1,
指数,2024年1月,全国,0009 生鮮魚介,129.2,
指数,2024年1月,全国,1101 まぐろ,119,
指数,2024年1月,全国,1102 あじ,120.8,
指数,2024年1月,全国,1103 いわし,135.4,
指数,2024年1月,全国,1106 さけ,137.9,
指数,2024年1月,全国,1107 さば,131.3,
指数,2024年1月,全国,1108 さんま,145.1,
指数,2024年1月,全国,1110 たい,117,
指数,2024年1月,全国,1111 ぶり,134.7,
指数,2024年1月,全国,1112 いか,148.5,
指数,2024年1月,全国,1113 たこ,135.7,
指数,2024年1月,全国,1114 えび,110.6,
指数,2024年1月,全国,1131 あさり,143.7,
指数,2024年1月,全国,1132 かき（貝）,122.8,
指数,2024年1月,全国,1133 ほたて貝,136.3,
指数,2024年1月,全国,0010 塩干魚介,127.6,
指数,2024年1月,全国,1141 塩さけ,132.3,
指数,2024年1月,全国,1142 たらこ,117.6,
指数,2024年1月,全国,1143 しらす干し,136.9,
指数,2024年1月,全国,1144 干しあじ,124,
指数,2024年1月,全国,1146 煮干し,133.7,
指数,2024年1月,全国,1150 ししゃも,110.6,
指数,2024年1月,全国,1167 いくら,130.8,
指数,2024年1月,全国,0011 魚肉練製品,124.9,
指数,2024年1月,全国,1151 揚げかまぼこ,121.4,
指数,2024年1月,全国,1152 ちくわ,126.4,
指数,2024年1月,全国,1153 かまぼこ,126.4,
指数,2024年1月,全国,0012 他の魚介加工品,126.5,
指数,2024年1月,全国,1161 かつお節,129.2,
指数,2024年1月,全国,1165 魚介漬物,130.9,
指数,2024年1月,全国,1166 魚介つくだ煮,120.3,
指数,2024年1月,全国,1173 魚介缶詰,123.4,
指数,2024年1月,全国,0013 肉類,113.3,
指数,2024年1月,全国,0014 生鮮肉,114.3,
指数,2024年1月,全国,1201 牛肉（国産品）,105.7,
指数,2024年1月,全国,1203 牛肉（輸入品）,128.8,
指数,2024年1月,全国,1211 豚肉（国産品）,115.7,
指数,2024年1月,全国,1214 豚肉（輸入品）,113.2,
指数,2024年1月,全国,1221 鶏肉,112.5,
指数,2024年1月,全国,0015 加工肉,109.4,
指数,2024年1月,全国,1252 ハム,108.7,
指数,2024年1月,全国,1261 ソーセージ,109.3,
指数,2024年1月,全国,1271 ベーコン,110.7,
指数,2024年1月,全国,1292 味付け肉,109.9,
指数,2024年1月,全国,0016 乳卵類,122,
指数,2024年1月,全国,0017 牛乳・乳製品,118.9,
指数,2024年1月,全国,0018 牛乳,119.7,
指数,2024年1月,全国,1303 牛乳,119.7,
指数,2024年1月,全国,0019 乳製品,118.3,
指数,2024年1月,全国,1311 粉ミルク,118.8,
指数,2024年1月,全国,1333 ヨーグルト,113.2,
指数,2024年1月,全国,1321 バター,119,
指数,2024年1月,全国,1331 チーズ（国産品）,133,
指数,2024年1月,全国,1332 チーズ（輸入品）,122.5,
指数,2024年1月,全国,0020 卵,134.2,
指数,2024年1月,全国,1341 鶏卵,134.2,
指数,2024年1月,全国,0021 野菜・海藻,112,
指数,2024年1月,全国,0022 生鮮野菜,111.4,
指数,2024年1月,全国,1401 キャベツ,94.6,
指数,2024年1月,全国,1402 ほうれんそう,103.5,
指数,2024年1月,全国,1403 はくさい,79,
指数,2024年1月,全国,1405 ねぎ,121.2,
指数,2024年1月,全国,1406 レタス,134.3,
指数,2024年1月,全国,1409 ブロッコリー,92.3,
指数,2024年1月,全国,1407 もやし,109.1,
指数,2024年1月,全国,1410 アスパラガス,149.3,
指数,2024年1月,全国,1411 さつまいも,109.2,
指数,2024年1月,全国,1412 じゃがいも,100.6,
指数,2024年1月,全国,1413 さといも,110.2,
指数,2024年1月,全国,1414 だいこん,100,
指数,2024年1月,全国,1415 にんじん,99.7,
指数,2024年1月,全国,1416 ごぼう,113.5,
指数,2024年1月,全国,1417 たまねぎ,168.9,
指数,2024年1月,全国,1419 れんこん,89.8,
指数,2024年1月,全国,1420 ながいも,117.8,
指数,2024年1月,全国,1421 しょうが,93.9,
指数,2024年1月,全国,1432 さやいんげん,115,
指数,2024年1月,全国,1433 かぼちゃ,129.4,
指数,2024年1月,全国,1434 きゅうり,134.7,
指数,2024年1月,全国,1435 なす,104.5,
指数,2024年1月,全国,1436 トマト,101.3,
指数,2024年1月,全国,1437 ピーマン,100.8,
指数,2024年1月,全国,1438 生しいたけ,120.2,
指数,2024年1月,全国,1442 えのきたけ,126.3,
指数,2024年1月,全国,1443 しめじ,112.1,
指数,2024年1月,全国,1444 カット野菜,101.7,
指数,2024年1月,全国,0023 乾物・加工品類,113.3,
指数,2024年1月,全国,0024 乾物・海藻,114.8,
指数,2024年1月,全国,1453 干ししいたけ,104.1,
指数,2024年1月,全国,1461 干しのり,122.7,
指数,2024年1月,全国,1462 わかめ,108.5,
指数,2024年1月,全国,1463 こんぶ,107.5,
指数,2024年1月,全国,1464 ひじき,111.2,
