指数,年月,地域,カテゴリ,数値,単位
指数,2015年12月,全国,0001 総合,98.1,
指数,2015年12月,全国,0002 食料,94.5,
指数,2015年12月,全国,0003 穀類,95.4,
指数,2015年12月,全国,0004 米類,89.5,
指数,2015年12月,全国,1001 うるち米Ａ,91.8,
指数,2015年12月,全国,1002 うるち米Ｂ,87.4,
指数,2015年12月,全国,0005 パン,98.4,
指数,2015年12月,全国,1021 食パン,100.4,
指数,2015年12月,全国,1022 あんパン,95.4,
指数,2015年12月,全国,1023 カレーパン,99.9,
指数,2015年12月,全国,0006 麺類,98.1,
指数,2015年12月,全国,1031 ゆでうどん,97,
指数,2015年12月,全国,1041 そうめん,98,
指数,2015年12月,全国,1042 スパゲッティ,101.9,
指数,2015年12月,全国,1051 カップ麺,95.9,
指数,2015年12月,全国,1052 中華麺,101.1,
指数,2015年12月,全国,0007 他の穀類,97.6,
指数,2015年12月,全国,1071 小麦粉,92.8,
指数,2015年12月,全国,1081 もち,99.7,
指数,2015年12月,全国,0008 魚介類,89.7,
指数,2015年12月,全国,0009 生鮮魚介,89.9,
指数,2015年12月,全国,1101 まぐろ,96.7,
指数,2015年12月,全国,1102 あじ,86.2,
指数,2015年12月,全国,1103 いわし,99.6,
指数,2015年12月,全国,1106 さけ,91.8,
指数,2015年12月,全国,1107 さば,93.6,
指数,2015年12月,全国,1108 さんま,60.6,
指数,2015年12月,全国,1110 たい,91.1,
指数,2015年12月,全国,1111 ぶり,97,
指数,2015年12月,全国,1112 いか,59.3,
指数,2015年12月,全国,1113 たこ,82.1,
指数,2015年12月,全国,1114 えび,104.2,
指数,2015年12月,全国,1131 あさり,101.7,
指数,2015年12月,全国,1132 かき（貝）,115.4,
指数,2015年12月,全国,1133 ほたて貝,93.6,
指数,2015年12月,全国,0010 塩干魚介,85.1,
指数,2015年12月,全国,1141 塩さけ,84,
指数,2015年12月,全国,1142 たらこ,92.5,
指数,2015年12月,全国,1143 しらす干し,79.9,
指数,2015年12月,全国,1144 干しあじ,93,
指数,2015年12月,全国,1146 煮干し,92.9,
指数,2015年12月,全国,1150 ししゃも,74.9,
指数,2015年12月,全国,1167 いくら,74.4,
指数,2015年12月,全国,0011 魚肉練製品,97.7,
指数,2015年12月,全国,1151 揚げかまぼこ,96,
指数,2015年12月,全国,1152 ちくわ,98.2,
指数,2015年12月,全国,1153 かまぼこ,98.8,
指数,2015年12月,全国,0012 他の魚介加工品,89.2,
指数,2015年12月,全国,1161 かつお節,93.7,
指数,2015年12月,全国,1165 魚介漬物,87.7,
指数,2015年12月,全国,1166 魚介つくだ煮,86.5,
指数,2015年12月,全国,1173 魚介缶詰,94.7,
指数,2015年12月,全国,0013 肉類,96.2,
指数,2015年12月,全国,0014 生鮮肉,93.6,
指数,2015年12月,全国,1201 牛肉（国産品）,90.4,
指数,2015年12月,全国,1203 牛肉（輸入品）,90.2,
指数,2015年12月,全国,1211 豚肉（国産品）,92.4,
指数,2015年12月,全国,1221 鶏肉,98.7,
指数,2015年12月,全国,0015 加工肉,107.9,
指数,2015年12月,全国,1252 ハム,106.7,
指数,2015年12月,全国,1261 ソーセージ,108.8,
指数,2015年12月,全国,1271 ベーコン,108,
指数,2015年12月,全国,0016 乳卵類,97.5,
指数,2015年12月,全国,0017 牛乳・乳製品,95.7,
指数,2015年12月,全国,0018 牛乳,97.5,
指数,2015年12月,全国,1303 牛乳,97.6,
