指数,年月,地域,カテゴリ,数値,単位
指数,1974年1月,全国,0001 総合,43.6,
指数,1974年1月,全国,0002 食料,41.8,
指数,1974年1月,全国,0003 穀類,44.4,
指数,1974年1月,全国,0004 米類,49.2,
指数,1974年1月,全国,0005 パン,45.6,
指数,1974年1月,全国,1021 食パン,48.1,
指数,1974年1月,全国,1022 あんパン,41.7,
指数,1974年1月,全国,0006 麺類,44.9,
指数,1974年1月,全国,1041 そうめん,32.2,
指数,1974年1月,全国,1051 カップ麺,55,
指数,1974年1月,全国,0007 他の穀類,58.6,
指数,1974年1月,全国,1071 小麦粉,48.1,
指数,1974年1月,全国,0008 魚介類,34.4,
指数,1974年1月,全国,0009 生鮮魚介,37.9,
指数,1974年1月,全国,1101 まぐろ,51.7,
指数,1974年1月,全国,1102 あじ,55.2,
指数,1974年1月,全国,1103 いわし,34.1,
指数,1974年1月,全国,1106 さけ,44.5,
指数,1974年1月,全国,1107 さば,24.4,
指数,1974年1月,全国,1108 さんま,19.9,
指数,1974年1月,全国,1110 たい,70.7,
指数,1974年1月,全国,1111 ぶり,49.8,
指数,1974年1月,全国,1112 いか,28.7,
指数,1974年1月,全国,1113 たこ,27,
指数,1974年1月,全国,1131 あさり,13.1,
指数,1974年1月,全国,1132 かき（貝）,29.3,
指数,1974年1月,全国,0010 塩干魚介,32.1,
指数,1974年1月,全国,1141 塩さけ,43.9,
指数,1974年1月,全国,1142 たらこ,28.7,
指数,1974年1月,全国,1143 しらす干し,19.2,
指数,1974年1月,全国,1146 煮干し,29.7,
指数,1974年1月,全国,0011 魚肉練製品,29.6,
指数,1974年1月,全国,1151 揚げかまぼこ,24.8,
指数,1974年1月,全国,1152 ちくわ,30.1,
指数,1974年1月,全国,1153 かまぼこ,32.6,
指数,1974年1月,全国,0012 他の魚介加工品,30.7,
指数,1974年1月,全国,1161 かつお節,44.4,
指数,1974年1月,全国,0013 肉類,49.5,
指数,1974年1月,全国,0014 生鮮肉,47.8,
指数,1974年1月,全国,1201 牛肉（国産品）,36,
指数,1974年1月,全国,1211 豚肉（国産品）,46,
指数,1974年1月,全国,1221 鶏肉,64.8,
指数,1974年1月,全国,0015 加工肉,57.2,
指数,1974年1月,全国,1261 ソーセージ,53.1,
指数,1974年1月,全国,0016 乳卵類,69.2,
指数,1974年1月,全国,0017 牛乳・乳製品,61,
指数,1974年1月,全国,0018 牛乳,63.6,
指数,1974年1月,全国,0019 乳製品,50.2,
指数,1974年1月,全国,1311 粉ミルク,31.2,
指数,1974年1月,全国,1321 バター,44.2,
指数,1974年1月,全国,1331 チーズ（国産品）,43.9,
指数,1974年1月,全国,0020 卵,87.2,
指数,1974年1月,全国,1341 鶏卵,87.2,
指数,1974年1月,全国,0021 野菜・海藻,39.6,
指数,1974年1月,全国,0022 生鮮野菜,41.6,
指数,1974年1月,全国,1401 キャベツ,55.4,
指数,1974年1月,全国,1402 ほうれんそう,31.6,
指数,1974年1月,全国,1403 はくさい,23.2,
指数,1974年1月,全国,1405 ねぎ,25.5,
指数,1974年1月,全国,1406 レタス,78.9,
指数,1974年1月,全国,1411 さつまいも,27,
指数,1974年1月,全国,1412 じゃがいも,37.7,
指数,1974年1月,全国,1413 さといも,35.1,
指数,1974年1月,全国,1414 だいこん,42.2,
指数,1974年1月,全国,1415 にんじん,34,
指数,1974年1月,全国,1416 ごぼう,27.5,
指数,1974年1月,全国,1417 たまねぎ,69,
指数,1974年1月,全国,1419 れんこん,26.8,
指数,1974年1月,全国,1433 かぼちゃ,37.6,
指数,1974年1月,全国,1434 きゅうり,45.8,
指数,1974年1月,全国,1435 なす,47.1,
指数,1974年1月,全国,1436 トマト,42.7,
指数,1974年1月,全国,1437 ピーマン,24.9,
指数,1974年1月,全国,0023 乾物・加工品類,37.3,
指数,1974年1月,全国,0024 乾物・海藻,34.6,
指数,1974年1月,全国,1453 干ししいたけ,43.4,
指数,1974年1月,全国,1461 干しのり,55.4,
指数,1974年1月,全国,1462 わかめ,26.7,
指数,1974年1月,全国,1463 こんぶ,21.6,
指数,1974年1月,全国,0025 大豆加工品,50.3,
指数,1974年1月,全国,1471 豆腐,49.7,
指数,1974年1月,全国,1472 油揚げ,46.6,
指数,1974年1月,全国,1473 納豆,56.7,
指数,1974年1月,全国,0026 他の野菜・海藻加工品,31,
指数,1974年1月,全国,1481 こんにゃく,51.2,
指数,1974年1月,全国,1482 梅干し,20.4,
指数,1974年1月,全国,1483 だいこん漬,29.8,
指数,1974年1月,全国,1485 こんぶつくだ煮,23.6,
指数,1974年1月,全国,0027 果物,25.2,
指数,1974年1月,全国,0028 生鮮果物,24.3,
指数,1974年1月,全国,1502 りんご,32.9,
指数,1974年1月,全国,1511 みかん,19.2,
指数,1974年1月,全国,1581 バナナ,42.1,
指数,1974年1月,全国,0029 果物加工品,54,
指数,1974年1月,全国,0030 油脂・調味料,71.4,
指数,1974年1月,全国,0031 油脂,92.6,
指数,1974年1月,全国,1601 食用油,104.7,
指数,1974年1月,全国,1602 マーガリン,59.4,
指数,1974年1月,全国,0032 調味料,68.2,
指数,1974年1月,全国,1611 食塩,25.7,
指数,1974年1月,全国,1621 しょう油,66.4,
指数,1974年1月,全国,1631 みそ,66.6,
指数,1974年1月,全国,1632 砂糖,110.9,
指数,1974年1月,全国,1633 酢,67.8,
指数,1974年1月,全国,1641 ソース,81.2,
指数,1974年1月,全国,1642 ケチャップ,84.3,
指数,1974年1月,全国,1643 マヨネーズ,75.2,
指数,1974年1月,全国,1652 カレールウ,51.1,
指数,1974年1月,全国,1653 乾燥スープ,44.1,
指数,1974年1月,全国,0033 菓子類,39.4,
指数,1974年1月,全国,1701 ようかん,28,
指数,1974年1月,全国,1711 カステラ,41.3,
指数,1974年1月,全国,1713 シュークリーム,48.3,
指数,1974年1月,全国,1741 せんべい,54,
指数,1974年1月,全国,1721 ビスケット,38.1,
指数,1974年1月,全国,1732 キャンデー,40,
指数,1974年1月,全国,1761 チョコレート,58.6,
指数,1974年1月,全国,1782 アイスクリーム,41.8,
指数,1974年1月,全国,1772 落花生,57.8,
指数,1974年1月,全国,1781 チューインガム,37.2,
指数,1974年1月,全国,0034 調理食品,39.3,
指数,1974年1月,全国,0036 他の調理食品,38.6,
指数,1974年1月,全国,1801 うなぎかば焼き,31.3,
指数,1974年1月,全国,1811 サラダ,26.9,
指数,1974年1月,全国,1821 コロッケ,35.5,
指数,1974年1月,全国,0037 飲料,63.5,
指数,1974年1月,全国,0038 茶類,54.2,
指数,1974年1月,全国,1902 緑茶,39.6,
指数,1974年1月,全国,1911 紅茶,73.6,
指数,1974年1月,全国,0039 コーヒー・ココア,60,
指数,1974年1月,全国,1921 インスタントコーヒー,56.3,
指数,1974年1月,全国,0040 他の飲料,68.2,
指数,1974年1月,全国,1931 果汁入り飲料,80.7,
指数,1974年1月,全国,1951 炭酸飲料,82.2,
指数,1974年1月,全国,0041 酒類,50.7,
指数,1974年1月,全国,2003 清酒,55.4,
指数,1974年1月,全国,2011 焼酎,35.2,
指数,1974年1月,全国,2021 ビール,49.6,
指数,1974年1月,全国,2033 ウイスキー,66.8,
指数,1974年1月,全国,0042 外食,35.5,
指数,1974年1月,全国,0043 一般外食,35.2,
指数,1974年1月,全国,2101 うどん（外食）,25.3,
指数,1974年1月,全国,2102 中華そば（外食）,28.2,
指数,1974年1月,全国,2121 すし（外食）Ｂ,31.8,
指数,1974年1月,全国,2133 カレーライス（外食）,32.1,
指数,1974年1月,全国,2162 コーヒー（外食）Ａ,35.6,
指数,1974年1月,全国,2171 ビール（外食）,36.6,
指数,1974年1月,全国,0045 住居,38,
指数,1974年1月,全国,0046 家賃,38.9,
指数,1974年1月,全国,0047 民営家賃,43.7,
指数,1974年1月,全国,3000 民営家賃,43.7,
指数,1974年1月,全国,0048 公営・都市再生機構・公社家賃,25.5,
指数,1974年1月,全国,3016 公営家賃,26.8,
指数,1974年1月,全国,3017 都市再生機構・公社家賃,23.9,
指数,1974年1月,全国,0050 持家の帰属家賃,38.5,
指数,1974年1月,全国,3030 持家の帰属家賃,38.5,
指数,1974年1月,全国,0051 設備修繕・維持,33.7,
指数,1974年1月,全国,0052 設備材料,64.4,
指数,1974年1月,全国,3121 修繕材料,31.4,
指数,1974年1月,全国,0053 工事その他のサービス,28.6,
指数,1974年1月,全国,3151 畳替え代,30.1,
指数,1974年1月,全国,3176 水道工事費,14.9,
指数,1974年1月,全国,3175 塀工事費,27.2,
指数,1974年1月,全国,3171 ふすま張替費,28.5,
指数,1974年1月,全国,3172 大工手間代,25.4,
指数,1974年1月,全国,3180 火災・地震保険料,44.3,
指数,1974年1月,全国,0054 光熱・水道,37.9,
指数,1974年1月,全国,0056 電気代,55.1,
指数,1974年1月,全国,3500 電気代,55.1,
指数,1974年1月,全国,0057 ガス代,37,
指数,1974年1月,全国,3600 都市ガス代,38.8,
指数,1974年1月,全国,3612 プロパンガス,33.5,
指数,1974年1月,全国,0058 他の光熱,28.9,
指数,1974年1月,全国,3701 灯油,26.8,
指数,1974年1月,全国,3810 水道料,21.6,
指数,1974年1月,全国,0060 家具・家事用品,105.9,
指数,1974年1月,全国,0061 家庭用耐久財,276.1,
指数,1974年1月,全国,0062 家事用耐久財,696,
指数,1974年1月,全国,4002 電気炊飯器,282.4,
指数,1974年1月,全国,4011 ガステーブル,126.6,
指数,1974年1月,全国,4021 電気冷蔵庫,2341.1,
指数,1974年1月,全国,4032 電気掃除機,709,
指数,1974年1月,全国,0063 冷暖房用器具,241.1,
指数,1974年1月,全国,4072 温風ヒーター,112.1,
指数,1974年1月,全国,0064 一般家具,56.2,
指数,1974年1月,全国,0066 室内装備品,97.9,
指数,1974年1月,全国,4121 カーペット,111.5,
指数,1974年1月,全国,4141 カーテン,55.4,
指数,1974年1月,全国,0070 寝具類,86.5,
指数,1974年1月,全国,4211 布団,109.9,
指数,1974年1月,全国,4251 敷布,60.6,
指数,1974年1月,全国,0073 家事雑貨,43.7,
指数,1974年1月,全国,0074 食器類,30.2,
指数,1974年1月,全国,4301 茶わん,26.8,
指数,1974年1月,全国,4302 皿,31.8,
指数,1974年1月,全国,0075 台所用品,44.8,
指数,1974年1月,全国,4331 鍋,37.4,
指数,1974年1月,全国,4342 スポンジたわし,42.9,
指数,1974年1月,全国,0076 他の家事雑貨,57.5,
指数,1974年1月,全国,4352 電球・ランプ,77.1,
指数,1974年1月,全国,4361 タオル,53.8,
指数,1974年1月,全国,0077 家事用消耗品,119.6,
指数,1974年1月,全国,0078 ティシュ・トイレットペーパー,164.8,
指数,1974年1月,全国,0079 洗剤,114.7,
指数,1974年1月,全国,4431 台所用洗剤,107.5,
指数,1974年1月,全国,4441 洗濯用洗剤,122.8,
指数,1974年1月,全国,0080 他の家事用消耗品,65.9,
指数,1974年1月,全国,4451 殺虫剤,62,
指数,1974年1月,全国,0081 家事サービス,24.3,
指数,1974年1月,全国,0174 家事代行料,25,
指数,1974年1月,全国,4501 家事代行料,25,
指数,1974年1月,全国,0175 清掃代,22.8,
指数,1974年1月,全国,0082 被服及び履物,45.4,
指数,1974年1月,全国,0083 衣料,43,
指数,1974年1月,全国,0084 和服,42.2,
指数,1974年1月,全国,5011 婦人用着物,42.8,
指数,1974年1月,全国,5041 婦人用帯,35.4,
指数,1974年1月,全国,0085 洋服,43.5,
指数,1974年1月,全国,0086 男子用洋服,46.7,
指数,1974年1月,全国,5102 背広服（秋冬物，中級品）,53.1,
指数,1974年1月,全国,5121 男子用ズボン（秋冬物）,39.4,
指数,1974年1月,全国,5131 男子用コート,45.4,
指数,1974年1月,全国,5141 男子用学校制服,38.3,
指数,1974年1月,全国,0087 婦人用洋服,32.2,
指数,1974年1月,全国,5162 婦人用スーツ（秋冬物，中級品）,34.2,
指数,1974年1月,全国,5172 スカート（秋冬物）,34.3,
