指数,年月,地域,カテゴリ,数値,単位
指数,1995年4月,全国,0001 総合,96,
指数,1995年4月,全国,0002 食料,86.9,
指数,1995年4月,全国,0003 穀類,102.4,
指数,1995年4月,全国,0004 米類,120,
指数,1995年4月,全国,1001 うるち米Ａ,123.2,
指数,1995年4月,全国,1002 うるち米Ｂ,122.3,
指数,1995年4月,全国,0005 パン,87.6,
指数,1995年4月,全国,1021 食パン,88,
指数,1995年4月,全国,1022 あんパン,89.2,
指数,1995年4月,全国,0006 麺類,89.7,
指数,1995年4月,全国,1031 ゆでうどん,93.2,
指数,1995年4月,全国,1041 そうめん,84.3,
指数,1995年4月,全国,1042 スパゲッティ,90,
指数,1995年4月,全国,1051 カップ麺,85.1,
指数,1995年4月,全国,1052 中華麺,99,
指数,1995年4月,全国,0007 他の穀類,114.1,
指数,1995年4月,全国,1071 小麦粉,75.1,
指数,1995年4月,全国,1081 もち,132.7,
指数,1995年4月,全国,0008 魚介類,77.2,
指数,1995年4月,全国,0009 生鮮魚介,79.2,
指数,1995年4月,全国,1101 まぐろ,99,
指数,1995年4月,全国,1102 あじ,98.9,
指数,1995年4月,全国,1103 いわし,61.7,
指数,1995年4月,全国,1104 かつお,102.6,
指数,1995年4月,全国,1106 さけ,64.1,
指数,1995年4月,全国,1107 さば,85.1,
指数,1995年4月,全国,1108 さんま,44.9,
指数,1995年4月,全国,1110 たい,96.6,
指数,1995年4月,全国,1111 ぶり,78.8,
指数,1995年4月,全国,1112 いか,65.7,
指数,1995年4月,全国,1113 たこ,60.8,
指数,1995年4月,全国,1114 えび,90,
指数,1995年4月,全国,1131 あさり,69,
指数,1995年4月,全国,1133 ほたて貝,71,
指数,1995年4月,全国,0010 塩干魚介,71.2,
指数,1995年4月,全国,1141 塩さけ,67.7,
指数,1995年4月,全国,1142 たらこ,86.2,
指数,1995年4月,全国,1143 しらす干し,63,
指数,1995年4月,全国,1144 干しあじ,73.6,
指数,1995年4月,全国,1146 煮干し,90.2,
指数,1995年4月,全国,1150 ししゃも,77.6,
指数,1995年4月,全国,0011 魚肉練製品,90.7,
指数,1995年4月,全国,1151 揚げかまぼこ,85.4,
指数,1995年4月,全国,1152 ちくわ,95.6,
指数,1995年4月,全国,1153 かまぼこ,92.2,
指数,1995年4月,全国,0012 他の魚介加工品,68.9,
指数,1995年4月,全国,1161 かつお節,78.6,
指数,1995年4月,全国,1165 魚介漬物,64.8,
指数,1995年4月,全国,1166 魚介つくだ煮,69.1,
指数,1995年4月,全国,1173 魚介缶詰,70.7,
指数,1995年4月,全国,0013 肉類,73.8,
指数,1995年4月,全国,0014 生鮮肉,69,
指数,1995年4月,全国,1201 牛肉（国産品）,64.4,
指数,1995年4月,全国,1203 牛肉（輸入品）,62.4,
指数,1995年4月,全国,1211 豚肉（国産品）,69,
指数,1995年4月,全国,1221 鶏肉,74.5,
指数,1995年4月,全国,0015 加工肉,96.7,
指数,1995年4月,全国,1252 ハム,106.5,
指数,1995年4月,全国,1261 ソーセージ,95.1,
指数,1995年4月,全国,1271 ベーコン,79.8,
指数,1995年4月,全国,0016 乳卵類,87.1,
指数,1995年4月,全国,0017 牛乳・乳製品,91.9,
指数,1995年4月,全国,0018 牛乳,89.3,
指数,1995年4月,全国,1303 牛乳,97.3,
指数,1995年4月,全国,0019 乳製品,96.8,
指数,1995年4月,全国,1311 粉ミルク,93.8,
指数,1995年4月,全国,1333 ヨーグルト,110,
指数,1995年4月,全国,1321 バター,73.4,
指数,1995年4月,全国,1331 チーズ（国産品）,77.7,
指数,1995年4月,全国,1332 チーズ（輸入品）,82.7,
指数,1995年4月,全国,0020 卵,71.8,
指数,1995年4月,全国,1341 鶏卵,71.8,
指数,1995年4月,全国,0021 野菜・海藻,85.5,
指数,1995年4月,全国,0022 生鮮野菜,84.4,
指数,1995年4月,全国,1401 キャベツ,102.8,
指数,1995年4月,全国,1402 ほうれんそう,45.8,
指数,1995年4月,全国,1403 はくさい,110.5,
指数,1995年4月,全国,1405 ねぎ,62.4,
指数,1995年4月,全国,1406 レタス,82.3,
指数,1995年4月,全国,1409 ブロッコリー,119.1,
指数,1995年4月,全国,1407 もやし,107,
指数,1995年4月,全国,1411 さつまいも,60.9,
指数,1995年4月,全国,1412 じゃがいも,68.3,
指数,1995年4月,全国,1413 さといも,74,
指数,1995年4月,全国,1414 だいこん,107.5,
指数,1995年4月,全国,1415 にんじん,110.9,
指数,1995年4月,全国,1416 ごぼう,65.5,
指数,1995年4月,全国,1417 たまねぎ,105.9,
指数,1995年4月,全国,1419 れんこん,49.6,
指数,1995年4月,全国,1420 ながいも,84.4,
指数,1995年4月,全国,1432 さやいんげん,87.1,
指数,1995年4月,全国,1433 かぼちゃ,56.9,
指数,1995年4月,全国,1434 きゅうり,83.6,
指数,1995年4月,全国,1435 なす,81.5,
指数,1995年4月,全国,1436 トマト,92.3,
指数,1995年4月,全国,1437 ピーマン,56.3,
指数,1995年4月,全国,1438 生しいたけ,97.6,
指数,1995年4月,全国,1442 えのきたけ,130,
指数,1995年4月,全国,1443 しめじ,124,
指数,1995年4月,全国,0023 乾物・加工品類,87.5,
指数,1995年4月,全国,0024 乾物・海藻,69.2,
指数,1995年4月,全国,1453 干ししいたけ,73.4,
指数,1995年4月,全国,1461 干しのり,83.5,
指数,1995年4月,全国,1462 わかめ,55.8,
指数,1995年4月,全国,1463 こんぶ,63.4,
指数,1995年4月,全国,0025 大豆加工品,104.4,
指数,1995年4月,全国,1471 豆腐,98.3,
指数,1995年4月,全国,1472 油揚げ,98.3,
指数,1995年4月,全国,1473 納豆,122.1,
指数,1995年4月,全国,0026 他の野菜・海藻加工品,87.4,
指数,1995年4月,全国,1481 こんにゃく,108.6,
