指数,年月,地域,カテゴリ,数値,単位
指数,1976年2月,全国,0001 総合,56.1,
指数,1976年2月,全国,0002 食料,55.2,
指数,1976年2月,全国,0003 穀類,62.1,
指数,1976年2月,全国,0004 米類,77,
指数,1976年2月,全国,1001 うるち米Ａ,79.9,
指数,1976年2月,全国,1002 うるち米Ｂ,80.8,
指数,1976年2月,全国,0005 パン,49.5,
指数,1976年2月,全国,1021 食パン,51.5,
指数,1976年2月,全国,1022 あんパン,48.4,
指数,1976年2月,全国,0006 麺類,48.5,
指数,1976年2月,全国,1031 ゆでうどん,48.4,
指数,1976年2月,全国,1041 そうめん,40.9,
指数,1976年2月,全国,1051 カップ麺,49,
指数,1976年2月,全国,0007 他の穀類,61.8,
指数,1976年2月,全国,1071 小麦粉,48.9,
指数,1976年2月,全国,1081 もち,69.3,
指数,1976年2月,全国,0008 魚介類,44.1,
指数,1976年2月,全国,0009 生鮮魚介,49.3,
指数,1976年2月,全国,1101 まぐろ,63.4,
指数,1976年2月,全国,1102 あじ,57.6,
指数,1976年2月,全国,1103 いわし,29.1,
指数,1976年2月,全国,1106 さけ,54.7,
指数,1976年2月,全国,1107 さば,25,
指数,1976年2月,全国,1108 さんま,34,
指数,1976年2月,全国,1110 たい,89,
指数,1976年2月,全国,1111 ぶり,74.3,
指数,1976年2月,全国,1112 いか,39.9,
指数,1976年2月,全国,1113 たこ,40.4,
指数,1976年2月,全国,1114 えび,89.1,
指数,1976年2月,全国,1131 あさり,23.7,
指数,1976年2月,全国,1132 かき（貝）,33.4,
指数,1976年2月,全国,0010 塩干魚介,39.7,
指数,1976年2月,全国,1141 塩さけ,52.7,
指数,1976年2月,全国,1142 たらこ,28.2,
指数,1976年2月,全国,1143 しらす干し,34,
指数,1976年2月,全国,1146 煮干し,41.6,
指数,1976年2月,全国,0011 魚肉練製品,37,
指数,1976年2月,全国,1151 揚げかまぼこ,32.7,
指数,1976年2月,全国,1152 ちくわ,36.2,
指数,1976年2月,全国,1153 かまぼこ,39.4,
指数,1976年2月,全国,0012 他の魚介加工品,38.7,
指数,1976年2月,全国,1161 かつお節,49.9,
指数,1976年2月,全国,0013 肉類,66.7,
指数,1976年2月,全国,0014 生鮮肉,64.6,
指数,1976年2月,全国,1201 牛肉（国産品）,45.1,
指数,1976年2月,全国,1211 豚肉（国産品）,66.3,
指数,1976年2月,全国,1221 鶏肉,82.6,
指数,1976年2月,全国,0015 加工肉,76.3,
指数,1976年2月,全国,1261 ソーセージ,72.5,
指数,1976年2月,全国,1271 ベーコン,71.7,
指数,1976年2月,全国,0016 乳卵類,80.5,
指数,1976年2月,全国,0017 牛乳・乳製品,74.4,
指数,1976年2月,全国,0018 牛乳,76.4,
指数,1976年2月,全国,1303 牛乳,93.5,
指数,1976年2月,全国,0019 乳製品,66.8,
指数,1976年2月,全国,1311 粉ミルク,40.7,
指数,1976年2月,全国,1321 バター,61.4,
指数,1976年2月,全国,1331 チーズ（国産品）,58.3,
指数,1976年2月,全国,0020 卵,94,
指数,1976年2月,全国,1341 鶏卵,94,
指数,1976年2月,全国,0021 野菜・海藻,50.7,
指数,1976年2月,全国,0022 生鮮野菜,55.5,
指数,1976年2月,全国,1401 キャベツ,108.3,
指数,1976年2月,全国,1402 ほうれんそう,31.9,
指数,1976年2月,全国,1403 はくさい,38.4,
指数,1976年2月,全国,1405 ねぎ,34.7,
指数,1976年2月,全国,1406 レタス,124.4,
指数,1976年2月,全国,1407 もやし,67.8,
指数,1976年2月,全国,1411 さつまいも,31.5,
指数,1976年2月,全国,1412 じゃがいも,31.7,
指数,1976年2月,全国,1413 さといも,32.7,
指数,1976年2月,全国,1414 だいこん,72.7,
指数,1976年2月,全国,1415 にんじん,43.7,
指数,1976年2月,全国,1416 ごぼう,42.4,
指数,1976年2月,全国,1417 たまねぎ,75.4,
指数,1976年2月,全国,1419 れんこん,40.2,
指数,1976年2月,全国,1433 かぼちゃ,92.9,
指数,1976年2月,全国,1434 きゅうり,71.9,
指数,1976年2月,全国,1435 なす,68.5,
指数,1976年2月,全国,1436 トマト,71.5,
指数,1976年2月,全国,1437 ピーマン,54.7,
指数,1976年2月,全国,1438 生しいたけ,73.8,
指数,1976年2月,全国,0023 乾物・加工品類,43.5,
指数,1976年2月,全国,0024 乾物・海藻,35.1,
指数,1976年2月,全国,1453 干ししいたけ,38.3,
指数,1976年2月,全国,1461 干しのり,50.3,
指数,1976年2月,全国,1462 わかめ,28.1,
指数,1976年2月,全国,1463 こんぶ,29.3,
指数,1976年2月,全国,0025 大豆加工品,57.3,
指数,1976年2月,全国,1471 豆腐,55.7,
指数,1976年2月,全国,1472 油揚げ,55.5,
指数,1976年2月,全国,1473 納豆,61.3,
指数,1976年2月,全国,0026 他の野菜・海藻加工品,40.4,
指数,1976年2月,全国,1481 こんにゃく,52.2,
指数,1976年2月,全国,1482 梅干し,23.3,
指数,1976年2月,全国,1483 だいこん漬,42.6,
指数,1976年2月,全国,1485 こんぶつくだ煮,34.6,
指数,1976年2月,全国,1491 野菜缶詰,80.4,
指数,1976年2月,全国,0027 果物,39.1,
指数,1976年2月,全国,0028 生鮮果物,38.3,
指数,1976年2月,全国,1502 りんご,57.9,
指数,1976年2月,全国,1511 みかん,22.3,
指数,1976年2月,全国,1581 バナナ,72.6,
指数,1976年2月,全国,0029 果物加工品,61.2,
指数,1976年2月,全国,0030 油脂・調味料,87.1,
指数,1976年2月,全国,0031 油脂,132.6,
指数,1976年2月,全国,1601 食用油,148,
指数,1976年2月,全国,1602 マーガリン,89.1,
指数,1976年2月,全国,0032 調味料,81,
指数,1976年2月,全国,1611 食塩,25.7,
指数,1976年2月,全国,1621 しょう油,76.3,
指数,1976年2月,全国,1631 みそ,71,
指数,1976年2月,全国,1632 砂糖,131.5,
指数,1976年2月,全国,1633 酢,88.3,
指数,1976年2月,全国,1641 ソース,98.1,
指数,1976年2月,全国,1642 ケチャップ,128.4,
指数,1976年2月,全国,1643 マヨネーズ,107.8,
指数,1976年2月,全国,1652 カレールウ,68.5,
指数,1976年2月,全国,1653 乾燥スープ,50.2,
