指数,年月,地域,カテゴリ,数値,単位
指数,1977年6月,全国,0001 総合,63,
指数,1977年6月,全国,0002 食料,59.6,
指数,1977年6月,全国,0003 穀類,69.1,
指数,1977年6月,全国,0004 米類,85.4,
指数,1977年6月,全国,1001 うるち米Ａ,87.9,
指数,1977年6月,全国,1002 うるち米Ｂ,89.2,
指数,1977年6月,全国,0005 パン,58.8,
指数,1977年6月,全国,1021 食パン,62.1,
指数,1977年6月,全国,1022 あんパン,54.2,
指数,1977年6月,全国,0006 麺類,52.6,
指数,1977年6月,全国,1031 ゆでうどん,57.7,
指数,1977年6月,全国,1041 そうめん,45.8,
指数,1977年6月,全国,1051 カップ麺,49.6,
指数,1977年6月,全国,0007 他の穀類,67.2,
指数,1977年6月,全国,1071 小麦粉,60,
指数,1977年6月,全国,1081 もち,71.6,
指数,1977年6月,全国,0008 魚介類,55.3,
指数,1977年6月,全国,0009 生鮮魚介,62.2,
指数,1977年6月,全国,1101 まぐろ,70.3,
指数,1977年6月,全国,1102 あじ,99.6,
指数,1977年6月,全国,1103 いわし,33.2,
指数,1977年6月,全国,1104 かつお,59.7,
指数,1977年6月,全国,1106 さけ,80.2,
指数,1977年6月,全国,1107 さば,35.2,
指数,1977年6月,全国,1108 さんま,72,
指数,1977年6月,全国,1110 たい,91,
指数,1977年6月,全国,1111 ぶり,79.6,
指数,1977年6月,全国,1112 いか,49,
指数,1977年6月,全国,1113 たこ,43.9,
指数,1977年6月,全国,1114 えび,103.2,
指数,1977年6月,全国,1131 あさり,30.8,
指数,1977年6月,全国,0010 塩干魚介,52.8,
指数,1977年6月,全国,1141 塩さけ,72,
指数,1977年6月,全国,1142 たらこ,43.9,
指数,1977年6月,全国,1143 しらす干し,34.2,
指数,1977年6月,全国,1146 煮干し,47,
指数,1977年6月,全国,0011 魚肉練製品,41.5,
指数,1977年6月,全国,1151 揚げかまぼこ,38.9,
指数,1977年6月,全国,1152 ちくわ,41.6,
指数,1977年6月,全国,1153 かまぼこ,42.4,
指数,1977年6月,全国,0012 他の魚介加工品,44.5,
指数,1977年6月,全国,1161 かつお節,55.2,
指数,1977年6月,全国,0013 肉類,67,
指数,1977年6月,全国,0014 生鮮肉,64.6,
指数,1977年6月,全国,1201 牛肉（国産品）,47.6,
指数,1977年6月,全国,1211 豚肉（国産品）,64,
指数,1977年6月,全国,1221 鶏肉,83.4,
指数,1977年6月,全国,0015 加工肉,78.2,
指数,1977年6月,全国,1261 ソーセージ,74.7,
指数,1977年6月,全国,1271 ベーコン,70.7,
指数,1977年6月,全国,0016 乳卵類,81.6,
指数,1977年6月,全国,0017 牛乳・乳製品,79.6,
指数,1977年6月,全国,0018 牛乳,82,
指数,1977年6月,全国,1303 牛乳,99.4,
指数,1977年6月,全国,0019 乳製品,70.6,
指数,1977年6月,全国,1311 粉ミルク,45.7,
指数,1977年6月,全国,1321 バター,64.3,
指数,1977年6月,全国,1331 チーズ（国産品）,57.7,
指数,1977年6月,全国,0020 卵,86.2,
指数,1977年6月,全国,1341 鶏卵,86.2,
指数,1977年6月,全国,0021 野菜・海藻,45.2,
指数,1977年6月,全国,0022 生鮮野菜,44.2,
指数,1977年6月,全国,1401 キャベツ,52.9,
指数,1977年6月,全国,1402 ほうれんそう,41.1,
指数,1977年6月,全国,1403 はくさい,46.3,
指数,1977年6月,全国,1405 ねぎ,43,
指数,1977年6月,全国,1406 レタス,48.5,
指数,1977年6月,全国,1407 もやし,89.3,
指数,1977年6月,全国,1411 さつまいも,58.5,
