指数,年月,地域,カテゴリ,数値,単位
指数,2003年9月,全国,0001 総合,95.7,
指数,2003年9月,全国,0002 食料,85.9,
指数,2003年9月,全国,0003 穀類,95.2,
指数,2003年9月,全国,0004 米類,105.4,
指数,2003年9月,全国,1001 うるち米Ａ,109.3,
指数,2003年9月,全国,1002 うるち米Ｂ,104.2,
指数,2003年9月,全国,0005 パン,87.5,
指数,2003年9月,全国,1021 食パン,90.8,
指数,2003年9月,全国,1022 あんパン,84.2,
指数,2003年9月,全国,0006 麺類,88.4,
指数,2003年9月,全国,1031 ゆでうどん,92.9,
指数,2003年9月,全国,1041 そうめん,90,
指数,2003年9月,全国,1042 スパゲッティ,87.7,
指数,2003年9月,全国,1051 カップ麺,77.9,
指数,2003年9月,全国,1052 中華麺,99,
指数,2003年9月,全国,0007 他の穀類,101.4,
指数,2003年9月,全国,1071 小麦粉,70.4,
指数,2003年9月,全国,1081 もち,115.9,
指数,2003年9月,全国,0008 魚介類,74.2,
指数,2003年9月,全国,0009 生鮮魚介,74,
指数,2003年9月,全国,1101 まぐろ,93.7,
指数,2003年9月,全国,1102 あじ,98.3,
指数,2003年9月,全国,1103 いわし,106.9,
指数,2003年9月,全国,1104 かつお,89.1,
指数,2003年9月,全国,1106 さけ,60.9,
指数,2003年9月,全国,1107 さば,92,
指数,2003年9月,全国,1108 さんま,54.5,
指数,2003年9月,全国,1110 たい,71.6,
指数,2003年9月,全国,1111 ぶり,85.1,
指数,2003年9月,全国,1112 いか,47.5,
指数,2003年9月,全国,1113 たこ,67.5,
指数,2003年9月,全国,1114 えび,87.6,
指数,2003年9月,全国,1131 あさり,80.4,
指数,2003年9月,全国,1133 ほたて貝,59.8,
指数,2003年9月,全国,0010 塩干魚介,72.4,
指数,2003年9月,全国,1141 塩さけ,59,
指数,2003年9月,全国,1142 たらこ,100.1,
指数,2003年9月,全国,1143 しらす干し,63.3,
指数,2003年9月,全国,1144 干しあじ,79.8,
指数,2003年9月,全国,1146 煮干し,93.9,
指数,2003年9月,全国,1150 ししゃも,59.6,
指数,2003年9月,全国,0011 魚肉練製品,82.4,
指数,2003年9月,全国,1151 揚げかまぼこ,79.1,
指数,2003年9月,全国,1152 ちくわ,83.7,
指数,2003年9月,全国,1153 かまぼこ,84.4,
指数,2003年9月,全国,0012 他の魚介加工品,72.8,
指数,2003年9月,全国,1161 かつお節,78,
指数,2003年9月,全国,1165 魚介漬物,70.2,
指数,2003年9月,全国,1166 魚介つくだ煮,71.8,
指数,2003年9月,全国,1173 魚介缶詰,78.5,
指数,2003年9月,全国,0013 肉類,78.2,
指数,2003年9月,全国,0014 生鮮肉,74.2,
指数,2003年9月,全国,1201 牛肉（国産品）,70.2,
指数,2003年9月,全国,1203 牛肉（輸入品）,59.1,
指数,2003年9月,全国,1211 豚肉（国産品）,76.9,
指数,2003年9月,全国,1221 鶏肉,83,
指数,2003年9月,全国,0015 加工肉,96.7,
指数,2003年9月,全国,1252 ハム,103.7,
指数,2003年9月,全国,1261 ソーセージ,93.4,
指数,2003年9月,全国,1271 ベーコン,90.2,
指数,2003年9月,全国,0016 乳卵類,85.5,
指数,2003年9月,全国,0017 牛乳・乳製品,88.4,
指数,2003年9月,全国,0018 牛乳,87.8,
指数,2003年9月,全国,1303 牛乳,92.9,
指数,2003年9月,全国,0019 乳製品,90,
指数,2003年9月,全国,1311 粉ミルク,95.6,
指数,2003年9月,全国,1333 ヨーグルト,97.7,
指数,2003年9月,全国,1321 バター,71,
指数,2003年9月,全国,1331 チーズ（国産品）,69.3,
指数,2003年9月,全国,1332 チーズ（輸入品）,81.8,
指数,2003年9月,全国,0020 卵,75.9,
指数,2003年9月,全国,1341 鶏卵,75.9,
指数,2003年9月,全国,0021 野菜・海藻,86.4,
指数,2003年9月,全国,0022 生鮮野菜,85.4,
指数,2003年9月,全国,1401 キャベツ,97.8,
指数,2003年9月,全国,1402 ほうれんそう,113.1,
指数,2003年9月,全国,1403 はくさい,114.3,
指数,2003年9月,全国,1405 ねぎ,89.3,
指数,2003年9月,全国,1406 レタス,131,
指数,2003年9月,全国,1409 ブロッコリー,108.3,
指数,2003年9月,全国,1407 もやし,106.6,
指数,2003年9月,全国,1410 アスパラガス,80.2,
指数,2003年9月,全国,1411 さつまいも,85.2,
指数,2003年9月,全国,1412 じゃがいも,68,
指数,2003年9月,全国,1413 さといも,63.1,
指数,2003年9月,全国,1414 だいこん,99.2,
指数,2003年9月,全国,1415 にんじん,66,
指数,2003年9月,全国,1416 ごぼう,80.2,
指数,2003年9月,全国,1417 たまねぎ,82.2,
指数,2003年9月,全国,1419 れんこん,87.8,
指数,2003年9月,全国,1420 ながいも,93.3,
指数,2003年9月,全国,1430 えだまめ,88.1,
指数,2003年9月,全国,1432 さやいんげん,68.5,
指数,2003年9月,全国,1433 かぼちゃ,57.7,
指数,2003年9月,全国,1434 きゅうり,84,
指数,2003年9月,全国,1435 なす,63.6,
指数,2003年9月,全国,1436 トマト,67.7,
指数,2003年9月,全国,1437 ピーマン,55.8,
指数,2003年9月,全国,1438 生しいたけ,107.5,
指数,2003年9月,全国,1442 えのきたけ,101.1,
指数,2003年9月,全国,1443 しめじ,112.2,
指数,2003年9月,全国,0023 乾物・加工品類,88.1,
指数,2003年9月,全国,0024 乾物・海藻,71,
指数,2003年9月,全国,1453 干ししいたけ,70.6,
指数,2003年9月,全国,1461 干しのり,83.7,
指数,2003年9月,全国,1462 わかめ,59.7,
指数,2003年9月,全国,1463 こんぶ,71.9,
指数,2003年9月,全国,0025 大豆加工品,102.1,
指数,2003年9月,全国,1471 豆腐,95.9,
指数,2003年9月,全国,1472 油揚げ,94.8,
指数,2003年9月,全国,1473 納豆,122.7,
指数,2003年9月,全国,0026 他の野菜・海藻加工品,89,
指数,2003年9月,全国,1481 こんにゃく,103.1,
指数,2003年9月,全国,1482 梅干し,74.2,
指数,2003年9月,全国,1483 だいこん漬,86.8,
指数,2003年9月,全国,1486 はくさい漬,86.4,
指数,2003年9月,全国,1487 キムチ,104.5,
指数,2003年9月,全国,1485 こんぶつくだ煮,83.7,
指数,2003年9月,全国,1491 野菜缶詰,95.1,
指数,2003年9月,全国,0027 果物,68.6,
指数,2003年9月,全国,0028 生鮮果物,67.8,
指数,2003年9月,全国,1511 みかん,141.4,
指数,2003年9月,全国,1515 オレンジ,78.6,
指数,2003年9月,全国,1521 梨,46.1,
指数,2003年9月,全国,1531 ぶどうＡ,55.6,
指数,2003年9月,全国,1532 ぶどうＢ,51.4,
指数,2003年9月,全国,1551 桃,65,
指数,2003年9月,全国,1581 バナナ,80.9,
指数,2003年9月,全国,1582 キウイフルーツ,72.5,
指数,2003年9月,全国,0029 果物加工品,85.7,
指数,2003年9月,全国,0030 油脂・調味料,98.3,
指数,2003年9月,全国,0031 油脂,105.1,
指数,2003年9月,全国,1601 食用油,117.9,
指数,2003年9月,全国,1602 マーガリン,69.8,
指数,2003年9月,全国,0032 調味料,97.6,
指数,2003年9月,全国,1611 食塩,94.2,
指数,2003年9月,全国,1621 しょう油,102.7,
指数,2003年9月,全国,1631 みそ,100.2,
指数,2003年9月,全国,1632 砂糖,87.3,
指数,2003年9月,全国,1633 酢,101.3,
指数,2003年9月,全国,1641 ソース,114.1,
指数,2003年9月,全国,1642 ケチャップ,130.1,
指数,2003年9月,全国,1643 マヨネーズ,96.9,
指数,2003年9月,全国,1644 ジャム,88.9,
指数,2003年9月,全国,1652 カレールウ,92.7,
指数,2003年9月,全国,1653 乾燥スープ,74,
指数,2003年9月,全国,1654 風味調味料,106.7,
指数,2003年9月,全国,1656 ふりかけ,95.7,
指数,2003年9月,全国,1655 たれ,97.8,
指数,2003年9月,全国,0033 菓子類,80,
指数,2003年9月,全国,1701 ようかん,81.9,
指数,2003年9月,全国,1702 まんじゅう,75.9,
指数,2003年9月,全国,1703 だいふく餅,74.3,
指数,2003年9月,全国,1711 カステラ,89.8,
指数,2003年9月,全国,1712 ケーキ,70.9,
指数,2003年9月,全国,1784 ゼリー,94.6,
指数,2003年9月,全国,1714 プリン,88.8,
指数,2003年9月,全国,1713 シュークリーム,83.1,
指数,2003年9月,全国,1741 せんべい,98.2,
指数,2003年9月,全国,1721 ビスケット,83.3,
指数,2003年9月,全国,1783 ポテトチップス,91.7,
指数,2003年9月,全国,1732 キャンデー,75.4,
指数,2003年9月,全国,1761 チョコレート,63,
指数,2003年9月,全国,1782 アイスクリーム,84.1,
指数,2003年9月,全国,1772 落花生,73.1,
指数,2003年9月,全国,1781 チューインガム,97.4,
指数,2003年9月,全国,0034 調理食品,84.5,
指数,2003年9月,全国,0035 主食的調理食品,89.1,
指数,2003年9月,全国,1791 弁当Ａ,84.8,
指数,2003年9月,全国,1793 おにぎり,89.9,
指数,2003年9月,全国,1792 調理パン,81.4,
指数,2003年9月,全国,1794 冷凍米飯,118,
指数,2003年9月,全国,0036 他の調理食品,81.7,
指数,2003年9月,全国,1801 うなぎかば焼き,44.7,
指数,2003年9月,全国,1811 サラダ,82.9,
指数,2003年9月,全国,1821 コロッケ,89.1,
指数,2003年9月,全国,1831 豚カツ,89.4,
指数,2003年9月,全国,1842 からあげ,83.8,
指数,2003年9月,全国,1881 ぎょうざ,95.6,
指数,2003年9月,全国,1851 冷凍調理コロッケ,94.6,
指数,2003年9月,全国,1871 調理カレー,105.5,
指数,2003年9月,全国,1891 混ぜごはんのもと,107.6,
指数,2003年9月,全国,1812 煮豆,82,
指数,2003年9月,全国,0037 飲料,112.9,
指数,2003年9月,全国,0038 茶類,115.9,
指数,2003年9月,全国,1902 緑茶,101.5,
指数,2003年9月,全国,1911 紅茶,96.5,
指数,2003年9月,全国,1914 茶飲料,142.2,
指数,2003年9月,全国,0039 コーヒー・ココア,110.3,
指数,2003年9月,全国,1921 インスタントコーヒー,98.9,
指数,2003年9月,全国,1922 コーヒー豆,102.3,
指数,2003年9月,全国,1923 コーヒー飲料Ａ,122.9,
指数,2003年9月,全国,0040 他の飲料,112.7,
指数,2003年9月,全国,1930 果実ジュース,96.4,
指数,2003年9月,全国,1931 果汁入り飲料,121.6,
指数,2003年9月,全国,1941 野菜ジュース,100.1,
指数,2003年9月,全国,1951 炭酸飲料,128.5,
指数,2003年9月,全国,1972 乳酸菌飲料,86.2,
