指数,年月,地域,カテゴリ,数値,単位
指数,1994年5月,全国,0001 総合,96.3,
指数,1994年5月,全国,0002 食料,87.8,
指数,1994年5月,全国,0003 穀類,116,
指数,1994年5月,全国,0004 米類,148.8,
指数,1994年5月,全国,1001 うるち米Ａ,177.4,
指数,1994年5月,全国,0005 パン,87.6,
指数,1994年5月,全国,1021 食パン,88.2,
指数,1994年5月,全国,1022 あんパン,88.8,
指数,1994年5月,全国,0006 麺類,90.7,
指数,1994年5月,全国,1031 ゆでうどん,95.5,
指数,1994年5月,全国,1041 そうめん,84.1,
指数,1994年5月,全国,1042 スパゲッティ,92.7,
指数,1994年5月,全国,1051 カップ麺,85.2,
指数,1994年5月,全国,1052 中華麺,100.3,
指数,1994年5月,全国,0007 他の穀類,119,
指数,1994年5月,全国,1071 小麦粉,77,
指数,1994年5月,全国,1081 もち,138.6,
指数,1994年5月,全国,0008 魚介類,77.9,
指数,1994年5月,全国,0009 生鮮魚介,79.8,
指数,1994年5月,全国,1101 まぐろ,98.3,
指数,1994年5月,全国,1102 あじ,106.2,
指数,1994年5月,全国,1103 いわし,58.5,
指数,1994年5月,全国,1104 かつお,100.5,
指数,1994年5月,全国,1106 さけ,69.6,
指数,1994年5月,全国,1107 さば,75.2,
指数,1994年5月,全国,1108 さんま,43.9,
指数,1994年5月,全国,1110 たい,96.3,
指数,1994年5月,全国,1111 ぶり,92.6,
指数,1994年5月,全国,1112 いか,66.8,
指数,1994年5月,全国,1113 たこ,62.3,
指数,1994年5月,全国,1114 えび,91.5,
指数,1994年5月,全国,1131 あさり,68.9,
指数,1994年5月,全国,1133 ほたて貝,70.2,
指数,1994年5月,全国,0010 塩干魚介,72.9,
指数,1994年5月,全国,1141 塩さけ,68.6,
指数,1994年5月,全国,1142 たらこ,89.5,
指数,1994年5月,全国,1143 しらす干し,64.4,
指数,1994年5月,全国,1144 干しあじ,78.7,
指数,1994年5月,全国,1146 煮干し,87.8,
指数,1994年5月,全国,1150 ししゃも,77.4,
指数,1994年5月,全国,0011 魚肉練製品,91.4,
指数,1994年5月,全国,1151 揚げかまぼこ,87.5,
指数,1994年5月,全国,1152 ちくわ,96.7,
指数,1994年5月,全国,1153 かまぼこ,92.1,
