指数,年月,地域,カテゴリ,数値,単位
指数,1973年12月,全国,0001 総合,41.8,
指数,1973年12月,全国,0002 食料,38.9,
指数,1973年12月,全国,0003 穀類,41.4,
指数,1973年12月,全国,0004 米類,49.1,
指数,1973年12月,全国,0005 パン,37.4,
指数,1973年12月,全国,1021 食パン,38.9,
指数,1973年12月,全国,1022 あんパン,36.1,
指数,1973年12月,全国,0006 麺類,34.5,
指数,1973年12月,全国,1041 そうめん,26.1,
指数,1973年12月,全国,1051 カップ麺,39.7,
指数,1973年12月,全国,0007 他の穀類,46.8,
指数,1973年12月,全国,1071 小麦粉,37.8,
指数,1973年12月,全国,0008 魚介類,32.3,
指数,1973年12月,全国,0009 生鮮魚介,35.1,
指数,1973年12月,全国,1101 まぐろ,48.6,
指数,1973年12月,全国,1102 あじ,48.9,
指数,1973年12月,全国,1103 いわし,31,
指数,1973年12月,全国,1104 かつお,35.4,
指数,1973年12月,全国,1106 さけ,40.7,
指数,1973年12月,全国,1107 さば,22.8,
指数,1973年12月,全国,1108 さんま,18.8,
指数,1973年12月,全国,1110 たい,62.8,
指数,1973年12月,全国,1111 ぶり,47.5,
指数,1973年12月,全国,1112 いか,27.6,
指数,1973年12月,全国,1113 たこ,25.9,
指数,1973年12月,全国,1131 あさり,12.9,
指数,1973年12月,全国,1132 かき（貝）,29.3,
指数,1973年12月,全国,0010 塩干魚介,31.1,
指数,1973年12月,全国,1141 塩さけ,43.1,
指数,1973年12月,全国,1142 たらこ,28.3,
指数,1973年12月,全国,1143 しらす干し,18.7,
指数,1973年12月,全国,1146 煮干し,27.8,
指数,1973年12月,全国,0011 魚肉練製品,28,
指数,1973年12月,全国,1151 揚げかまぼこ,22.8,
指数,1973年12月,全国,1152 ちくわ,27.9,
指数,1973年12月,全国,1153 かまぼこ,32,
指数,1973年12月,全国,0012 他の魚介加工品,28.5,
指数,1973年12月,全国,1161 かつお節,42.8,
指数,1973年12月,全国,0013 肉類,48.9,
指数,1973年12月,全国,0014 生鮮肉,47.2,
指数,1973年12月,全国,1201 牛肉（国産品）,35.5,
指数,1973年12月,全国,1211 豚肉（国産品）,45.7,
指数,1973年12月,全国,1221 鶏肉,63.5,
指数,1973年12月,全国,0015 加工肉,57,
指数,1973年12月,全国,1261 ソーセージ,52.9,
指数,1973年12月,全国,0016 乳卵類,62.4,
指数,1973年12月,全国,0017 牛乳・乳製品,51.2,
指数,1973年12月,全国,0018 牛乳,51.6,
指数,1973年12月,全国,0019 乳製品,50,
指数,1973年12月,全国,1311 粉ミルク,31.2,
指数,1973年12月,全国,1321 バター,43.7,
指数,1973年12月,全国,1331 チーズ（国産品）,43.5,
指数,1973年12月,全国,0020 卵,88,
指数,1973年12月,全国,1341 鶏卵,88,
指数,1973年12月,全国,0021 野菜・海藻,33.6,
指数,1973年12月,全国,0022 生鮮野菜,32.5,
指数,1973年12月,全国,1401 キャベツ,35.7,
指数,1973年12月,全国,1402 ほうれんそう,23.8,
指数,1973年12月,全国,1403 はくさい,15.5,
指数,1973年12月,全国,1405 ねぎ,20.8,
指数,1973年12月,全国,1406 レタス,63.6,
指数,1973年12月,全国,1411 さつまいも,22.1,
指数,1973年12月,全国,1412 じゃがいも,32.4,
指数,1973年12月,全国,1413 さといも,31.9,
指数,1973年12月,全国,1414 だいこん,30.8,
指数,1973年12月,全国,1415 にんじん,32.6,
指数,1973年12月,全国,1416 ごぼう,26.6,
指数,1973年12月,全国,1417 たまねぎ,59.6,
指数,1973年12月,全国,1419 れんこん,25.3,
指数,1973年12月,全国,1433 かぼちゃ,27.8,
指数,1973年12月,全国,1434 きゅうり,46.3,
指数,1973年12月,全国,1435 なす,54.1,
指数,1973年12月,全国,1436 トマト,38.7,
指数,1973年12月,全国,1437 ピーマン,22.1,
指数,1973年12月,全国,0023 乾物・加工品類,35.5,
指数,1973年12月,全国,0024 乾物・海藻,33.9,
指数,1973年12月,全国,1453 干ししいたけ,41.7,
指数,1973年12月,全国,1461 干しのり,55.5,
指数,1973年12月,全国,1462 わかめ,25.8,
指数,1973年12月,全国,1463 こんぶ,20.6,
指数,1973年12月,全国,0025 大豆加工品,46.3,
指数,1973年12月,全国,1471 豆腐,45.6,
指数,1973年12月,全国,1472 油揚げ,42.7,
指数,1973年12月,全国,1473 納豆,54.4,
指数,1973年12月,全国,0026 他の野菜・海藻加工品,29.5,
指数,1973年12月,全国,1481 こんにゃく,50.4,
指数,1973年12月,全国,1482 梅干し,19.6,
指数,1973年12月,全国,1483 だいこん漬,28.3,
指数,1973年12月,全国,1485 こんぶつくだ煮,21.8,
指数,1973年12月,全国,0027 果物,23.7,
指数,1973年12月,全国,0028 生鮮果物,22.9,
指数,1973年12月,全国,1502 りんご,31.3,
指数,1973年12月,全国,1511 みかん,18,
指数,1973年12月,全国,1541 柿,27.9,
指数,1973年12月,全国,1581 バナナ,37.1,
指数,1973年12月,全国,0029 果物加工品,51.9,
指数,1973年12月,全国,0030 油脂・調味料,67.2,
指数,1973年12月,全国,0031 油脂,86,
指数,1973年12月,全国,1601 食用油,96.2,
指数,1973年12月,全国,1602 マーガリン,57.5,
指数,1973年12月,全国,0032 調味料,64.3,
指数,1973年12月,全国,1611 食塩,25.7,
指数,1973年12月,全国,1621 しょう油,65.7,
指数,1973年12月,全国,1631 みそ,59.6,
指数,1973年12月,全国,1632 砂糖,108.7,
指数,1973年12月,全国,1633 酢,62.8,
指数,1973年12月,全国,1641 ソース,71.9,
指数,1973年12月,全国,1642 ケチャップ,75.5,
指数,1973年12月,全国,1643 マヨネーズ,69.2,
指数,1973年12月,全国,1652 カレールウ,44.4,
指数,1973年12月,全国,1653 乾燥スープ,40.5,
指数,1973年12月,全国,0033 菓子類,36.8,
指数,1973年12月,全国,1701 ようかん,26.5,
指数,1973年12月,全国,1711 カステラ,39.1,
指数,1973年12月,全国,1713 シュークリーム,47.1,
指数,1973年12月,全国,1741 せんべい,47.5,
指数,1973年12月,全国,1721 ビスケット,33.3,
指数,1973年12月,全国,1732 キャンデー,37,
指数,1973年12月,全国,1761 チョコレート,55,
指数,1973年12月,全国,1782 アイスクリーム,41.9,
指数,1973年12月,全国,1772 落花生,53.6,
指数,1973年12月,全国,1781 チューインガム,37.2,
指数,1973年12月,全国,0034 調理食品,37.1,
指数,1973年12月,全国,0036 他の調理食品,36.4,
指数,1973年12月,全国,1801 うなぎかば焼き,30.7,
指数,1973年12月,全国,1811 サラダ,24.9,
指数,1973年12月,全国,1821 コロッケ,32.6,
指数,1973年12月,全国,0037 飲料,59.9,
指数,1973年12月,全国,0038 茶類,53,
指数,1973年12月,全国,1902 緑茶,39,
指数,1973年12月,全国,1911 紅茶,67.1,
指数,1973年12月,全国,0039 コーヒー・ココア,54.3,
指数,1973年12月,全国,1921 インスタントコーヒー,50.9,
指数,1973年12月,全国,0040 他の飲料,63.5,
指数,1973年12月,全国,1931 果汁入り飲料,78.2,
指数,1973年12月,全国,1951 炭酸飲料,79.5,
指数,1973年12月,全国,0041 酒類,50.6,
指数,1973年12月,全国,2003 清酒,55.4,
指数,1973年12月,全国,2011 焼酎,35.1,
指数,1973年12月,全国,2021 ビール,49.3,
指数,1973年12月,全国,2033 ウイスキー,66.8,
指数,1973年12月,全国,0042 外食,34.2,
指数,1973年12月,全国,0043 一般外食,33.9,
指数,1973年12月,全国,2101 うどん（外食）,23.7,
指数,1973年12月,全国,2102 中華そば（外食）,26.6,
指数,1973年12月,全国,2121 すし（外食）Ｂ,31,
指数,1973年12月,全国,2133 カレーライス（外食）,30.7,
指数,1973年12月,全国,2162 コーヒー（外食）Ａ,33.8,
指数,1973年12月,全国,2171 ビール（外食）,36.1,
指数,1973年12月,全国,0045 住居,37.5,
指数,1973年12月,全国,0046 家賃,38.7,
指数,1973年12月,全国,0047 民営家賃,43.5,
指数,1973年12月,全国,3000 民営家賃,43.5,
指数,1973年12月,全国,0048 公営・都市再生機構・公社家賃,25.5,
指数,1973年12月,全国,3016 公営家賃,26.8,
指数,1973年12月,全国,3017 都市再生機構・公社家賃,23.9,
指数,1973年12月,全国,0050 持家の帰属家賃,38.2,
指数,1973年12月,全国,3030 持家の帰属家賃,38.2,
指数,1973年12月,全国,0051 設備修繕・維持,31.9,
指数,1973年12月,全国,0052 設備材料,59.3,
指数,1973年12月,全国,3121 修繕材料,28.1,
指数,1973年12月,全国,0053 工事その他のサービス,27.4,
指数,1973年12月,全国,3151 畳替え代,28.7,
指数,1973年12月,全国,3176 水道工事費,13.6,
指数,1973年12月,全国,3175 塀工事費,26.3,
指数,1973年12月,全国,3171 ふすま張替費,27,
指数,1973年12月,全国,3172 大工手間代,24.9,
指数,1973年12月,全国,3180 火災・地震保険料,43.7,
指数,1973年12月,全国,0054 光熱・水道,37.4,
指数,1973年12月,全国,0056 電気代,54.5,
指数,1973年12月,全国,3500 電気代,54.5,
指数,1973年12月,全国,0057 ガス代,37.5,
指数,1973年12月,全国,3600 都市ガス代,38.8,
指数,1973年12月,全国,3612 プロパンガス,34.2,
指数,1973年12月,全国,0058 他の光熱,27.2,
指数,1973年12月,全国,3701 灯油,26.7,
指数,1973年12月,全国,3810 水道料,21.6,
指数,1973年12月,全国,0060 家具・家事用品,99.1,
指数,1973年12月,全国,0061 家庭用耐久財,259.6,
指数,1973年12月,全国,0062 家事用耐久財,641.6,
指数,1973年12月,全国,4002 電気炊飯器,268.6,
指数,1973年12月,全国,4011 ガステーブル,120,
指数,1973年12月,全国,4021 電気冷蔵庫,2256.1,
指数,1973年12月,全国,4032 電気掃除機,569,
指数,1973年12月,全国,0063 冷暖房用器具,241.1,
指数,1973年12月,全国,4072 温風ヒーター,111.9,
指数,1973年12月,全国,0064 一般家具,52.6,
指数,1973年12月,全国,0066 室内装備品,92.2,
指数,1973年12月,全国,4121 カーペット,108.8,
指数,1973年12月,全国,4141 カーテン,51.9,
指数,1973年12月,全国,0070 寝具類,82.9,
指数,1973年12月,全国,4211 布団,104.8,
指数,1973年12月,全国,4251 敷布,58.3,
指数,1973年12月,全国,0073 家事雑貨,40.6,
指数,1973年12月,全国,0074 食器類,28.9,
指数,1973年12月,全国,4301 茶わん,25.4,
指数,1973年12月,全国,4302 皿,30.7,
指数,1973年12月,全国,0075 台所用品,40.9,
指数,1973年12月,全国,4331 鍋,34.3,
指数,1973年12月,全国,4342 スポンジたわし,37.8,
指数,1973年12月,全国,0076 他の家事雑貨,53,
指数,1973年12月,全国,4352 電球・ランプ,69.7,
指数,1973年12月,全国,4361 タオル,51.8,
指数,1973年12月,全国,0077 家事用消耗品,108.1,
指数,1973年12月,全国,0078 ティシュ・トイレットペーパー,146,
指数,1973年12月,全国,0079 洗剤,105.7,
指数,1973年12月,全国,4431 台所用洗剤,102.8,
指数,1973年12月,全国,4441 洗濯用洗剤,113.4,
指数,1973年12月,全国,0080 他の家事用消耗品,62.1,
指数,1973年12月,全国,4451 殺虫剤,61.6,
指数,1973年12月,全国,0081 家事サービス,24,
指数,1973年12月,全国,0174 家事代行料,24.3,
指数,1973年12月,全国,4501 家事代行料,24.3,
指数,1973年12月,全国,0175 清掃代,22.7,
指数,1973年12月,全国,0082 被服及び履物,44.7,
指数,1973年12月,全国,0083 衣料,43.2,
指数,1973年12月,全国,0084 和服,41.6,
指数,1973年12月,全国,5011 婦人用着物,42.3,
指数,1973年12月,全国,5041 婦人用帯,34.4,
指数,1973年12月,全国,0085 洋服,44.1,
指数,1973年12月,全国,0086 男子用洋服,46.7,
指数,1973年12月,全国,5102 背広服（秋冬物，中級品）,53.5,
指数,1973年12月,全国,5121 男子用ズボン（秋冬物）,39.2,
指数,1973年12月,全国,5131 男子用コート,46.5,
指数,1973年12月,全国,5141 男子用学校制服,36.8,
指数,1973年12月,全国,0087 婦人用洋服,33.6,
指数,1973年12月,全国,5162 婦人用スーツ（秋冬物，中級品）,36,
指数,1973年12月,全国,5172 スカート（秋冬物）,34.8,
指数,1973年12月,全国,5182 婦人用コート,34.1,
指数,1973年12月,全国,0088 子供用洋服,104.1,
指数,1973年12月,全国,0089 シャツ・セーター・下着類,48.3,
指数,1973年12月,全国,0090 シャツ・セーター類,48.5,
指数,1973年12月,全国,0091 男子用シャツ・セーター類,51.3,
指数,1973年12月,全国,5202 ワイシャツ,58.4,
