指数,年月,地域,カテゴリ,数値,単位
指数,1987年7月,全国,0001 総合,84.3,
指数,1987年7月,全国,0002 食料,75.4,
指数,1987年7月,全国,0003 穀類,94.9,
指数,1987年7月,全国,0004 米類,115.4,
指数,1987年7月,全国,1001 うるち米Ａ,115.4,
指数,1987年7月,全国,1002 うるち米Ｂ,117.1,
指数,1987年7月,全国,0005 パン,79.7,
指数,1987年7月,全国,1021 食パン,81.7,
指数,1987年7月,全国,1022 あんパン,78.5,
指数,1987年7月,全国,0006 麺類,77.4,
指数,1987年7月,全国,1031 ゆでうどん,79.5,
指数,1987年7月,全国,1041 そうめん,69.1,
指数,1987年7月,全国,1042 スパゲッティ,82,
指数,1987年7月,全国,1051 カップ麺,73.8,
指数,1987年7月,全国,1052 中華麺,87.6,
指数,1987年7月,全国,0007 他の穀類,93.4,
指数,1987年7月,全国,1071 小麦粉,78.5,
指数,1987年7月,全国,1081 もち,102,
指数,1987年7月,全国,0008 魚介類,70.9,
指数,1987年7月,全国,0009 生鮮魚介,77.2,
指数,1987年7月,全国,1101 まぐろ,85.9,
指数,1987年7月,全国,1102 あじ,127,
指数,1987年7月,全国,1103 いわし,45.5,
指数,1987年7月,全国,1104 かつお,74.3,
指数,1987年7月,全国,1106 さけ,73.9,
指数,1987年7月,全国,1107 さば,64.2,
指数,1987年7月,全国,1108 さんま,60.9,
指数,1987年7月,全国,1110 たい,102.2,
指数,1987年7月,全国,1111 ぶり,78.7,
指数,1987年7月,全国,1112 いか,68.4,
指数,1987年7月,全国,1113 たこ,58.4,
指数,1987年7月,全国,1114 えび,108.6,
指数,1987年7月,全国,1131 あさり,57,
指数,1987年7月,全国,1133 ほたて貝,78.5,
指数,1987年7月,全国,0010 塩干魚介,64.2,
指数,1987年7月,全国,1141 塩さけ,72.6,
指数,1987年7月,全国,1142 たらこ,67.4,
指数,1987年7月,全国,1143 しらす干し,43,
指数,1987年7月,全国,1144 干しあじ,82.7,
指数,1987年7月,全国,1146 煮干し,64,
指数,1987年7月,全国,0011 魚肉練製品,66.5,
指数,1987年7月,全国,1151 揚げかまぼこ,65,
指数,1987年7月,全国,1152 ちくわ,70.3,
指数,1987年7月,全国,1153 かまぼこ,65.6,
指数,1987年7月,全国,0012 他の魚介加工品,60,
指数,1987年7月,全国,1161 かつお節,71.5,
指数,1987年7月,全国,1173 魚介缶詰,62.3,
指数,1987年7月,全国,0013 肉類,70.4,
指数,1987年7月,全国,0014 生鮮肉,66,
指数,1987年7月,全国,1201 牛肉（国産品）,58.2,
指数,1987年7月,全国,1203 牛肉（輸入品）,64.7,
指数,1987年7月,全国,1211 豚肉（国産品）,66.1,
指数,1987年7月,全国,1221 鶏肉,75.1,
指数,1987年7月,全国,0015 加工肉,91.5,
指数,1987年7月,全国,1252 ハム,102.3,
指数,1987年7月,全国,1261 ソーセージ,88.5,
指数,1987年7月,全国,1271 ベーコン,76.9,
指数,1987年7月,全国,0016 乳卵類,78.5,
指数,1987年7月,全国,0017 牛乳・乳製品,85.5,
指数,1987年7月,全国,0018 牛乳,83.9,
指数,1987年7月,全国,1303 牛乳,96.5,
指数,1987年7月,全国,0019 乳製品,88.1,
指数,1987年7月,全国,1311 粉ミルク,65.5,
指数,1987年7月,全国,1333 ヨーグルト,114.8,
指数,1987年7月,全国,1321 バター,73.1,
指数,1987年7月,全国,1331 チーズ（国産品）,66.4,
指数,1987年7月,全国,0020 卵,59.7,
指数,1987年7月,全国,1341 鶏卵,59.7,
指数,1987年7月,全国,0021 野菜・海藻,58.6,
指数,1987年7月,全国,0022 生鮮野菜,53.5,
指数,1987年7月,全国,1401 キャベツ,60.9,
指数,1987年7月,全国,1402 ほうれんそう,62.7,
指数,1987年7月,全国,1403 はくさい,71.7,
指数,1987年7月,全国,1405 ねぎ,61.2,
指数,1987年7月,全国,1406 レタス,59.3,
指数,1987年7月,全国,1407 もやし,90.2,
指数,1987年7月,全国,1411 さつまいも,71.7,
指数,1987年7月,全国,1412 じゃがいも,58.7,
指数,1987年7月,全国,1413 さといも,67.3,
指数,1987年7月,全国,1414 だいこん,79.1,
指数,1987年7月,全国,1415 にんじん,55,
指数,1987年7月,全国,1416 ごぼう,57.8,
指数,1987年7月,全国,1417 たまねぎ,47,
指数,1987年7月,全国,1419 れんこん,114.8,
指数,1987年7月,全国,1420 ながいも,88,
指数,1987年7月,全国,1432 さやいんげん,35.1,
指数,1987年7月,全国,1433 かぼちゃ,53.3,
指数,1987年7月,全国,1434 きゅうり,41.9,
指数,1987年7月,全国,1435 なす,39.5,
指数,1987年7月,全国,1436 トマト,44.1,
指数,1987年7月,全国,1437 ピーマン,36.5,
指数,1987年7月,全国,1438 生しいたけ,94.3,
指数,1987年7月,全国,0023 乾物・加工品類,67.7,
指数,1987年7月,全国,0024 乾物・海藻,53.9,
指数,1987年7月,全国,1453 干ししいたけ,62.1,
指数,1987年7月,全国,1461 干しのり,76.7,
指数,1987年7月,全国,1462 わかめ,41.3,
指数,1987年7月,全国,1463 こんぶ,42.5,
指数,1987年7月,全国,0025 大豆加工品,81.6,
指数,1987年7月,全国,1471 豆腐,78.5,
指数,1987年7月,全国,1472 油揚げ,81.1,
指数,1987年7月,全国,1473 納豆,83.8,
指数,1987年7月,全国,0026 他の野菜・海藻加工品,66.4,
指数,1987年7月,全国,1481 こんにゃく,95.8,
指数,1987年7月,全国,1482 梅干し,51.2,
指数,1987年7月,全国,1483 だいこん漬,60.8,
指数,1987年7月,全国,1485 こんぶつくだ煮,59.8,
指数,1987年7月,全国,1491 野菜缶詰,99.7,
指数,1987年7月,全国,0027 果物,58.3,
指数,1987年7月,全国,0028 生鮮果物,57.2,
指数,1987年7月,全国,1515 オレンジ,101.7,
指数,1987年7月,全国,1531 ぶどうＡ,57.2,
指数,1987年7月,全国,1532 ぶどうＢ,98.3,
指数,1987年7月,全国,1551 桃,48,
指数,1987年7月,全国,1561 すいか,48.6,
指数,1987年7月,全国,1563 メロン,69.2,
指数,1987年7月,全国,1581 バナナ,70.7,
指数,1987年7月,全国,0029 果物加工品,87.2,
指数,1987年7月,全国,0030 油脂・調味料,100.1,
指数,1987年7月,全国,0031 油脂,120.8,
指数,1987年7月,全国,1601 食用油,134.8,
指数,1987年7月,全国,1602 マーガリン,81.8,
指数,1987年7月,全国,0032 調味料,97.8,
指数,1987年7月,全国,1611 食塩,63.2,
指数,1987年7月,全国,1621 しょう油,95.4,
指数,1987年7月,全国,1631 みそ,97.8,
指数,1987年7月,全国,1632 砂糖,119.2,
指数,1987年7月,全国,1633 酢,93.8,
指数,1987年7月,全国,1641 ソース,107.9,
指数,1987年7月,全国,1642 ケチャップ,147.9,
指数,1987年7月,全国,1643 マヨネーズ,112.1,
指数,1987年7月,全国,1652 カレールウ,88.1,
指数,1987年7月,全国,1653 乾燥スープ,85.5,
指数,1987年7月,全国,1654 風味調味料,104.1,
指数,1987年7月,全国,1656 ふりかけ,84.4,
指数,1987年7月,全国,1655 たれ,88.7,
指数,1987年7月,全国,0033 菓子類,71.8,
指数,1987年7月,全国,1701 ようかん,55.8,
指数,1987年7月,全国,1702 まんじゅう,67.8,
指数,1987年7月,全国,1711 カステラ,74,
指数,1987年7月,全国,1712 ケーキ,57.4,
指数,1987年7月,全国,1714 プリン,73.9,
指数,1987年7月,全国,1713 シュークリーム,88.1,
指数,1987年7月,全国,1741 せんべい,84.8,
指数,1987年7月,全国,1721 ビスケット,61.9,
指数,1987年7月,全国,1783 ポテトチップス,71.6,
指数,1987年7月,全国,1732 キャンデー,69.7,
指数,1987年7月,全国,1761 チョコレート,108.1,
指数,1987年7月,全国,1782 アイスクリーム,86.7,
指数,1987年7月,全国,1772 落花生,102.2,
指数,1987年7月,全国,1781 チューインガム,73.3,
指数,1987年7月,全国,0034 調理食品,73,
指数,1987年7月,全国,0035 主食的調理食品,74.6,
指数,1987年7月,全国,1791 弁当Ａ,70.2,
指数,1987年7月,全国,0036 他の調理食品,71.6,
指数,1987年7月,全国,1801 うなぎかば焼き,46.1,
指数,1987年7月,全国,1811 サラダ,59.3,
指数,1987年7月,全国,1821 コロッケ,69.9,
指数,1987年7月,全国,1831 豚カツ,75.7,
指数,1987年7月,全国,1881 ぎょうざ,88.8,
指数,1987年7月,全国,1851 冷凍調理コロッケ,80.7,
指数,1987年7月,全国,1871 調理カレー,100.4,
指数,1987年7月,全国,0037 飲料,104.3,
指数,1987年7月,全国,0038 茶類,103.7,
指数,1987年7月,全国,1902 緑茶,80.5,
指数,1987年7月,全国,1911 紅茶,119.9,
指数,1987年7月,全国,0039 コーヒー・ココア,110.4,
指数,1987年7月,全国,1921 インスタントコーヒー,101.6,
指数,1987年7月,全国,1922 コーヒー豆,105.5,
指数,1987年7月,全国,0040 他の飲料,103,
指数,1987年7月,全国,1931 果汁入り飲料,113.7,
指数,1987年7月,全国,1941 野菜ジュース,88.9,
指数,1987年7月,全国,1951 炭酸飲料,121.8,
指数,1987年7月,全国,1972 乳酸菌飲料,68.6,
指数,1987年7月,全国,0041 酒類,98.7,
指数,1987年7月,全国,2003 清酒,102.4,
指数,1987年7月,全国,2011 焼酎,67.7,
指数,1987年7月,全国,2021 ビール,97.8,
指数,1987年7月,全国,2033 ウイスキー,123.1,
指数,1987年7月,全国,2041 ワイン（国産品）,125.1,
指数,1987年7月,全国,0042 外食,72.7,
指数,1987年7月,全国,0043 一般外食,72.5,
指数,1987年7月,全国,2101 うどん（外食）,61.5,
指数,1987年7月,全国,2102 中華そば（外食）,64.4,
指数,1987年7月,全国,2112 スパゲッティ（外食）,68.7,
指数,1987年7月,全国,2121 すし（外食）Ｂ,66.8,
指数,1987年7月,全国,2132 天丼（外食）,71,
指数,1987年7月,全国,2133 カレーライス（外食）,68,
指数,1987年7月,全国,2142 豚カツ定食（外食）,76.5,
指数,1987年7月,全国,2141 ハンバーグ（外食）,75.5,
指数,1987年7月,全国,2161 サンドイッチ（外食）,70.7,
指数,1987年7月,全国,2162 コーヒー（外食）Ａ,72.3,
指数,1987年7月,全国,2171 ビール（外食）,74.1,
指数,1987年7月,全国,0044 学校給食,75.6,
指数,1987年7月,全国,2182 学校給食（小学校）,75,
指数,1987年7月,全国,2183 学校給食（中学校）,76.7,
指数,1987年7月,全国,0045 住居,79.8,
指数,1987年7月,全国,0046 家賃,82.1,
指数,1987年7月,全国,0047 民営家賃,87.4,
指数,1987年7月,全国,3000 民営家賃,87.4,
指数,1987年7月,全国,0048 公営・都市再生機構・公社家賃,77.4,
指数,1987年7月,全国,3016 公営家賃,81.6,
指数,1987年7月,全国,3017 都市再生機構・公社家賃,72.6,
指数,1987年7月,全国,0050 持家の帰属家賃,81.1,
指数,1987年7月,全国,3030 持家の帰属家賃,81.1,
指数,1987年7月,全国,0051 設備修繕・維持,67.4,
指数,1987年7月,全国,0052 設備材料,99.1,
指数,1987年7月,全国,3101 システムバス,90.7,
指数,1987年7月,全国,3121 修繕材料,55.5,
指数,1987年7月,全国,0053 工事その他のサービス,61.1,
指数,1987年7月,全国,3151 畳替え代,64,
指数,1987年7月,全国,3176 水道工事費,41.4,
指数,1987年7月,全国,3175 塀工事費,56.4,
指数,1987年7月,全国,3174 植木職手間代,57.4,
指数,1987年7月,全国,3171 ふすま張替費,59.7,
指数,1987年7月,全国,3172 大工手間代,64.1,
指数,1987年7月,全国,3180 火災・地震保険料,75.6,
