指数,年月,地域,カテゴリ,数値,単位
指数,1973年9月,全国,0001 総合,40,
指数,1973年9月,全国,0002 食料,37.5,
指数,1973年9月,全国,0003 穀類,38.9,
指数,1973年9月,全国,0004 米類,47.2,
指数,1973年9月,全国,0005 パン,32.7,
指数,1973年9月,全国,1021 食パン,34.4,
指数,1973年9月,全国,1022 あんパン,30.8,
指数,1973年9月,全国,0006 麺類,30.8,
指数,1973年9月,全国,1041 そうめん,23.6,
指数,1973年9月,全国,1051 カップ麺,35,
指数,1973年9月,全国,0007 他の穀類,41.6,
指数,1973年9月,全国,1071 小麦粉,33.3,
指数,1973年9月,全国,0008 魚介類,28.8,
指数,1973年9月,全国,0009 生鮮魚介,30.7,
指数,1973年9月,全国,1101 まぐろ,41,
指数,1973年9月,全国,1102 あじ,47.7,
指数,1973年9月,全国,1103 いわし,30.5,
指数,1973年9月,全国,1104 かつお,33.8,
指数,1973年9月,全国,1106 さけ,42.1,
指数,1973年9月,全国,1107 さば,20.8,
指数,1973年9月,全国,1108 さんま,25,
指数,1973年9月,全国,1110 たい,55.3,
指数,1973年9月,全国,1111 ぶり,44.9,
指数,1973年9月,全国,1112 いか,19.5,
指数,1973年9月,全国,1113 たこ,24.3,
指数,1973年9月,全国,1131 あさり,11.9,
指数,1973年9月,全国,0010 塩干魚介,28.7,
指数,1973年9月,全国,1141 塩さけ,41.4,
指数,1973年9月,全国,1142 たらこ,26.8,
指数,1973年9月,全国,1143 しらす干し,18.3,
指数,1973年9月,全国,1146 煮干し,25.5,
指数,1973年9月,全国,0011 魚肉練製品,25,
指数,1973年9月,全国,1151 揚げかまぼこ,19.4,
指数,1973年9月,全国,1152 ちくわ,24.8,
指数,1973年9月,全国,1153 かまぼこ,29.1,
指数,1973年9月,全国,0012 他の魚介加工品,25.2,
指数,1973年9月,全国,1161 かつお節,39.4,
指数,1973年9月,全国,0013 肉類,47.3,
指数,1973年9月,全国,0014 生鮮肉,45.3,
指数,1973年9月,全国,1201 牛肉（国産品）,32.2,
指数,1973年9月,全国,1211 豚肉（国産品）,46.4,
指数,1973年9月,全国,1221 鶏肉,59.5,
指数,1973年9月,全国,0015 加工肉,55.9,
指数,1973年9月,全国,1261 ソーセージ,51.8,
指数,1973年9月,全国,0016 乳卵類,59.7,
指数,1973年9月,全国,0017 牛乳・乳製品,50.7,
指数,1973年9月,全国,0018 牛乳,51.3,
指数,1973年9月,全国,0019 乳製品,49.3,
指数,1973年9月,全国,1311 粉ミルク,30.7,
指数,1973年9月,全国,1321 バター,42.6,
指数,1973年9月,全国,1331 チーズ（国産品）,43.3,
指数,1973年9月,全国,0020 卵,79.9,
指数,1973年9月,全国,1341 鶏卵,79.9,
指数,1973年9月,全国,0021 野菜・海藻,35.2,
指数,1973年9月,全国,0022 生鮮野菜,37.9,
