指数,年月,地域,カテゴリ,数値,単位
指数,2004年12月,全国,0001 総合,95.5,
指数,2004年12月,全国,0002 食料,86.5,
指数,2004年12月,全国,0003 穀類,94.6,
指数,2004年12月,全国,0004 米類,105.8,
指数,2004年12月,全国,1001 うるち米Ａ,107.8,
指数,2004年12月,全国,1002 うるち米Ｂ,104.6,
指数,2004年12月,全国,0005 パン,86,
指数,2004年12月,全国,1021 食パン,88.6,
指数,2004年12月,全国,1022 あんパン,83.7,
指数,2004年12月,全国,0006 麺類,86.8,
指数,2004年12月,全国,1031 ゆでうどん,90.8,
指数,2004年12月,全国,1041 そうめん,88.7,
指数,2004年12月,全国,1042 スパゲッティ,87.1,
指数,2004年12月,全国,1051 カップ麺,78,
指数,2004年12月,全国,1052 中華麺,94.7,
指数,2004年12月,全国,0007 他の穀類,102.4,
指数,2004年12月,全国,1071 小麦粉,70,
指数,2004年12月,全国,1081 もち,117.8,
指数,2004年12月,全国,0008 魚介類,74.3,
指数,2004年12月,全国,0009 生鮮魚介,74.4,
指数,2004年12月,全国,1101 まぐろ,88.9,
指数,2004年12月,全国,1102 あじ,89.7,
指数,2004年12月,全国,1103 いわし,111.8,
指数,2004年12月,全国,1106 さけ,61,
指数,2004年12月,全国,1107 さば,90.2,
指数,2004年12月,全国,1108 さんま,51.3,
指数,2004年12月,全国,1110 たい,71.7,
指数,2004年12月,全国,1111 ぶり,83.1,
指数,2004年12月,全国,1112 いか,50.7,
指数,2004年12月,全国,1113 たこ,68.8,
指数,2004年12月,全国,1114 えび,82.1,
指数,2004年12月,全国,1131 あさり,81.2,
指数,2004年12月,全国,1132 かき（貝）,76.9,
指数,2004年12月,全国,1133 ほたて貝,70.4,
指数,2004年12月,全国,0010 塩干魚介,73.1,
指数,2004年12月,全国,1141 塩さけ,58.6,
指数,2004年12月,全国,1142 たらこ,99.8,
指数,2004年12月,全国,1143 しらす干し,67.3,
指数,2004年12月,全国,1144 干しあじ,78.5,
指数,2004年12月,全国,1146 煮干し,92.1,
指数,2004年12月,全国,1150 ししゃも,64.4,
指数,2004年12月,全国,0011 魚肉練製品,80.9,
指数,2004年12月,全国,1151 揚げかまぼこ,76.8,
指数,2004年12月,全国,1152 ちくわ,81.1,
指数,2004年12月,全国,1153 かまぼこ,84.5,
指数,2004年12月,全国,0012 他の魚介加工品,71.7,
指数,2004年12月,全国,1161 かつお節,75.1,
指数,2004年12月,全国,1165 魚介漬物,67.9,
指数,2004年12月,全国,1166 魚介つくだ煮,74.3,
指数,2004年12月,全国,1173 魚介缶詰,77.5,
指数,2004年12月,全国,0013 肉類,81,
指数,2004年12月,全国,0014 生鮮肉,77.4,
指数,2004年12月,全国,1201 牛肉（国産品）,73.9,
指数,2004年12月,全国,1203 牛肉（輸入品）,65.2,
指数,2004年12月,全国,1211 豚肉（国産品）,78.1,
指数,2004年12月,全国,1221 鶏肉,84.1,
指数,2004年12月,全国,0015 加工肉,97.6,
指数,2004年12月,全国,1252 ハム,103.4,
指数,2004年12月,全国,1261 ソーセージ,95.3,
指数,2004年12月,全国,1271 ベーコン,91.2,
指数,2004年12月,全国,0016 乳卵類,90.3,
