指数,年月,地域,カテゴリ,数値,単位
指数,2012年10月,全国,0001 総合,94.4,
指数,2012年10月,全国,0002 食料,87.7,
指数,2012年10月,全国,0003 穀類,96.6,
指数,2012年10月,全国,0004 米類,101.9,
指数,2012年10月,全国,1001 うるち米Ａ,104,
指数,2012年10月,全国,1002 うるち米Ｂ,101.2,
指数,2012年10月,全国,0005 パン,92.5,
指数,2012年10月,全国,1021 食パン,95.1,
指数,2012年10月,全国,1022 あんパン,89.8,
指数,2012年10月,全国,1023 カレーパン,93.1,
指数,2012年10月,全国,0006 麺類,92.9,
指数,2012年10月,全国,1031 ゆでうどん,93.1,
指数,2012年10月,全国,1041 そうめん,97.2,
指数,2012年10月,全国,1042 スパゲッティ,89.5,
指数,2012年10月,全国,1051 カップ麺,89,
指数,2012年10月,全国,1052 中華麺,96.6,
指数,2012年10月,全国,0007 他の穀類,98.7,
指数,2012年10月,全国,1071 小麦粉,81.4,
指数,2012年10月,全国,1081 もち,107,
指数,2012年10月,全国,0008 魚介類,77.6,
指数,2012年10月,全国,0009 生鮮魚介,76.9,
指数,2012年10月,全国,1101 まぐろ,87.5,
指数,2012年10月,全国,1102 あじ,90.9,
指数,2012年10月,全国,1103 いわし,108.9,
指数,2012年10月,全国,1104 かつお,89.6,
指数,2012年10月,全国,1106 さけ,67.4,
指数,2012年10月,全国,1107 さば,91.6,
指数,2012年10月,全国,1108 さんま,52.3,
指数,2012年10月,全国,1110 たい,87.5,
指数,2012年10月,全国,1111 ぶり,80.5,
指数,2012年10月,全国,1112 いか,54.3,
指数,2012年10月,全国,1113 たこ,78.4,
指数,2012年10月,全国,1114 えび,80.5,
指数,2012年10月,全国,1131 あさり,88.3,
指数,2012年10月,全国,1132 かき（貝）,93.5,
指数,2012年10月,全国,1133 ほたて貝,68.7,
指数,2012年10月,全国,0010 塩干魚介,73.3,
指数,2012年10月,全国,1141 塩さけ,60.9,
指数,2012年10月,全国,1142 たらこ,85.3,
指数,2012年10月,全国,1143 しらす干し,75.3,
指数,2012年10月,全国,1144 干しあじ,78.7,
指数,2012年10月,全国,1146 煮干し,86.5,
指数,2012年10月,全国,1150 ししゃも,63.6,
指数,2012年10月,全国,1167 いくら,67.6,
指数,2012年10月,全国,0011 魚肉練製品,90.9,
指数,2012年10月,全国,1151 揚げかまぼこ,88.7,
指数,2012年10月,全国,1152 ちくわ,92.9,
指数,2012年10月,全国,1153 かまぼこ,91.5,
指数,2012年10月,全国,0012 他の魚介加工品,78.1,
指数,2012年10月,全国,1161 かつお節,81.1,
指数,2012年10月,全国,1165 魚介漬物,76.2,
指数,2012年10月,全国,1166 魚介つくだ煮,79.2,
指数,2012年10月,全国,1173 魚介缶詰,82.3,
指数,2012年10月,全国,0013 肉類,83.3,
指数,2012年10月,全国,0014 生鮮肉,79.4,
指数,2012年10月,全国,1201 牛肉（国産品）,75.3,
指数,2012年10月,全国,1203 牛肉（輸入品）,64.9,
指数,2012年10月,全国,1211 豚肉（国産品）,79,
指数,2012年10月,全国,1221 鶏肉,88,
指数,2012年10月,全国,0015 加工肉,101,
指数,2012年10月,全国,1252 ハム,104.7,
指数,2012年10月,全国,1261 ソーセージ,99,
指数,2012年10月,全国,1271 ベーコン,98.7,
指数,2012年10月,全国,0016 乳卵類,87.9,
指数,2012年10月,全国,0017 牛乳・乳製品,88.3,
指数,2012年10月,全国,0018 牛乳,89.5,
指数,2012年10月,全国,1303 牛乳,89.6,
指数,2012年10月,全国,0019 乳製品,87.4,
指数,2012年10月,全国,1311 粉ミルク,93,
指数,2012年10月,全国,1333 ヨーグルト,87.8,
指数,2012年10月,全国,1321 バター,88.3,
指数,2012年10月,全国,1331 チーズ（国産品）,86.7,
指数,2012年10月,全国,1332 チーズ（輸入品）,87.3,
指数,2012年10月,全国,0020 卵,87.1,
指数,2012年10月,全国,1341 鶏卵,87.1,
指数,2012年10月,全国,0021 野菜・海藻,84.5,
指数,2012年10月,全国,0022 生鮮野菜,82.1,
指数,2012年10月,全国,1401 キャベツ,50.3,
指数,2012年10月,全国,1402 ほうれんそう,104.4,
指数,2012年10月,全国,1403 はくさい,72.2,
指数,2012年10月,全国,1405 ねぎ,84.3,
指数,2012年10月,全国,1406 レタス,76.9,
指数,2012年10月,全国,1409 ブロッコリー,102.3,
指数,2012年10月,全国,1407 もやし,91,
指数,2012年10月,全国,1410 アスパラガス,82.7,
指数,2012年10月,全国,1411 さつまいも,63.7,
指数,2012年10月,全国,1412 じゃがいも,69.3,
指数,2012年10月,全国,1413 さといも,64.8,
指数,2012年10月,全国,1414 だいこん,85.5,
指数,2012年10月,全国,1415 にんじん,80.2,
指数,2012年10月,全国,1416 ごぼう,86.7,
指数,2012年10月,全国,1417 たまねぎ,88.4,
指数,2012年10月,全国,1419 れんこん,72.6,
指数,2012年10月,全国,1420 ながいも,90.8,
指数,2012年10月,全国,1421 しょうが,79.5,
指数,2012年10月,全国,1432 さやいんげん,81.3,
指数,2012年10月,全国,1433 かぼちゃ,62.3,
指数,2012年10月,全国,1434 きゅうり,74,
指数,2012年10月,全国,1435 なす,66,
指数,2012年10月,全国,1436 トマト,104.7,
指数,2012年10月,全国,1437 ピーマン,57.9,
指数,2012年10月,全国,1438 生しいたけ,101.1,
指数,2012年10月,全国,1442 えのきたけ,92.5,
指数,2012年10月,全国,1443 しめじ,97.3,
指数,2012年10月,全国,0023 乾物・加工品類,88.5,
指数,2012年10月,全国,0024 乾物・海藻,81.7,
指数,2012年10月,全国,1453 干ししいたけ,88.3,
指数,2012年10月,全国,1461 干しのり,81.8,
指数,2012年10月,全国,1462 わかめ,84.3,
指数,2012年10月,全国,1463 こんぶ,84.2,
指数,2012年10月,全国,1464 ひじき,71.6,
指数,2012年10月,全国,0025 大豆加工品,95.2,
指数,2012年10月,全国,1471 豆腐,93.8,
指数,2012年10月,全国,1472 油揚げ,95.9,
指数,2012年10月,全国,1473 納豆,97.1,
指数,2012年10月,全国,0026 他の野菜・海藻加工品,87.2,
指数,2012年10月,全国,1481 こんにゃく,100.3,
指数,2012年10月,全国,1482 梅干し,68.5,
指数,2012年10月,全国,1483 だいこん漬,85.8,
指数,2012年10月,全国,1486 はくさい漬,85.6,
指数,2012年10月,全国,1487 キムチ,96.4,
指数,2012年10月,全国,1485 こんぶつくだ煮,92.6,
指数,2012年10月,全国,1491 野菜缶詰,101.3,
指数,2012年10月,全国,0027 果物,68.5,
指数,2012年10月,全国,0028 生鮮果物,67.8,
指数,2012年10月,全国,1511 みかん,77,
指数,2012年10月,全国,1515 オレンジ,73.6,
指数,2012年10月,全国,1521 梨,51.9,
指数,2012年10月,全国,1532 ぶどうＢ,56,
指数,2012年10月,全国,1541 柿,87.7,
指数,2012年10月,全国,1581 バナナ,77.4,
指数,2012年10月,全国,1582 キウイフルーツ,83.7,
指数,2012年10月,全国,0029 果物加工品,80.7,
指数,2012年10月,全国,0030 油脂・調味料,96.1,
指数,2012年10月,全国,0031 油脂,108.7,
指数,2012年10月,全国,1601 食用油,112.1,
指数,2012年10月,全国,1602 マーガリン,96.1,
指数,2012年10月,全国,0032 調味料,94.7,
指数,2012年10月,全国,1611 食塩,92.1,
指数,2012年10月,全国,1621 しょう油,99.8,
指数,2012年10月,全国,1631 みそ,98.1,
指数,2012年10月,全国,1632 砂糖,99,
指数,2012年10月,全国,1633 酢,104.4,
指数,2012年10月,全国,1641 ソース,94.1,
指数,2012年10月,全国,1642 ケチャップ,98.4,
指数,2012年10月,全国,1643 マヨネーズ,96.1,
指数,2012年10月,全国,1645 ドレッシング,93,
指数,2012年10月,全国,1644 ジャム,86.5,
指数,2012年10月,全国,1652 カレールウ,89,
指数,2012年10月,全国,1653 乾燥スープ,97,
指数,2012年10月,全国,1654 風味調味料,89.5,
指数,2012年10月,全国,1656 ふりかけ,87.4,
指数,2012年10月,全国,1655 たれ,83.9,
指数,2012年10月,全国,1657 合わせ調味料,100.4,
指数,2012年10月,全国,1658 パスタソース,82.4,
指数,2012年10月,全国,0033 菓子類,86.2,
指数,2012年10月,全国,1701 ようかん,91.2,
指数,2012年10月,全国,1702 まんじゅう,81.6,
指数,2012年10月,全国,1703 だいふく餅,80.2,
指数,2012年10月,全国,1711 カステラ,95.1,
指数,2012年10月,全国,1712 ケーキ,79.1,
指数,2012年10月,全国,1784 ゼリー,89.4,
指数,2012年10月,全国,1714 プリン,86.5,
指数,2012年10月,全国,1713 シュークリーム,86,
指数,2012年10月,全国,1741 せんべい,96.1,
指数,2012年10月,全国,1721 ビスケット,82.4,
指数,2012年10月,全国,1783 ポテトチップス,98.6,
指数,2012年10月,全国,1732 キャンデー,98.2,
指数,2012年10月,全国,1761 チョコレート,79.1,
指数,2012年10月,全国,1782 アイスクリーム,84.6,
指数,2012年10月,全国,1772 落花生,82.5,
指数,2012年10月,全国,1781 チューインガム,97,
指数,2012年10月,全国,0034 調理食品,89.1,
指数,2012年10月,全国,0035 主食的調理食品,88.6,
指数,2012年10月,全国,1795 すし（弁当）Ａ,83.2,
指数,2012年10月,全国,1791 弁当Ａ,84.5,
指数,2012年10月,全国,1793 おにぎり,85.9,
指数,2012年10月,全国,1792 調理パン,91.2,
指数,2012年10月,全国,1794 冷凍米飯,109.6,
指数,2012年10月,全国,1796 調理パスタ,104,
指数,2012年10月,全国,0036 他の調理食品,89.6,
指数,2012年10月,全国,1801 うなぎかば焼き,82.9,
指数,2012年10月,全国,1811 サラダ,88.4,
指数,2012年10月,全国,1821 コロッケ,89.8,
指数,2012年10月,全国,1831 豚カツ,89.6,
指数,2012年10月,全国,1842 からあげ,85.8,
指数,2012年10月,全国,1881 ぎょうざ,100.7,
指数,2012年10月,全国,1843 やきとり,86.5,
指数,2012年10月,全国,1851 冷凍調理コロッケ,117.7,
指数,2012年10月,全国,1852 冷凍調理ハンバーグ,96.3,
指数,2012年10月,全国,1871 調理カレー,92.3,
指数,2012年10月,全国,1891 混ぜごはんのもと,84,
指数,2012年10月,全国,1812 煮豆,87.5,
指数,2012年10月,全国,1802 焼き魚,68,
指数,2012年10月,全国,1813 きんぴら,90.6,
指数,2012年10月,全国,0037 飲料,98.7,
指数,2012年10月,全国,0038 茶類,105.2,
指数,2012年10月,全国,1902 緑茶,99,
指数,2012年10月,全国,1911 紅茶,92.6,
指数,2012年10月,全国,1914 茶飲料,113.9,
指数,2012年10月,全国,0039 コーヒー・ココア,96.6,
指数,2012年10月,全国,1921 インスタントコーヒー,88.6,
指数,2012年10月,全国,1922 コーヒー豆,95.4,
指数,2012年10月,全国,1923 コーヒー飲料Ａ,104.3,
指数,2012年10月,全国,0040 他の飲料,96.6,
指数,2012年10月,全国,1930 果実ジュース,88.5,
指数,2012年10月,全国,1931 果汁入り飲料,96.6,
指数,2012年10月,全国,1941 野菜ジュース,98.6,
指数,2012年10月,全国,1951 炭酸飲料,107.3,
指数,2012年10月,全国,1972 乳酸菌飲料,86,
指数,2012年10月,全国,1982 ミネラルウォーター,98.6,
指数,2012年10月,全国,1981 スポーツドリンク,100.6,
指数,2012年10月,全国,0041 酒類,95.8,
指数,2012年10月,全国,2003 清酒,100.7,
指数,2012年10月,全国,2011 焼酎,97.3,
