指数,年月,地域,カテゴリ,数値,単位
指数,1980年10月,全国,0001 総合,74.8,
指数,1980年10月,全国,0002 食料,68.5,
指数,1980年10月,全国,0003 穀類,80.4,
指数,1980年10月,全国,0004 米類,97.9,
指数,1980年10月,全国,1001 うるち米Ａ,96.8,
指数,1980年10月,全国,1002 うるち米Ｂ,99,
指数,1980年10月,全国,0005 パン,67,
指数,1980年10月,全国,1021 食パン,70.4,
指数,1980年10月,全国,1022 あんパン,63,
指数,1980年10月,全国,0006 麺類,66.2,
指数,1980年10月,全国,1031 ゆでうどん,69.8,
指数,1980年10月,全国,1041 そうめん,56.1,
指数,1980年10月,全国,1051 カップ麺,65.1,
指数,1980年10月,全国,0007 他の穀類,77.9,
指数,1980年10月,全国,1071 小麦粉,68.8,
指数,1980年10月,全国,1081 もち,82.7,
指数,1980年10月,全国,0008 魚介類,63.8,
指数,1980年10月,全国,0009 生鮮魚介,70.4,
指数,1980年10月,全国,1101 まぐろ,80.6,
指数,1980年10月,全国,1102 あじ,137.2,
指数,1980年10月,全国,1103 いわし,39.2,
指数,1980年10月,全国,1104 かつお,66.6,
指数,1980年10月,全国,1106 さけ,73.5,
指数,1980年10月,全国,1107 さば,36.2,
指数,1980年10月,全国,1108 さんま,47.9,
指数,1980年10月,全国,1110 たい,105.2,
指数,1980年10月,全国,1111 ぶり,84.2,
指数,1980年10月,全国,1112 いか,47.6,
指数,1980年10月,全国,1113 たこ,67.4,
指数,1980年10月,全国,1114 えび,110.9,
指数,1980年10月,全国,1131 あさり,48.6,
指数,1980年10月,全国,1132 かき（貝）,58.7,
指数,1980年10月,全国,1133 ほたて貝,80.6,
指数,1980年10月,全国,0010 塩干魚介,59.9,
指数,1980年10月,全国,1141 塩さけ,69.6,
指数,1980年10月,全国,1142 たらこ,68.1,
指数,1980年10月,全国,1143 しらす干し,41.2,
指数,1980年10月,全国,1144 干しあじ,74,
指数,1980年10月,全国,1146 煮干し,52.4,
指数,1980年10月,全国,0011 魚肉練製品,55.9,
指数,1980年10月,全国,1151 揚げかまぼこ,53.5,
指数,1980年10月,全国,1152 ちくわ,58.6,
指数,1980年10月,全国,1153 かまぼこ,54.7,
指数,1980年10月,全国,0012 他の魚介加工品,50.3,
指数,1980年10月,全国,1161 かつお節,65.9,
指数,1980年10月,全国,0013 肉類,69,
指数,1980年10月,全国,0014 生鮮肉,65.1,
指数,1980年10月,全国,1201 牛肉（国産品）,53.7,
指数,1980年10月,全国,1203 牛肉（輸入品）,89.8,
指数,1980年10月,全国,1211 豚肉（国産品）,62.6,
指数,1980年10月,全国,1221 鶏肉,78.5,
指数,1980年10月,全国,0015 加工肉,87.1,
指数,1980年10月,全国,1252 ハム,98,
指数,1980年10月,全国,1261 ソーセージ,85.2,
指数,1980年10月,全国,1271 ベーコン,71.9,
指数,1980年10月,全国,0016 乳卵類,93.2,
指数,1980年10月,全国,0017 牛乳・乳製品,85.2,
指数,1980年10月,全国,0018 牛乳,86.2,
指数,1980年10月,全国,1303 牛乳,102.5,
指数,1980年10月,全国,0019 乳製品,80.6,
指数,1980年10月,全国,1311 粉ミルク,56.4,
指数,1980年10月,全国,1321 バター,69.5,
指数,1980年10月,全国,1331 チーズ（国産品）,62.2,
指数,1980年10月,全国,0020 卵,111.6,
指数,1980年10月,全国,1341 鶏卵,111.6,
指数,1980年10月,全国,0021 野菜・海藻,57.7,
指数,1980年10月,全国,0022 生鮮野菜,58.4,
指数,1980年10月,全国,1401 キャベツ,67.9,
指数,1980年10月,全国,1402 ほうれんそう,40.7,
指数,1980年10月,全国,1403 はくさい,62.9,
指数,1980年10月,全国,1405 ねぎ,53.1,
指数,1980年10月,全国,1406 レタス,77.2,
指数,1980年10月,全国,1407 もやし,91.7,
指数,1980年10月,全国,1411 さつまいも,42.4,
指数,1980年10月,全国,1412 じゃがいも,46.4,
指数,1980年10月,全国,1413 さといも,24.1,
指数,1980年10月,全国,1414 だいこん,80,
指数,1980年10月,全国,1415 にんじん,57.6,
指数,1980年10月,全国,1416 ごぼう,60.8,
指数,1980年10月,全国,1417 たまねぎ,74.6,
指数,1980年10月,全国,1419 れんこん,54.5,
指数,1980年10月,全国,1420 ながいも,69.1,
指数,1980年10月,全国,1432 さやいんげん,41.1,
指数,1980年10月,全国,1433 かぼちゃ,45,
指数,1980年10月,全国,1434 きゅうり,55.2,
指数,1980年10月,全国,1435 なす,51.3,
指数,1980年10月,全国,1436 トマト,46.2,
指数,1980年10月,全国,1437 ピーマン,48.4,
指数,1980年10月,全国,1438 生しいたけ,74.5,
指数,1980年10月,全国,0023 乾物・加工品類,57.2,
指数,1980年10月,全国,0024 乾物・海藻,49.4,
指数,1980年10月,全国,1453 干ししいたけ,53.3,
指数,1980年10月,全国,1461 干しのり,75.7,
指数,1980年10月,全国,1462 わかめ,37.4,
指数,1980年10月,全国,1463 こんぶ,35.4,
指数,1980年10月,全国,0025 大豆加工品,70.2,
指数,1980年10月,全国,1471 豆腐,67.8,
指数,1980年10月,全国,1472 油揚げ,70.1,
指数,1980年10月,全国,1473 納豆,70.5,
指数,1980年10月,全国,0026 他の野菜・海藻加工品,52.2,
指数,1980年10月,全国,1481 こんにゃく,57.2,
指数,1980年10月,全国,1482 梅干し,36.7,
指数,1980年10月,全国,1483 だいこん漬,54.8,
指数,1980年10月,全国,1485 こんぶつくだ煮,49,
指数,1980年10月,全国,1491 野菜缶詰,89.7,
指数,1980年10月,全国,0027 果物,58.6,
指数,1980年10月,全国,0028 生鮮果物,57.9,
指数,1980年10月,全国,1511 みかん,50.2,
指数,1980年10月,全国,1515 オレンジ,158.3,
指数,1980年10月,全国,1521 梨,34.7,
指数,1980年10月,全国,1532 ぶどうＢ,40.7,
指数,1980年10月,全国,1541 柿,81,
指数,1980年10月,全国,1581 バナナ,79.6,
指数,1980年10月,全国,0029 果物加工品,76,
指数,1980年10月,全国,0030 油脂・調味料,96.9,
指数,1980年10月,全国,0031 油脂,124.7,
指数,1980年10月,全国,1601 食用油,140.3,
指数,1980年10月,全国,1602 マーガリン,82.4,
指数,1980年10月,全国,0032 調味料,93.7,
指数,1980年10月,全国,1611 食塩,50.6,
指数,1980年10月,全国,1621 しょう油,96,
指数,1980年10月,全国,1631 みそ,90.8,
指数,1980年10月,全国,1632 砂糖,132.1,
