指数,年月,地域,カテゴリ,数値,単位
指数,2013年3月,全国,0001 総合,94.2,
指数,2013年3月,全国,0002 食料,87.7,
指数,2013年3月,全国,0003 穀類,95.9,
指数,2013年3月,全国,0004 米類,101.9,
指数,2013年3月,全国,1001 うるち米Ａ,103.4,
指数,2013年3月,全国,1002 うるち米Ｂ,101.7,
指数,2013年3月,全国,0005 パン,91.5,
指数,2013年3月,全国,1021 食パン,94.5,
指数,2013年3月,全国,1022 あんパン,88.1,
指数,2013年3月,全国,1023 カレーパン,92.5,
指数,2013年3月,全国,0006 麺類,91.6,
指数,2013年3月,全国,1031 ゆでうどん,92.7,
指数,2013年3月,全国,1041 そうめん,95.3,
指数,2013年3月,全国,1042 スパゲッティ,91.5,
指数,2013年3月,全国,1051 カップ麺,87.7,
指数,2013年3月,全国,1052 中華麺,93.6,
指数,2013年3月,全国,0007 他の穀類,97.5,
指数,2013年3月,全国,1071 小麦粉,81.5,
指数,2013年3月,全国,1081 もち,105.1,
指数,2013年3月,全国,0008 魚介類,76.4,
指数,2013年3月,全国,0009 生鮮魚介,75.1,
指数,2013年3月,全国,1101 まぐろ,85,
指数,2013年3月,全国,1102 あじ,91.4,
指数,2013年3月,全国,1103 いわし,79.2,
指数,2013年3月,全国,1104 かつお,94.3,
指数,2013年3月,全国,1106 さけ,66.8,
指数,2013年3月,全国,1107 さば,79.8,
指数,2013年3月,全国,1108 さんま,47,
指数,2013年3月,全国,1110 たい,88.6,
指数,2013年3月,全国,1111 ぶり,78.1,
指数,2013年3月,全国,1112 いか,54.5,
指数,2013年3月,全国,1113 たこ,73.2,
指数,2013年3月,全国,1114 えび,81,
指数,2013年3月,全国,1131 あさり,84.2,
指数,2013年3月,全国,1132 かき（貝）,80.2,
指数,2013年3月,全国,1133 ほたて貝,71.2,
指数,2013年3月,全国,0010 塩干魚介,73.3,
指数,2013年3月,全国,1141 塩さけ,59.4,
指数,2013年3月,全国,1142 たらこ,86.3,
指数,2013年3月,全国,1143 しらす干し,72.8,
指数,2013年3月,全国,1144 干しあじ,78.5,
指数,2013年3月,全国,1146 煮干し,87.8,
指数,2013年3月,全国,1150 ししゃも,63.9,
指数,2013年3月,全国,1167 いくら,70.8,
指数,2013年3月,全国,0011 魚肉練製品,89.9,
指数,2013年3月,全国,1151 揚げかまぼこ,89,
指数,2013年3月,全国,1152 ちくわ,90.4,
指数,2013年3月,全国,1153 かまぼこ,90.3,
指数,2013年3月,全国,0012 他の魚介加工品,76.9,
指数,2013年3月,全国,1161 かつお節,80.2,
指数,2013年3月,全国,1165 魚介漬物,75,
指数,2013年3月,全国,1166 魚介つくだ煮,79.8,
指数,2013年3月,全国,1173 魚介缶詰,79.9,
指数,2013年3月,全国,0013 肉類,83.1,
指数,2013年3月,全国,0014 生鮮肉,79.3,
指数,2013年3月,全国,1201 牛肉（国産品）,75.2,
指数,2013年3月,全国,1203 牛肉（輸入品）,65.6,
指数,2013年3月,全国,1211 豚肉（国産品）,79,
指数,2013年3月,全国,1221 鶏肉,87.4,
指数,2013年3月,全国,0015 加工肉,100.6,
指数,2013年3月,全国,1252 ハム,103.9,
指数,2013年3月,全国,1261 ソーセージ,99.1,
指数,2013年3月,全国,1271 ベーコン,97.9,
指数,2013年3月,全国,0016 乳卵類,88,
指数,2013年3月,全国,0017 牛乳・乳製品,88.2,
指数,2013年3月,全国,0018 牛乳,89.2,
指数,2013年3月,全国,1303 牛乳,89.3,
指数,2013年3月,全国,0019 乳製品,87.5,
指数,2013年3月,全国,1311 粉ミルク,97.8,
指数,2013年3月,全国,1333 ヨーグルト,87.6,
指数,2013年3月,全国,1321 バター,88.9,
指数,2013年3月,全国,1331 チーズ（国産品）,85.5,
指数,2013年3月,全国,1332 チーズ（輸入品）,87.9,
指数,2013年3月,全国,0020 卵,87.6,
指数,2013年3月,全国,1341 鶏卵,87.6,
指数,2013年3月,全国,0021 野菜・海藻,84.1,
指数,2013年3月,全国,0022 生鮮野菜,81.8,
指数,2013年3月,全国,1401 キャベツ,89.2,
指数,2013年3月,全国,1402 ほうれんそう,60.9,
指数,2013年3月,全国,1403 はくさい,83.2,
指数,2013年3月,全国,1405 ねぎ,71.6,
指数,2013年3月,全国,1406 レタス,99.2,
指数,2013年3月,全国,1409 ブロッコリー,72.6,
指数,2013年3月,全国,1407 もやし,89,
指数,2013年3月,全国,1410 アスパラガス,74.8,
指数,2013年3月,全国,1411 さつまいも,65.5,
指数,2013年3月,全国,1412 じゃがいも,71.2,
指数,2013年3月,全国,1413 さといも,59.3,
指数,2013年3月,全国,1414 だいこん,88.6,
指数,2013年3月,全国,1415 にんじん,79.8,
