指数,年月,地域,カテゴリ,数値,単位
指数,1979年5月,全国,0001 総合,67.8,
指数,1979年5月,全国,0002 食料,63.6,
指数,1979年5月,全国,0003 穀類,75.4,
指数,1979年5月,全国,0004 米類,95,
指数,1979年5月,全国,1001 うるち米Ａ,94.8,
指数,1979年5月,全国,1002 うるち米Ｂ,97,
指数,1979年5月,全国,0005 パン,59.5,
指数,1979年5月,全国,1021 食パン,63,
指数,1979年5月,全国,1022 あんパン,54.1,
指数,1979年5月,全国,0006 麺類,56,
指数,1979年5月,全国,1031 ゆでうどん,58.1,
指数,1979年5月,全国,1041 そうめん,47.3,
指数,1979年5月,全国,1051 カップ麺,55.5,
指数,1979年5月,全国,0007 他の穀類,72.6,
指数,1979年5月,全国,1071 小麦粉,60.2,
指数,1979年5月,全国,1081 もち,79.8,
指数,1979年5月,全国,0008 魚介類,61.6,
指数,1979年5月,全国,0009 生鮮魚介,66.5,
指数,1979年5月,全国,1101 まぐろ,71.4,
指数,1979年5月,全国,1102 あじ,112,
指数,1979年5月,全国,1103 いわし,31.2,
指数,1979年5月,全国,1104 かつお,61.6,
指数,1979年5月,全国,1106 さけ,80,
指数,1979年5月,全国,1107 さば,30.6,
指数,1979年5月,全国,1108 さんま,44.9,
指数,1979年5月,全国,1110 たい,101.3,
指数,1979年5月,全国,1111 ぶり,72.1,
指数,1979年5月,全国,1112 いか,60.5,
指数,1979年5月,全国,1113 たこ,45.3,
指数,1979年5月,全国,1114 えび,110.4,
指数,1979年5月,全国,1131 あさり,40.9,
指数,1979年5月,全国,0010 塩干魚介,64,
指数,1979年5月,全国,1141 塩さけ,79,
指数,1979年5月,全国,1142 たらこ,75,
指数,1979年5月,全国,1143 しらす干し,44.5,
指数,1979年5月,全国,1146 煮干し,50.1,
指数,1979年5月,全国,0011 魚肉練製品,50.2,
指数,1979年5月,全国,1151 揚げかまぼこ,47.4,
指数,1979年5月,全国,1152 ちくわ,53.1,
指数,1979年5月,全国,1153 かまぼこ,49.7,
指数,1979年5月,全国,0012 他の魚介加工品,46.3,
指数,1979年5月,全国,1161 かつお節,59.5,
指数,1979年5月,全国,0013 肉類,65.8,
指数,1979年5月,全国,0014 生鮮肉,62.9,
指数,1979年5月,全国,1201 牛肉（国産品）,49.4,
指数,1979年5月,全国,1211 豚肉（国産品）,62.1,
指数,1979年5月,全国,1221 鶏肉,76.3,
指数,1979年5月,全国,0015 加工肉,79.9,
指数,1979年5月,全国,1261 ソーセージ,75.8,
指数,1979年5月,全国,1271 ベーコン,70.5,
指数,1979年5月,全国,0016 乳卵類,80.8,
指数,1979年5月,全国,0017 牛乳・乳製品,83.8,
指数,1979年5月,全国,0018 牛乳,86.3,
指数,1979年5月,全国,1303 牛乳,103.3,
指数,1979年5月,全国,0019 乳製品,73.8,
指数,1979年5月,全国,1311 粉ミルク,49.7,
指数,1979年5月,全国,1321 バター,68.9,
指数,1979年5月,全国,1331 チーズ（国産品）,56.7,
指数,1979年5月,全国,0020 卵,74.3,
指数,1979年5月,全国,1341 鶏卵,74.3,
指数,1979年5月,全国,0021 野菜・海藻,50.4,
指数,1979年5月,全国,0022 生鮮野菜,50.3,
指数,1979年5月,全国,1401 キャベツ,35.4,
指数,1979年5月,全国,1402 ほうれんそう,33.2,
指数,1979年5月,全国,1403 はくさい,48.9,
指数,1979年5月,全国,1405 ねぎ,35.1,
指数,1979年5月,全国,1406 レタス,56.4,
指数,1979年5月,全国,1407 もやし,85.8,
指数,1979年5月,全国,1411 さつまいも,38,
指数,1979年5月,全国,1412 じゃがいも,43.4,
指数,1979年5月,全国,1413 さといも,62.2,
指数,1979年5月,全国,1414 だいこん,82,
指数,1979年5月,全国,1415 にんじん,84.6,
指数,1979年5月,全国,1416 ごぼう,39,
指数,1979年5月,全国,1417 たまねぎ,48.4,
指数,1979年5月,全国,1419 れんこん,38.6,
指数,1979年5月,全国,1433 かぼちゃ,94.8,
指数,1979年5月,全国,1434 きゅうり,49.8,
指数,1979年5月,全国,1435 なす,62.9,
指数,1979年5月,全国,1436 トマト,55.2,
指数,1979年5月,全国,1437 ピーマン,41.6,
指数,1979年5月,全国,1438 生しいたけ,84,
指数,1979年5月,全国,0023 乾物・加工品類,51.4,
指数,1979年5月,全国,0024 乾物・海藻,45.6,
指数,1979年5月,全国,1453 干ししいたけ,53,
指数,1979年5月,全国,1461 干しのり,69.3,
指数,1979年5月,全国,1462 わかめ,30.5,
指数,1979年5月,全国,1463 こんぶ,32.3,
指数,1979年5月,全国,0025 大豆加工品,61.4,
指数,1979年5月,全国,1471 豆腐,59.5,
指数,1979年5月,全国,1472 油揚げ,60.3,
指数,1979年5月,全国,1473 納豆,64.2,
指数,1979年5月,全国,0026 他の野菜・海藻加工品,46.7,
指数,1979年5月,全国,1481 こんにゃく,53.8,
指数,1979年5月,全国,1482 梅干し,29.8,
指数,1979年5月,全国,1483 だいこん漬,49.4,
指数,1979年5月,全国,1485 こんぶつくだ煮,42.5,
指数,1979年5月,全国,1491 野菜缶詰,84.8,
指数,1979年5月,全国,0027 果物,56.9,
指数,1979年5月,全国,0028 生鮮果物,56.1,
指数,1979年5月,全国,1502 りんご,81.1,
指数,1979年5月,全国,1561 すいか,102.9,
指数,1979年5月,全国,1571 いちご,47.4,
指数,1979年5月,全国,1581 バナナ,68,
指数,1979年5月,全国,0029 果物加工品,73.5,
指数,1979年5月,全国,0030 油脂・調味料,88.1,
指数,1979年5月,全国,0031 油脂,123,
指数,1979年5月,全国,1601 食用油,138.4,
指数,1979年5月,全国,1602 マーガリン,81.3,
指数,1979年5月,全国,0032 調味料,83.6,
指数,1979年5月,全国,1611 食塩,50.6,
指数,1979年5月,全国,1621 しょう油,84.1,
指数,1979年5月,全国,1631 みそ,81.3,
指数,1979年5月,全国,1632 砂糖,108.9,
指数,1979年5月,全国,1633 酢,86.8,
指数,1979年5月,全国,1641 ソース,97.7,
指数,1979年5月,全国,1642 ケチャップ,131.6,
指数,1979年5月,全国,1643 マヨネーズ,100.2,
指数,1979年5月,全国,1652 カレールウ,75.6,
指数,1979年5月,全国,1653 乾燥スープ,58,
指数,1979年5月,全国,0033 菓子類,59.6,
指数,1979年5月,全国,1701 ようかん,42.9,
指数,1979年5月,全国,1702 まんじゅう,53.2,
指数,1979年5月,全国,1711 カステラ,58.8,
指数,1979年5月,全国,1712 ケーキ,46.8,
指数,1979年5月,全国,1713 シュークリーム,67.8,
指数,1979年5月,全国,1741 せんべい,71.5,
指数,1979年5月,全国,1721 ビスケット,52.9,
指数,1979年5月,全国,1732 キャンデー,64.5,
指数,1979年5月,全国,1761 チョコレート,105,
指数,1979年5月,全国,1782 アイスクリーム,76,
指数,1979年5月,全国,1772 落花生,86.3,
指数,1979年5月,全国,1781 チューインガム,58.9,
指数,1979年5月,全国,0034 調理食品,59.8,
指数,1979年5月,全国,0036 他の調理食品,58.7,
指数,1979年5月,全国,1801 うなぎかば焼き,42.4,
指数,1979年5月,全国,1811 サラダ,42.6,
指数,1979年5月,全国,1821 コロッケ,53.8,
指数,1979年5月,全国,1831 豚カツ,64.6,
指数,1979年5月,全国,1851 冷凍調理コロッケ,70,
指数,1979年5月,全国,0037 飲料,93.1,
指数,1979年5月,全国,0038 茶類,85.1,
指数,1979年5月,全国,1902 緑茶,64.1,
指数,1979年5月,全国,1911 紅茶,114.3,
指数,1979年5月,全国,0039 コーヒー・ココア,111.4,
指数,1979年5月,全国,1921 インスタントコーヒー,104.6,
指数,1979年5月,全国,0040 他の飲料,91.9,
指数,1979年5月,全国,1931 果汁入り飲料,97.7,
指数,1979年5月,全国,1951 炭酸飲料,103.9,
指数,1979年5月,全国,1972 乳酸菌飲料,68.4,
指数,1979年5月,全国,0041 酒類,72,
指数,1979年5月,全国,2003 清酒,80.6,
指数,1979年5月,全国,2011 焼酎,48.4,
指数,1979年5月,全国,2021 ビール,67.8,
指数,1979年5月,全国,2033 ウイスキー,86.9,
指数,1979年5月,全国,0042 外食,56.6,
指数,1979年5月,全国,0043 一般外食,56,
指数,1979年5月,全国,2101 うどん（外食）,43.7,
指数,1979年5月,全国,2102 中華そば（外食）,47.3,
指数,1979年5月,全国,2121 すし（外食）Ｂ,52,
指数,1979年5月,全国,2132 天丼（外食）,54.8,
指数,1979年5月,全国,2133 カレーライス（外食）,51.9,
指数,1979年5月,全国,2141 ハンバーグ（外食）,62.3,
指数,1979年5月,全国,2161 サンドイッチ（外食）,59.7,
指数,1979年5月,全国,2162 コーヒー（外食）Ａ,58.4,
指数,1979年5月,全国,2171 ビール（外食）,53.6,
指数,1979年5月,全国,0044 学校給食,62.9,
指数,1979年5月,全国,2182 学校給食（小学校）,61.9,
指数,1979年5月,全国,2183 学校給食（中学校）,65.5,
指数,1979年5月,全国,0045 住居,60.3,
指数,1979年5月,全国,0046 家賃,62.1,
指数,1979年5月,全国,0047 民営家賃,67.4,
指数,1979年5月,全国,3000 民営家賃,67.4,
指数,1979年5月,全国,0048 公営・都市再生機構・公社家賃,49.7,
指数,1979年5月,全国,3016 公営家賃,52.4,
指数,1979年5月,全国,3017 都市再生機構・公社家賃,46.6,
指数,1979年5月,全国,0050 持家の帰属家賃,61.7,
指数,1979年5月,全国,3030 持家の帰属家賃,61.7,
指数,1979年5月,全国,0051 設備修繕・維持,51.8,
指数,1979年5月,全国,0052 設備材料,75.2,
指数,1979年5月,全国,3121 修繕材料,38.2,
指数,1979年5月,全国,0053 工事その他のサービス,47,
指数,1979年5月,全国,3151 畳替え代,50.7,
