指数,年月,地域,カテゴリ,数値,単位
指数,1980年2月,全国,0001 総合,70.9,
指数,1980年2月,全国,0002 食料,66.8,
指数,1980年2月,全国,0003 穀類,76.9,
指数,1980年2月,全国,0004 米類,96.7,
指数,1980年2月,全国,1001 うるち米Ａ,95.1,
指数,1980年2月,全国,1002 うるち米Ｂ,97.6,
指数,1980年2月,全国,0005 パン,62.4,
指数,1980年2月,全国,1021 食パン,65.1,
指数,1980年2月,全国,1022 あんパン,59.8,
指数,1980年2月,全国,0006 麺類,57.2,
指数,1980年2月,全国,1031 ゆでうどん,59.9,
指数,1980年2月,全国,1041 そうめん,48.7,
指数,1980年2月,全国,1051 カップ麺,55.9,
指数,1980年2月,全国,0007 他の穀類,72.8,
指数,1980年2月,全国,1071 小麦粉,60.6,
指数,1980年2月,全国,1081 もち,79.8,
指数,1980年2月,全国,0008 魚介類,63.6,
指数,1980年2月,全国,0009 生鮮魚介,71.3,
指数,1980年2月,全国,1101 まぐろ,84.3,
指数,1980年2月,全国,1102 あじ,128.6,
指数,1980年2月,全国,1103 いわし,31.8,
指数,1980年2月,全国,1106 さけ,76.3,
指数,1980年2月,全国,1107 さば,39.8,
指数,1980年2月,全国,1108 さんま,41.9,
指数,1980年2月,全国,1110 たい,110.4,
指数,1980年2月,全国,1111 ぶり,77.3,
指数,1980年2月,全国,1112 いか,62.2,
指数,1980年2月,全国,1113 たこ,70.8,
指数,1980年2月,全国,1114 えび,116.5,
指数,1980年2月,全国,1131 あさり,46.3,
指数,1980年2月,全国,1132 かき（貝）,40.9,
指数,1980年2月,全国,1133 ほたて貝,77,
指数,1980年2月,全国,0010 塩干魚介,60.8,
指数,1980年2月,全国,1141 塩さけ,72.6,
指数,1980年2月,全国,1142 たらこ,71.4,
指数,1980年2月,全国,1143 しらす干し,41.9,
指数,1980年2月,全国,1144 干しあじ,70.1,
指数,1980年2月,全国,1146 煮干し,52.2,
指数,1980年2月,全国,0011 魚肉練製品,51.8,
指数,1980年2月,全国,1151 揚げかまぼこ,49.3,
指数,1980年2月,全国,1152 ちくわ,54.7,
指数,1980年2月,全国,1153 かまぼこ,51.4,
指数,1980年2月,全国,0012 他の魚介加工品,47.7,
指数,1980年2月,全国,1161 かつお節,61.3,
指数,1980年2月,全国,0013 肉類,66.9,
指数,1980年2月,全国,0014 生鮮肉,63.4,
指数,1980年2月,全国,1201 牛肉（国産品）,52.6,
指数,1980年2月,全国,1203 牛肉（輸入品）,85.1,
指数,1980年2月,全国,1211 豚肉（国産品）,60.2,
指数,1980年2月,全国,1221 鶏肉,77.5,
指数,1980年2月,全国,0015 加工肉,82.6,
指数,1980年2月,全国,1252 ハム,94.9,
指数,1980年2月,全国,1261 ソーセージ,78.2,
指数,1980年2月,全国,1271 ベーコン,70,
指数,1980年2月,全国,0016 乳卵類,85.5,
指数,1980年2月,全国,0017 牛乳・乳製品,83.8,
指数,1980年2月,全国,0018 牛乳,86.3,
指数,1980年2月,全国,1303 牛乳,103,
指数,1980年2月,全国,0019 乳製品,74.9,
指数,1980年2月,全国,1311 粉ミルク,52.2,
指数,1980年2月,全国,1321 バター,69,
指数,1980年2月,全国,1331 チーズ（国産品）,56.5,
指数,1980年2月,全国,0020 卵,89,
指数,1980年2月,全国,1341 鶏卵,89,
指数,1980年2月,全国,0021 野菜・海藻,70.5,
指数,1980年2月,全国,0022 生鮮野菜,81.7,
指数,1980年2月,全国,1401 キャベツ,232.7,
指数,1980年2月,全国,1402 ほうれんそう,48.6,
指数,1980年2月,全国,1403 はくさい,128.8,
指数,1980年2月,全国,1405 ねぎ,47.2,
指数,1980年2月,全国,1406 レタス,197.3,
