指数,年月,地域,カテゴリ,数値,単位
指数,1992年2月,全国,0001 総合,93.1,
指数,1992年2月,全国,0002 食料,86.1,
指数,1992年2月,全国,0003 穀類,101.6,
指数,1992年2月,全国,0004 米類,120.1,
指数,1992年2月,全国,1001 うるち米Ａ,122.4,
指数,1992年2月,全国,1002 うるち米Ｂ,122.7,
指数,1992年2月,全国,0005 パン,86.5,
指数,1992年2月,全国,1021 食パン,87.3,
指数,1992年2月,全国,1022 あんパン,87.4,
指数,1992年2月,全国,0006 麺類,90.2,
指数,1992年2月,全国,1031 ゆでうどん,94.3,
指数,1992年2月,全国,1041 そうめん,81.6,
指数,1992年2月,全国,1042 スパゲッティ,93,
指数,1992年2月,全国,1051 カップ麺,85.7,
指数,1992年2月,全国,1052 中華麺,101,
指数,1992年2月,全国,0007 他の穀類,100.5,
指数,1992年2月,全国,1071 小麦粉,77.5,
指数,1992年2月,全国,1081 もち,113.1,
指数,1992年2月,全国,0008 魚介類,79.6,
指数,1992年2月,全国,0009 生鮮魚介,83.1,
指数,1992年2月,全国,1101 まぐろ,97.9,
指数,1992年2月,全国,1102 あじ,116.5,
指数,1992年2月,全国,1103 いわし,53.9,
指数,1992年2月,全国,1106 さけ,71.7,
指数,1992年2月,全国,1107 さば,97.4,
指数,1992年2月,全国,1108 さんま,46.9,
指数,1992年2月,全国,1110 たい,104.1,
指数,1992年2月,全国,1111 ぶり,92.1,
指数,1992年2月,全国,1112 いか,59.1,
指数,1992年2月,全国,1113 たこ,68.2,
指数,1992年2月,全国,1114 えび,97.1,
指数,1992年2月,全国,1131 あさり,68.1,
指数,1992年2月,全国,1132 かき（貝）,65.9,
指数,1992年2月,全国,1133 ほたて貝,82.6,
指数,1992年2月,全国,0010 塩干魚介,73.7,
指数,1992年2月,全国,1141 塩さけ,75.9,
指数,1992年2月,全国,1142 たらこ,85.4,
指数,1992年2月,全国,1143 しらす干し,58.8,
指数,1992年2月,全国,1144 干しあじ,84,
指数,1992年2月,全国,1146 煮干し,87.1,
指数,1992年2月,全国,1150 ししゃも,65.7,
指数,1992年2月,全国,0011 魚肉練製品,87.8,
指数,1992年2月,全国,1151 揚げかまぼこ,85.4,
指数,1992年2月,全国,1152 ちくわ,92.5,
指数,1992年2月,全国,1153 かまぼこ,87.6,
指数,1992年2月,全国,0012 他の魚介加工品,68.9,
指数,1992年2月,全国,1161 かつお節,76.8,
指数,1992年2月,全国,1165 魚介漬物,64.2,
指数,1992年2月,全国,1166 魚介つくだ煮,67.9,
指数,1992年2月,全国,1173 魚介缶詰,72.6,
指数,1992年2月,全国,0013 肉類,75.7,
指数,1992年2月,全国,0014 生鮮肉,70.7,
指数,1992年2月,全国,1201 牛肉（国産品）,65,
指数,1992年2月,全国,1203 牛肉（輸入品）,78.3,
指数,1992年2月,全国,1211 豚肉（国産品）,70.4,
指数,1992年2月,全国,1221 鶏肉,76.3,
指数,1992年2月,全国,0015 加工肉,99.1,
指数,1992年2月,全国,1252 ハム,108.1,
指数,1992年2月,全国,1261 ソーセージ,99.3,
指数,1992年2月,全国,1271 ベーコン,80.3,
指数,1992年2月,全国,0016 乳卵類,88,
指数,1992年2月,全国,0017 牛乳・乳製品,92.6,
指数,1992年2月,全国,0018 牛乳,90,
指数,1992年2月,全国,1303 牛乳,99.3,
指数,1992年2月,全国,0019 乳製品,97.6,
指数,1992年2月,全国,1311 粉ミルク,86.4,
指数,1992年2月,全国,1333 ヨーグルト,114.7,
指数,1992年2月,全国,1321 バター,74.9,
指数,1992年2月,全国,1331 チーズ（国産品）,77.8,
指数,1992年2月,全国,0020 卵,73.2,
指数,1992年2月,全国,1341 鶏卵,73.2,
指数,1992年2月,全国,0021 野菜・海藻,83.9,
指数,1992年2月,全国,0022 生鮮野菜,85,
指数,1992年2月,全国,1401 キャベツ,93.5,
指数,1992年2月,全国,1402 ほうれんそう,45,
指数,1992年2月,全国,1403 はくさい,58.2,
指数,1992年2月,全国,1405 ねぎ,86.6,
指数,1992年2月,全国,1406 レタス,112.7,
指数,1992年2月,全国,1409 ブロッコリー,106.3,
指数,1992年2月,全国,1407 もやし,103.8,
指数,1992年2月,全国,1411 さつまいも,88.2,
指数,1992年2月,全国,1412 じゃがいも,62.2,
指数,1992年2月,全国,1413 さといも,48.1,
指数,1992年2月,全国,1414 だいこん,76.7,
指数,1992年2月,全国,1415 にんじん,71.8,
指数,1992年2月,全国,1416 ごぼう,123.4,
指数,1992年2月,全国,1417 たまねぎ,77.4,
指数,1992年2月,全国,1419 れんこん,68.9,
指数,1992年2月,全国,1420 ながいも,74.1,
指数,1992年2月,全国,1432 さやいんげん,88.7,
指数,1992年2月,全国,1433 かぼちゃ,72.7,
指数,1992年2月,全国,1434 きゅうり,99.8,
指数,1992年2月,全国,1435 なす,107.6,
指数,1992年2月,全国,1436 トマト,102.7,
指数,1992年2月,全国,1437 ピーマン,104.4,
指数,1992年2月,全国,1438 生しいたけ,120.9,
指数,1992年2月,全国,1442 えのきたけ,184,
指数,1992年2月,全国,0023 乾物・加工品類,82.6,
指数,1992年2月,全国,0024 乾物・海藻,63,
指数,1992年2月,全国,1453 干ししいたけ,71.1,
指数,1992年2月,全国,1461 干しのり,82.2,
指数,1992年2月,全国,1462 わかめ,52.9,
指数,1992年2月,全国,1463 こんぶ,60.6,
指数,1992年2月,全国,0025 大豆加工品,100.8,
指数,1992年2月,全国,1471 豆腐,96.6,
指数,1992年2月,全国,1472 油揚げ,95.9,
指数,1992年2月,全国,1473 納豆,111.3,
指数,1992年2月,全国,0026 他の野菜・海藻加工品,82.9,
指数,1992年2月,全国,1481 こんにゃく,111.7,
指数,1992年2月,全国,1482 梅干し,68.5,
指数,1992年2月,全国,1483 だいこん漬,79.6,
指数,1992年2月,全国,1486 はくさい漬,68.4,
指数,1992年2月,全国,1485 こんぶつくだ煮,76.3,
指数,1992年2月,全国,1491 野菜缶詰,99.3,
指数,1992年2月,全国,0027 果物,82.9,
指数,1992年2月,全国,0028 生鮮果物,81.7,
指数,1992年2月,全国,1502 りんご,104.3,
指数,1992年2月,全国,1511 みかん,69.9,
指数,1992年2月,全国,1515 オレンジ,117.2,
指数,1992年2月,全国,1571 いちご,72.3,
指数,1992年2月,全国,1581 バナナ,86.9,
指数,1992年2月,全国,1582 キウイフルーツ,65.1,
指数,1992年2月,全国,0029 果物加工品,111.5,
指数,1992年2月,全国,0030 油脂・調味料,110.6,
指数,1992年2月,全国,0031 油脂,136.9,
指数,1992年2月,全国,1601 食用油,152.6,
指数,1992年2月,全国,1602 マーガリン,93.1,
指数,1992年2月,全国,0032 調味料,107.7,
指数,1992年2月,全国,1611 食塩,64.9,
指数,1992年2月,全国,1621 しょう油,109.5,
指数,1992年2月,全国,1631 みそ,112.6,
指数,1992年2月,全国,1632 砂糖,113.3,
指数,1992年2月,全国,1633 酢,103,
指数,1992年2月,全国,1641 ソース,125,
指数,1992年2月,全国,1642 ケチャップ,169.8,
指数,1992年2月,全国,1643 マヨネーズ,122.3,
指数,1992年2月,全国,1652 カレールウ,101.3,
指数,1992年2月,全国,1653 乾燥スープ,88,
指数,1992年2月,全国,1654 風味調味料,113.3,
指数,1992年2月,全国,1656 ふりかけ,94.9,
指数,1992年2月,全国,1655 たれ,103.2,
指数,1992年2月,全国,0033 菓子類,78.9,
指数,1992年2月,全国,1701 ようかん,63.2,
指数,1992年2月,全国,1702 まんじゅう,77.1,
指数,1992年2月,全国,1711 カステラ,84.4,
指数,1992年2月,全国,1712 ケーキ,65.9,
指数,1992年2月,全国,1784 ゼリー,117.3,
指数,1992年2月,全国,1714 プリン,86.9,
指数,1992年2月,全国,1713 シュークリーム,93.2,
指数,1992年2月,全国,1741 せんべい,95,
指数,1992年2月,全国,1721 ビスケット,68.1,
指数,1992年2月,全国,1783 ポテトチップス,86,
指数,1992年2月,全国,1732 キャンデー,75.7,
指数,1992年2月,全国,1761 チョコレート,91.1,
指数,1992年2月,全国,1782 アイスクリーム,88.8,
指数,1992年2月,全国,1772 落花生,98.2,
指数,1992年2月,全国,1781 チューインガム,87.8,
指数,1992年2月,全国,0034 調理食品,81.7,
指数,1992年2月,全国,0035 主食的調理食品,82.8,
指数,1992年2月,全国,1791 弁当Ａ,77.4,
指数,1992年2月,全国,1792 調理パン,80.2,
指数,1992年2月,全国,0036 他の調理食品,80.5,
指数,1992年2月,全国,1801 うなぎかば焼き,47.2,
指数,1992年2月,全国,1811 サラダ,71.5,
指数,1992年2月,全国,1821 コロッケ,81.2,
指数,1992年2月,全国,1831 豚カツ,82.2,
指数,1992年2月,全国,1881 ぎょうざ,103.5,
指数,1992年2月,全国,1851 冷凍調理コロッケ,93.9,
指数,1992年2月,全国,1871 調理カレー,111.2,
指数,1992年2月,全国,0037 飲料,108,
指数,1992年2月,全国,0038 茶類,110.9,
指数,1992年2月,全国,1902 緑茶,88.5,
指数,1992年2月,全国,1911 紅茶,116.8,
指数,1992年2月,全国,0039 コーヒー・ココア,105.7,
指数,1992年2月,全国,1921 インスタントコーヒー,93,
指数,1992年2月,全国,1922 コーヒー豆,111.4,
指数,1992年2月,全国,0040 他の飲料,108.1,
指数,1992年2月,全国,1931 果汁入り飲料,115.5,
指数,1992年2月,全国,1941 野菜ジュース,90.6,
指数,1992年2月,全国,1951 炭酸飲料,122.8,
指数,1992年2月,全国,1972 乳酸菌飲料,82.6,
指数,1992年2月,全国,0041 酒類,102.2,
指数,1992年2月,全国,2003 清酒,113,
指数,1992年2月,全国,2011 焼酎,79.1,
指数,1992年2月,全国,2021 ビール,100.9,
指数,1992年2月,全国,2033 ウイスキー,123.7,
指数,1992年2月,全国,2041 ワイン（国産品）,126.6,
指数,1992年2月,全国,2042 ワイン（輸入品）,116.3,
指数,1992年2月,全国,0042 外食,81.1,
指数,1992年2月,全国,0043 一般外食,81.3,
指数,1992年2月,全国,2101 うどん（外食）,73,
指数,1992年2月,全国,2102 中華そば（外食）,74.4,
指数,1992年2月,全国,2112 スパゲッティ（外食）,79.8,
指数,1992年2月,全国,2121 すし（外食）Ｂ,76.4,
指数,1992年2月,全国,2132 天丼（外食）,79.6,
指数,1992年2月,全国,2133 カレーライス（外食）,77.4,
指数,1992年2月,全国,2142 豚カツ定食（外食）,85.7,
指数,1992年2月,全国,2134 ぎょうざ（外食）,84.8,
指数,1992年2月,全国,2141 ハンバーグ（外食）,84.9,
指数,1992年2月,全国,2135 ハンバーガー（外食）,129.8,
指数,1992年2月,全国,2161 サンドイッチ（外食）,80.6,
指数,1992年2月,全国,2162 コーヒー（外食）Ａ,80.4,
指数,1992年2月,全国,2171 ビール（外食）,80.3,
指数,1992年2月,全国,0044 学校給食,79.8,
指数,1992年2月,全国,2182 学校給食（小学校）,79.4,
指数,1992年2月,全国,2183 学校給食（中学校）,80.4,
指数,1992年2月,全国,0045 住居,90.1,
指数,1992年2月,全国,0046 家賃,91.8,
指数,1992年2月,全国,0047 民営家賃,97.2,
指数,1992年2月,全国,3000 民営家賃,97.2,
指数,1992年2月,全国,0048 公営・都市再生機構・公社家賃,88.8,
指数,1992年2月,全国,3016 公営家賃,93.6,
指数,1992年2月,全国,3017 都市再生機構・公社家賃,83.3,
指数,1992年2月,全国,0050 持家の帰属家賃,90.7,
指数,1992年2月,全国,3030 持家の帰属家賃,90.7,
指数,1992年2月,全国,0051 設備修繕・維持,80.1,
指数,1992年2月,全国,0052 設備材料,109.2,
指数,1992年2月,全国,3101 システムバス,100.2,
指数,1992年2月,全国,3121 修繕材料,66.6,
指数,1992年2月,全国,0053 工事その他のサービス,73.8,
指数,1992年2月,全国,3151 畳替え代,75.4,
指数,1992年2月,全国,3176 水道工事費,53,
指数,1992年2月,全国,3175 塀工事費,73.6,
指数,1992年2月,全国,3174 植木職手間代,72.2,
指数,1992年2月,全国,3171 ふすま張替費,70.3,
指数,1992年2月,全国,3172 大工手間代,83.2,
指数,1992年2月,全国,3180 火災・地震保険料,82.3,
指数,1992年2月,全国,0054 光熱・水道,79.4,
指数,1992年2月,全国,0056 電気代,93.6,
指数,1992年2月,全国,3500 電気代,93.6,
指数,1992年2月,全国,0057 ガス代,77,
指数,1992年2月,全国,3600 都市ガス代,88.3,
指数,1992年2月,全国,3612 プロパンガス,64.4,
指数,1992年2月,全国,0058 他の光熱,57.6,
指数,1992年2月,全国,3701 灯油,57.6,
指数,1992年2月,全国,0059 上下水道料,67.2,
指数,1992年2月,全国,3810 水道料,71.9,
指数,1992年2月,全国,4610 下水道料,58.5,
指数,1992年2月,全国,0060 家具・家事用品,153.1,
指数,1992年2月,全国,0061 家庭用耐久財,335.2,
指数,1992年2月,全国,0062 家事用耐久財,744.1,
指数,1992年2月,全国,4003 電子レンジ,1140.1,
指数,1992年2月,全国,4002 電気炊飯器,368.4,
