指数,年月,地域,カテゴリ,数値,単位
指数,2022年10月,全国,0001 総合,103.7,
指数,2022年10月,全国,0002 食料,107.1,
指数,2022年10月,全国,0003 穀類,106.9,
指数,2022年10月,全国,0004 米類,93.6,
指数,2022年10月,全国,1001 うるち米Ａ,93.2,
指数,2022年10月,全国,1002 うるち米Ｂ,93.9,
指数,2022年10月,全国,0005 パン,113.6,
指数,2022年10月,全国,1021 食パン,113.7,
指数,2022年10月,全国,1022 あんパン,113.6,
指数,2022年10月,全国,1023 カレーパン,113.6,
指数,2022年10月,全国,0006 麺類,111.3,
指数,2022年10月,全国,1031 ゆでうどん,113,
指数,2022年10月,全国,1041 そうめん,102.6,
指数,2022年10月,全国,1042 スパゲッティ,120.8,
指数,2022年10月,全国,1051 カップ麺,112.3,
指数,2022年10月,全国,1052 中華麺,109.8,
指数,2022年10月,全国,0007 他の穀類,108,
指数,2022年10月,全国,1071 小麦粉,123.7,
指数,2022年10月,全国,1081 もち,99.6,
指数,2022年10月,全国,1090 シリアル,111.2,
指数,2022年10月,全国,0008 魚介類,117.3,
指数,2022年10月,全国,0009 生鮮魚介,121.3,
指数,2022年10月,全国,1101 まぐろ,125.2,
指数,2022年10月,全国,1102 あじ,107.1,
指数,2022年10月,全国,1103 いわし,121.1,
指数,2022年10月,全国,1104 かつお,114.1,
指数,2022年10月,全国,1106 さけ,130,
指数,2022年10月,全国,1107 さば,115.3,
指数,2022年10月,全国,1108 さんま,129.5,
指数,2022年10月,全国,1110 たい,110.8,
指数,2022年10月,全国,1111 ぶり,117.1,
指数,2022年10月,全国,1112 いか,116.7,
指数,2022年10月,全国,1113 たこ,127.7,
指数,2022年10月,全国,1114 えび,105.4,
指数,2022年10月,全国,1131 あさり,140.8,
指数,2022年10月,全国,1132 かき（貝）,114.7,
指数,2022年10月,全国,1133 ほたて貝,120.5,
指数,2022年10月,全国,0010 塩干魚介,114.8,
指数,2022年10月,全国,1141 塩さけ,128.4,
指数,2022年10月,全国,1142 たらこ,111.3,
指数,2022年10月,全国,1143 しらす干し,99.7,
指数,2022年10月,全国,1144 干しあじ,108.4,
指数,2022年10月,全国,1146 煮干し,102.8,
指数,2022年10月,全国,1150 ししゃも,109.1,
指数,2022年10月,全国,1167 いくら,130.3,
指数,2022年10月,全国,0011 魚肉練製品,111.7,
指数,2022年10月,全国,1151 揚げかまぼこ,112.4,
指数,2022年10月,全国,1152 ちくわ,111.5,
指数,2022年10月,全国,1153 かまぼこ,111.3,
指数,2022年10月,全国,0012 他の魚介加工品,109.3,
指数,2022年10月,全国,1161 かつお節,99.3,
指数,2022年10月,全国,1165 魚介漬物,118.5,
指数,2022年10月,全国,1166 魚介つくだ煮,106.7,
指数,2022年10月,全国,1173 魚介缶詰,103.9,
指数,2022年10月,全国,0013 肉類,107.5,
指数,2022年10月,全国,0014 生鮮肉,108.1,
指数,2022年10月,全国,1201 牛肉（国産品）,103.1,
指数,2022年10月,全国,1203 牛肉（輸入品）,118.5,
指数,2022年10月,全国,1211 豚肉（国産品）,109.3,
指数,2022年10月,全国,1214 豚肉（輸入品）,108.3,
指数,2022年10月,全国,1221 鶏肉,105,
指数,2022年10月,全国,0015 加工肉,104.6,
指数,2022年10月,全国,1252 ハム,103,
指数,2022年10月,全国,1261 ソーセージ,106.3,
指数,2022年10月,全国,1271 ベーコン,102.7,
指数,2022年10月,全国,1292 味付け肉,104.8,
指数,2022年10月,全国,0016 乳卵類,103.2,
指数,2022年10月,全国,0017 牛乳・乳製品,101.9,
指数,2022年10月,全国,0018 牛乳,100.2,
指数,2022年10月,全国,1303 牛乳,100.2,
指数,2022年10月,全国,0019 乳製品,103.1,
指数,2022年10月,全国,1311 粉ミルク,100.3,
指数,2022年10月,全国,1333 ヨーグルト,98.6,
指数,2022年10月,全国,1321 バター,98.8,
指数,2022年10月,全国,1331 チーズ（国産品）,117.1,
指数,2022年10月,全国,1332 チーズ（輸入品）,108.8,
指数,2022年10月,全国,0020 卵,108.4,
指数,2022年10月,全国,1341 鶏卵,108.4,
指数,2022年10月,全国,0021 野菜・海藻,106.3,
指数,2022年10月,全国,0022 生鮮野菜,107.6,
指数,2022年10月,全国,1401 キャベツ,87.2,
指数,2022年10月,全国,1402 ほうれんそう,127,
指数,2022年10月,全国,1403 はくさい,115,
指数,2022年10月,全国,1405 ねぎ,111.9,
指数,2022年10月,全国,1406 レタス,113.2,
指数,2022年10月,全国,1409 ブロッコリー,127.1,
指数,2022年10月,全国,1407 もやし,104,
指数,2022年10月,全国,1410 アスパラガス,104.3,
指数,2022年10月,全国,1411 さつまいも,105.9,
指数,2022年10月,全国,1412 じゃがいも,94,
指数,2022年10月,全国,1413 さといも,107.8,
指数,2022年10月,全国,1414 だいこん,136.5,
指数,2022年10月,全国,1415 にんじん,118.2,
指数,2022年10月,全国,1416 ごぼう,107.1,
指数,2022年10月,全国,1417 たまねぎ,119.1,
指数,2022年10月,全国,1419 れんこん,84.1,
指数,2022年10月,全国,1420 ながいも,94.8,
指数,2022年10月,全国,1421 しょうが,94.6,
指数,2022年10月,全国,1432 さやいんげん,115.9,
指数,2022年10月,全国,1433 かぼちゃ,93.4,
指数,2022年10月,全国,1434 きゅうり,96.8,
指数,2022年10月,全国,1435 なす,96.4,
指数,2022年10月,全国,1436 トマト,126.1,
指数,2022年10月,全国,1437 ピーマン,85.1,
指数,2022年10月,全国,1438 生しいたけ,105.4,
指数,2022年10月,全国,1442 えのきたけ,96.4,
指数,2022年10月,全国,1443 しめじ,97.9,
指数,2022年10月,全国,1444 カット野菜,99.5,
指数,2022年10月,全国,0023 乾物・加工品類,103.9,
指数,2022年10月,全国,0024 乾物・海藻,101.5,
指数,2022年10月,全国,1453 干ししいたけ,101.6,
指数,2022年10月,全国,1461 干しのり,100.2,
指数,2022年10月,全国,1462 わかめ,102.5,
指数,2022年10月,全国,1463 こんぶ,104.2,
指数,2022年10月,全国,1464 ひじき,100.9,
指数,2022年10月,全国,0025 大豆加工品,105.8,
指数,2022年10月,全国,1471 豆腐,108.3,
指数,2022年10月,全国,1472 油揚げ,111.7,
指数,2022年10月,全国,1473 納豆,98.9,
指数,2022年10月,全国,0026 他の野菜・海藻加工品,103.7,
指数,2022年10月,全国,1481 こんにゃく,101.1,
指数,2022年10月,全国,1482 梅干し,100.4,
指数,2022年10月,全国,1483 だいこん漬,104.6,
指数,2022年10月,全国,1486 はくさい漬,103,
指数,2022年10月,全国,1487 キムチ,101.6,
指数,2022年10月,全国,1485 こんぶつくだ煮,110.7,
指数,2022年10月,全国,1491 野菜缶詰,110.1,
指数,2022年10月,全国,0027 果物,99.6,
指数,2022年10月,全国,0028 生鮮果物,99.9,
指数,2022年10月,全国,1502 りんご,94.6,
指数,2022年10月,全国,1511 みかん,98.1,
指数,2022年10月,全国,1515 オレンジ,116.9,
指数,2022年10月,全国,1521 梨,84.5,
指数,2022年10月,全国,1532 ぶどうＢ,106.7,
指数,2022年10月,全国,1541 柿,101.2,
指数,2022年10月,全国,1581 バナナ,105.4,
指数,2022年10月,全国,1582 キウイフルーツ,98.9,
指数,2022年10月,全国,1583 アボカド,115.7,
指数,2022年10月,全国,0029 果物加工品,96,
指数,2022年10月,全国,1594 ナッツ,96,
指数,2022年10月,全国,0030 油脂・調味料,109.7,
指数,2022年10月,全国,0031 油脂,155.4,
指数,2022年10月,全国,1601 食用油,160.2,
指数,2022年10月,全国,1602 マーガリン,125.2,
指数,2022年10月,全国,0032 調味料,104.2,
指数,2022年10月,全国,1611 食塩,96.8,
指数,2022年10月,全国,1621 しょう油,109.3,
指数,2022年10月,全国,1631 みそ,103.6,
指数,2022年10月,全国,1632 砂糖,110,
指数,2022年10月,全国,1633 酢,107.9,
指数,2022年10月,全国,1641 ソース,106.2,
指数,2022年10月,全国,1642 ケチャップ,106,
指数,2022年10月,全国,1643 マヨネーズ,133.7,
指数,2022年10月,全国,1645 ドレッシング,101.1,
指数,2022年10月,全国,1644 ジャム,106.2,
指数,2022年10月,全国,1652 カレールウ,111.1,
指数,2022年10月,全国,1653 乾燥スープ,98.8,
指数,2022年10月,全国,1654 風味調味料,102.9,
指数,2022年10月,全国,1656 ふりかけ,97.8,
指数,2022年10月,全国,1655 たれ,100.7,
指数,2022年10月,全国,1659 つゆ,98.4,
指数,2022年10月,全国,1657 合わせ調味料,99.9,
指数,2022年10月,全国,1658 パスタソース,112.5,
指数,2022年10月,全国,0033 菓子類,108.3,
指数,2022年10月,全国,1701 ようかん,107.7,
指数,2022年10月,全国,1702 まんじゅう,120.3,
指数,2022年10月,全国,1703 だいふく餅,115.4,
指数,2022年10月,全国,1711 カステラ,106.5,
指数,2022年10月,全国,1712 ケーキ,109.1,
指数,2022年10月,全国,1784 ゼリー,108.2,
指数,2022年10月,全国,1714 プリン,107.3,
指数,2022年10月,全国,1713 シュークリーム,108.4,
指数,2022年10月,全国,1715 ロールケーキ,108.6,
指数,2022年10月,全国,1741 せんべい,103.5,
指数,2022年10月,全国,1721 ビスケット,107,
指数,2022年10月,全国,1783 ポテトチップス,117.4,
指数,2022年10月,全国,1732 キャンデー,102,
指数,2022年10月,全国,1761 チョコレート,110.8,
指数,2022年10月,全国,1782 アイスクリーム,99.1,
指数,2022年10月,全国,1772 落花生,105.5,
指数,2022年10月,全国,1781 チューインガム,106.4,
指数,2022年10月,全国,0034 調理食品,107.6,
指数,2022年10月,全国,0035 主食的調理食品,105.8,
指数,2022年10月,全国,1795 すし（弁当）Ａ,107.1,
指数,2022年10月,全国,1798 すし（弁当）Ｂ,105.7,
指数,2022年10月,全国,1791 弁当Ａ,106.6,
指数,2022年10月,全国,1797 弁当Ｂ,103.3,
指数,2022年10月,全国,1793 おにぎり,103,
指数,2022年10月,全国,1792 調理パン,109.4,
指数,2022年10月,全国,1794 冷凍米飯,108.9,
指数,2022年10月,全国,1796 調理パスタ,103.7,
指数,2022年10月,全国,1799 調理ピザ,107.1,
指数,2022年10月,全国,1790 無菌包装米飯,100,
指数,2022年10月,全国,0036 他の調理食品,108.8,
指数,2022年10月,全国,1801 うなぎかば焼き,106.6,
指数,2022年10月,全国,1811 サラダ,106.5,
指数,2022年10月,全国,1821 コロッケ,112.1,
指数,2022年10月,全国,1831 豚カツ,102.8,
指数,2022年10月,全国,1842 からあげ,112.8,
指数,2022年10月,全国,1881 ぎょうざ,108.5,
指数,2022年10月,全国,1843 やきとり,109.1,
指数,2022年10月,全国,1844 ハンバーグ,111.7,
指数,2022年10月,全国,1851 冷凍調理コロッケ,121.9,
