指数,年月,地域,カテゴリ,数値,単位
指数,1978年4月,全国,0001 総合,65.3,
指数,1978年4月,全国,0002 食料,62.2,
指数,1978年4月,全国,0003 穀類,74.2,
指数,1978年4月,全国,0004 米類,92.8,
指数,1978年4月,全国,1001 うるち米Ａ,94.4,
指数,1978年4月,全国,1002 うるち米Ｂ,96.3,
指数,1978年4月,全国,0005 パン,59,
指数,1978年4月,全国,1021 食パン,62.6,
指数,1978年4月,全国,1022 あんパン,54,
指数,1978年4月,全国,0006 麺類,56.1,
指数,1978年4月,全国,1031 ゆでうどん,59,
指数,1978年4月,全国,1041 そうめん,47,
指数,1978年4月,全国,1051 カップ麺,55.5,
指数,1978年4月,全国,0007 他の穀類,72.8,
指数,1978年4月,全国,1071 小麦粉,60.5,
指数,1978年4月,全国,1081 もち,80,
指数,1978年4月,全国,0008 魚介類,58.4,
指数,1978年4月,全国,0009 生鮮魚介,63.1,
指数,1978年4月,全国,1101 まぐろ,70.5,
指数,1978年4月,全国,1102 あじ,100.5,
指数,1978年4月,全国,1103 いわし,28.1,
指数,1978年4月,全国,1104 かつお,63.1,
指数,1978年4月,全国,1106 さけ,73.1,
指数,1978年4月,全国,1107 さば,29.4,
指数,1978年4月,全国,1108 さんま,61.7,
指数,1978年4月,全国,1110 たい,104.7,
指数,1978年4月,全国,1111 ぶり,77.9,
指数,1978年4月,全国,1112 いか,56.9,
指数,1978年4月,全国,1113 たこ,44.1,
指数,1978年4月,全国,1114 えび,106.8,
指数,1978年4月,全国,1131 あさり,36,
指数,1978年4月,全国,1132 かき（貝）,29.8,
指数,1978年4月,全国,0010 塩干魚介,58.3,
指数,1978年4月,全国,1141 塩さけ,70.8,
指数,1978年4月,全国,1142 たらこ,64.3,
指数,1978年4月,全国,1143 しらす干し,41.5,
指数,1978年4月,全国,1146 煮干し,48.6,
指数,1978年4月,全国,0011 魚肉練製品,49.6,
指数,1978年4月,全国,1151 揚げかまぼこ,47,
指数,1978年4月,全国,1152 ちくわ,52.2,
指数,1978年4月,全国,1153 かまぼこ,49.3,
指数,1978年4月,全国,0012 他の魚介加工品,48.2,
指数,1978年4月,全国,1161 かつお節,60.9,
指数,1978年4月,全国,0013 肉類,67.1,
指数,1978年4月,全国,0014 生鮮肉,64,
指数,1978年4月,全国,1201 牛肉（国産品）,48.4,
指数,1978年4月,全国,1211 豚肉（国産品）,63.8,
指数,1978年4月,全国,1221 鶏肉,80.4,
指数,1978年4月,全国,0015 加工肉,80.5,
指数,1978年4月,全国,1261 ソーセージ,77.5,
指数,1978年4月,全国,1271 ベーコン,71.8,
指数,1978年4月,全国,0016 乳卵類,81.5,
指数,1978年4月,全国,0017 牛乳・乳製品,80.3,
指数,1978年4月,全国,0018 牛乳,82,
指数,1978年4月,全国,1303 牛乳,99,
指数,1978年4月,全国,0019 乳製品,73.9,
指数,1978年4月,全国,1311 粉ミルク,49.5,
指数,1978年4月,全国,1321 バター,69,
指数,1978年4月,全国,1331 チーズ（国産品）,57.3,
指数,1978年4月,全国,0020 卵,84.2,
指数,1978年4月,全国,1341 鶏卵,84.2,
指数,1978年4月,全国,0021 野菜・海藻,50.7,
指数,1978年4月,全国,0022 生鮮野菜,51.7,
指数,1978年4月,全国,1401 キャベツ,65.1,
指数,1978年4月,全国,1402 ほうれんそう,26.1,
指数,1978年4月,全国,1403 はくさい,64.8,
指数,1978年4月,全国,1405 ねぎ,24.4,
指数,1978年4月,全国,1406 レタス,74.9,
指数,1978年4月,全国,1407 もやし,88.5,
指数,1978年4月,全国,1411 さつまいも,35.8,
指数,1978年4月,全国,1412 じゃがいも,41.1,
指数,1978年4月,全国,1413 さといも,38.7,
指数,1978年4月,全国,1414 だいこん,95,
指数,1978年4月,全国,1415 にんじん,30.7,
指数,1978年4月,全国,1416 ごぼう,48.8,
指数,1978年4月,全国,1417 たまねぎ,59.3,
指数,1978年4月,全国,1419 れんこん,43.1,
指数,1978年4月,全国,1433 かぼちゃ,94.5,
