指数,年月,地域,カテゴリ,数値,単位
指数,1993年4月,全国,0001 総合,95.4,
指数,1993年4月,全国,0002 食料,86.9,
指数,1993年4月,全国,0003 穀類,103.4,
指数,1993年4月,全国,0004 米類,122.6,
指数,1993年4月,全国,1001 うるち米Ａ,124.3,
指数,1993年4月,全国,1002 うるち米Ｂ,124.7,
指数,1993年4月,全国,0005 パン,87.6,
指数,1993年4月,全国,1021 食パン,88.4,
指数,1993年4月,全国,1022 あんパン,88.5,
指数,1993年4月,全国,0006 麺類,90.6,
指数,1993年4月,全国,1031 ゆでうどん,94.7,
指数,1993年4月,全国,1041 そうめん,83.6,
指数,1993年4月,全国,1042 スパゲッティ,92.8,
指数,1993年4月,全国,1051 カップ麺,85.5,
指数,1993年4月,全国,1052 中華麺,100.7,
指数,1993年4月,全国,0007 他の穀類,108.3,
指数,1993年4月,全国,1071 小麦粉,77.9,
指数,1993年4月,全国,1081 もち,123.5,
指数,1993年4月,全国,0008 魚介類,79.9,
指数,1993年4月,全国,0009 生鮮魚介,82.3,
指数,1993年4月,全国,1101 まぐろ,100,
指数,1993年4月,全国,1102 あじ,116.3,
指数,1993年4月,全国,1103 いわし,57.4,
指数,1993年4月,全国,1104 かつお,107,
指数,1993年4月,全国,1106 さけ,73.4,
指数,1993年4月,全国,1107 さば,95.9,
指数,1993年4月,全国,1108 さんま,46.7,
指数,1993年4月,全国,1110 たい,99.8,
指数,1993年4月,全国,1111 ぶり,89.8,
指数,1993年4月,全国,1112 いか,65.6,
指数,1993年4月,全国,1113 たこ,66.1,
指数,1993年4月,全国,1114 えび,93.6,
指数,1993年4月,全国,1131 あさり,70.8,
指数,1993年4月,全国,1133 ほたて貝,71.8,
指数,1993年4月,全国,0010 塩干魚介,75.4,
指数,1993年4月,全国,1141 塩さけ,76,
指数,1993年4月,全国,1142 たらこ,91.8,
指数,1993年4月,全国,1143 しらす干し,61.6,
指数,1993年4月,全国,1144 干しあじ,76.9,
指数,1993年4月,全国,1146 煮干し,89,
指数,1993年4月,全国,1150 ししゃも,73.1,
指数,1993年4月,全国,0011 魚肉練製品,92.1,
指数,1993年4月,全国,1151 揚げかまぼこ,88.9,
指数,1993年4月,全国,1152 ちくわ,98.1,
指数,1993年4月,全国,1153 かまぼこ,92.1,
指数,1993年4月,全国,0012 他の魚介加工品,68.9,
指数,1993年4月,全国,1161 かつお節,77.1,
指数,1993年4月,全国,1165 魚介漬物,63.8,
指数,1993年4月,全国,1166 魚介つくだ煮,68.6,
指数,1993年4月,全国,1173 魚介缶詰,72.4,
指数,1993年4月,全国,0013 肉類,75.4,
指数,1993年4月,全国,0014 生鮮肉,70.7,
指数,1993年4月,全国,1201 牛肉（国産品）,65.3,
指数,1993年4月,全国,1203 牛肉（輸入品）,75.6,
指数,1993年4月,全国,1211 豚肉（国産品）,70.6,
指数,1993年4月,全国,1221 鶏肉,76.7,
指数,1993年4月,全国,0015 加工肉,97.6,
指数,1993年4月,全国,1252 ハム,107.7,
指数,1993年4月,全国,1261 ソーセージ,95.7,
指数,1993年4月,全国,1271 ベーコン,80.2,
指数,1993年4月,全国,0016 乳卵類,86.9,
指数,1993年4月,全国,0017 牛乳・乳製品,93.1,
指数,1993年4月,全国,0018 牛乳,90.2,
指数,1993年4月,全国,1303 牛乳,99,
指数,1993年4月,全国,0019 乳製品,99.1,
指数,1993年4月,全国,1311 粉ミルク,93.1,
指数,1993年4月,全国,1333 ヨーグルト,115.7,
指数,1993年4月,全国,1321 バター,74.8,
指数,1993年4月,全国,1331 チーズ（国産品）,78.1,
指数,1993年4月,全国,0020 卵,67.1,
指数,1993年4月,全国,1341 鶏卵,67.1,
指数,1993年4月,全国,0021 野菜・海藻,85.7,
指数,1993年4月,全国,0022 生鮮野菜,86,
指数,1993年4月,全国,1401 キャベツ,120.2,
指数,1993年4月,全国,1402 ほうれんそう,53.3,
指数,1993年4月,全国,1403 はくさい,150.5,
指数,1993年4月,全国,1405 ねぎ,60.9,
指数,1993年4月,全国,1406 レタス,105.7,
指数,1993年4月,全国,1409 ブロッコリー,145.1,
指数,1993年4月,全国,1407 もやし,106,
指数,1993年4月,全国,1411 さつまいも,74.9,
指数,1993年4月,全国,1412 じゃがいも,57.4,
指数,1993年4月,全国,1413 さといも,86,
指数,1993年4月,全国,1414 だいこん,129.9,
指数,1993年4月,全国,1415 にんじん,71,
指数,1993年4月,全国,1416 ごぼう,63.3,
指数,1993年4月,全国,1417 たまねぎ,67.5,
指数,1993年4月,全国,1419 れんこん,76.5,
指数,1993年4月,全国,1420 ながいも,93.8,
指数,1993年4月,全国,1432 さやいんげん,87.7,
指数,1993年4月,全国,1433 かぼちゃ,67,
指数,1993年4月,全国,1434 きゅうり,70.6,
指数,1993年4月,全国,1435 なす,83.6,
指数,1993年4月,全国,1436 トマト,90.8,
指数,1993年4月,全国,1437 ピーマン,54.8,
指数,1993年4月,全国,1438 生しいたけ,123.1,
指数,1993年4月,全国,1442 えのきたけ,133.5,
指数,1993年4月,全国,0023 乾物・加工品類,85.6,
指数,1993年4月,全国,0024 乾物・海藻,66.4,
指数,1993年4月,全国,1453 干ししいたけ,74.4,
指数,1993年4月,全国,1461 干しのり,82.8,
指数,1993年4月,全国,1462 わかめ,54.4,
指数,1993年4月,全国,1463 こんぶ,64.5,
指数,1993年4月,全国,0025 大豆加工品,102.8,
指数,1993年4月,全国,1471 豆腐,97.5,
指数,1993年4月,全国,1472 油揚げ,98.7,
指数,1993年4月,全国,1473 納豆,115.5,
指数,1993年4月,全国,0026 他の野菜・海藻加工品,86,
指数,1993年4月,全国,1481 こんにゃく,111.4,
指数,1993年4月,全国,1482 梅干し,72.2,
指数,1993年4月,全国,1483 だいこん漬,84.8,
指数,1993年4月,全国,1486 はくさい漬,73.2,
指数,1993年4月,全国,1485 こんぶつくだ煮,78.2,
指数,1993年4月,全国,1491 野菜缶詰,100.3,
指数,1993年4月,全国,0027 果物,73.1,
指数,1993年4月,全国,0028 生鮮果物,71.5,
指数,1993年4月,全国,1502 りんご,85.7,
指数,1993年4月,全国,1515 オレンジ,78,
指数,1993年4月,全国,1571 いちご,67.7,
指数,1993年4月,全国,1581 バナナ,75.1,
指数,1993年4月,全国,1582 キウイフルーツ,60.4,
指数,1993年4月,全国,0029 果物加工品,111.4,
指数,1993年4月,全国,0030 油脂・調味料,110.8,
指数,1993年4月,全国,0031 油脂,135.5,
指数,1993年4月,全国,1601 食用油,151,
指数,1993年4月,全国,1602 マーガリン,92.3,
指数,1993年4月,全国,0032 調味料,108.1,
指数,1993年4月,全国,1611 食塩,92.5,
指数,1993年4月,全国,1621 しょう油,108.6,
指数,1993年4月,全国,1631 みそ,111.8,
指数,1993年4月,全国,1632 砂糖,112.4,
指数,1993年4月,全国,1633 酢,101.8,
指数,1993年4月,全国,1641 ソース,124.6,
指数,1993年4月,全国,1642 ケチャップ,165.9,
指数,1993年4月,全国,1643 マヨネーズ,122.5,
指数,1993年4月,全国,1652 カレールウ,101.1,
指数,1993年4月,全国,1653 乾燥スープ,88.1,
指数,1993年4月,全国,1654 風味調味料,116.6,
指数,1993年4月,全国,1656 ふりかけ,95.5,
指数,1993年4月,全国,1655 たれ,100.9,
指数,1993年4月,全国,0033 菓子類,80,
指数,1993年4月,全国,1701 ようかん,65.1,
指数,1993年4月,全国,1702 まんじゅう,78.7,
指数,1993年4月,全国,1711 カステラ,86.8,
指数,1993年4月,全国,1712 ケーキ,67.8,
指数,1993年4月,全国,1784 ゼリー,115.9,
指数,1993年4月,全国,1714 プリン,88,
指数,1993年4月,全国,1713 シュークリーム,93.6,
指数,1993年4月,全国,1741 せんべい,99.1,
指数,1993年4月,全国,1721 ビスケット,68.8,
指数,1993年4月,全国,1783 ポテトチップス,85.4,
指数,1993年4月,全国,1732 キャンデー,76.3,
指数,1993年4月,全国,1761 チョコレート,91.2,
指数,1993年4月,全国,1782 アイスクリーム,88.6,
指数,1993年4月,全国,1772 落花生,95.9,
指数,1993年4月,全国,1781 チューインガム,88.3,
指数,1993年4月,全国,0034 調理食品,83.7,
指数,1993年4月,全国,0035 主食的調理食品,85,
指数,1993年4月,全国,1791 弁当Ａ,79.9,
指数,1993年4月,全国,1792 調理パン,80.8,
指数,1993年4月,全国,0036 他の調理食品,82.5,
指数,1993年4月,全国,1801 うなぎかば焼き,48.2,
指数,1993年4月,全国,1811 サラダ,73.9,
指数,1993年4月,全国,1821 コロッケ,84.4,
指数,1993年4月,全国,1831 豚カツ,82.4,
指数,1993年4月,全国,1881 ぎょうざ,108.1,
指数,1993年4月,全国,1851 冷凍調理コロッケ,96.3,
指数,1993年4月,全国,1871 調理カレー,110.4,
指数,1993年4月,全国,0037 飲料,113.5,
指数,1993年4月,全国,0038 茶類,113.3,
指数,1993年4月,全国,1902 緑茶,90.7,
指数,1993年4月,全国,1911 紅茶,115.3,
指数,1993年4月,全国,0039 コーヒー・ココア,105.3,
指数,1993年4月,全国,1921 インスタントコーヒー,92.7,
指数,1993年4月,全国,1922 コーヒー豆,111,
指数,1993年4月,全国,0040 他の飲料,116.3,
指数,1993年4月,全国,1931 果汁入り飲料,125.8,
指数,1993年4月,全国,1941 野菜ジュース,101.6,
指数,1993年4月,全国,1951 炭酸飲料,134.4,
指数,1993年4月,全国,1972 乳酸菌飲料,83,
指数,1993年4月,全国,0041 酒類,102,
指数,1993年4月,全国,2003 清酒,115.5,
指数,1993年4月,全国,2011 焼酎,80,
指数,1993年4月,全国,2021 ビール,100.9,
指数,1993年4月,全国,2033 ウイスキー,123.7,
指数,1993年4月,全国,2041 ワイン（国産品）,126.9,
指数,1993年4月,全国,2042 ワイン（輸入品）,114.4,
指数,1993年4月,全国,0042 外食,83.3,
指数,1993年4月,全国,0043 一般外食,83.4,
指数,1993年4月,全国,2101 うどん（外食）,76,
指数,1993年4月,全国,2102 中華そば（外食）,76.9,
指数,1993年4月,全国,2112 スパゲッティ（外食）,82.9,
指数,1993年4月,全国,2121 すし（外食）Ｂ,78.3,
指数,1993年4月,全国,2132 天丼（外食）,82.9,
指数,1993年4月,全国,2133 カレーライス（外食）,79.5,
指数,1993年4月,全国,2142 豚カツ定食（外食）,87.5,
指数,1993年4月,全国,2134 ぎょうざ（外食）,87.6,
指数,1993年4月,全国,2141 ハンバーグ（外食）,87.8,
指数,1993年4月,全国,2135 ハンバーガー（外食）,129.3,
指数,1993年4月,全国,2161 サンドイッチ（外食）,82.9,
指数,1993年4月,全国,2162 コーヒー（外食）Ａ,82.7,
指数,1993年4月,全国,2171 ビール（外食）,81.8,
指数,1993年4月,全国,0044 学校給食,83.5,
指数,1993年4月,全国,2182 学校給食（小学校）,83.3,
指数,1993年4月,全国,2183 学校給食（中学校）,83.6,
指数,1993年4月,全国,0045 住居,93.2,
指数,1993年4月,全国,0046 家賃,94.7,
指数,1993年4月,全国,0047 民営家賃,100.4,
指数,1993年4月,全国,3000 民営家賃,100.4,
指数,1993年4月,全国,0048 公営・都市再生機構・公社家賃,92.6,
指数,1993年4月,全国,3016 公営家賃,97.6,
指数,1993年4月,全国,3017 都市再生機構・公社家賃,86.9,
指数,1993年4月,全国,0050 持家の帰属家賃,93.5,
指数,1993年4月,全国,3030 持家の帰属家賃,93.5,
指数,1993年4月,全国,0051 設備修繕・維持,84.8,
指数,1993年4月,全国,0052 設備材料,112.2,
指数,1993年4月,全国,3101 システムバス,101.9,
指数,1993年4月,全国,3121 修繕材料,68.9,
指数,1993年4月,全国,0053 工事その他のサービス,78.6,
指数,1993年4月,全国,3151 畳替え代,81.6,
指数,1993年4月,全国,3176 水道工事費,59.4,
指数,1993年4月,全国,3175 塀工事費,75.9,
指数,1993年4月,全国,3174 植木職手間代,78.3,
指数,1993年4月,全国,3171 ふすま張替費,73.8,
指数,1993年4月,全国,3172 大工手間代,89,
指数,1993年4月,全国,3180 火災・地震保険料,84.5,
指数,1993年4月,全国,0054 光熱・水道,80.3,
指数,1993年4月,全国,0056 電気代,93.6,
指数,1993年4月,全国,3500 電気代,93.6,
指数,1993年4月,全国,0057 ガス代,77.5,
指数,1993年4月,全国,3600 都市ガス代,88.5,
指数,1993年4月,全国,3612 プロパンガス,65.1,
指数,1993年4月,全国,0058 他の光熱,58.3,
指数,1993年4月,全国,3701 灯油,58.3,
指数,1993年4月,全国,0059 上下水道料,70.3,
指数,1993年4月,全国,3810 水道料,75,
指数,1993年4月,全国,4610 下水道料,62.3,
指数,1993年4月,全国,0060 家具・家事用品,154.1,
指数,1993年4月,全国,0061 家庭用耐久財,335.5,
指数,1993年4月,全国,0062 家事用耐久財,729.5,
指数,1993年4月,全国,4003 電子レンジ,1097.3,
指数,1993年4月,全国,4002 電気炊飯器,342.7,
指数,1993年4月,全国,4011 ガステーブル,210.6,
指数,1993年4月,全国,4021 電気冷蔵庫,1942.1,
指数,1993年4月,全国,4032 電気掃除機,730,
指数,1993年4月,全国,4042 電気洗濯機（全自動洗濯機）,837.5,
指数,1993年4月,全国,0063 冷暖房用器具,268.7,
指数,1993年4月,全国,4063 ルームエアコン,355.8,
指数,1993年4月,全国,4072 温風ヒーター,191.8,
指数,1993年4月,全国,0064 一般家具,100.2,
指数,1993年4月,全国,4092 食堂セット,92.2,
指数,1993年4月,全国,4083 食器戸棚,108.3,
指数,1993年4月,全国,0066 室内装備品,154.8,
指数,1993年4月,全国,4115 照明器具,421.1,
指数,1993年4月,全国,4121 カーペット,139.8,
指数,1993年4月,全国,4141 カーテン,115.7,
指数,1993年4月,全国,0070 寝具類,121.2,
指数,1993年4月,全国,4201 ベッド,100.6,
指数,1993年4月,全国,4211 布団,136.9,
指数,1993年4月,全国,4251 敷布,99.9,
指数,1993年4月,全国,4271 布団カバー,134,
指数,1993年4月,全国,0073 家事雑貨,89.5,
指数,1993年4月,全国,0074 食器類,80.4,
指数,1993年4月,全国,4301 茶わん,76.7,
指数,1993年4月,全国,4302 皿,81.7,
指数,1993年4月,全国,0075 台所用品,84.6,
指数,1993年4月,全国,4331 鍋,91,
指数,1993年4月,全国,4342 スポンジたわし,83.2,
指数,1993年4月,全国,0076 他の家事雑貨,101.6,
指数,1993年4月,全国,4352 電球・ランプ,86.5,
指数,1993年4月,全国,4361 タオル,84.5,
指数,1993年4月,全国,0077 家事用消耗品,131.9,
指数,1993年4月,全国,0078 ティシュ・トイレットペーパー,119.3,
指数,1993年4月,全国,4412 ティシュペーパー,137.2,
指数,1993年4月,全国,4413 トイレットペーパー,109.1,
指数,1993年4月,全国,0079 洗剤,172.3,
指数,1993年4月,全国,4431 台所用洗剤,152.6,
指数,1993年4月,全国,4441 洗濯用洗剤,191.5,
指数,1993年4月,全国,0080 他の家事用消耗品,112.2,
指数,1993年4月,全国,4401 ラップ,119.7,
指数,1993年4月,全国,4451 殺虫剤,97.9,
指数,1993年4月,全国,4442 柔軟仕上剤,160.1,
指数,1993年4月,全国,0081 家事サービス,82.1,
指数,1993年4月,全国,0174 家事代行料,81.8,
指数,1993年4月,全国,4501 家事代行料,81.8,
指数,1993年4月,全国,0175 清掃代,78.7,
指数,1993年4月,全国,0176 他の家事サービス,93.7,
指数,1993年4月,全国,4701 モップレンタル料,93.7,
指数,1993年4月,全国,0082 被服及び履物,97.2,
指数,1993年4月,全国,0083 衣料,103.2,
指数,1993年4月,全国,0084 和服,103,
指数,1993年4月,全国,5011 婦人用着物,107.1,
指数,1993年4月,全国,5041 婦人用帯,92.2,
指数,1993年4月,全国,0085 洋服,103.6,
指数,1993年4月,全国,0086 男子用洋服,93.5,
指数,1993年4月,全国,5101 背広服（春夏物，中級品）,90.2,
指数,1993年4月,全国,5102 背広服（秋冬物，中級品）,91.8,
指数,1993年4月,全国,5111 男子用上着,86.1,
指数,1993年4月,全国,5122 男子用ズボン（春夏物）,98.2,
