指数,年月,地域,カテゴリ,数値,単位
指数,2012年9月,全国,0001 総合,94.4,
指数,2012年9月,全国,0002 食料,87.6,
指数,2012年9月,全国,0003 穀類,95.9,
指数,2012年9月,全国,0004 米類,99.3,
指数,2012年9月,全国,1001 うるち米Ａ,102,
指数,2012年9月,全国,1002 うるち米Ｂ,98.1,
指数,2012年9月,全国,0005 パン,92.7,
指数,2012年9月,全国,1021 食パン,95.5,
指数,2012年9月,全国,1022 あんパン,89.2,
指数,2012年9月,全国,1023 カレーパン,94,
指数,2012年9月,全国,0006 麺類,93.4,
指数,2012年9月,全国,1031 ゆでうどん,93.4,
指数,2012年9月,全国,1041 そうめん,97.1,
指数,2012年9月,全国,1042 スパゲッティ,90.8,
指数,2012年9月,全国,1051 カップ麺,89.4,
指数,2012年9月,全国,1052 中華麺,97.4,
指数,2012年9月,全国,0007 他の穀類,99.2,
指数,2012年9月,全国,1071 小麦粉,82.7,
指数,2012年9月,全国,1081 もち,107,
指数,2012年9月,全国,0008 魚介類,77.2,
指数,2012年9月,全国,0009 生鮮魚介,76.4,
指数,2012年9月,全国,1101 まぐろ,87.8,
指数,2012年9月,全国,1102 あじ,88.7,
指数,2012年9月,全国,1103 いわし,93.5,
指数,2012年9月,全国,1104 かつお,80.9,
指数,2012年9月,全国,1106 さけ,67.9,
指数,2012年9月,全国,1107 さば,84.9,
指数,2012年9月,全国,1108 さんま,57.5,
指数,2012年9月,全国,1110 たい,87.8,
指数,2012年9月,全国,1111 ぶり,83,
指数,2012年9月,全国,1112 いか,52,
指数,2012年9月,全国,1113 たこ,79.7,
指数,2012年9月,全国,1114 えび,79,
指数,2012年9月,全国,1131 あさり,88.9,
指数,2012年9月,全国,1133 ほたて貝,70,
指数,2012年9月,全国,0010 塩干魚介,72.7,
指数,2012年9月,全国,1141 塩さけ,60.8,
指数,2012年9月,全国,1142 たらこ,84.2,
指数,2012年9月,全国,1143 しらす干し,74.5,
指数,2012年9月,全国,1144 干しあじ,78,
指数,2012年9月,全国,1146 煮干し,86.1,
指数,2012年9月,全国,1150 ししゃも,63.7,
指数,2012年9月,全国,1167 いくら,67,
指数,2012年9月,全国,0011 魚肉練製品,90.8,
指数,2012年9月,全国,1151 揚げかまぼこ,89.2,
指数,2012年9月,全国,1152 ちくわ,93.7,
指数,2012年9月,全国,1153 かまぼこ,90.4,
指数,2012年9月,全国,0012 他の魚介加工品,78.3,
指数,2012年9月,全国,1161 かつお節,81.9,
指数,2012年9月,全国,1165 魚介漬物,76.1,
指数,2012年9月,全国,1166 魚介つくだ煮,79.4,
指数,2012年9月,全国,1173 魚介缶詰,82.6,
指数,2012年9月,全国,0013 肉類,84,
指数,2012年9月,全国,0014 生鮮肉,80.1,
指数,2012年9月,全国,1201 牛肉（国産品）,76.1,
指数,2012年9月,全国,1203 牛肉（輸入品）,66.7,
指数,2012年9月,全国,1211 豚肉（国産品）,79.3,
指数,2012年9月,全国,1221 鶏肉,88.4,
指数,2012年9月,全国,0015 加工肉,101.8,
指数,2012年9月,全国,1252 ハム,104.8,
指数,2012年9月,全国,1261 ソーセージ,100.5,
指数,2012年9月,全国,1271 ベーコン,98.9,
指数,2012年9月,全国,0016 乳卵類,87.6,
指数,2012年9月,全国,0017 牛乳・乳製品,88.4,
指数,2012年9月,全国,0018 牛乳,89.5,
指数,2012年9月,全国,1303 牛乳,89.6,
指数,2012年9月,全国,0019 乳製品,87.7,
指数,2012年9月,全国,1311 粉ミルク,93.4,
指数,2012年9月,全国,1333 ヨーグルト,88,
指数,2012年9月,全国,1321 バター,87.1,
指数,2012年9月,全国,1331 チーズ（国産品）,86.9,
