指数,年月,地域,カテゴリ,数値,単位
指数,2008年8月,全国,0001 総合,97.8,
指数,2008年8月,全国,0002 食料,89.6,
指数,2008年8月,全国,0003 穀類,98.4,
指数,2008年8月,全国,0004 米類,96.5,
指数,2008年8月,全国,1001 うるち米Ａ,100.1,
指数,2008年8月,全国,1002 うるち米Ｂ,94.8,
指数,2008年8月,全国,0005 パン,100.2,
指数,2008年8月,全国,1021 食パン,105.1,
指数,2008年8月,全国,1022 あんパン,94.8,
指数,2008年8月,全国,1023 カレーパン,98.2,
指数,2008年8月,全国,0006 麺類,95.7,
指数,2008年8月,全国,1031 ゆでうどん,93.6,
指数,2008年8月,全国,1041 そうめん,94,
指数,2008年8月,全国,1042 スパゲッティ,109.9,
指数,2008年8月,全国,1051 カップ麺,90.8,
指数,2008年8月,全国,1052 中華麺,101.8,
指数,2008年8月,全国,0007 他の穀類,104.4,
指数,2008年8月,全国,1071 小麦粉,84,
指数,2008年8月,全国,1081 もち,114.1,
指数,2008年8月,全国,0008 魚介類,81.3,
指数,2008年8月,全国,0009 生鮮魚介,82.8,
指数,2008年8月,全国,1101 まぐろ,97.1,
指数,2008年8月,全国,1102 あじ,100.9,
指数,2008年8月,全国,1103 いわし,108.3,
指数,2008年8月,全国,1104 かつお,91.7,
指数,2008年8月,全国,1106 さけ,70.5,
指数,2008年8月,全国,1107 さば,92.9,
指数,2008年8月,全国,1108 さんま,70.4,
指数,2008年8月,全国,1110 たい,83.8,
指数,2008年8月,全国,1111 ぶり,93.8,
指数,2008年8月,全国,1112 いか,57.7,
指数,2008年8月,全国,1113 たこ,76.1,
指数,2008年8月,全国,1114 えび,79.4,
指数,2008年8月,全国,1131 あさり,88.2,
指数,2008年8月,全国,1133 ほたて貝,69.4,
指数,2008年8月,全国,0010 塩干魚介,73.5,
指数,2008年8月,全国,1141 塩さけ,58.9,
指数,2008年8月,全国,1142 たらこ,97.7,
指数,2008年8月,全国,1143 しらす干し,68.4,
指数,2008年8月,全国,1144 干しあじ,81.1,
指数,2008年8月,全国,1146 煮干し,91.4,
指数,2008年8月,全国,1150 ししゃも,68.9,
指数,2008年8月,全国,0011 魚肉練製品,96.4,
指数,2008年8月,全国,1151 揚げかまぼこ,93.2,
指数,2008年8月,全国,1152 ちくわ,100.9,
指数,2008年8月,全国,1153 かまぼこ,96.5,
指数,2008年8月,全国,0012 他の魚介加工品,76.2,
指数,2008年8月,全国,1161 かつお節,82.2,
指数,2008年8月,全国,1165 魚介漬物,70.9,
指数,2008年8月,全国,1166 魚介つくだ煮,77.3,
指数,2008年8月,全国,1173 魚介缶詰,84.5,
指数,2008年8月,全国,0013 肉類,88.1,
指数,2008年8月,全国,0014 生鮮肉,83.5,
指数,2008年8月,全国,1201 牛肉（国産品）,78.7,
指数,2008年8月,全国,1203 牛肉（輸入品）,69.5,
指数,2008年8月,全国,1211 豚肉（国産品）,81.6,
指数,2008年8月,全国,1221 鶏肉,94.7,
指数,2008年8月,全国,0015 加工肉,109.3,
指数,2008年8月,全国,1252 ハム,114.3,
指数,2008年8月,全国,1261 ソーセージ,107.4,
指数,2008年8月,全国,1271 ベーコン,104.1,
指数,2008年8月,全国,0016 乳卵類,90.6,
指数,2008年8月,全国,0017 牛乳・乳製品,91.2,
指数,2008年8月,全国,0018 牛乳,89.9,
指数,2008年8月,全国,1303 牛乳,93,
指数,2008年8月,全国,0019 乳製品,93.6,
指数,2008年8月,全国,1311 粉ミルク,99.3,
指数,2008年8月,全国,1333 ヨーグルト,95.4,
指数,2008年8月,全国,1321 バター,84,
指数,2008年8月,全国,1331 チーズ（国産品）,94.5,
指数,2008年8月,全国,1332 チーズ（輸入品）,91.3,
指数,2008年8月,全国,0020 卵,88.7,
指数,2008年8月,全国,1341 鶏卵,88.7,
指数,2008年8月,全国,0021 野菜・海藻,82,
指数,2008年8月,全国,0022 生鮮野菜,77.3,
指数,2008年8月,全国,1401 キャベツ,68.3,
指数,2008年8月,全国,1402 ほうれんそう,107.1,
指数,2008年8月,全国,1403 はくさい,86.4,
指数,2008年8月,全国,1405 ねぎ,91.5,
指数,2008年8月,全国,1406 レタス,79.7,
指数,2008年8月,全国,1409 ブロッコリー,95.7,
指数,2008年8月,全国,1407 もやし,104.3,
指数,2008年8月,全国,1410 アスパラガス,72.8,
指数,2008年8月,全国,1411 さつまいも,91.9,
指数,2008年8月,全国,1412 じゃがいも,70.6,
指数,2008年8月,全国,1413 さといも,88.6,
指数,2008年8月,全国,1414 だいこん,91.2,
指数,2008年8月,全国,1415 にんじん,78.5,
指数,2008年8月,全国,1416 ごぼう,87.8,
指数,2008年8月,全国,1417 たまねぎ,75.7,
指数,2008年8月,全国,1419 れんこん,113.8,
指数,2008年8月,全国,1420 ながいも,76.1,
指数,2008年8月,全国,1430 えだまめ,79.1,
指数,2008年8月,全国,1432 さやいんげん,64.5,
指数,2008年8月,全国,1433 かぼちゃ,70.8,
指数,2008年8月,全国,1434 きゅうり,61.1,
指数,2008年8月,全国,1435 なす,53,
指数,2008年8月,全国,1436 トマト,65.1,
指数,2008年8月,全国,1437 ピーマン,56.4,
指数,2008年8月,全国,1438 生しいたけ,105.3,
指数,2008年8月,全国,1442 えのきたけ,96.8,
指数,2008年8月,全国,1443 しめじ,97.8,
指数,2008年8月,全国,0023 乾物・加工品類,90.1,
指数,2008年8月,全国,0024 乾物・海藻,76,
指数,2008年8月,全国,1453 干ししいたけ,85.3,
指数,2008年8月,全国,1461 干しのり,82.9,
指数,2008年8月,全国,1462 わかめ,71,
指数,2008年8月,全国,1463 こんぶ,76.5,
指数,2008年8月,全国,1464 ひじき,55.6,
指数,2008年8月,全国,0025 大豆加工品,103.2,
指数,2008年8月,全国,1471 豆腐,99.5,
指数,2008年8月,全国,1472 油揚げ,100.8,
指数,2008年8月,全国,1473 納豆,113.2,
指数,2008年8月,全国,0026 他の野菜・海藻加工品,89.2,
指数,2008年8月,全国,1481 こんにゃく,104.1,
指数,2008年8月,全国,1482 梅干し,71.8,
指数,2008年8月,全国,1483 だいこん漬,86.2,
指数,2008年8月,全国,1486 はくさい漬,87.3,
指数,2008年8月,全国,1487 キムチ,103.3,
指数,2008年8月,全国,1485 こんぶつくだ煮,88.2,
指数,2008年8月,全国,1491 野菜缶詰,97.5,
指数,2008年8月,全国,0027 果物,77.7,
指数,2008年8月,全国,0028 生鮮果物,77.5,
指数,2008年8月,全国,1515 オレンジ,79.8,
指数,2008年8月,全国,1521 梨,65.3,
指数,2008年8月,全国,1531 ぶどうＡ,56.5,
指数,2008年8月,全国,1532 ぶどうＢ,67.2,
指数,2008年8月,全国,1551 桃,61.1,
指数,2008年8月,全国,1561 すいか,69.1,
指数,2008年8月,全国,1563 メロン,75.7,
指数,2008年8月,全国,1581 バナナ,86.4,
指数,2008年8月,全国,1582 キウイフルーツ,81.4,
指数,2008年8月,全国,0029 果物加工品,79.5,
指数,2008年8月,全国,0030 油脂・調味料,101.7,
指数,2008年8月,全国,0031 油脂,126,
指数,2008年8月,全国,1601 食用油,142.2,
指数,2008年8月,全国,1602 マーガリン,82.2,
指数,2008年8月,全国,0032 調味料,98.9,
指数,2008年8月,全国,1611 食塩,93.3,
指数,2008年8月,全国,1621 しょう油,108.6,
指数,2008年8月,全国,1631 みそ,102.8,
指数,2008年8月,全国,1632 砂糖,94.1,
指数,2008年8月,全国,1633 酢,99.2,
指数,2008年8月,全国,1641 ソース,106.7,
指数,2008年8月,全国,1642 ケチャップ,117.9,
指数,2008年8月,全国,1643 マヨネーズ,109.8,
指数,2008年8月,全国,1644 ジャム,86.8,
指数,2008年8月,全国,1652 カレールウ,96.1,
指数,2008年8月,全国,1653 乾燥スープ,72.8,
指数,2008年8月,全国,1654 風味調味料,99.3,
指数,2008年8月,全国,1656 ふりかけ,96.8,
指数,2008年8月,全国,1655 たれ,97.1,
指数,2008年8月,全国,1657 合わせ調味料,104.2,
指数,2008年8月,全国,0033 菓子類,86.4,
指数,2008年8月,全国,1701 ようかん,89.5,
指数,2008年8月,全国,1702 まんじゅう,79.8,
指数,2008年8月,全国,1703 だいふく餅,80,
指数,2008年8月,全国,1711 カステラ,95.9,
指数,2008年8月,全国,1712 ケーキ,78.2,
指数,2008年8月,全国,1784 ゼリー,91.2,
指数,2008年8月,全国,1714 プリン,84.2,
指数,2008年8月,全国,1713 シュークリーム,87.1,
指数,2008年8月,全国,1741 せんべい,102,
指数,2008年8月,全国,1721 ビスケット,99.7,
指数,2008年8月,全国,1783 ポテトチップス,100.6,
指数,2008年8月,全国,1732 キャンデー,81.4,
指数,2008年8月,全国,1761 チョコレート,77.5,
指数,2008年8月,全国,1782 アイスクリーム,86,
指数,2008年8月,全国,1772 落花生,83.9,
指数,2008年8月,全国,1781 チューインガム,98.9,
指数,2008年8月,全国,0034 調理食品,89.7,
指数,2008年8月,全国,0035 主食的調理食品,91.6,
指数,2008年8月,全国,1795 すし（弁当）Ａ,86,
指数,2008年8月,全国,1791 弁当Ａ,88.4,
指数,2008年8月,全国,1793 おにぎり,92.2,
指数,2008年8月,全国,1792 調理パン,86.2,
指数,2008年8月,全国,1794 冷凍米飯,114.9,
指数,2008年8月,全国,1796 調理パスタ,113.1,
指数,2008年8月,全国,0036 他の調理食品,88.6,
指数,2008年8月,全国,1801 うなぎかば焼き,64.3,
指数,2008年8月,全国,1811 サラダ,88.6,
指数,2008年8月,全国,1821 コロッケ,92.4,
指数,2008年8月,全国,1831 豚カツ,94.3,
指数,2008年8月,全国,1842 からあげ,87.7,
指数,2008年8月,全国,1881 ぎょうざ,95.2,
指数,2008年8月,全国,1851 冷凍調理コロッケ,110.2,
指数,2008年8月,全国,1852 冷凍調理ハンバーグ,98,
指数,2008年8月,全国,1871 調理カレー,104.1,
指数,2008年8月,全国,1891 混ぜごはんのもと,92.3,
指数,2008年8月,全国,1812 煮豆,89.4,
指数,2008年8月,全国,0037 飲料,105.3,
指数,2008年8月,全国,0038 茶類,111,
指数,2008年8月,全国,1902 緑茶,101.9,
指数,2008年8月,全国,1911 紅茶,94,
指数,2008年8月,全国,1914 茶飲料,124.8,
指数,2008年8月,全国,0039 コーヒー・ココア,101.5,
指数,2008年8月,全国,1921 インスタントコーヒー,87.1,
指数,2008年8月,全国,1922 コーヒー豆,108.7,
指数,2008年8月,全国,1923 コーヒー飲料Ａ,109.4,
指数,2008年8月,全国,0040 他の飲料,104.3,
指数,2008年8月,全国,1930 果実ジュース,100.5,
指数,2008年8月,全国,1931 果汁入り飲料,105,
指数,2008年8月,全国,1941 野菜ジュース,103.5,
指数,2008年8月,全国,1951 炭酸飲料,114.7,
指数,2008年8月,全国,1972 乳酸菌飲料,86,
指数,2008年8月,全国,1982 ミネラルウォーター,127.8,
指数,2008年8月,全国,1981 スポーツドリンク,104.9,
指数,2008年8月,全国,0041 酒類,100.6,
指数,2008年8月,全国,2003 清酒,108.5,
指数,2008年8月,全国,2011 焼酎,100.4,
指数,2008年8月,全国,2021 ビール,100.1,
指数,2008年8月,全国,2026 発泡酒,97.1,
指数,2008年8月,全国,2033 ウイスキー,87.2,
指数,2008年8月,全国,2041 ワイン（国産品）,96.6,
指数,2008年8月,全国,2042 ワイン（輸入品）,100,
指数,2008年8月,全国,2012 チューハイ,109.8,
指数,2008年8月,全国,2027 ビール風アルコール飲料,99.6,
指数,2008年8月,全国,0042 外食,89.5,
指数,2008年8月,全国,0043 一般外食,89.2,
指数,2008年8月,全国,2101 うどん（外食）,88.8,
指数,2008年8月,全国,2102 中華そば（外食）,89.1,
指数,2008年8月,全国,2112 スパゲッティ（外食）,91.9,
指数,2008年8月,全国,2123 すし（外食）Ａ,84.4,
指数,2008年8月,全国,2121 すし（外食）Ｂ,89.3,
指数,2008年8月,全国,2132 天丼（外食）,91.3,
指数,2008年8月,全国,2133 カレーライス（外食）,90.4,
指数,2008年8月,全国,2136 牛丼（外食）,93.9,
指数,2008年8月,全国,2142 豚カツ定食（外食）,90.2,
指数,2008年8月,全国,2134 ぎょうざ（外食）,93.1,
指数,2008年8月,全国,2141 ハンバーグ（外食）,91.4,
指数,2008年8月,全国,2145 焼肉（外食）,87.9,
指数,2008年8月,全国,2135 ハンバーガー（外食）,79.3,
指数,2008年8月,全国,2161 サンドイッチ（外食）,90.4,
指数,2008年8月,全国,2144 ピザ（配達）,103.5,
指数,2008年8月,全国,2163 ドーナツ（外食）,100,
指数,2008年8月,全国,2162 コーヒー（外食）Ａ,91.3,
指数,2008年8月,全国,2171 ビール（外食）,89.9,
指数,2008年8月,全国,0044 学校給食,94.4,
指数,2008年8月,全国,2182 学校給食（小学校）,94.3,
指数,2008年8月,全国,2183 学校給食（中学校）,94.8,
指数,2008年8月,全国,0045 住居,101.1,
指数,2008年8月,全国,0046 家賃,103.1,
指数,2008年8月,全国,0047 民営家賃,104.4,
指数,2008年8月,全国,3000 民営家賃,104.4,
指数,2008年8月,全国,0048 公営・都市再生機構・公社家賃,98.5,
指数,2008年8月,全国,3016 公営家賃,99.2,
指数,2008年8月,全国,3017 都市再生機構・公社家賃,97.5,
指数,2008年8月,全国,0050 持家の帰属家賃,102.9,
指数,2008年8月,全国,3030 持家の帰属家賃,102.9,
指数,2008年8月,全国,0051 設備修繕・維持,89.9,
指数,2008年8月,全国,0052 設備材料,99.1,
指数,2008年8月,全国,3101 システムバス,97.1,
指数,2008年8月,全国,3103 温水洗浄便座,161.4,
指数,2008年8月,全国,3104 給湯器,104.5,
指数,2008年8月,全国,3105 システムキッチン,86,
指数,2008年8月,全国,3121 修繕材料,74.4,
指数,2008年8月,全国,0053 工事その他のサービス,86.8,
指数,2008年8月,全国,3151 畳替え代,88,
指数,2008年8月,全国,3176 水道工事費,77.5,
指数,2008年8月,全国,3175 塀工事費,84,
指数,2008年8月,全国,3174 植木職手間代,91.3,
指数,2008年8月,全国,3171 ふすま張替費,85.1,
指数,2008年8月,全国,3172 大工手間代,95.2,
指数,2008年8月,全国,3180 火災・地震保険料,86.3,
指数,2008年8月,全国,0054 光熱・水道,94,
指数,2008年8月,全国,0056 電気代,85.1,
指数,2008年8月,全国,3500 電気代,85.1,
指数,2008年8月,全国,0057 ガス代,96,
指数,2008年8月,全国,3600 都市ガス代,102.3,
指数,2008年8月,全国,3612 プロパンガス,87,
指数,2008年8月,全国,0058 他の光熱,144.1,
指数,2008年8月,全国,3701 灯油,144.1,
指数,2008年8月,全国,0059 上下水道料,91.8,
指数,2008年8月,全国,3810 水道料,94.3,
指数,2008年8月,全国,4610 下水道料,88.4,
指数,2008年8月,全国,0060 家具・家事用品,110.3,
指数,2008年8月,全国,0061 家庭用耐久財,147.6,
指数,2008年8月,全国,0062 家事用耐久財,222.8,
指数,2008年8月,全国,4003 電子レンジ,253.6,
指数,2008年8月,全国,4002 電気炊飯器,135.6,
指数,2008年8月,全国,4011 ガステーブル,134.9,
指数,2008年8月,全国,4021 電気冷蔵庫,340.8,
指数,2008年8月,全国,4032 電気掃除機,265.5,
指数,2008年8月,全国,4042 電気洗濯機（全自動洗濯機）,174.3,
指数,2008年8月,全国,4043 電気洗濯機（洗濯乾燥機）,470.3,
指数,2008年8月,全国,0063 冷暖房用器具,113.1,
指数,2008年8月,全国,4063 ルームエアコン,121.1,
指数,2008年8月,全国,4072 温風ヒーター,101.7,
指数,2008年8月,全国,0064 一般家具,92.8,
指数,2008年8月,全国,4092 食堂セット,90.1,
指数,2008年8月,全国,4083 食器戸棚,97.9,
指数,2008年8月,全国,0066 室内装備品,117.5,
指数,2008年8月,全国,4115 照明器具,285.3,
指数,2008年8月,全国,4121 カーペット,105.1,
指数,2008年8月,全国,4141 カーテン,87.4,
指数,2008年8月,全国,0070 寝具類,92.2,
指数,2008年8月,全国,4201 ベッド,86.3,
指数,2008年8月,全国,4211 布団,91.6,
指数,2008年8月,全国,4251 敷布,91.1,
指数,2008年8月,全国,4271 布団カバー,105.7,
指数,2008年8月,全国,0073 家事雑貨,86.4,
指数,2008年8月,全国,0074 食器類,93.9,
指数,2008年8月,全国,4301 茶わん,92.7,
指数,2008年8月,全国,4302 皿,97.7,
指数,2008年8月,全国,0075 台所用品,82.5,
指数,2008年8月,全国,4331 鍋,88.2,
指数,2008年8月,全国,4342 スポンジたわし,88.7,
指数,2008年8月,全国,0076 他の家事雑貨,86.6,
指数,2008年8月,全国,4352 電球・ランプ,75.3,
指数,2008年8月,全国,4361 タオル,85.1,
指数,2008年8月,全国,0077 家事用消耗品,104.4,
指数,2008年8月,全国,0078 ティシュ・トイレットペーパー,99.4,
指数,2008年8月,全国,4412 ティシュペーパー,108,
指数,2008年8月,全国,4413 トイレットペーパー,94,
指数,2008年8月,全国,0079 洗剤,110.5,
指数,2008年8月,全国,4431 台所用洗剤,114.9,
指数,2008年8月,全国,4441 洗濯用洗剤,108.4,
指数,2008年8月,全国,0080 他の家事用消耗品,102.8,
指数,2008年8月,全国,4401 ラップ,101.3,
指数,2008年8月,全国,4402 ポリ袋,88.4,
指数,2008年8月,全国,4451 殺虫剤,99.4,
指数,2008年8月,全国,4442 柔軟仕上剤,124.4,
指数,2008年8月,全国,4471 芳香・消臭剤,105.2,
指数,2008年8月,全国,4403 キッチンペーパー,102.9,
指数,2008年8月,全国,0081 家事サービス,95.5,
指数,2008年8月,全国,0174 家事代行料,91.5,
指数,2008年8月,全国,4501 家事代行料,91.5,
指数,2008年8月,全国,0175 清掃代,97.7,
指数,2008年8月,全国,4521 リサイクル料金,116.7,
指数,2008年8月,全国,0176 他の家事サービス,95.4,
指数,2008年8月,全国,4701 モップレンタル料,95.4,
指数,2008年8月,全国,0082 被服及び履物,90.5,
指数,2008年8月,全国,0083 衣料,91.3,
指数,2008年8月,全国,0084 和服,95,
指数,2008年8月,全国,5011 婦人用着物,95.6,
指数,2008年8月,全国,5041 婦人用帯,94.2,
指数,2008年8月,全国,0085 洋服,91,
指数,2008年8月,全国,0086 男子用洋服,84.6,
指数,2008年8月,全国,5101 背広服（春夏物，中級品）,62.7,
指数,2008年8月,全国,5102 背広服（秋冬物，中級品）,82.5,
指数,2008年8月,全国,5111 男子用上着,92.6,
指数,2008年8月,全国,5122 男子用ズボン（春夏物）,78.7,
指数,2008年8月,全国,5121 男子用ズボン（秋冬物）,78.7,
指数,2008年8月,全国,5123 男子用ズボン（ジーンズ）,95.8,
指数,2008年8月,全国,5131 男子用コート,100,
指数,2008年8月,全国,5141 男子用学校制服,86.2,
指数,2008年8月,全国,0087 婦人用洋服,86.1,
指数,2008年8月,全国,5166 婦人用スーツ（春夏物，中級品）,69.6,
指数,2008年8月,全国,5162 婦人用スーツ（秋冬物，中級品）,86.2,
指数,2008年8月,全国,5161 ワンピース（春夏物）,66.2,
指数,2008年8月,全国,5163 ワンピース（秋冬物）,89.6,
指数,2008年8月,全国,5183 婦人用上着,87,
指数,2008年8月,全国,5169 スカート（春夏物）,70.4,
指数,2008年8月,全国,5172 スカート（秋冬物）,87.3,
指数,2008年8月,全国,5181 婦人用スラックス（秋冬物）,84.8,
指数,2008年8月,全国,5179 婦人用スラックス（ジーンズ）,123.6,
指数,2008年8月,全国,5182 婦人用コート,86.6,
指数,2008年8月,全国,5184 女子用学校制服,86,
指数,2008年8月,全国,0088 子供用洋服,144.6,
指数,2008年8月,全国,5193 乳児服,107.8,
指数,2008年8月,全国,0089 シャツ・セーター・下着類,88.8,
指数,2008年8月,全国,0090 シャツ・セーター類,87.9,
指数,2008年8月,全国,0091 男子用シャツ・セーター類,91.3,
指数,2008年8月,全国,5202 ワイシャツ,104.6,
指数,2008年8月,全国,5211 男子用スポーツシャツ（長袖）,95.4,
指数,2008年8月,全国,5212 男子用スポーツシャツ（半袖）,85.6,
指数,2008年8月,全国,5221 男子用セーター,91.4,
指数,2008年8月,全国,0092 婦人用シャツ・セーター類,86.4,
指数,2008年8月,全国,5231 ブラウス（長袖）,103.1,
指数,2008年8月,全国,5232 ブラウス（半袖）,81,
指数,2008年8月,全国,5233 婦人用Ｔシャツ（長袖）,99,
指数,2008年8月,全国,5234 婦人用Ｔシャツ（半袖）,73.3,
指数,2008年8月,全国,5241 婦人用セーター（長袖）,89.5,
指数,2008年8月,全国,5242 婦人用セーター（半袖）,71.5,
指数,2008年8月,全国,0093 子供用シャツ・セーター類,88.5,
指数,2008年8月,全国,5243 子供用Ｔシャツ（長袖）,102.2,
指数,2008年8月,全国,5244 子供用Ｔシャツ（半袖）,74.9,
指数,2008年8月,全国,0094 下着類,90.4,
指数,2008年8月,全国,0095 男子用下着類,89.3,
指数,2008年8月,全国,5301 男子用シャツ（半袖）,92.7,
指数,2008年8月,全国,5311 男子用パンツ,84.5,
指数,2008年8月,全国,5331 男子用パジャマ,91.8,
指数,2008年8月,全国,0096 婦人用下着類,93.9,
指数,2008年8月,全国,5341 ブラジャー,92.1,
指数,2008年8月,全国,5351 婦人用ショーツ,81.9,
指数,2008年8月,全国,5361 ランジェリー,110.5,
指数,2008年8月,全国,0097 子供用下着類,78.3,
指数,2008年8月,全国,5372 子供用下着,78.3,
指数,2008年8月,全国,0098 履物類,89,
指数,2008年8月,全国,5601 男子靴,95.1,
指数,2008年8月,全国,5611 婦人靴,90.4,
指数,2008年8月,全国,5641 子供靴,89.2,
指数,2008年8月,全国,5631 運動靴,81.4,
指数,2008年8月,全国,5671 サンダル,87.7,
指数,2008年8月,全国,0103 他の被服,98.7,
指数,2008年8月,全国,5501 帽子,100.6,
指数,2008年8月,全国,5511 ネクタイ,120,
指数,2008年8月,全国,5572 マフラー,87,
指数,2008年8月,全国,5521 男子用靴下,97.2,
指数,2008年8月,全国,5531 婦人用ストッキング,93.8,
指数,2008年8月,全国,5541 婦人用ソックス,102.2,
指数,2008年8月,全国,5571 ベルト,98.2,
指数,2008年8月,全国,0106 被服関連サービス,87,
指数,2008年8月,全国,5711 クリーニング代Ａ,88.5,
指数,2008年8月,全国,5712 クリーニング代Ｂ,84.7,
指数,2008年8月,全国,5721 履物修理代,84.6,
指数,2008年8月,全国,5731 被服賃借料,89,
指数,2008年8月,全国,0107 保健医療,96.5,
指数,2008年8月,全国,0108 医薬品・健康保持用摂取品,105.5,
指数,2008年8月,全国,6001 総合かぜ薬,108.4,
指数,2008年8月,全国,6002 解熱鎮痛剤,117.3,
指数,2008年8月,全国,6012 胃腸薬,106.8,
指数,2008年8月,全国,6021 ビタミン剤Ａ,95.6,
指数,2008年8月,全国,6022 ビタミン剤Ｂ,114.2,
指数,2008年8月,全国,6031 ドリンク剤,96.3,
指数,2008年8月,全国,6051 皮膚病薬,105.3,
指数,2008年8月,全国,6061 はり薬,104.1,
指数,2008年8月,全国,6062 目薬,121.8,
指数,2008年8月,全国,6091 漢方薬,109.1,
指数,2008年8月,全国,6003 鼻炎薬,102.1,
指数,2008年8月,全国,6090 健康保持用摂取品Ａ,105.8,
指数,2008年8月,全国,0109 保健医療用品・器具,104,
指数,2008年8月,全国,6141 紙おむつ（乳幼児用）,107,
指数,2008年8月,全国,6101 生理用ナプキン,88.6,
指数,2008年8月,全国,6095 入浴剤,107.3,
指数,2008年8月,全国,6181 コンタクトレンズ用剤,117.1,
指数,2008年8月,全国,6121 眼鏡,107.1,
指数,2008年8月,全国,6161 コンタクトレンズ,91.5,
指数,2008年8月,全国,6171 血圧計,101.4,
指数,2008年8月,全国,0110 保健医療サービス,89.9,
指数,2008年8月,全国,6200 診療代,91.9,
指数,2008年8月,全国,6221 マッサージ料金,96.7,
指数,2008年8月,全国,6222 人間ドック受診料,94.7,
指数,2008年8月,全国,0111 交通・通信,105.7,
指数,2008年8月,全国,0112 交通,93.1,
指数,2008年8月,全国,0179 鉄道運賃（ＪＲ）,96.8,
指数,2008年8月,全国,7527 普通運賃（ＪＲ）,95.1,
指数,2008年8月,全国,7528 料金（ＪＲ，在来線）,101.1,
指数,2008年8月,全国,7530 料金（ＪＲ，新幹線）,97.9,
指数,2008年8月,全国,7029 通学定期（ＪＲ）,94.7,
指数,2008年8月,全国,7030 通勤定期（ＪＲ）,95.2,
指数,2008年8月,全国,0180 鉄道運賃（ＪＲ以外）,95,
指数,2008年8月,全国,7008 普通運賃（ＪＲ以外）,94.3,
指数,2008年8月,全国,7009 通学定期（ＪＲ以外）,96.1,
指数,2008年8月,全国,7010 通勤定期（ＪＲ以外）,95.6,
指数,2008年8月,全国,7050 一般路線バス代,93.1,
指数,2008年8月,全国,7060 タクシー代,88.3,
指数,2008年8月,全国,7070 航空運賃,117.5,
指数,2008年8月,全国,0182 有料道路料,73.4,
指数,2008年8月,全国,7363 高速自動車国道料金,71.5,
指数,2008年8月,全国,7364 都市高速道路料金,80.3,
指数,2008年8月,全国,0113 自動車等関係費,106,
指数,2008年8月,全国,0114 自動車,96.1,
指数,2008年8月,全国,7105 軽乗用車,98.8,
指数,2008年8月,全国,7106 小型乗用車,95.7,
指数,2008年8月,全国,7113 普通乗用車Ａ,94.4,
指数,2008年8月,全国,7115 普通乗用車Ｂ,94.5,
指数,2008年8月,全国,0115 自転車,78,
指数,2008年8月,全国,7201 自転車Ａ,75.4,
指数,2008年8月,全国,0116 自動車等維持,109.6,
指数,2008年8月,全国,7301 ガソリン,133.2,
