指数,年月,地域,カテゴリ,数値,単位
指数,2025年10月,全国,0001 総合,112.8,
指数,2025年10月,全国,0002 食料,128.1,
指数,2025年10月,全国,0003 穀類,152.2,
指数,2025年10月,全国,0004 米類,219.1,
指数,2025年10月,全国,1001 うるち米Ａ,217,
指数,2025年10月,全国,1002 うるち米Ｂ,220.4,
指数,2025年10月,全国,0005 パン,126.4,
指数,2025年10月,全国,1021 食パン,126.3,
指数,2025年10月,全国,1022 あんパン,123.7,
指数,2025年10月,全国,1023 カレーパン,132.4,
指数,2025年10月,全国,0006 麺類,121.6,
指数,2025年10月,全国,1031 ゆでうどん,127.8,
指数,2025年10月,全国,1041 そうめん,118.2,
指数,2025年10月,全国,1042 スパゲッティ,125.8,
指数,2025年10月,全国,1051 カップ麺,119.2,
指数,2025年10月,全国,1052 中華麺,121.1,
指数,2025年10月,全国,0007 他の穀類,127.3,
指数,2025年10月,全国,1071 小麦粉,137,
指数,2025年10月,全国,1081 もち,131.9,
指数,2025年10月,全国,1090 シリアル,115.9,
指数,2025年10月,全国,0008 魚介類,133.1,
指数,2025年10月,全国,0009 生鮮魚介,131.7,
指数,2025年10月,全国,1101 まぐろ,120,
指数,2025年10月,全国,1102 あじ,122.6,
指数,2025年10月,全国,1103 いわし,128,
指数,2025年10月,全国,1104 かつお,125.7,
指数,2025年10月,全国,1106 さけ,141.6,
指数,2025年10月,全国,1107 さば,135.9,
指数,2025年10月,全国,1108 さんま,150.5,
指数,2025年10月,全国,1110 たい,124.1,
指数,2025年10月,全国,1111 ぶり,125,
指数,2025年10月,全国,1112 いか,135,
指数,2025年10月,全国,1113 たこ,144.3,
指数,2025年10月,全国,1114 えび,109.9,
指数,2025年10月,全国,1131 あさり,132.3,
指数,2025年10月,全国,1132 かき（貝）,135.9,
指数,2025年10月,全国,1133 ほたて貝,189.5,
指数,2025年10月,全国,0010 塩干魚介,138.7,
指数,2025年10月,全国,1141 塩さけ,149.2,
指数,2025年10月,全国,1142 たらこ,121.6,
指数,2025年10月,全国,1143 しらす干し,144.7,
指数,2025年10月,全国,1144 干しあじ,130,
指数,2025年10月,全国,1146 煮干し,157.9,
指数,2025年10月,全国,1150 ししゃも,128.1,
指数,2025年10月,全国,1167 いくら,144.4,
指数,2025年10月,全国,0011 魚肉練製品,130.3,
指数,2025年10月,全国,1151 揚げかまぼこ,127.2,
指数,2025年10月,全国,1152 ちくわ,131.1,
指数,2025年10月,全国,1153 かまぼこ,131.9,
指数,2025年10月,全国,0012 他の魚介加工品,133.3,
指数,2025年10月,全国,1161 かつお節,144.9,
指数,2025年10月,全国,1165 魚介漬物,142.2,
指数,2025年10月,全国,1166 魚介つくだ煮,124.9,
指数,2025年10月,全国,1173 魚介缶詰,124.1,
指数,2025年10月,全国,0013 肉類,122.6,
指数,2025年10月,全国,0014 生鮮肉,124.5,
指数,2025年10月,全国,1201 牛肉（国産品）,113.6,
指数,2025年10月,全国,1203 牛肉（輸入品）,141.8,
指数,2025年10月,全国,1211 豚肉（国産品）,127.3,
指数,2025年10月,全国,1214 豚肉（輸入品）,123.5,
指数,2025年10月,全国,1221 鶏肉,121.4,
指数,2025年10月,全国,0015 加工肉,114.6,
指数,2025年10月,全国,1252 ハム,119.7,
指数,2025年10月,全国,1261 ソーセージ,106,
指数,2025年10月,全国,1271 ベーコン,125.1,
指数,2025年10月,全国,1292 味付け肉,120.5,
指数,2025年10月,全国,0016 乳卵類,129.9,
指数,2025年10月,全国,0017 牛乳・乳製品,126.7,
指数,2025年10月,全国,0018 牛乳,126.5,
指数,2025年10月,全国,1303 牛乳,126.5,
指数,2025年10月,全国,0019 乳製品,126.9,
指数,2025年10月,全国,1311 粉ミルク,123.7,
指数,2025年10月,全国,1333 ヨーグルト,120,
指数,2025年10月,全国,1321 バター,139.2,
指数,2025年10月,全国,1331 チーズ（国産品）,144.3,
指数,2025年10月,全国,1332 チーズ（輸入品）,132.4,
指数,2025年10月,全国,0020 卵,142.6,
指数,2025年10月,全国,1341 鶏卵,142.6,
指数,2025年10月,全国,0021 野菜・海藻,129.5,
指数,2025年10月,全国,0022 生鮮野菜,131.1,
指数,2025年10月,全国,1401 キャベツ,96.9,
指数,2025年10月,全国,1402 ほうれんそう,155,
指数,2025年10月,全国,1403 はくさい,148.1,
指数,2025年10月,全国,1405 ねぎ,133.7,
指数,2025年10月,全国,1406 レタス,119.2,
指数,2025年10月,全国,1409 ブロッコリー,142.4,
指数,2025年10月,全国,1407 もやし,114.2,
指数,2025年10月,全国,1410 アスパラガス,120.9,
指数,2025年10月,全国,1411 さつまいも,118.9,
指数,2025年10月,全国,1412 じゃがいも,123.7,
指数,2025年10月,全国,1413 さといも,132.3,
指数,2025年10月,全国,1414 だいこん,152.1,
指数,2025年10月,全国,1415 にんじん,121.5,
指数,2025年10月,全国,1416 ごぼう,136.8,
指数,2025年10月,全国,1417 たまねぎ,179.9,
指数,2025年10月,全国,1419 れんこん,86.9,
指数,2025年10月,全国,1420 ながいも,129.1,
指数,2025年10月,全国,1421 しょうが,165.6,
指数,2025年10月,全国,1432 さやいんげん,147.2,
指数,2025年10月,全国,1433 かぼちゃ,121.6,
指数,2025年10月,全国,1434 きゅうり,124.1,
指数,2025年10月,全国,1435 なす,102.4,
指数,2025年10月,全国,1436 トマト,175,
指数,2025年10月,全国,1437 ピーマン,114.6,
指数,2025年10月,全国,1438 生しいたけ,113.1,
指数,2025年10月,全国,1442 えのきたけ,114,
指数,2025年10月,全国,1443 しめじ,111.5,
指数,2025年10月,全国,1444 カット野菜,110.8,
指数,2025年10月,全国,0023 乾物・加工品類,126.4,
指数,2025年10月,全国,0024 乾物・海藻,141.4,
指数,2025年10月,全国,1453 干ししいたけ,131.7,
指数,2025年10月,全国,1461 干しのり,161.4,
指数,2025年10月,全国,1462 わかめ,124.8,
指数,2025年10月,全国,1463 こんぶ,126.4,
指数,2025年10月,全国,1464 ひじき,122.4,
指数,2025年10月,全国,0025 大豆加工品,120.2,
指数,2025年10月,全国,1471 豆腐,122.7,
指数,2025年10月,全国,1472 油揚げ,126.4,
指数,2025年10月,全国,1473 納豆,113.2,
指数,2025年10月,全国,0026 他の野菜・海藻加工品,122.3,
指数,2025年10月,全国,1481 こんにゃく,109.5,
指数,2025年10月,全国,1482 梅干し,112.5,
指数,2025年10月,全国,1483 だいこん漬,137.3,
指数,2025年10月,全国,1486 はくさい漬,117.6,
指数,2025年10月,全国,1487 キムチ,115.4,
指数,2025年10月,全国,1485 こんぶつくだ煮,134.3,
指数,2025年10月,全国,1491 野菜缶詰,143.4,
指数,2025年10月,全国,0027 果物,125.5,
指数,2025年10月,全国,0028 生鮮果物,127.2,
指数,2025年10月,全国,1502 りんご,137.2,
指数,2025年10月,全国,1511 みかん,121.1,
指数,2025年10月,全国,1515 オレンジ,140.4,
指数,2025年10月,全国,1521 梨,110.1,
指数,2025年10月,全国,1532 ぶどうＢ,137.1,
指数,2025年10月,全国,1541 柿,127.4,
指数,2025年10月,全国,1581 バナナ,128.7,
指数,2025年10月,全国,1582 キウイフルーツ,116.8,
指数,2025年10月,全国,1583 アボカド,124.7,
指数,2025年10月,全国,0029 果物加工品,106.9,
指数,2025年10月,全国,1594 ナッツ,106.9,
指数,2025年10月,全国,0030 油脂・調味料,123.9,
指数,2025年10月,全国,0031 油脂,148.1,
指数,2025年10月,全国,1601 食用油,150.3,
指数,2025年10月,全国,1602 マーガリン,134.4,
指数,2025年10月,全国,0032 調味料,121,
指数,2025年10月,全国,1611 食塩,111,
指数,2025年10月,全国,1621 しょう油,120.4,
指数,2025年10月,全国,1631 みそ,125.4,
指数,2025年10月,全国,1632 砂糖,141.1,
指数,2025年10月,全国,1633 酢,112.2,
指数,2025年10月,全国,1641 ソース,135.5,
指数,2025年10月,全国,1642 ケチャップ,136,
指数,2025年10月,全国,1643 マヨネーズ,163.5,
指数,2025年10月,全国,1645 ドレッシング,112.2,
指数,2025年10月,全国,1644 ジャム,129.2,
指数,2025年10月,全国,1652 カレールウ,141.7,
指数,2025年10月,全国,1653 乾燥スープ,109.2,
指数,2025年10月,全国,1654 風味調味料,108.6,
指数,2025年10月,全国,1656 ふりかけ,134.9,
指数,2025年10月,全国,1655 たれ,105.7,
指数,2025年10月,全国,1659 つゆ,113.1,
指数,2025年10月,全国,1657 合わせ調味料,106.2,
指数,2025年10月,全国,1658 パスタソース,142.8,
指数,2025年10月,全国,0033 菓子類,137.6,
指数,2025年10月,全国,1701 ようかん,123.9,
指数,2025年10月,全国,1702 まんじゅう,143.1,
指数,2025年10月,全国,1703 だいふく餅,140.1,
指数,2025年10月,全国,1711 カステラ,130.3,
指数,2025年10月,全国,1712 ケーキ,128.3,
指数,2025年10月,全国,1784 ゼリー,130.2,
指数,2025年10月,全国,1714 プリン,152.1,
指数,2025年10月,全国,1713 シュークリーム,134.3,
指数,2025年10月,全国,1715 ロールケーキ,130.2,
指数,2025年10月,全国,1741 せんべい,141.8,
指数,2025年10月,全国,1721 ビスケット,120.6,
指数,2025年10月,全国,1783 ポテトチップス,129.4,
指数,2025年10月,全国,1732 キャンデー,117.3,
指数,2025年10月,全国,1761 チョコレート,194.3,
指数,2025年10月,全国,1782 アイスクリーム,110.1,
指数,2025年10月,全国,1772 落花生,125.1,
指数,2025年10月,全国,1781 チューインガム,153.9,
指数,2025年10月,全国,0034 調理食品,126.2,
指数,2025年10月,全国,0035 主食的調理食品,126.9,
指数,2025年10月,全国,1795 すし（弁当）Ａ,118.3,
指数,2025年10月,全国,1798 すし（弁当）Ｂ,137.4,
指数,2025年10月,全国,1791 弁当Ａ,120.1,
指数,2025年10月,全国,1797 弁当Ｂ,125.8,
指数,2025年10月,全国,1793 おにぎり,142.2,
指数,2025年10月,全国,1792 調理パン,126.9,
指数,2025年10月,全国,1794 冷凍米飯,130.8,
指数,2025年10月,全国,1796 調理パスタ,119.6,
指数,2025年10月,全国,1799 調理ピザ,111.9,
指数,2025年10月,全国,1790 無菌包装米飯,157.2,
指数,2025年10月,全国,0036 他の調理食品,125.7,
指数,2025年10月,全国,1801 うなぎかば焼き,119.3,
指数,2025年10月,全国,1811 サラダ,116.8,
指数,2025年10月,全国,1821 コロッケ,130.1,
指数,2025年10月,全国,1831 豚カツ,113.6,
指数,2025年10月,全国,1842 からあげ,125.5,
指数,2025年10月,全国,1881 ぎょうざ,132.4,
指数,2025年10月,全国,1843 やきとり,120.2,
指数,2025年10月,全国,1844 ハンバーグ,118.8,
指数,2025年10月,全国,1851 冷凍調理コロッケ,144.3,
指数,2025年10月,全国,1852 冷凍調理ハンバーグ,124.8,
指数,2025年10月,全国,1853 冷凍ぎょうざ,118.3,
指数,2025年10月,全国,1871 調理カレー,141.7,
指数,2025年10月,全国,1891 混ぜごはんのもと,108.9,
指数,2025年10月,全国,1812 煮豆,120,
指数,2025年10月,全国,1802 焼き魚,155.2,
指数,2025年10月,全国,1813 きんぴら,123.6,
指数,2025年10月,全国,1814 焼豚,123.1,
指数,2025年10月,全国,1892 サラダチキン,117.9,
指数,2025年10月,全国,1893 おでん,144,
指数,2025年10月,全国,0037 飲料,129.9,
指数,2025年10月,全国,0038 茶類,102.3,
指数,2025年10月,全国,1902 緑茶,106.9,
指数,2025年10月,全国,1911 紅茶,122.6,
指数,2025年10月,全国,1914 茶飲料,96.9,
指数,2025年10月,全国,0039 コーヒー・ココア,164.4,
指数,2025年10月,全国,1921 インスタントコーヒー,132.7,
指数,2025年10月,全国,1922 コーヒー豆,255.7,
指数,2025年10月,全国,1923 コーヒー飲料Ａ,130.3,
指数,2025年10月,全国,1924 コーヒー飲料Ｂ,145.4,
指数,2025年10月,全国,0040 他の飲料,128.2,
指数,2025年10月,全国,1930 果実ジュース,183.3,
指数,2025年10月,全国,1931 果汁入り飲料,139,
指数,2025年10月,全国,1941 野菜ジュース,120.2,
指数,2025年10月,全国,1951 炭酸飲料,145.9,
指数,2025年10月,全国,1952 ノンアルコールビール,116.2,
指数,2025年10月,全国,1972 乳酸菌飲料,100,
指数,2025年10月,全国,1982 ミネラルウォーター,125.4,
指数,2025年10月,全国,1984 宅配水,101.3,
指数,2025年10月,全国,1981 スポーツドリンク,122.7,
指数,2025年10月,全国,1983 豆乳,112.5,
指数,2025年10月,全国,0041 酒類,114.1,
指数,2025年10月,全国,2003 清酒,114.8,
指数,2025年10月,全国,2011 焼酎,107.4,
