指数,年月,地域,カテゴリ,数値,単位
指数,2015年8月,全国,0001 総合,98.4,
指数,2015年8月,全国,0002 食料,95,
指数,2015年8月,全国,0003 穀類,94.2,
指数,2015年8月,全国,0004 米類,86,
指数,2015年8月,全国,1001 うるち米Ａ,88.6,
指数,2015年8月,全国,1002 うるち米Ｂ,83.5,
指数,2015年8月,全国,0005 パン,97.9,
指数,2015年8月,全国,1021 食パン,99.8,
指数,2015年8月,全国,1022 あんパン,95.1,
指数,2015年8月,全国,1023 カレーパン,99.1,
指数,2015年8月,全国,0006 麺類,97.6,
指数,2015年8月,全国,1031 ゆでうどん,96,
指数,2015年8月,全国,1041 そうめん,97.4,
指数,2015年8月,全国,1042 スパゲッティ,102.8,
指数,2015年8月,全国,1051 カップ麺,95.7,
指数,2015年8月,全国,1052 中華麺,100.5,
指数,2015年8月,全国,0007 他の穀類,100.7,
指数,2015年8月,全国,1071 小麦粉,91.5,
指数,2015年8月,全国,1081 もち,104.6,
指数,2015年8月,全国,0008 魚介類,90.6,
指数,2015年8月,全国,0009 生鮮魚介,92,
指数,2015年8月,全国,1101 まぐろ,96.1,
指数,2015年8月,全国,1102 あじ,101.9,
指数,2015年8月,全国,1103 いわし,102.5,
指数,2015年8月,全国,1104 かつお,95.1,
指数,2015年8月,全国,1106 さけ,90,
指数,2015年8月,全国,1107 さば,100.5,
指数,2015年8月,全国,1108 さんま,77.7,
指数,2015年8月,全国,1110 たい,91.7,
指数,2015年8月,全国,1111 ぶり,98.8,
指数,2015年8月,全国,1112 いか,71,
指数,2015年8月,全国,1113 たこ,81.2,
指数,2015年8月,全国,1114 えび,102.8,
指数,2015年8月,全国,1131 あさり,100.5,
指数,2015年8月,全国,1133 ほたて貝,89.1,
指数,2015年8月,全国,0010 塩干魚介,84,
指数,2015年8月,全国,1141 塩さけ,81.8,
指数,2015年8月,全国,1142 たらこ,90.7,
指数,2015年8月,全国,1143 しらす干し,79.4,
指数,2015年8月,全国,1144 干しあじ,94,
指数,2015年8月,全国,1146 煮干し,93.1,
指数,2015年8月,全国,1150 ししゃも,73.2,
指数,2015年8月,全国,1167 いくら,74,
指数,2015年8月,全国,0011 魚肉練製品,97,
指数,2015年8月,全国,1151 揚げかまぼこ,95.6,
指数,2015年8月,全国,1152 ちくわ,98,
指数,2015年8月,全国,1153 かまぼこ,97.6,
指数,2015年8月,全国,0012 他の魚介加工品,89.5,
指数,2015年8月,全国,1161 かつお節,93.7,
指数,2015年8月,全国,1165 魚介漬物,88.5,
指数,2015年8月,全国,1166 魚介つくだ煮,84.9,
指数,2015年8月,全国,1173 魚介缶詰,95.4,
指数,2015年8月,全国,0013 肉類,94.9,
指数,2015年8月,全国,0014 生鮮肉,92,
指数,2015年8月,全国,1201 牛肉（国産品）,87.8,
指数,2015年8月,全国,1203 牛肉（輸入品）,83.9,
指数,2015年8月,全国,1211 豚肉（国産品）,92.2,
指数,2015年8月,全国,1221 鶏肉,96.9,
