指数,年月,地域,カテゴリ,数値,単位
指数,1983年9月,全国,0001 総合,80.8,
指数,1983年9月,全国,0002 食料,73.9,
指数,1983年9月,全国,0003 穀類,89.4,
指数,1983年9月,全国,0004 米類,107,
指数,1983年9月,全国,1001 うるち米Ａ,108.2,
指数,1983年9月,全国,1002 うるち米Ｂ,109.5,
指数,1983年9月,全国,0005 パン,76.4,
指数,1983年9月,全国,1021 食パン,80.5,
指数,1983年9月,全国,1022 あんパン,71.5,
指数,1983年9月,全国,0006 麺類,75.2,
指数,1983年9月,全国,1031 ゆでうどん,79.4,
指数,1983年9月,全国,1041 そうめん,65,
指数,1983年9月,全国,1051 カップ麺,72.7,
指数,1983年9月,全国,0007 他の穀類,92.6,
指数,1983年9月,全国,1071 小麦粉,78.6,
指数,1983年9月,全国,1081 もち,100.7,
指数,1983年9月,全国,0008 魚介類,69.5,
指数,1983年9月,全国,0009 生鮮魚介,77.1,
指数,1983年9月,全国,1101 まぐろ,85.3,
指数,1983年9月,全国,1102 あじ,116.7,
指数,1983年9月,全国,1103 いわし,43.3,
指数,1983年9月,全国,1104 かつお,73.2,
指数,1983年9月,全国,1106 さけ,68.9,
指数,1983年9月,全国,1107 さば,52.4,
指数,1983年9月,全国,1108 さんま,58.6,
指数,1983年9月,全国,1110 たい,104.9,
指数,1983年9月,全国,1111 ぶり,81.7,
指数,1983年9月,全国,1112 いか,58.1,
指数,1983年9月,全国,1113 たこ,55.5,
指数,1983年9月,全国,1114 えび,134.8,
指数,1983年9月,全国,1131 あさり,52.8,
指数,1983年9月,全国,1133 ほたて貝,82.1,
指数,1983年9月,全国,0010 塩干魚介,63.5,
指数,1983年9月,全国,1141 塩さけ,71.8,
指数,1983年9月,全国,1142 たらこ,70.9,
指数,1983年9月,全国,1143 しらす干し,43.9,
指数,1983年9月,全国,1144 干しあじ,81.1,
指数,1983年9月,全国,1146 煮干し,60.2,
指数,1983年9月,全国,0011 魚肉練製品,59,
指数,1983年9月,全国,1151 揚げかまぼこ,58.2,
指数,1983年9月,全国,1152 ちくわ,61.6,
指数,1983年9月,全国,1153 かまぼこ,56.5,
指数,1983年9月,全国,0012 他の魚介加工品,58,
指数,1983年9月,全国,1161 かつお節,71.4,
指数,1983年9月,全国,0013 肉類,73.3,
指数,1983年9月,全国,0014 生鮮肉,69.2,
指数,1983年9月,全国,1201 牛肉（国産品）,55.6,
指数,1983年9月,全国,1203 牛肉（輸入品）,85.7,
指数,1983年9月,全国,1211 豚肉（国産品）,69.6,
指数,1983年9月,全国,1221 鶏肉,81.8,
指数,1983年9月,全国,0015 加工肉,93.3,
指数,1983年9月,全国,1252 ハム,104.1,
指数,1983年9月,全国,1261 ソーセージ,90.3,
指数,1983年9月,全国,1271 ベーコン,78.8,
指数,1983年9月,全国,0016 乳卵類,87.3,
指数,1983年9月,全国,0017 牛乳・乳製品,86.6,
指数,1983年9月,全国,0018 牛乳,85.5,
指数,1983年9月,全国,1303 牛乳,100.4,
指数,1983年9月,全国,0019 乳製品,87.9,
指数,1983年9月,全国,1311 粉ミルク,60.6,
指数,1983年9月,全国,1321 バター,76.2,
指数,1983年9月,全国,1331 チーズ（国産品）,68.6,
指数,1983年9月,全国,0020 卵,87.8,
指数,1983年9月,全国,1341 鶏卵,87.8,
指数,1983年9月,全国,0021 野菜・海藻,66.8,
指数,1983年9月,全国,0022 生鮮野菜,69.3,
指数,1983年9月,全国,1401 キャベツ,68.5,
指数,1983年9月,全国,1402 ほうれんそう,91.7,
指数,1983年9月,全国,1403 はくさい,93,
指数,1983年9月,全国,1405 ねぎ,62.9,
指数,1983年9月,全国,1406 レタス,108.7,
指数,1983年9月,全国,1407 もやし,90.6,
指数,1983年9月,全国,1411 さつまいも,51.9,
指数,1983年9月,全国,1412 じゃがいも,54.9,
指数,1983年9月,全国,1413 さといも,46.7,
指数,1983年9月,全国,1414 だいこん,119.4,
指数,1983年9月,全国,1415 にんじん,78.7,
指数,1983年9月,全国,1416 ごぼう,65.3,
指数,1983年9月,全国,1417 たまねぎ,75.5,
指数,1983年9月,全国,1419 れんこん,66.9,
指数,1983年9月,全国,1420 ながいも,111.5,
指数,1983年9月,全国,1432 さやいんげん,38.9,
指数,1983年9月,全国,1433 かぼちゃ,72.4,
指数,1983年9月,全国,1434 きゅうり,45.2,
指数,1983年9月,全国,1435 なす,41.4,
指数,1983年9月,全国,1436 トマト,62.3,
指数,1983年9月,全国,1437 ピーマン,39.4,
指数,1983年9月,全国,1438 生しいたけ,104.6,
指数,1983年9月,全国,0023 乾物・加工品類,63.7,
指数,1983年9月,全国,0024 乾物・海藻,54.3,
指数,1983年9月,全国,1453 干ししいたけ,64.9,
指数,1983年9月,全国,1461 干しのり,77.3,
指数,1983年9月,全国,1462 わかめ,39.9,
指数,1983年9月,全国,1463 こんぶ,42.2,
指数,1983年9月,全国,0025 大豆加工品,74.5,
指数,1983年9月,全国,1471 豆腐,72.3,
指数,1983年9月,全国,1472 油揚げ,73.8,
指数,1983年9月,全国,1473 納豆,74.7,
指数,1983年9月,全国,0026 他の野菜・海藻加工品,60.7,
指数,1983年9月,全国,1481 こんにゃく,80.7,
指数,1983年9月,全国,1482 梅干し,44.8,
指数,1983年9月,全国,1483 だいこん漬,56,
指数,1983年9月,全国,1485 こんぶつくだ煮,59.7,
指数,1983年9月,全国,1491 野菜缶詰,103.8,
指数,1983年9月,全国,0027 果物,53.6,
指数,1983年9月,全国,0028 生鮮果物,52.6,
指数,1983年9月,全国,1511 みかん,134.7,
指数,1983年9月,全国,1515 オレンジ,125.1,
指数,1983年9月,全国,1521 梨,37,
指数,1983年9月,全国,1531 ぶどうＡ,43.2,
指数,1983年9月,全国,1532 ぶどうＢ,43.9,
指数,1983年9月,全国,1551 桃,45.1,
指数,1983年9月,全国,1561 すいか,49.1,
指数,1983年9月,全国,1581 バナナ,127.5,
指数,1983年9月,全国,0029 果物加工品,78,
指数,1983年9月,全国,0030 油脂・調味料,98.8,
指数,1983年9月,全国,0031 油脂,122.8,
指数,1983年9月,全国,1601 食用油,137.1,
指数,1983年9月,全国,1602 マーガリン,82.4,
指数,1983年9月,全国,0032 調味料,96.3,
指数,1983年9月,全国,1611 食塩,63.2,
