指数,年月,地域,カテゴリ,数値,単位
指数,1986年5月,全国,0001 総合,84.8,
指数,1986年5月,全国,0002 食料,77.3,
指数,1986年5月,全国,0003 穀類,95,
指数,1986年5月,全国,0004 米類,115.4,
指数,1986年5月,全国,1001 うるち米Ａ,115.4,
指数,1986年5月,全国,1002 うるち米Ｂ,117.1,
指数,1986年5月,全国,0005 パン,80.4,
指数,1986年5月,全国,1021 食パン,82.7,
指数,1986年5月,全国,1022 あんパン,78.7,
指数,1986年5月,全国,0006 麺類,77.5,
指数,1986年5月,全国,1031 ゆでうどん,79.8,
指数,1986年5月,全国,1041 そうめん,69.1,
指数,1986年5月,全国,1042 スパゲッティ,82.6,
指数,1986年5月,全国,1051 カップ麺,74,
指数,1986年5月,全国,1052 中華麺,87,
指数,1986年5月,全国,0007 他の穀類,92.5,
指数,1986年5月,全国,1071 小麦粉,79.4,
指数,1986年5月,全国,1081 もち,99.8,
指数,1986年5月,全国,0008 魚介類,71.1,
指数,1986年5月,全国,0009 生鮮魚介,77.6,
指数,1986年5月,全国,1101 まぐろ,87.3,
指数,1986年5月,全国,1102 あじ,121.3,
指数,1986年5月,全国,1103 いわし,39.3,
指数,1986年5月,全国,1104 かつお,70,
指数,1986年5月,全国,1106 さけ,73.3,
指数,1986年5月,全国,1107 さば,54.4,
指数,1986年5月,全国,1108 さんま,53.9,
指数,1986年5月,全国,1110 たい,102.4,
指数,1986年5月,全国,1111 ぶり,85.2,
指数,1986年5月,全国,1112 いか,74.1,
指数,1986年5月,全国,1113 たこ,61,
指数,1986年5月,全国,1114 えび,121.8,
指数,1986年5月,全国,1131 あさり,56.6,
指数,1986年5月,全国,1133 ほたて貝,75.6,
指数,1986年5月,全国,0010 塩干魚介,65.9,
指数,1986年5月,全国,1141 塩さけ,75.6,
指数,1986年5月,全国,1142 たらこ,70.9,
指数,1986年5月,全国,1143 しらす干し,41.8,
指数,1986年5月,全国,1144 干しあじ,83.2,
指数,1986年5月,全国,1146 煮干し,63.3,
指数,1986年5月,全国,0011 魚肉練製品,65.3,
指数,1986年5月,全国,1151 揚げかまぼこ,64,
指数,1986年5月,全国,1152 ちくわ,68.7,
指数,1986年5月,全国,1153 かまぼこ,64.1,
指数,1986年5月,全国,0012 他の魚介加工品,58.6,
指数,1986年5月,全国,1161 かつお節,72.1,
指数,1986年5月,全国,1173 魚介缶詰,58.5,
指数,1986年5月,全国,0013 肉類,72,
指数,1986年5月,全国,0014 生鮮肉,67.7,
指数,1986年5月,全国,1201 牛肉（国産品）,57.6,
指数,1986年5月,全国,1203 牛肉（輸入品）,83.3,
指数,1986年5月,全国,1211 豚肉（国産品）,67,
指数,1986年5月,全国,1221 鶏肉,78.7,
指数,1986年5月,全国,0015 加工肉,92.2,
指数,1986年5月,全国,1252 ハム,102.7,
指数,1986年5月,全国,1261 ソーセージ,89.5,
指数,1986年5月,全国,1271 ベーコン,77.9,
指数,1986年5月,全国,0016 乳卵類,88.3,
指数,1986年5月,全国,0017 牛乳・乳製品,86.7,
指数,1986年5月,全国,0018 牛乳,85.1,
指数,1986年5月,全国,1303 牛乳,98.7,
指数,1986年5月,全国,0019 乳製品,89.3,
指数,1986年5月,全国,1311 粉ミルク,65.2,
指数,1986年5月,全国,1333 ヨーグルト,115.2,
指数,1986年5月,全国,1321 バター,76.5,
指数,1986年5月,全国,1331 チーズ（国産品）,68.4,
指数,1986年5月,全国,0020 卵,90.9,
指数,1986年5月,全国,1341 鶏卵,90.9,
指数,1986年5月,全国,0021 野菜・海藻,68.3,
指数,1986年5月,全国,0022 生鮮野菜,68.7,
指数,1986年5月,全国,1401 キャベツ,75.8,
指数,1986年5月,全国,1402 ほうれんそう,42.4,
指数,1986年5月,全国,1403 はくさい,64.9,
指数,1986年5月,全国,1405 ねぎ,63.1,
指数,1986年5月,全国,1406 レタス,64.1,
指数,1986年5月,全国,1407 もやし,92.7,
指数,1986年5月,全国,1411 さつまいも,61.4,
指数,1986年5月,全国,1412 じゃがいも,69.7,
指数,1986年5月,全国,1413 さといも,62.6,
指数,1986年5月,全国,1414 だいこん,97.2,
指数,1986年5月,全国,1415 にんじん,90.3,
指数,1986年5月,全国,1416 ごぼう,67.1,
指数,1986年5月,全国,1417 たまねぎ,54.9,
指数,1986年5月,全国,1419 れんこん,57.5,
指数,1986年5月,全国,1420 ながいも,68.3,
指数,1986年5月,全国,1432 さやいんげん,58.1,
指数,1986年5月,全国,1433 かぼちゃ,79.9,
指数,1986年5月,全国,1434 きゅうり,59.2,
指数,1986年5月,全国,1435 なす,73.6,
指数,1986年5月,全国,1436 トマト,66.8,
指数,1986年5月,全国,1437 ピーマン,44.5,
指数,1986年5月,全国,1438 生しいたけ,108.3,
指数,1986年5月,全国,0023 乾物・加工品類,68.3,
指数,1986年5月,全国,0024 乾物・海藻,54.6,
指数,1986年5月,全国,1453 干ししいたけ,65.9,
指数,1986年5月,全国,1461 干しのり,77.5,
指数,1986年5月,全国,1462 わかめ,41.2,
指数,1986年5月,全国,1463 こんぶ,42.5,
指数,1986年5月,全国,0025 大豆加工品,82.3,
指数,1986年5月,全国,1471 豆腐,79.1,
指数,1986年5月,全国,1472 油揚げ,82.8,
指数,1986年5月,全国,1473 納豆,83.1,
指数,1986年5月,全国,0026 他の野菜・海藻加工品,67,
指数,1986年5月,全国,1481 こんにゃく,99.4,
指数,1986年5月,全国,1482 梅干し,51.6,
指数,1986年5月,全国,1483 だいこん漬,60,
指数,1986年5月,全国,1485 こんぶつくだ煮,59.9,
指数,1986年5月,全国,1491 野菜缶詰,104.8,
指数,1986年5月,全国,0027 果物,62.7,
指数,1986年5月,全国,0028 生鮮果物,61.7,
指数,1986年5月,全国,1502 りんご,88.5,
指数,1986年5月,全国,1515 オレンジ,112.6,
指数,1986年5月,全国,1561 すいか,98.5,
指数,1986年5月,全国,1563 メロン,101.2,
指数,1986年5月,全国,1571 いちご,46.7,
指数,1986年5月,全国,1581 バナナ,80.1,
指数,1986年5月,全国,0029 果物加工品,89,
指数,1986年5月,全国,0030 油脂・調味料,103.2,
指数,1986年5月,全国,0031 油脂,138.1,
指数,1986年5月,全国,1601 食用油,154.9,
指数,1986年5月,全国,1602 マーガリン,92.4,
指数,1986年5月,全国,0032 調味料,99.1,
指数,1986年5月,全国,1611 食塩,63.2,
指数,1986年5月,全国,1621 しょう油,95.7,
指数,1986年5月,全国,1631 みそ,98.7,
指数,1986年5月,全国,1632 砂糖,122.3,
指数,1986年5月,全国,1633 酢,93.5,
指数,1986年5月,全国,1641 ソース,108,
指数,1986年5月,全国,1642 ケチャップ,151.1,
指数,1986年5月,全国,1643 マヨネーズ,121.1,
指数,1986年5月,全国,1652 カレールウ,88.1,
指数,1986年5月,全国,1653 乾燥スープ,84.7,
指数,1986年5月,全国,1654 風味調味料,104.3,
指数,1986年5月,全国,1656 ふりかけ,84,
指数,1986年5月,全国,1655 たれ,89,
指数,1986年5月,全国,0033 菓子類,71.7,
指数,1986年5月,全国,1701 ようかん,55.6,
指数,1986年5月,全国,1702 まんじゅう,67.4,
指数,1986年5月,全国,1711 カステラ,73.1,
指数,1986年5月,全国,1712 ケーキ,56.7,
指数,1986年5月,全国,1714 プリン,74.3,
指数,1986年5月,全国,1713 シュークリーム,87.1,
指数,1986年5月,全国,1741 せんべい,85.8,
指数,1986年5月,全国,1721 ビスケット,61.8,
指数,1986年5月,全国,1783 ポテトチップス,72.3,
指数,1986年5月,全国,1732 キャンデー,70,
指数,1986年5月,全国,1761 チョコレート,116.4,
指数,1986年5月,全国,1782 アイスクリーム,86.3,
指数,1986年5月,全国,1772 落花生,103.6,
指数,1986年5月,全国,1781 チューインガム,73.2,
指数,1986年5月,全国,0034 調理食品,72.1,
指数,1986年5月,全国,0035 主食的調理食品,73.8,
指数,1986年5月,全国,1791 弁当Ａ,69.5,
指数,1986年5月,全国,0036 他の調理食品,70.8,
指数,1986年5月,全国,1801 うなぎかば焼き,45.5,
指数,1986年5月,全国,1811 サラダ,58.2,
指数,1986年5月,全国,1821 コロッケ,68.3,
指数,1986年5月,全国,1831 豚カツ,75.5,
指数,1986年5月,全国,1881 ぎょうざ,86.5,
指数,1986年5月,全国,1851 冷凍調理コロッケ,80.3,
指数,1986年5月,全国,1871 調理カレー,99.9,
指数,1986年5月,全国,0037 飲料,107,
指数,1986年5月,全国,0038 茶類,104.1,
指数,1986年5月,全国,1902 緑茶,80.1,
指数,1986年5月,全国,1911 紅茶,129,
指数,1986年5月,全国,0039 コーヒー・ココア,124,
指数,1986年5月,全国,1921 インスタントコーヒー,113.3,
指数,1986年5月,全国,1922 コーヒー豆,121.1,
指数,1986年5月,全国,0040 他の飲料,103,
指数,1986年5月,全国,1931 果汁入り飲料,113.7,
指数,1986年5月,全国,1941 野菜ジュース,88.6,
指数,1986年5月,全国,1951 炭酸飲料,121.7,
指数,1986年5月,全国,1972 乳酸菌飲料,68.6,
指数,1986年5月,全国,0041 酒類,98.8,
指数,1986年5月,全国,2003 清酒,102.4,
指数,1986年5月,全国,2011 焼酎,67.7,
指数,1986年5月,全国,2021 ビール,97.8,
指数,1986年5月,全国,2033 ウイスキー,123.1,
指数,1986年5月,全国,2041 ワイン（国産品）,125.1,
指数,1986年5月,全国,0042 外食,71.9,
指数,1986年5月,全国,0043 一般外食,71.8,
指数,1986年5月,全国,2101 うどん（外食）,60.9,
指数,1986年5月,全国,2102 中華そば（外食）,63.4,
指数,1986年5月,全国,2112 スパゲッティ（外食）,68,
指数,1986年5月,全国,2121 すし（外食）Ｂ,66,
指数,1986年5月,全国,2132 天丼（外食）,70.3,
指数,1986年5月,全国,2133 カレーライス（外食）,67.3,
指数,1986年5月,全国,2142 豚カツ定食（外食）,76.3,
指数,1986年5月,全国,2141 ハンバーグ（外食）,74.6,
指数,1986年5月,全国,2161 サンドイッチ（外食）,69.5,
指数,1986年5月,全国,2162 コーヒー（外食）Ａ,71.4,
指数,1986年5月,全国,2171 ビール（外食）,73.9,
指数,1986年5月,全国,0044 学校給食,75.1,
指数,1986年5月,全国,2182 学校給食（小学校）,74.4,
指数,1986年5月,全国,2183 学校給食（中学校）,76.3,
指数,1986年5月,全国,0045 住居,77,
指数,1986年5月,全国,0046 家賃,78.8,
指数,1986年5月,全国,0047 民営家賃,84,
指数,1986年5月,全国,3000 民営家賃,84,
指数,1986年5月,全国,0048 公営・都市再生機構・公社家賃,74.5,
指数,1986年5月,全国,3016 公営家賃,78.6,
指数,1986年5月,全国,3017 都市再生機構・公社家賃,69.9,
指数,1986年5月,全国,0050 持家の帰属家賃,77.9,
指数,1986年5月,全国,3030 持家の帰属家賃,77.9,
指数,1986年5月,全国,0051 設備修繕・維持,66.6,
指数,1986年5月,全国,0052 設備材料,98.6,
指数,1986年5月,全国,3101 システムバス,90.5,
指数,1986年5月,全国,3121 修繕材料,55.6,
指数,1986年5月,全国,0053 工事その他のサービス,60.2,
指数,1986年5月,全国,3151 畳替え代,61.3,
指数,1986年5月,全国,3176 水道工事費,40.6,
指数,1986年5月,全国,3175 塀工事費,56.1,
指数,1986年5月,全国,3174 植木職手間代,56.3,
指数,1986年5月,全国,3171 ふすま張替費,59.1,
指数,1986年5月,全国,3172 大工手間代,62.7,
指数,1986年5月,全国,3180 火災・地震保険料,75.3,
指数,1986年5月,全国,0054 光熱・水道,88,
指数,1986年5月,全国,0056 電気代,112.2,
指数,1986年5月,全国,3500 電気代,112.2,
