指数,年月,地域,カテゴリ,数値,単位
指数,2004年8月,全国,0001 総合,95.4,
指数,2004年8月,全国,0002 食料,86,
指数,2004年8月,全国,0003 穀類,99.7,
指数,2004年8月,全国,0004 米類,118.1,
指数,2004年8月,全国,1001 うるち米Ａ,119.1,
指数,2004年8月,全国,1002 うるち米Ｂ,116.7,
指数,2004年8月,全国,0005 パン,86.6,
指数,2004年8月,全国,1021 食パン,89.5,
指数,2004年8月,全国,1022 あんパン,83.9,
指数,2004年8月,全国,0006 麺類,87.1,
指数,2004年8月,全国,1031 ゆでうどん,91.2,
指数,2004年8月,全国,1041 そうめん,87.7,
指数,2004年8月,全国,1042 スパゲッティ,86.3,
指数,2004年8月,全国,1051 カップ麺,77.4,
指数,2004年8月,全国,1052 中華麺,97.5,
指数,2004年8月,全国,0007 他の穀類,107.5,
指数,2004年8月,全国,1071 小麦粉,70.5,
指数,2004年8月,全国,1081 もち,124.9,
指数,2004年8月,全国,0008 魚介類,75.2,
指数,2004年8月,全国,0009 生鮮魚介,76.5,
指数,2004年8月,全国,1101 まぐろ,88,
指数,2004年8月,全国,1102 あじ,105.4,
指数,2004年8月,全国,1103 いわし,101.6,
指数,2004年8月,全国,1104 かつお,85.6,
指数,2004年8月,全国,1106 さけ,62.6,
指数,2004年8月,全国,1107 さば,86.8,
指数,2004年8月,全国,1108 さんま,86.1,
指数,2004年8月,全国,1110 たい,71.2,
指数,2004年8月,全国,1111 ぶり,81.3,
指数,2004年8月,全国,1112 いか,49.1,
指数,2004年8月,全国,1113 たこ,68,
指数,2004年8月,全国,1114 えび,83,
指数,2004年8月,全国,1131 あさり,81,
指数,2004年8月,全国,1133 ほたて貝,66.4,
指数,2004年8月,全国,0010 塩干魚介,71.4,
指数,2004年8月,全国,1141 塩さけ,57.2,
指数,2004年8月,全国,1142 たらこ,99,
指数,2004年8月,全国,1143 しらす干し,63.1,
指数,2004年8月,全国,1144 干しあじ,77.9,
指数,2004年8月,全国,1146 煮干し,91.8,
指数,2004年8月,全国,1150 ししゃも,61.9,
指数,2004年8月,全国,0011 魚肉練製品,80.9,
指数,2004年8月,全国,1151 揚げかまぼこ,78,
指数,2004年8月,全国,1152 ちくわ,81.2,
指数,2004年8月,全国,1153 かまぼこ,83.2,
指数,2004年8月,全国,0012 他の魚介加工品,71.3,
指数,2004年8月,全国,1161 かつお節,74,
指数,2004年8月,全国,1165 魚介漬物,67.2,
指数,2004年8月,全国,1166 魚介つくだ煮,73.5,
指数,2004年8月,全国,1173 魚介缶詰,77.8,
指数,2004年8月,全国,0013 肉類,80.7,
指数,2004年8月,全国,0014 生鮮肉,77.2,
指数,2004年8月,全国,1201 牛肉（国産品）,73,
指数,2004年8月,全国,1203 牛肉（輸入品）,66.7,
指数,2004年8月,全国,1211 豚肉（国産品）,78.3,
指数,2004年8月,全国,1221 鶏肉,83.5,
指数,2004年8月,全国,0015 加工肉,96.8,
指数,2004年8月,全国,1252 ハム,103.4,
指数,2004年8月,全国,1261 ソーセージ,94,
指数,2004年8月,全国,1271 ベーコン,90.2,
指数,2004年8月,全国,0016 乳卵類,85.3,
指数,2004年8月,全国,0017 牛乳・乳製品,87.7,
指数,2004年8月,全国,0018 牛乳,87.1,
指数,2004年8月,全国,1303 牛乳,91.8,
指数,2004年8月,全国,0019 乳製品,89,
指数,2004年8月,全国,1311 粉ミルク,94.9,
指数,2004年8月,全国,1333 ヨーグルト,96.4,
指数,2004年8月,全国,1321 バター,71.6,
指数,2004年8月,全国,1331 チーズ（国産品）,67.9,
指数,2004年8月,全国,1332 チーズ（輸入品）,81.5,
指数,2004年8月,全国,0020 卵,77.2,
指数,2004年8月,全国,1341 鶏卵,77.2,
指数,2004年8月,全国,0021 野菜・海藻,79.7,
指数,2004年8月,全国,0022 生鮮野菜,75.2,
指数,2004年8月,全国,1401 キャベツ,71.6,
指数,2004年8月,全国,1402 ほうれんそう,110.5,
指数,2004年8月,全国,1403 はくさい,91,
指数,2004年8月,全国,1405 ねぎ,86.7,
指数,2004年8月,全国,1406 レタス,77.7,
指数,2004年8月,全国,1409 ブロッコリー,94.4,
指数,2004年8月,全国,1407 もやし,104.8,
指数,2004年8月,全国,1410 アスパラガス,73.9,
指数,2004年8月,全国,1411 さつまいも,80.9,
指数,2004年8月,全国,1412 じゃがいも,65.1,
指数,2004年8月,全国,1413 さといも,62.7,
指数,2004年8月,全国,1414 だいこん,85,
指数,2004年8月,全国,1415 にんじん,69.5,
指数,2004年8月,全国,1416 ごぼう,76.4,
指数,2004年8月,全国,1417 たまねぎ,82,
指数,2004年8月,全国,1419 れんこん,103.6,
指数,2004年8月,全国,1420 ながいも,95.5,
指数,2004年8月,全国,1430 えだまめ,69,
指数,2004年8月,全国,1432 さやいんげん,63,
指数,2004年8月,全国,1433 かぼちゃ,62.1,
指数,2004年8月,全国,1434 きゅうり,65.9,
指数,2004年8月,全国,1435 なす,51.1,
指数,2004年8月,全国,1436 トマト,69.9,
指数,2004年8月,全国,1437 ピーマン,49.5,
指数,2004年8月,全国,1438 生しいたけ,102.6,
指数,2004年8月,全国,1442 えのきたけ,96.9,
指数,2004年8月,全国,1443 しめじ,96.6,
指数,2004年8月,全国,0023 乾物・加工品類,87.4,
指数,2004年8月,全国,0024 乾物・海藻,72.1,
指数,2004年8月,全国,1453 干ししいたけ,74.3,
指数,2004年8月,全国,1461 干しのり,83.9,
指数,2004年8月,全国,1462 わかめ,60.3,
指数,2004年8月,全国,1463 こんぶ,72.4,
指数,2004年8月,全国,0025 大豆加工品,100.7,
指数,2004年8月,全国,1471 豆腐,94.8,
指数,2004年8月,全国,1472 油揚げ,93.6,
指数,2004年8月,全国,1473 納豆,120.3,
指数,2004年8月,全国,0026 他の野菜・海藻加工品,87.4,
指数,2004年8月,全国,1481 こんにゃく,100.9,
指数,2004年8月,全国,1482 梅干し,72.2,
指数,2004年8月,全国,1483 だいこん漬,85,
指数,2004年8月,全国,1486 はくさい漬,85.3,
指数,2004年8月,全国,1487 キムチ,101.3,
指数,2004年8月,全国,1485 こんぶつくだ煮,83.3,
指数,2004年8月,全国,1491 野菜缶詰,93.7,
