指数,年月,地域,カテゴリ,数値,単位
指数,1975年9月,全国,0001 総合,54.1,
指数,1975年9月,全国,0002 食料,52.8,
指数,1975年9月,全国,0003 穀類,61.3,
指数,1975年9月,全国,0004 米類,75.5,
指数,1975年9月,全国,1001 うるち米Ａ,77.4,
指数,1975年9月,全国,1002 うるち米Ｂ,78.5,
指数,1975年9月,全国,0005 パン,49.5,
指数,1975年9月,全国,1021 食パン,51.5,
指数,1975年9月,全国,1022 あんパン,47.9,
指数,1975年9月,全国,0006 麺類,49,
指数,1975年9月,全国,1031 ゆでうどん,48.8,
指数,1975年9月,全国,1041 そうめん,40.8,
指数,1975年9月,全国,1051 カップ麺,49.8,
指数,1975年9月,全国,0007 他の穀類,62.9,
指数,1975年9月,全国,1071 小麦粉,48.8,
指数,1975年9月,全国,1081 もち,71,
指数,1975年9月,全国,0008 魚介類,42.7,
指数,1975年9月,全国,0009 生鮮魚介,47.3,
指数,1975年9月,全国,1101 まぐろ,61.7,
指数,1975年9月,全国,1102 あじ,60.5,
指数,1975年9月,全国,1103 いわし,30.1,
指数,1975年9月,全国,1104 かつお,51,
指数,1975年9月,全国,1106 さけ,53.4,
指数,1975年9月,全国,1107 さば,27.6,
指数,1975年9月,全国,1108 さんま,44,
指数,1975年9月,全国,1110 たい,80.5,
指数,1975年9月,全国,1111 ぶり,69.6,
指数,1975年9月,全国,1112 いか,33.8,
指数,1975年9月,全国,1113 たこ,36.1,
指数,1975年9月,全国,1114 えび,72,
指数,1975年9月,全国,1131 あさり,20.4,
指数,1975年9月,全国,0010 塩干魚介,38.9,
指数,1975年9月,全国,1141 塩さけ,50.8,
指数,1975年9月,全国,1142 たらこ,28.1,
指数,1975年9月,全国,1143 しらす干し,33.2,
指数,1975年9月,全国,1146 煮干し,39.4,
指数,1975年9月,全国,0011 魚肉練製品,36.6,
指数,1975年9月,全国,1151 揚げかまぼこ,32.1,
指数,1975年9月,全国,1152 ちくわ,36.1,
指数,1975年9月,全国,1153 かまぼこ,38.9,
指数,1975年9月,全国,0012 他の魚介加工品,38.3,
指数,1975年9月,全国,1161 かつお節,48.5,
指数,1975年9月,全国,0013 肉類,64,
指数,1975年9月,全国,0014 生鮮肉,61.6,
指数,1975年9月,全国,1201 牛肉（国産品）,41.5,
指数,1975年9月,全国,1211 豚肉（国産品）,66.1,
指数,1975年9月,全国,1221 鶏肉,75.6,
指数,1975年9月,全国,0015 加工肉,74.9,
指数,1975年9月,全国,1261 ソーセージ,71.2,
指数,1975年9月,全国,1271 ベーコン,67,
指数,1975年9月,全国,0016 乳卵類,80.1,
指数,1975年9月,全国,0017 牛乳・乳製品,71.5,
指数,1975年9月,全国,0018 牛乳,73,
指数,1975年9月,全国,1303 牛乳,89.3,
指数,1975年9月,全国,0019 乳製品,65.7,
指数,1975年9月,全国,1311 粉ミルク,40.7,
指数,1975年9月,全国,1321 バター,57,
指数,1975年9月,全国,1331 チーズ（国産品）,58.2,
