指数,年月,地域,カテゴリ,数値,単位
指数,2007年8月,全国,0001 総合,95.8,
指数,2007年8月,全国,0002 食料,87,
指数,2007年8月,全国,0003 穀類,91.1,
指数,2007年8月,全国,0004 米類,98.4,
指数,2007年8月,全国,1001 うるち米Ａ,102,
指数,2007年8月,全国,1002 うるち米Ｂ,96.7,
指数,2007年8月,全国,0005 パン,85.8,
指数,2007年8月,全国,1021 食パン,87.6,
指数,2007年8月,全国,1022 あんパン,83.1,
指数,2007年8月,全国,1023 カレーパン,86.7,
指数,2007年8月,全国,0006 麺類,84.4,
指数,2007年8月,全国,1031 ゆでうどん,87.8,
指数,2007年8月,全国,1041 そうめん,85.9,
指数,2007年8月,全国,1042 スパゲッティ,82.5,
指数,2007年8月,全国,1051 カップ麺,75.2,
指数,2007年8月,全国,1052 中華麺,94.4,
指数,2007年8月,全国,0007 他の穀類,101.1,
指数,2007年8月,全国,1071 小麦粉,70.5,
指数,2007年8月,全国,1081 もち,115.7,
指数,2007年8月,全国,0008 魚介類,77.4,
指数,2007年8月,全国,0009 生鮮魚介,78.9,
指数,2007年8月,全国,1101 まぐろ,91.4,
指数,2007年8月,全国,1102 あじ,101.4,
指数,2007年8月,全国,1103 いわし,100.5,
指数,2007年8月,全国,1104 かつお,81.9,
指数,2007年8月,全国,1106 さけ,71.1,
指数,2007年8月,全国,1107 さば,82.9,
指数,2007年8月,全国,1108 さんま,62.4,
指数,2007年8月,全国,1110 たい,83.5,
指数,2007年8月,全国,1111 ぶり,84,
指数,2007年8月,全国,1112 いか,54.4,
指数,2007年8月,全国,1113 たこ,71.2,
指数,2007年8月,全国,1114 えび,81.8,
指数,2007年8月,全国,1131 あさり,84.1,
指数,2007年8月,全国,1133 ほたて貝,69.9,
指数,2007年8月,全国,0010 塩干魚介,72.5,
指数,2007年8月,全国,1141 塩さけ,58.9,
指数,2007年8月,全国,1142 たらこ,98.1,
指数,2007年8月,全国,1143 しらす干し,66.1,
指数,2007年8月,全国,1144 干しあじ,77.6,
指数,2007年8月,全国,1146 煮干し,91.5,
指数,2007年8月,全国,1150 ししゃも,66.6,
指数,2007年8月,全国,0011 魚肉練製品,84.6,
指数,2007年8月,全国,1151 揚げかまぼこ,80.4,
指数,2007年8月,全国,1152 ちくわ,85.9,
指数,2007年8月,全国,1153 かまぼこ,87.7,
指数,2007年8月,全国,0012 他の魚介加工品,73.5,
指数,2007年8月,全国,1161 かつお節,75.1,
指数,2007年8月,全国,1165 魚介漬物,71.7,
