指数,年月,地域,カテゴリ,数値,単位
指数,2022年6月,全国,0001 総合,101.8,
指数,2022年6月,全国,0002 食料,103.6,
指数,2022年6月,全国,0003 穀類,102.7,
指数,2022年6月,全国,0004 米類,91.1,
指数,2022年6月,全国,1001 うるち米Ａ,92.4,
指数,2022年6月,全国,1002 うるち米Ｂ,90.3,
指数,2022年6月,全国,0005 パン,107.4,
指数,2022年6月,全国,1021 食パン,107.9,
指数,2022年6月,全国,1022 あんパン,106.1,
指数,2022年6月,全国,1023 カレーパン,108.8,
指数,2022年6月,全国,0006 麺類,108.5,
指数,2022年6月,全国,1031 ゆでうどん,109.2,
指数,2022年6月,全国,1041 そうめん,98.5,
指数,2022年6月,全国,1042 スパゲッティ,111.2,
指数,2022年6月,全国,1051 カップ麺,110,
指数,2022年6月,全国,1052 中華麺,109.8,
指数,2022年6月,全国,0007 他の穀類,104.9,
指数,2022年6月,全国,1071 小麦粉,114.4,
指数,2022年6月,全国,1081 もち,101,
指数,2022年6月,全国,1090 シリアル,105.1,
指数,2022年6月,全国,0008 魚介類,109.9,
指数,2022年6月,全国,0009 生鮮魚介,113,
指数,2022年6月,全国,1101 まぐろ,118.7,
指数,2022年6月,全国,1102 あじ,105.5,
指数,2022年6月,全国,1103 いわし,104.5,
指数,2022年6月,全国,1104 かつお,110.7,
指数,2022年6月,全国,1106 さけ,116.8,
指数,2022年6月,全国,1107 さば,103.8,
指数,2022年6月,全国,1108 さんま,110.3,
指数,2022年6月,全国,1110 たい,106.4,
指数,2022年6月,全国,1111 ぶり,116.4,
指数,2022年6月,全国,1112 いか,104.4,
指数,2022年6月,全国,1113 たこ,121.1,
指数,2022年6月,全国,1114 えび,102.2,
指数,2022年6月,全国,1131 あさり,130.1,
指数,2022年6月,全国,1133 ほたて貝,115.7,
指数,2022年6月,全国,0010 塩干魚介,107.7,
指数,2022年6月,全国,1141 塩さけ,113.7,
指数,2022年6月,全国,1142 たらこ,102.5,
指数,2022年6月,全国,1143 しらす干し,98.9,
指数,2022年6月,全国,1144 干しあじ,103.3,
指数,2022年6月,全国,1146 煮干し,102.6,
指数,2022年6月,全国,1150 ししゃも,107,
指数,2022年6月,全国,1167 いくら,127.4,
指数,2022年6月,全国,0011 魚肉練製品,106.5,
指数,2022年6月,全国,1151 揚げかまぼこ,106.6,
指数,2022年6月,全国,1152 ちくわ,106.8,
指数,2022年6月,全国,1153 かまぼこ,106.1,
指数,2022年6月,全国,0012 他の魚介加工品,103.3,
指数,2022年6月,全国,1161 かつお節,100,
指数,2022年6月,全国,1165 魚介漬物,108.4,
指数,2022年6月,全国,1166 魚介つくだ煮,103.2,
指数,2022年6月,全国,1173 魚介缶詰,99.5,
指数,2022年6月,全国,0013 肉類,103.7,
指数,2022年6月,全国,0014 生鮮肉,104.2,
指数,2022年6月,全国,1201 牛肉（国産品）,101.6,
指数,2022年6月,全国,1203 牛肉（輸入品）,114.3,
指数,2022年6月,全国,1211 豚肉（国産品）,103.4,
指数,2022年6月,全国,1214 豚肉（輸入品）,103.6,
指数,2022年6月,全国,1221 鶏肉,102.2,
指数,2022年6月,全国,0015 加工肉,101.7,
指数,2022年6月,全国,1252 ハム,100.6,
指数,2022年6月,全国,1261 ソーセージ,101.8,
指数,2022年6月,全国,1271 ベーコン,100.6,
指数,2022年6月,全国,1292 味付け肉,106,
指数,2022年6月,全国,0016 乳卵類,101.1,
指数,2022年6月,全国,0017 牛乳・乳製品,100.3,
指数,2022年6月,全国,0018 牛乳,100.1,
指数,2022年6月,全国,1303 牛乳,100.1,
指数,2022年6月,全国,0019 乳製品,100.5,
指数,2022年6月,全国,1311 粉ミルク,99.8,
指数,2022年6月,全国,1333 ヨーグルト,98.3,
指数,2022年6月,全国,1321 バター,99.3,
指数,2022年6月,全国,1331 チーズ（国産品）,104,
指数,2022年6月,全国,1332 チーズ（輸入品）,107.8,
指数,2022年6月,全国,0020 卵,104,
指数,2022年6月,全国,1341 鶏卵,104,
指数,2022年6月,全国,0021 野菜・海藻,101.1,
指数,2022年6月,全国,0022 生鮮野菜,100.6,
指数,2022年6月,全国,1401 キャベツ,100,
指数,2022年6月,全国,1402 ほうれんそう,96.3,
指数,2022年6月,全国,1403 はくさい,117.5,
指数,2022年6月,全国,1405 ねぎ,112.8,
指数,2022年6月,全国,1406 レタス,85.8,
指数,2022年6月,全国,1409 ブロッコリー,102.3,
指数,2022年6月,全国,1407 もやし,102.9,
指数,2022年6月,全国,1410 アスパラガス,110.8,
指数,2022年6月,全国,1411 さつまいも,124.3,
指数,2022年6月,全国,1412 じゃがいも,108.3,
指数,2022年6月,全国,1413 さといも,159.5,
指数,2022年6月,全国,1414 だいこん,119.4,
指数,2022年6月,全国,1415 にんじん,94.5,
指数,2022年6月,全国,1416 ごぼう,107.8,
指数,2022年6月,全国,1417 たまねぎ,195.9,
指数,2022年6月,全国,1419 れんこん,214,
指数,2022年6月,全国,1420 ながいも,91.9,
指数,2022年6月,全国,1421 しょうが,92.5,
指数,2022年6月,全国,1430 えだまめ,122.6,
指数,2022年6月,全国,1432 さやいんげん,97.8,
指数,2022年6月,全国,1433 かぼちゃ,109.1,
指数,2022年6月,全国,1434 きゅうり,77.7,
指数,2022年6月,全国,1435 なす,86.4,
指数,2022年6月,全国,1436 トマト,90.9,
指数,2022年6月,全国,1437 ピーマン,86.4,
指数,2022年6月,全国,1438 生しいたけ,98.8,
指数,2022年6月,全国,1442 えのきたけ,93.9,
指数,2022年6月,全国,1443 しめじ,91.6,
指数,2022年6月,全国,1444 カット野菜,98.2,
指数,2022年6月,全国,0023 乾物・加工品類,102.1,
指数,2022年6月,全国,0024 乾物・海藻,101,
指数,2022年6月,全国,1453 干ししいたけ,101.1,
指数,2022年6月,全国,1461 干しのり,100.2,
指数,2022年6月,全国,1462 わかめ,101.2,
指数,2022年6月,全国,1463 こんぶ,103.3,
指数,2022年6月,全国,1464 ひじき,100.8,
指数,2022年6月,全国,0025 大豆加工品,102.7,
指数,2022年6月,全国,1471 豆腐,104.7,
