指数,年月,地域,カテゴリ,数値,単位
指数,2015年1月,全国,0001 総合,97.8,
指数,2015年1月,全国,0002 食料,93.9,
指数,2015年1月,全国,0003 穀類,93.6,
指数,2015年1月,全国,0004 米類,87.9,
指数,2015年1月,全国,1001 うるち米Ａ,89.9,
指数,2015年1月,全国,1002 うるち米Ｂ,86,
指数,2015年1月,全国,0005 パン,96.2,
指数,2015年1月,全国,1021 食パン,97.4,
指数,2015年1月,全国,1022 あんパン,93.7,
指数,2015年1月,全国,1023 カレーパン,97.9,
指数,2015年1月,全国,0006 麺類,96.1,
指数,2015年1月,全国,1031 ゆでうどん,96.1,
指数,2015年1月,全国,1041 そうめん,97.9,
指数,2015年1月,全国,1042 スパゲッティ,94.5,
指数,2015年1月,全国,1051 カップ麺,93.7,
指数,2015年1月,全国,1052 中華麺,98.9,
指数,2015年1月,全国,0007 他の穀類,97.4,
指数,2015年1月,全国,1071 小麦粉,88.7,
指数,2015年1月,全国,1081 もち,101.1,
指数,2015年1月,全国,0008 魚介類,89.9,
指数,2015年1月,全国,0009 生鮮魚介,91.7,
指数,2015年1月,全国,1101 まぐろ,98.3,
指数,2015年1月,全国,1102 あじ,110.5,
指数,2015年1月,全国,1103 いわし,110.7,
指数,2015年1月,全国,1106 さけ,91.1,
指数,2015年1月,全国,1107 さば,99.5,
指数,2015年1月,全国,1108 さんま,52.7,
指数,2015年1月,全国,1110 たい,91.2,
指数,2015年1月,全国,1111 ぶり,106.6,
指数,2015年1月,全国,1112 いか,53.9,
指数,2015年1月,全国,1113 たこ,84.8,
指数,2015年1月,全国,1114 えび,107.7,
指数,2015年1月,全国,1131 あさり,100.1,
指数,2015年1月,全国,1132 かき（貝）,104.1,
指数,2015年1月,全国,1133 ほたて貝,95.8,
指数,2015年1月,全国,0010 塩干魚介,83.6,
指数,2015年1月,全国,1141 塩さけ,83.5,
指数,2015年1月,全国,1142 たらこ,91.6,
指数,2015年1月,全国,1143 しらす干し,76.9,
指数,2015年1月,全国,1144 干しあじ,89.1,
指数,2015年1月,全国,1146 煮干し,92,
指数,2015年1月,全国,1150 ししゃも,70.5,
指数,2015年1月,全国,1167 いくら,74.1,
指数,2015年1月,全国,0011 魚肉練製品,94.1,
指数,2015年1月,全国,1151 揚げかまぼこ,92.2,
指数,2015年1月,全国,1152 ちくわ,93.9,
指数,2015年1月,全国,1153 かまぼこ,95.9,
指数,2015年1月,全国,0012 他の魚介加工品,88.4,
指数,2015年1月,全国,1161 かつお節,94.4,
指数,2015年1月,全国,1165 魚介漬物,87,
指数,2015年1月,全国,1166 魚介つくだ煮,82.9,
指数,2015年1月,全国,1173 魚介缶詰,94.9,
指数,2015年1月,全国,0013 肉類,93.8,
指数,2015年1月,全国,0014 生鮮肉,90.6,
指数,2015年1月,全国,1201 牛肉（国産品）,85.6,
指数,2015年1月,全国,1203 牛肉（輸入品）,81.3,
指数,2015年1月,全国,1211 豚肉（国産品）,90.3,
指数,2015年1月,全国,1221 鶏肉,97.8,
指数,2015年1月,全国,0015 加工肉,108.2,
指数,2015年1月,全国,1252 ハム,108.1,
指数,2015年1月,全国,1261 ソーセージ,109.4,
指数,2015年1月,全国,1271 ベーコン,105.1,
指数,2015年1月,全国,0016 乳卵類,93.3,
指数,2015年1月,全国,0017 牛乳・乳製品,92.8,
指数,2015年1月,全国,0018 牛乳,94.4,
指数,2015年1月,全国,1303 牛乳,94.5,
指数,2015年1月,全国,0019 乳製品,91.5,
指数,2015年1月,全国,1311 粉ミルク,100.6,
指数,2015年1月,全国,1333 ヨーグルト,88.7,
指数,2015年1月,全国,1321 バター,94.6,
指数,2015年1月,全国,1331 チーズ（国産品）,98,
指数,2015年1月,全国,1332 チーズ（輸入品）,95.9,
指数,2015年1月,全国,0020 卵,95.2,
指数,2015年1月,全国,1341 鶏卵,95.2,
指数,2015年1月,全国,0021 野菜・海藻,96.4,
指数,2015年1月,全国,0022 生鮮野菜,99.5,
指数,2015年1月,全国,1401 キャベツ,107.9,
指数,2015年1月,全国,1402 ほうれんそう,106.7,
指数,2015年1月,全国,1403 はくさい,61.5,
指数,2015年1月,全国,1405 ねぎ,83.2,
指数,2015年1月,全国,1406 レタス,172.2,
指数,2015年1月,全国,1409 ブロッコリー,118,
指数,2015年1月,全国,1407 もやし,92.8,
指数,2015年1月,全国,1410 アスパラガス,119.2,
