指数,年月,地域,カテゴリ,数値,単位
指数,1984年9月,全国,0001 総合,82.7,
指数,1984年9月,全国,0002 食料,76.2,
指数,1984年9月,全国,0003 穀類,92.1,
指数,1984年9月,全国,0004 米類,111.1,
指数,1984年9月,全国,1001 うるち米Ａ,112.3,
指数,1984年9月,全国,1002 うるち米Ｂ,113.7,
指数,1984年9月,全国,0005 パン,77.3,
指数,1984年9月,全国,1021 食パン,81.7,
指数,1984年9月,全国,1022 あんパン,71.7,
指数,1984年9月,全国,0006 麺類,77.2,
指数,1984年9月,全国,1031 ゆでうどん,80.1,
指数,1984年9月,全国,1041 そうめん,68,
指数,1984年9月,全国,1051 カップ麺,74.1,
指数,1984年9月,全国,0007 他の穀類,93.3,
指数,1984年9月,全国,1071 小麦粉,79.3,
指数,1984年9月,全国,1081 もち,101.2,
指数,1984年9月,全国,0008 魚介類,71.2,
指数,1984年9月,全国,0009 生鮮魚介,79.7,
指数,1984年9月,全国,1101 まぐろ,89.2,
指数,1984年9月,全国,1102 あじ,145.8,
指数,1984年9月,全国,1103 いわし,45.9,
指数,1984年9月,全国,1104 かつお,66,
指数,1984年9月,全国,1106 さけ,70.6,
指数,1984年9月,全国,1107 さば,56.7,
指数,1984年9月,全国,1108 さんま,59.4,
指数,1984年9月,全国,1110 たい,105.3,
指数,1984年9月,全国,1111 ぶり,89,
指数,1984年9月,全国,1112 いか,59.4,
指数,1984年9月,全国,1113 たこ,55.7,
指数,1984年9月,全国,1114 えび,129.1,
指数,1984年9月,全国,1131 あさり,56.4,
指数,1984年9月,全国,1133 ほたて貝,87.4,
指数,1984年9月,全国,0010 塩干魚介,64.6,
指数,1984年9月,全国,1141 塩さけ,72.5,
指数,1984年9月,全国,1142 たらこ,68.4,
指数,1984年9月,全国,1143 しらす干し,43.2,
指数,1984年9月,全国,1144 干しあじ,90.3,
指数,1984年9月,全国,1146 煮干し,63.5,
指数,1984年9月,全国,0011 魚肉練製品,59.4,
指数,1984年9月,全国,1151 揚げかまぼこ,58.7,
指数,1984年9月,全国,1152 ちくわ,61.8,
指数,1984年9月,全国,1153 かまぼこ,57.2,
指数,1984年9月,全国,0012 他の魚介加工品,58,
指数,1984年9月,全国,1161 かつお節,71.6,
指数,1984年9月,全国,0013 肉類,73.4,
指数,1984年9月,全国,0014 生鮮肉,69.2,
指数,1984年9月,全国,1201 牛肉（国産品）,56.1,
指数,1984年9月,全国,1203 牛肉（輸入品）,85.3,
指数,1984年9月,全国,1211 豚肉（国産品）,69.6,
指数,1984年9月,全国,1221 鶏肉,81.4,
指数,1984年9月,全国,0015 加工肉,93,
指数,1984年9月,全国,1252 ハム,104,
指数,1984年9月,全国,1261 ソーセージ,89.4,
指数,1984年9月,全国,1271 ベーコン,79.1,
指数,1984年9月,全国,0016 乳卵類,88.9,
指数,1984年9月,全国,0017 牛乳・乳製品,86.5,
指数,1984年9月,全国,0018 牛乳,85.4,
指数,1984年9月,全国,1303 牛乳,99.9,
指数,1984年9月,全国,0019 乳製品,87.6,
指数,1984年9月,全国,1311 粉ミルク,60.1,
指数,1984年9月,全国,1321 バター,76,
指数,1984年9月,全国,1331 チーズ（国産品）,68.6,
指数,1984年9月,全国,0020 卵,93.8,
指数,1984年9月,全国,1341 鶏卵,93.8,
指数,1984年9月,全国,0021 野菜・海藻,68.2,
指数,1984年9月,全国,0022 生鮮野菜,68.9,
指数,1984年9月,全国,1401 キャベツ,57.4,
指数,1984年9月,全国,1402 ほうれんそう,89.9,
指数,1984年9月,全国,1403 はくさい,86.4,
指数,1984年9月,全国,1405 ねぎ,66,
指数,1984年9月,全国,1406 レタス,65.2,
指数,1984年9月,全国,1407 もやし,91.4,
指数,1984年9月,全国,1411 さつまいも,60.3,
指数,1984年9月,全国,1412 じゃがいも,50.9,
指数,1984年9月,全国,1413 さといも,51.2,
指数,1984年9月,全国,1414 だいこん,96.7,
指数,1984年9月,全国,1415 にんじん,67.7,
指数,1984年9月,全国,1416 ごぼう,68.8,
指数,1984年9月,全国,1417 たまねぎ,80.9,
指数,1984年9月,全国,1419 れんこん,55.9,
指数,1984年9月,全国,1420 ながいも,117.5,
指数,1984年9月,全国,1432 さやいんげん,46.3,
指数,1984年9月,全国,1433 かぼちゃ,36.7,
指数,1984年9月,全国,1434 きゅうり,66.1,
指数,1984年9月,全国,1435 なす,40.4,
指数,1984年9月,全国,1436 トマト,55.3,
指数,1984年9月,全国,1437 ピーマン,37.6,
指数,1984年9月,全国,1438 生しいたけ,108.9,
指数,1984年9月,全国,0023 乾物・加工品類,67.8,
指数,1984年9月,全国,0024 乾物・海藻,55.3,
指数,1984年9月,全国,1453 干ししいたけ,68.7,
指数,1984年9月,全国,1461 干しのり,77.5,
指数,1984年9月,全国,1462 わかめ,40.7,
指数,1984年9月,全国,1463 こんぶ,42.1,
指数,1984年9月,全国,0025 大豆加工品,81.2,
指数,1984年9月,全国,1471 豆腐,79,
指数,1984年9月,全国,1472 油揚げ,81.9,
指数,1984年9月,全国,1473 納豆,76.2,
