指数,年月,地域,カテゴリ,数値,単位
指数,2001年5月,全国,0001 総合,96.9,
指数,2001年5月,全国,0002 食料,87.1,
指数,2001年5月,全国,0003 穀類,95.9,
指数,2001年5月,全国,0004 米類,104.4,
指数,2001年5月,全国,1001 うるち米Ａ,107,
指数,2001年5月,全国,1002 うるち米Ｂ,103.1,
指数,2001年5月,全国,0005 パン,88.3,
指数,2001年5月,全国,1021 食パン,90.6,
指数,2001年5月,全国,1022 あんパン,86.6,
指数,2001年5月,全国,0006 麺類,90.8,
指数,2001年5月,全国,1031 ゆでうどん,93.7,
指数,2001年5月,全国,1041 そうめん,89.1,
指数,2001年5月,全国,1042 スパゲッティ,88,
指数,2001年5月,全国,1051 カップ麺,84.2,
指数,2001年5月,全国,1052 中華麺,101,
指数,2001年5月,全国,0007 他の穀類,106.8,
指数,2001年5月,全国,1071 小麦粉,72.5,
指数,2001年5月,全国,1081 もち,123.1,
指数,2001年5月,全国,0008 魚介類,80.2,
指数,2001年5月,全国,0009 生鮮魚介,83.2,
指数,2001年5月,全国,1101 まぐろ,97.5,
指数,2001年5月,全国,1102 あじ,102.3,
指数,2001年5月,全国,1103 いわし,104.8,
指数,2001年5月,全国,1104 かつお,108.1,
指数,2001年5月,全国,1106 さけ,63.9,
指数,2001年5月,全国,1107 さば,95.8,
指数,2001年5月,全国,1108 さんま,63.7,
指数,2001年5月,全国,1110 たい,80,
指数,2001年5月,全国,1111 ぶり,88.7,
指数,2001年5月,全国,1112 いか,63.6,
指数,2001年5月,全国,1113 たこ,60.8,
指数,2001年5月,全国,1114 えび,96.6,
指数,2001年5月,全国,1131 あさり,73.9,
指数,2001年5月,全国,1133 ほたて貝,69.1,
指数,2001年5月,全国,0010 塩干魚介,72.3,
指数,2001年5月,全国,1141 塩さけ,63.8,
指数,2001年5月,全国,1142 たらこ,97.8,
指数,2001年5月,全国,1143 しらす干し,58,
指数,2001年5月,全国,1144 干しあじ,77.1,
指数,2001年5月,全国,1146 煮干し,95.2,
指数,2001年5月,全国,1150 ししゃも,65.2,
指数,2001年5月,全国,0011 魚肉練製品,86.8,
指数,2001年5月,全国,1151 揚げかまぼこ,83.4,
指数,2001年5月,全国,1152 ちくわ,87.7,
指数,2001年5月,全国,1153 かまぼこ,89.3,
指数,2001年5月,全国,0012 他の魚介加工品,74.3,
指数,2001年5月,全国,1161 かつお節,80.7,
指数,2001年5月,全国,1165 魚介漬物,71.2,
指数,2001年5月,全国,1166 魚介つくだ煮,75.7,
