指数,年月,地域,カテゴリ,数値,単位
指数,2022年9月,全国,0001 総合,103.1,
指数,2022年9月,全国,0002 食料,105.6,
指数,2022年9月,全国,0003 穀類,105.8,
指数,2022年9月,全国,0004 米類,92.1,
指数,2022年9月,全国,1001 うるち米Ａ,93.2,
指数,2022年9月,全国,1002 うるち米Ｂ,91.4,
指数,2022年9月,全国,0005 パン,112.9,
指数,2022年9月,全国,1021 食パン,113.8,
指数,2022年9月,全国,1022 あんパン,112.1,
指数,2022年9月,全国,1023 カレーパン,112.8,
指数,2022年9月,全国,0006 麺類,110.8,
指数,2022年9月,全国,1031 ゆでうどん,112,
指数,2022年9月,全国,1041 そうめん,100.8,
指数,2022年9月,全国,1042 スパゲッティ,118.7,
指数,2022年9月,全国,1051 カップ麺,112.4,
指数,2022年9月,全国,1052 中華麺,109.8,
指数,2022年9月,全国,0007 他の穀類,105.7,
指数,2022年9月,全国,1071 小麦粉,122.9,
指数,2022年9月,全国,1081 もち,100,
指数,2022年9月,全国,1090 シリアル,104.6,
指数,2022年9月,全国,0008 魚介類,117,
指数,2022年9月,全国,0009 生鮮魚介,121.9,
指数,2022年9月,全国,1101 まぐろ,124.3,
指数,2022年9月,全国,1102 あじ,123.6,
指数,2022年9月,全国,1103 いわし,125.5,
指数,2022年9月,全国,1104 かつお,114.5,
指数,2022年9月,全国,1106 さけ,128.8,
指数,2022年9月,全国,1107 さば,122.9,
指数,2022年9月,全国,1108 さんま,137.9,
指数,2022年9月,全国,1110 たい,109.5,
指数,2022年9月,全国,1111 ぶり,114.7,
指数,2022年9月,全国,1112 いか,120.3,
指数,2022年9月,全国,1113 たこ,125.6,
指数,2022年9月,全国,1114 えび,103.5,
指数,2022年9月,全国,1131 あさり,140.5,
指数,2022年9月,全国,1133 ほたて貝,121.2,
指数,2022年9月,全国,0010 塩干魚介,112.7,
指数,2022年9月,全国,1141 塩さけ,126.3,
指数,2022年9月,全国,1142 たらこ,108,
指数,2022年9月,全国,1143 しらす干し,98.3,
指数,2022年9月,全国,1144 干しあじ,105.7,
指数,2022年9月,全国,1146 煮干し,103,
指数,2022年9月,全国,1150 ししゃも,108.3,
指数,2022年9月,全国,1167 いくら,128.7,
指数,2022年9月,全国,0011 魚肉練製品,110.2,
指数,2022年9月,全国,1151 揚げかまぼこ,111,
指数,2022年9月,全国,1152 ちくわ,110.1,
指数,2022年9月,全国,1153 かまぼこ,109.6,
指数,2022年9月,全国,0012 他の魚介加工品,108.4,
指数,2022年9月,全国,1161 かつお節,99.1,
指数,2022年9月,全国,1165 魚介漬物,116.9,
指数,2022年9月,全国,1166 魚介つくだ煮,105.1,
指数,2022年9月,全国,1173 魚介缶詰,103.8,
指数,2022年9月,全国,0013 肉類,105.6,
指数,2022年9月,全国,0014 生鮮肉,106.6,
指数,2022年9月,全国,1201 牛肉（国産品）,103.3,
指数,2022年9月,全国,1203 牛肉（輸入品）,117.1,
指数,2022年9月,全国,1211 豚肉（国産品）,107.9,
指数,2022年9月,全国,1214 豚肉（輸入品）,104.7,
指数,2022年9月,全国,1221 鶏肉,103.3,
指数,2022年9月,全国,0015 加工肉,101.6,
指数,2022年9月,全国,1252 ハム,101.4,
指数,2022年9月,全国,1261 ソーセージ,101.7,
指数,2022年9月,全国,1271 ベーコン,101,
指数,2022年9月,全国,1292 味付け肉,102.8,
指数,2022年9月,全国,0016 乳卵類,102.2,
指数,2022年9月,全国,0017 牛乳・乳製品,101.2,
指数,2022年9月,全国,0018 牛乳,100,
指数,2022年9月,全国,1303 牛乳,100,
指数,2022年9月,全国,0019 乳製品,101.9,
指数,2022年9月,全国,1311 粉ミルク,99.9,
指数,2022年9月,全国,1333 ヨーグルト,98,
指数,2022年9月,全国,1321 バター,98.7,
指数,2022年9月,全国,1331 チーズ（国産品）,113.2,
指数,2022年9月,全国,1332 チーズ（輸入品）,107.6,
指数,2022年9月,全国,0020 卵,106.4,
指数,2022年9月,全国,1341 鶏卵,106.4,
指数,2022年9月,全国,0021 野菜・海藻,104.5,
指数,2022年9月,全国,0022 生鮮野菜,105.1,
指数,2022年9月,全国,1401 キャベツ,73.4,
指数,2022年9月,全国,1402 ほうれんそう,143.8,
指数,2022年9月,全国,1403 はくさい,111.5,
指数,2022年9月,全国,1405 ねぎ,119.7,
指数,2022年9月,全国,1406 レタス,109.2,
指数,2022年9月,全国,1409 ブロッコリー,140.9,
指数,2022年9月,全国,1407 もやし,104.2,
指数,2022年9月,全国,1410 アスパラガス,102.6,
指数,2022年9月,全国,1411 さつまいも,111.2,
指数,2022年9月,全国,1412 じゃがいも,98.4,
指数,2022年9月,全国,1413 さといも,115.7,
指数,2022年9月,全国,1414 だいこん,149.3,
指数,2022年9月,全国,1415 にんじん,125.4,
指数,2022年9月,全国,1416 ごぼう,105.5,
指数,2022年9月,全国,1417 たまねぎ,127.5,
指数,2022年9月,全国,1419 れんこん,88.3,
指数,2022年9月,全国,1420 ながいも,93.9,
指数,2022年9月,全国,1421 しょうが,93.3,
指数,2022年9月,全国,1430 えだまめ,89.3,
指数,2022年9月,全国,1432 さやいんげん,111.5,
指数,2022年9月,全国,1433 かぼちゃ,99.1,
指数,2022年9月,全国,1434 きゅうり,93.5,
指数,2022年9月,全国,1435 なす,81.8,
指数,2022年9月,全国,1436 トマト,115.6,
指数,2022年9月,全国,1437 ピーマン,81.4,
指数,2022年9月,全国,1438 生しいたけ,101.5,
指数,2022年9月,全国,1442 えのきたけ,93.6,
