指数,年月,地域,カテゴリ,数値,単位
指数,1970年5月,全国,0001 総合,30.8,
指数,1970年5月,全国,0002 食料,28.5,
指数,1970年5月,全国,0003 穀類,33.2,
指数,1970年5月,全国,0004 米類,41.9,
指数,1970年5月,全国,0005 パン,24.5,
指数,1970年5月,全国,1021 食パン,26.2,
指数,1970年5月,全国,1022 あんパン,20.9,
指数,1970年5月,全国,0006 麺類,23.2,
指数,1970年5月,全国,1041 そうめん,17.7,
指数,1970年5月,全国,1051 カップ麺,26.6,
指数,1970年5月,全国,0007 他の穀類,36.2,
指数,1970年5月,全国,1071 小麦粉,29,
指数,1970年5月,全国,0008 魚介類,19.7,
指数,1970年5月,全国,0009 生鮮魚介,20.5,
指数,1970年5月,全国,1101 まぐろ,28.2,
指数,1970年5月,全国,1102 あじ,21.1,
指数,1970年5月,全国,1103 いわし,30.1,
指数,1970年5月,全国,1104 かつお,27.3,
指数,1970年5月,全国,1106 さけ,29.5,
指数,1970年5月,全国,1107 さば,12.5,
指数,1970年5月,全国,1108 さんま,25.1,
指数,1970年5月,全国,1110 たい,33.9,
指数,1970年5月,全国,1111 ぶり,31.9,
指数,1970年5月,全国,1112 いか,12.4,
指数,1970年5月,全国,1113 たこ,16.4,
指数,1970年5月,全国,1131 あさり,7.3,
指数,1970年5月,全国,1132 かき（貝）,13.2,
指数,1970年5月,全国,0010 塩干魚介,20.2,
指数,1970年5月,全国,1141 塩さけ,27.7,
指数,1970年5月,全国,1142 たらこ,17.6,
指数,1970年5月,全国,1143 しらす干し,15.6,
指数,1970年5月,全国,1146 煮干し,17.9,
指数,1970年5月,全国,0011 魚肉練製品,18.1,
指数,1970年5月,全国,1151 揚げかまぼこ,13.1,
指数,1970年5月,全国,1152 ちくわ,16.3,
指数,1970年5月,全国,1153 かまぼこ,22.3,
指数,1970年5月,全国,0012 他の魚介加工品,17.3,
指数,1970年5月,全国,1161 かつお節,28.8,
指数,1970年5月,全国,0013 肉類,34.2,
指数,1970年5月,全国,0014 生鮮肉,32.2,
指数,1970年5月,全国,1201 牛肉（国産品）,19.4,
指数,1970年5月,全国,1211 豚肉（国産品）,34.7,
指数,1970年5月,全国,1221 鶏肉,48.2,
指数,1970年5月,全国,0015 加工肉,43.4,
指数,1970年5月,全国,1261 ソーセージ,40.6,
指数,1970年5月,全国,0016 乳卵類,43.5,
指数,1970年5月,全国,0017 牛乳・乳製品,39,
指数,1970年5月,全国,0018 牛乳,38.8,
指数,1970年5月,全国,0019 乳製品,40.4,
指数,1970年5月,全国,1311 粉ミルク,24.4,
指数,1970年5月,全国,1321 バター,35.2,
指数,1970年5月,全国,1331 チーズ（国産品）,37.1,
指数,1970年5月,全国,0020 卵,53.6,
指数,1970年5月,全国,1341 鶏卵,53.6,
指数,1970年5月,全国,0021 野菜・海藻,25.4,
指数,1970年5月,全国,0022 生鮮野菜,28.9,
指数,1970年5月,全国,1401 キャベツ,26.9,
指数,1970年5月,全国,1402 ほうれんそう,10.8,
指数,1970年5月,全国,1403 はくさい,32.1,
指数,1970年5月,全国,1405 ねぎ,14.3,
指数,1970年5月,全国,1406 レタス,22.4,
指数,1970年5月,全国,1411 さつまいも,21.4,
指数,1970年5月,全国,1412 じゃがいも,39.1,
指数,1970年5月,全国,1413 さといも,16.6,
指数,1970年5月,全国,1414 だいこん,40.5,
指数,1970年5月,全国,1415 にんじん,45.1,
指数,1970年5月,全国,1416 ごぼう,19.8,
指数,1970年5月,全国,1417 たまねぎ,40,
指数,1970年5月,全国,1419 れんこん,25.9,
指数,1970年5月,全国,1433 かぼちゃ,41.8,
指数,1970年5月,全国,1434 きゅうり,25.8,
指数,1970年5月,全国,1435 なす,39.1,
指数,1970年5月,全国,1436 トマト,26.5,
