指数,年月,地域,カテゴリ,数値,単位
指数,1994年7月,全国,0001 総合,95.4,
指数,1994年7月,全国,0002 食料,86.3,
指数,1994年7月,全国,0003 穀類,113.5,
指数,1994年7月,全国,0004 米類,143.4,
指数,1994年7月,全国,1001 うるち米Ａ,163,
指数,1994年7月,全国,0005 パン,87.7,
指数,1994年7月,全国,1021 食パン,88.4,
指数,1994年7月,全国,1022 あんパン,88.8,
指数,1994年7月,全国,0006 麺類,90.7,
指数,1994年7月,全国,1031 ゆでうどん,95.2,
指数,1994年7月,全国,1041 そうめん,83.8,
指数,1994年7月,全国,1042 スパゲッティ,92.8,
指数,1994年7月,全国,1051 カップ麺,85.1,
指数,1994年7月,全国,1052 中華麺,101.4,
指数,1994年7月,全国,0007 他の穀類,118,
指数,1994年7月,全国,1071 小麦粉,76.5,
指数,1994年7月,全国,1081 もち,137.3,
指数,1994年7月,全国,0008 魚介類,74.6,
指数,1994年7月,全国,0009 生鮮魚介,74.2,
指数,1994年7月,全国,1101 まぐろ,98.4,
指数,1994年7月,全国,1102 あじ,98.2,
指数,1994年7月,全国,1103 いわし,53.9,
指数,1994年7月,全国,1104 かつお,76.2,
指数,1994年7月,全国,1106 さけ,67.1,
指数,1994年7月,全国,1107 さば,75.2,
指数,1994年7月,全国,1108 さんま,47.8,
指数,1994年7月,全国,1110 たい,94.9,
指数,1994年7月,全国,1111 ぶり,93.2,
指数,1994年7月,全国,1112 いか,46.8,
指数,1994年7月,全国,1113 たこ,61.6,
指数,1994年7月,全国,1114 えび,92.3,
指数,1994年7月,全国,1131 あさり,68,
指数,1994年7月,全国,1133 ほたて貝,69.9,
指数,1994年7月,全国,0010 塩干魚介,71.4,
指数,1994年7月,全国,1141 塩さけ,67.1,
指数,1994年7月,全国,1142 たらこ,87.7,
指数,1994年7月,全国,1143 しらす干し,62,
指数,1994年7月,全国,1144 干しあじ,76,
指数,1994年7月,全国,1146 煮干し,88.4,
指数,1994年7月,全国,1150 ししゃも,76.2,
指数,1994年7月,全国,0011 魚肉練製品,91.2,
指数,1994年7月,全国,1151 揚げかまぼこ,86.7,
指数,1994年7月,全国,1152 ちくわ,96.3,
指数,1994年7月,全国,1153 かまぼこ,92.2,
指数,1994年7月,全国,0012 他の魚介加工品,68.6,
指数,1994年7月,全国,1161 かつお節,78.1,
指数,1994年7月,全国,1165 魚介漬物,64.2,
指数,1994年7月,全国,1166 魚介つくだ煮,67.9,
指数,1994年7月,全国,1173 魚介缶詰,70.9,
指数,1994年7月,全国,0013 肉類,74.1,
指数,1994年7月,全国,0014 生鮮肉,69.4,
指数,1994年7月,全国,1201 牛肉（国産品）,65.3,
指数,1994年7月,全国,1203 牛肉（輸入品）,64.1,
