指数,年月,地域,カテゴリ,数値,単位
指数,2023年7月,全国,0001 総合,105.7,
指数,2023年7月,全国,0002 食料,113.1,
指数,2023年7月,全国,0003 穀類,112.8,
指数,2023年7月,全国,0004 米類,95,
指数,2023年7月,全国,1001 うるち米Ａ,94.8,
指数,2023年7月,全国,1002 うるち米Ｂ,95.1,
指数,2023年7月,全国,0005 パン,120.9,
指数,2023年7月,全国,1021 食パン,121.3,
指数,2023年7月,全国,1022 あんパン,120.4,
指数,2023年7月,全国,1023 カレーパン,121.3,
指数,2023年7月,全国,0006 麺類,121.6,
指数,2023年7月,全国,1031 ゆでうどん,122.2,
指数,2023年7月,全国,1041 そうめん,107.6,
指数,2023年7月,全国,1042 スパゲッティ,120,
指数,2023年7月,全国,1051 カップ麺,125.5,
指数,2023年7月,全国,1052 中華麺,122.3,
指数,2023年7月,全国,0007 他の穀類,110.6,
指数,2023年7月,全国,1071 小麦粉,126.7,
指数,2023年7月,全国,1081 もち,101.4,
指数,2023年7月,全国,1090 シリアル,114.6,
指数,2023年7月,全国,0008 魚介類,126.1,
指数,2023年7月,全国,0009 生鮮魚介,126.6,
指数,2023年7月,全国,1101 まぐろ,120,
指数,2023年7月,全国,1102 あじ,129.5,
指数,2023年7月,全国,1103 いわし,119.5,
指数,2023年7月,全国,1104 かつお,123.3,
指数,2023年7月,全国,1106 さけ,138.5,
指数,2023年7月,全国,1107 さば,119.6,
指数,2023年7月,全国,1108 さんま,128.7,
指数,2023年7月,全国,1110 たい,117.5,
指数,2023年7月,全国,1111 ぶり,115.7,
指数,2023年7月,全国,1112 いか,141.9,
指数,2023年7月,全国,1113 たこ,131.7,
指数,2023年7月,全国,1114 えび,106.6,
指数,2023年7月,全国,1131 あさり,152.1,
指数,2023年7月,全国,1133 ほたて貝,130.3,
指数,2023年7月,全国,0010 塩干魚介,126.4,
指数,2023年7月,全国,1141 塩さけ,132.4,
指数,2023年7月,全国,1142 たらこ,119.9,
指数,2023年7月,全国,1143 しらす干し,131.8,
指数,2023年7月,全国,1144 干しあじ,120.4,
指数,2023年7月,全国,1146 煮干し,113,
指数,2023年7月,全国,1150 ししゃも,108.9,
指数,2023年7月,全国,1167 いくら,137.1,
指数,2023年7月,全国,0011 魚肉練製品,124.7,
指数,2023年7月,全国,1151 揚げかまぼこ,121.8,
指数,2023年7月,全国,1152 ちくわ,126.4,
指数,2023年7月,全国,1153 かまぼこ,125.9,
指数,2023年7月,全国,0012 他の魚介加工品,124.8,
指数,2023年7月,全国,1161 かつお節,120.5,
指数,2023年7月,全国,1165 魚介漬物,132.1,
指数,2023年7月,全国,1166 魚介つくだ煮,115.7,
指数,2023年7月,全国,1173 魚介缶詰,121.8,
指数,2023年7月,全国,0013 肉類,111.9,
指数,2023年7月,全国,0014 生鮮肉,112.7,
指数,2023年7月,全国,1201 牛肉（国産品）,104.7,
指数,2023年7月,全国,1203 牛肉（輸入品）,123.7,
指数,2023年7月,全国,1211 豚肉（国産品）,113.4,
指数,2023年7月,全国,1214 豚肉（輸入品）,112.5,
指数,2023年7月,全国,1221 鶏肉,112.4,
指数,2023年7月,全国,0015 加工肉,108.5,
指数,2023年7月,全国,1252 ハム,106.9,
指数,2023年7月,全国,1261 ソーセージ,109.6,
指数,2023年7月,全国,1271 ベーコン,107.8,
指数,2023年7月,全国,1292 味付け肉,109.6,
指数,2023年7月,全国,0016 乳卵類,119,
指数,2023年7月,全国,0017 牛乳・乳製品,113.1,
指数,2023年7月,全国,0018 牛乳,109.7,
指数,2023年7月,全国,1303 牛乳,109.7,
指数,2023年7月,全国,0019 乳製品,115.5,
指数,2023年7月,全国,1311 粉ミルク,117.6,
指数,2023年7月,全国,1333 ヨーグルト,108.9,
指数,2023年7月,全国,1321 バター,112.3,
指数,2023年7月,全国,1331 チーズ（国産品）,134.7,
指数,2023年7月,全国,1332 チーズ（輸入品）,122.7,
指数,2023年7月,全国,0020 卵,142.1,
指数,2023年7月,全国,1341 鶏卵,142.1,
指数,2023年7月,全国,0021 野菜・海藻,105.2,
指数,2023年7月,全国,0022 生鮮野菜,102.6,
指数,2023年7月,全国,1401 キャベツ,108.1,
指数,2023年7月,全国,1402 ほうれんそう,120.8,
指数,2023年7月,全国,1403 はくさい,117.4,
指数,2023年7月,全国,1405 ねぎ,119.8,
指数,2023年7月,全国,1406 レタス,77.4,
指数,2023年7月,全国,1409 ブロッコリー,104.5,
指数,2023年7月,全国,1407 もやし,108.8,
指数,2023年7月,全国,1410 アスパラガス,108.1,
指数,2023年7月,全国,1411 さつまいも,114.6,
指数,2023年7月,全国,1412 じゃがいも,106.2,
指数,2023年7月,全国,1413 さといも,174.9,
指数,2023年7月,全国,1414 だいこん,114,
指数,2023年7月,全国,1415 にんじん,106,
指数,2023年7月,全国,1416 ごぼう,116.5,
指数,2023年7月,全国,1417 たまねぎ,111.2,
指数,2023年7月,全国,1419 れんこん,162,
指数,2023年7月,全国,1420 ながいも,109,
指数,2023年7月,全国,1421 しょうが,91,
指数,2023年7月,全国,1430 えだまめ,111.9,
指数,2023年7月,全国,1432 さやいんげん,105.1,
指数,2023年7月,全国,1433 かぼちゃ,125.8,
指数,2023年7月,全国,1434 きゅうり,94.3,
指数,2023年7月,全国,1435 なす,87.4,
指数,2023年7月,全国,1436 トマト,93.9,
指数,2023年7月,全国,1437 ピーマン,97.6,
指数,2023年7月,全国,1438 生しいたけ,104.8,
指数,2023年7月,全国,1442 えのきたけ,103.1,
指数,2023年7月,全国,1443 しめじ,97.1,
指数,2023年7月,全国,1444 カット野菜,101.3,
指数,2023年7月,全国,0023 乾物・加工品類,110.3,
指数,2023年7月,全国,0024 乾物・海藻,108.8,
指数,2023年7月,全国,1453 干ししいたけ,102.8,
指数,2023年7月,全国,1461 干しのり,112,
指数,2023年7月,全国,1462 わかめ,107.2,
指数,2023年7月,全国,1463 こんぶ,105.9,
指数,2023年7月,全国,1464 ひじき,106,
指数,2023年7月,全国,0025 大豆加工品,112.8,
指数,2023年7月,全国,1471 豆腐,115.1,
指数,2023年7月,全国,1472 油揚げ,120,
指数,2023年7月,全国,1473 納豆,105.4,
指数,2023年7月,全国,0026 他の野菜・海藻加工品,108.9,
指数,2023年7月,全国,1481 こんにゃく,104.9,
指数,2023年7月,全国,1482 梅干し,103,
指数,2023年7月,全国,1483 だいこん漬,111.6,
指数,2023年7月,全国,1486 はくさい漬,105.6,
指数,2023年7月,全国,1487 キムチ,102.5,
指数,2023年7月,全国,1485 こんぶつくだ煮,118.3,
指数,2023年7月,全国,1491 野菜缶詰,129.5,
指数,2023年7月,全国,0027 果物,111,
指数,2023年7月,全国,0028 生鮮果物,112.4,
指数,2023年7月,全国,1502 りんご,144.4,
指数,2023年7月,全国,1515 オレンジ,131.4,
指数,2023年7月,全国,1531 ぶどうＡ,113.6,
指数,2023年7月,全国,1532 ぶどうＢ,163.6,
指数,2023年7月,全国,1551 桃,109.5,
指数,2023年7月,全国,1561 すいか,108.9,
指数,2023年7月,全国,1563 メロン,108.9,
指数,2023年7月,全国,1581 バナナ,114.1,
指数,2023年7月,全国,1582 キウイフルーツ,105,
指数,2023年7月,全国,1572 さくらんぼ,89.5,
指数,2023年7月,全国,1583 アボカド,111.7,
指数,2023年7月,全国,0029 果物加工品,96.8,
指数,2023年7月,全国,1594 ナッツ,96.8,
指数,2023年7月,全国,0030 油脂・調味料,118.5,
指数,2023年7月,全国,0031 油脂,155.8,
指数,2023年7月,全国,1601 食用油,160.3,
指数,2023年7月,全国,1602 マーガリン,126.9,
指数,2023年7月,全国,0032 調味料,114,
指数,2023年7月,全国,1611 食塩,97.5,
指数,2023年7月,全国,1621 しょう油,121.5,
指数,2023年7月,全国,1631 みそ,108,
指数,2023年7月,全国,1632 砂糖,123.7,
指数,2023年7月,全国,1633 酢,109.5,
指数,2023年7月,全国,1641 ソース,123.4,
指数,2023年7月,全国,1642 ケチャップ,123.5,
指数,2023年7月,全国,1643 マヨネーズ,153.9,
指数,2023年7月,全国,1645 ドレッシング,103.1,
指数,2023年7月,全国,1644 ジャム,111.6,
指数,2023年7月,全国,1652 カレールウ,124.4,
指数,2023年7月,全国,1653 乾燥スープ,114.6,
指数,2023年7月,全国,1654 風味調味料,107.6,
