指数,年月,地域,カテゴリ,数値,単位
指数,1979年12月,全国,0001 総合,69.7,
指数,1979年12月,全国,0002 食料,64.5,
指数,1979年12月,全国,0003 穀類,75.5,
指数,1979年12月,全国,0004 米類,95,
指数,1979年12月,全国,1001 うるち米Ａ,94.6,
指数,1979年12月,全国,1002 うるち米Ｂ,96.9,
指数,1979年12月,全国,0005 パン,59.6,
指数,1979年12月,全国,1021 食パン,63.4,
指数,1979年12月,全国,1022 あんパン,54,
指数,1979年12月,全国,0006 麺類,56.5,
指数,1979年12月,全国,1031 ゆでうどん,58.6,
指数,1979年12月,全国,1041 そうめん,48.1,
指数,1979年12月,全国,1051 カップ麺,55.7,
指数,1979年12月,全国,0007 他の穀類,72.8,
指数,1979年12月,全国,1071 小麦粉,60.3,
指数,1979年12月,全国,1081 もち,79.7,
指数,1979年12月,全国,0008 魚介類,62,
指数,1979年12月,全国,0009 生鮮魚介,68.1,
指数,1979年12月,全国,1101 まぐろ,81.4,
指数,1979年12月,全国,1102 あじ,96.9,
指数,1979年12月,全国,1103 いわし,37.9,
指数,1979年12月,全国,1104 かつお,65.3,
指数,1979年12月,全国,1106 さけ,71.1,
指数,1979年12月,全国,1107 さば,38.3,
指数,1979年12月,全国,1108 さんま,38.8,
指数,1979年12月,全国,1110 たい,103.1,
指数,1979年12月,全国,1111 ぶり,75.7,
指数,1979年12月,全国,1112 いか,60.7,
指数,1979年12月,全国,1113 たこ,68.7,
指数,1979年12月,全国,1114 えび,119.6,
指数,1979年12月,全国,1131 あさり,45.4,
指数,1979年12月,全国,1132 かき（貝）,51.4,
指数,1979年12月,全国,0010 塩干魚介,61.7,
指数,1979年12月,全国,1141 塩さけ,73.4,
指数,1979年12月,全国,1142 たらこ,72.7,
指数,1979年12月,全国,1143 しらす干し,42.6,
指数,1979年12月,全国,1146 煮干し,51.8,
指数,1979年12月,全国,0011 魚肉練製品,51.3,
指数,1979年12月,全国,1151 揚げかまぼこ,48.6,
指数,1979年12月,全国,1152 ちくわ,54.2,
指数,1979年12月,全国,1153 かまぼこ,51,
指数,1979年12月,全国,0012 他の魚介加工品,46.6,
指数,1979年12月,全国,1161 かつお節,60.3,
指数,1979年12月,全国,0013 肉類,66.5,
指数,1979年12月,全国,0014 生鮮肉,63.1,
指数,1979年12月,全国,1201 牛肉（国産品）,51.4,
指数,1979年12月,全国,1211 豚肉（国産品）,60.6,
指数,1979年12月,全国,1221 鶏肉,77.7,
指数,1979年12月,全国,0015 加工肉,81.9,
指数,1979年12月,全国,1261 ソーセージ,78.1,
指数,1979年12月,全国,1271 ベーコン,70,
指数,1979年12月,全国,0016 乳卵類,92.6,
指数,1979年12月,全国,0017 牛乳・乳製品,83.8,
指数,1979年12月,全国,0018 牛乳,86.2,
指数,1979年12月,全国,1303 牛乳,102.8,
指数,1979年12月,全国,0019 乳製品,74.4,
指数,1979年12月,全国,1311 粉ミルク,50.6,
指数,1979年12月,全国,1321 バター,69,
指数,1979年12月,全国,1331 チーズ（国産品）,56.7,
指数,1979年12月,全国,0020 卵,112.4,
指数,1979年12月,全国,1341 鶏卵,112.4,
指数,1979年12月,全国,0021 野菜・海藻,58.7,
指数,1979年12月,全国,0022 生鮮野菜,62.7,
指数,1979年12月,全国,1401 キャベツ,93.8,
指数,1979年12月,全国,1402 ほうれんそう,44.7,
指数,1979年12月,全国,1403 はくさい,63.9,
指数,1979年12月,全国,1405 ねぎ,37.3,
指数,1979年12月,全国,1406 レタス,166.2,
指数,1979年12月,全国,1407 もやし,85.8,
指数,1979年12月,全国,1411 さつまいも,38,
指数,1979年12月,全国,1412 じゃがいも,36.5,
指数,1979年12月,全国,1413 さといも,28.1,
指数,1979年12月,全国,1414 だいこん,83.2,
指数,1979年12月,全国,1415 にんじん,43.8,
指数,1979年12月,全国,1416 ごぼう,42.4,
指数,1979年12月,全国,1417 たまねぎ,44.5,
