指数,年月,地域,カテゴリ,数値,単位
指数,2024年11月,全国,0001 総合,110,
指数,2024年11月,全国,0002 食料,121.3,
指数,2024年11月,全国,0003 穀類,132.7,
指数,2024年11月,全国,0004 米類,162.9,
指数,2024年11月,全国,1001 うるち米Ａ,161,
指数,2024年11月,全国,1002 うるち米Ｂ,164.1,
指数,2024年11月,全国,0005 パン,120.7,
指数,2024年11月,全国,1021 食パン,121.5,
指数,2024年11月,全国,1022 あんパン,118.7,
指数,2024年11月,全国,1023 カレーパン,123.3,
指数,2024年11月,全国,0006 麺類,121.8,
指数,2024年11月,全国,1031 ゆでうどん,125.7,
指数,2024年11月,全国,1041 そうめん,113.5,
指数,2024年11月,全国,1042 スパゲッティ,124.4,
指数,2024年11月,全国,1051 カップ麺,122,
指数,2024年11月,全国,1052 中華麺,121.7,
指数,2024年11月,全国,0007 他の穀類,113.1,
指数,2024年11月,全国,1071 小麦粉,132.9,
指数,2024年11月,全国,1081 もち,104.9,
指数,2024年11月,全国,1090 シリアル,114,
指数,2024年11月,全国,0008 魚介類,126.3,
指数,2024年11月,全国,0009 生鮮魚介,124.6,
指数,2024年11月,全国,1101 まぐろ,114.4,
指数,2024年11月,全国,1102 あじ,115.1,
指数,2024年11月,全国,1103 いわし,135.1,
指数,2024年11月,全国,1106 さけ,134,
指数,2024年11月,全国,1107 さば,122.1,
指数,2024年11月,全国,1108 さんま,121.8,
指数,2024年11月,全国,1110 たい,121.3,
指数,2024年11月,全国,1111 ぶり,120.8,
指数,2024年11月,全国,1112 いか,138.7,
指数,2024年11月,全国,1113 たこ,141.8,
指数,2024年11月,全国,1114 えび,109.7,
指数,2024年11月,全国,1131 あさり,148.8,
指数,2024年11月,全国,1132 かき（貝）,128.3,
指数,2024年11月,全国,1133 ほたて貝,143.3,
指数,2024年11月,全国,0010 塩干魚介,129.6,
指数,2024年11月,全国,1141 塩さけ,138.2,
指数,2024年11月,全国,1142 たらこ,117.6,
