指数,年月,地域,カテゴリ,数値,単位
指数,1976年12月,全国,0001 総合,60.4,
指数,1976年12月,全国,0002 食料,57,
指数,1976年12月,全国,0003 穀類,68.8,
指数,1976年12月,全国,0004 米類,85,
指数,1976年12月,全国,1001 うるち米Ａ,87.6,
指数,1976年12月,全国,1002 うるち米Ｂ,88.9,
指数,1976年12月,全国,0005 パン,58.5,
指数,1976年12月,全国,1021 食パン,61.7,
指数,1976年12月,全国,1022 あんパン,54,
指数,1976年12月,全国,0006 麺類,51.7,
指数,1976年12月,全国,1031 ゆでうどん,56.5,
指数,1976年12月,全国,1041 そうめん,44.3,
指数,1976年12月,全国,1051 カップ麺,49.4,
指数,1976年12月,全国,0007 他の穀類,66.3,
指数,1976年12月,全国,1071 小麦粉,59.3,
指数,1976年12月,全国,1081 もち,70.5,
指数,1976年12月,全国,0008 魚介類,49.4,
指数,1976年12月,全国,0009 生鮮魚介,56.5,
指数,1976年12月,全国,1101 まぐろ,68.4,
指数,1976年12月,全国,1102 あじ,78,
指数,1976年12月,全国,1103 いわし,34,
指数,1976年12月,全国,1104 かつお,51.7,
指数,1976年12月,全国,1106 さけ,57.1,
指数,1976年12月,全国,1107 さば,32.5,
指数,1976年12月,全国,1108 さんま,62,
指数,1976年12月,全国,1110 たい,90.9,
指数,1976年12月,全国,1111 ぶり,72.4,
指数,1976年12月,全国,1112 いか,49.8,
指数,1976年12月,全国,1113 たこ,43.5,
指数,1976年12月,全国,1114 えび,100.3,
指数,1976年12月,全国,1131 あさり,27.4,
指数,1976年12月,全国,1132 かき（貝）,43.5,
指数,1976年12月,全国,0010 塩干魚介,43.3,
指数,1976年12月,全国,1141 塩さけ,54.5,
指数,1976年12月,全国,1142 たらこ,36.7,
指数,1976年12月,全国,1143 しらす干し,33.1,
指数,1976年12月,全国,1146 煮干し,46.3,
指数,1976年12月,全国,0011 魚肉練製品,38.8,
指数,1976年12月,全国,1151 揚げかまぼこ,35.4,
指数,1976年12月,全国,1152 ちくわ,38.3,
指数,1976年12月,全国,1153 かまぼこ,40.2,
指数,1976年12月,全国,0012 他の魚介加工品,41.4,
指数,1976年12月,全国,1161 かつお節,53.2,
指数,1976年12月,全国,0013 肉類,66.3,
指数,1976年12月,全国,0014 生鮮肉,63.8,
指数,1976年12月,全国,1201 牛肉（国産品）,47,
指数,1976年12月,全国,1211 豚肉（国産品）,62.3,
指数,1976年12月,全国,1221 鶏肉,83.8,
指数,1976年12月,全国,0015 加工肉,78.2,
指数,1976年12月,全国,1261 ソーセージ,74.7,
指数,1976年12月,全国,1271 ベーコン,71,
指数,1976年12月,全国,0016 乳卵類,85.2,
指数,1976年12月,全国,0017 牛乳・乳製品,79,
指数,1976年12月,全国,0018 牛乳,82.1,
指数,1976年12月,全国,1303 牛乳,99.4,
指数,1976年12月,全国,0019 乳製品,67.2,
指数,1976年12月,全国,1311 粉ミルク,40.4,
指数,1976年12月,全国,1321 バター,64.3,
指数,1976年12月,全国,1331 チーズ（国産品）,57.9,
指数,1976年12月,全国,0020 卵,98.4,
指数,1976年12月,全国,1341 鶏卵,98.4,
指数,1976年12月,全国,0021 野菜・海藻,40.7,
指数,1976年12月,全国,0022 生鮮野菜,38,
指数,1976年12月,全国,1401 キャベツ,31.8,
指数,1976年12月,全国,1402 ほうれんそう,24.9,
指数,1976年12月,全国,1403 はくさい,22.4,
指数,1976年12月,全国,1405 ねぎ,30.4,
指数,1976年12月,全国,1406 レタス,65.5,
指数,1976年12月,全国,1407 もやし,88.5,
指数,1976年12月,全国,1411 さつまいも,32.3,
指数,1976年12月,全国,1412 じゃがいも,29.8,
指数,1976年12月,全国,1413 さといも,24.3,
指数,1976年12月,全国,1414 だいこん,33.5,
指数,1976年12月,全国,1415 にんじん,30.3,
指数,1976年12月,全国,1416 ごぼう,39.3,
指数,1976年12月,全国,1417 たまねぎ,55.5,
指数,1976年12月,全国,1419 れんこん,41.9,
指数,1976年12月,全国,1433 かぼちゃ,60.9,
指数,1976年12月,全国,1434 きゅうり,69.5,
指数,1976年12月,全国,1435 なす,78.8,
指数,1976年12月,全国,1436 トマト,62.5,
指数,1976年12月,全国,1437 ピーマン,46.3,
指数,1976年12月,全国,1438 生しいたけ,82,
指数,1976年12月,全国,0023 乾物・加工品類,45.6,
指数,1976年12月,全国,0024 乾物・海藻,37.9,
指数,1976年12月,全国,1453 干ししいたけ,43.2,
指数,1976年12月,全国,1461 干しのり,51.6,
指数,1976年12月,全国,1462 わかめ,30.7,
指数,1976年12月,全国,1463 こんぶ,30.6,
指数,1976年12月,全国,0025 大豆加工品,58,
指数,1976年12月,全国,1471 豆腐,56.1,
指数,1976年12月,全国,1472 油揚げ,56.8,
指数,1976年12月,全国,1473 納豆,61.8,
指数,1976年12月,全国,0026 他の野菜・海藻加工品,42.3,
指数,1976年12月,全国,1481 こんにゃく,51.1,
指数,1976年12月,全国,1482 梅干し,26.2,
指数,1976年12月,全国,1483 だいこん漬,45.5,
指数,1976年12月,全国,1485 こんぶつくだ煮,36.6,
指数,1976年12月,全国,1491 野菜缶詰,82.2,
指数,1976年12月,全国,0027 果物,46.7,
指数,1976年12月,全国,0028 生鮮果物,45.9,
指数,1976年12月,全国,1502 りんご,61.3,
指数,1976年12月,全国,1511 みかん,29.9,
指数,1976年12月,全国,1541 柿,55.8,
指数,1976年12月,全国,1581 バナナ,54.9,
指数,1976年12月,全国,0029 果物加工品,65.3,
指数,1976年12月,全国,0030 油脂・調味料,87.1,
指数,1976年12月,全国,0031 油脂,129.4,
指数,1976年12月,全国,1601 食用油,146.2,
指数,1976年12月,全国,1602 マーガリン,84.4,
指数,1976年12月,全国,0032 調味料,81.5,
指数,1976年12月,全国,1611 食塩,51.3,
指数,1976年12月,全国,1621 しょう油,79.9,
指数,1976年12月,全国,1631 みそ,76.5,
指数,1976年12月,全国,1632 砂糖,114.4,
指数,1976年12月,全国,1633 酢,88.3,
指数,1976年12月,全国,1641 ソース,98.2,
指数,1976年12月,全国,1642 ケチャップ,131,
指数,1976年12月,全国,1643 マヨネーズ,103.2,
指数,1976年12月,全国,1652 カレールウ,68.4,
指数,1976年12月,全国,1653 乾燥スープ,54,
指数,1976年12月,全国,0033 菓子類,57.2,
指数,1976年12月,全国,1701 ようかん,40.1,
指数,1976年12月,全国,1702 まんじゅう,49,
指数,1976年12月,全国,1711 カステラ,56.4,
指数,1976年12月,全国,1712 ケーキ,45.4,
指数,1976年12月,全国,1713 シュークリーム,65,
指数,1976年12月,全国,1741 せんべい,71.3,
指数,1976年12月,全国,1721 ビスケット,52.5,
指数,1976年12月,全国,1732 キャンデー,64.8,
指数,1976年12月,全国,1761 チョコレート,85.9,
指数,1976年12月,全国,1782 アイスクリーム,75.9,
指数,1976年12月,全国,1772 落花生,84.3,
指数,1976年12月,全国,1781 チューインガム,59.8,
指数,1976年12月,全国,0034 調理食品,55.3,
指数,1976年12月,全国,0036 他の調理食品,54.3,
指数,1976年12月,全国,1801 うなぎかば焼き,39.1,
指数,1976年12月,全国,1811 サラダ,38.9,
指数,1976年12月,全国,1821 コロッケ,51.7,
指数,1976年12月,全国,1831 豚カツ,62,
指数,1976年12月,全国,1851 冷凍調理コロッケ,67.7,
指数,1976年12月,全国,0037 飲料,85.2,
指数,1976年12月,全国,0038 茶類,71.5,
指数,1976年12月,全国,1902 緑茶,53.7,
指数,1976年12月,全国,1911 紅茶,83.6,
指数,1976年12月,全国,0039 コーヒー・ココア,82.1,
指数,1976年12月,全国,1921 インスタントコーヒー,77,
指数,1976年12月,全国,0040 他の飲料,91.9,
指数,1976年12月,全国,1931 果汁入り飲料,97.9,
指数,1976年12月,全国,1951 炭酸飲料,103.9,
指数,1976年12月,全国,1972 乳酸菌飲料,68.4,
指数,1976年12月,全国,0041 酒類,65.8,
指数,1976年12月,全国,2003 清酒,74.1,
指数,1976年12月,全国,2011 焼酎,46.8,
指数,1976年12月,全国,2021 ビール,61.5,
指数,1976年12月,全国,2033 ウイスキー,80.2,
指数,1976年12月,全国,0042 外食,50.9,
指数,1976年12月,全国,0043 一般外食,50.5,
指数,1976年12月,全国,2101 うどん（外食）,38.4,
指数,1976年12月,全国,2102 中華そば（外食）,41.4,
