指数,年月,地域,カテゴリ,数値,単位
指数,2017年10月,全国,0001 総合,98.8,
指数,2017年10月,全国,0002 食料,96.6,
指数,2017年10月,全国,0003 穀類,97.9,
指数,2017年10月,全国,0004 米類,97,
指数,2017年10月,全国,1001 うるち米Ａ,97.3,
指数,2017年10月,全国,1002 うるち米Ｂ,96.6,
指数,2017年10月,全国,0005 パン,98.7,
指数,2017年10月,全国,1021 食パン,99.4,
指数,2017年10月,全国,1022 あんパン,95.6,
指数,2017年10月,全国,1023 カレーパン,101.8,
指数,2017年10月,全国,0006 麺類,97.2,
指数,2017年10月,全国,1031 ゆでうどん,97.6,
指数,2017年10月,全国,1041 そうめん,98,
指数,2017年10月,全国,1042 スパゲッティ,100.3,
指数,2017年10月,全国,1051 カップ麺,95.4,
指数,2017年10月,全国,1052 中華麺,98.1,
指数,2017年10月,全国,0007 他の穀類,100.7,
指数,2017年10月,全国,1071 小麦粉,91.1,
指数,2017年10月,全国,1081 もち,104.8,
指数,2017年10月,全国,0008 魚介類,97.5,
指数,2017年10月,全国,0009 生鮮魚介,100.3,
指数,2017年10月,全国,1101 まぐろ,104.7,
指数,2017年10月,全国,1102 あじ,99,
指数,2017年10月,全国,1103 いわし,99.8,
指数,2017年10月,全国,1104 かつお,110.8,
指数,2017年10月,全国,1106 さけ,102.6,
指数,2017年10月,全国,1107 さば,115,
指数,2017年10月,全国,1108 さんま,78.5,
指数,2017年10月,全国,1110 たい,97.9,
指数,2017年10月,全国,1111 ぶり,95.6,
指数,2017年10月,全国,1112 いか,91.2,
指数,2017年10月,全国,1113 たこ,88.3,
指数,2017年10月,全国,1114 えび,102.4,
指数,2017年10月,全国,1131 あさり,101.4,
指数,2017年10月,全国,1132 かき（貝）,110.9,
指数,2017年10月,全国,1133 ほたて貝,119.5,
指数,2017年10月,全国,0010 塩干魚介,92.4,
指数,2017年10月,全国,1141 塩さけ,95.7,
指数,2017年10月,全国,1142 たらこ,97,
指数,2017年10月,全国,1143 しらす干し,83.1,
指数,2017年10月,全国,1144 干しあじ,95.1,
指数,2017年10月,全国,1146 煮干し,93.3,
指数,2017年10月,全国,1150 ししゃも,87.9,
指数,2017年10月,全国,1167 いくら,88.7,
指数,2017年10月,全国,0011 魚肉練製品,96.9,
指数,2017年10月,全国,1151 揚げかまぼこ,96.5,
指数,2017年10月,全国,1152 ちくわ,98.4,
指数,2017年10月,全国,1153 かまぼこ,96.3,
指数,2017年10月,全国,0012 他の魚介加工品,93.4,
指数,2017年10月,全国,1161 かつお節,96.5,
指数,2017年10月,全国,1165 魚介漬物,92.6,
指数,2017年10月,全国,1166 魚介つくだ煮,91.8,
指数,2017年10月,全国,1173 魚介缶詰,95.8,
指数,2017年10月,全国,0013 肉類,98.1,
指数,2017年10月,全国,0014 生鮮肉,96.8,
指数,2017年10月,全国,1201 牛肉（国産品）,95.8,
指数,2017年10月,全国,1203 牛肉（輸入品）,92.8,
指数,2017年10月,全国,1211 豚肉（国産品）,95,
指数,2017年10月,全国,1221 鶏肉,100.6,
指数,2017年10月,全国,0015 加工肉,104.2,
