指数,年月,地域,カテゴリ,数値,単位
指数,1979年10月,全国,0001 総合,69.5,
指数,1979年10月,全国,0002 食料,65,
指数,1979年10月,全国,0003 穀類,75.4,
指数,1979年10月,全国,0004 米類,94.9,
指数,1979年10月,全国,1001 うるち米Ａ,94.6,
指数,1979年10月,全国,1002 うるち米Ｂ,96.9,
指数,1979年10月,全国,0005 パン,59.5,
指数,1979年10月,全国,1021 食パン,63.2,
指数,1979年10月,全国,1022 あんパン,54,
指数,1979年10月,全国,0006 麺類,56.4,
指数,1979年10月,全国,1031 ゆでうどん,58.6,
指数,1979年10月,全国,1041 そうめん,47.8,
指数,1979年10月,全国,1051 カップ麺,55.6,
指数,1979年10月,全国,0007 他の穀類,72.2,
指数,1979年10月,全国,1071 小麦粉,60.3,
指数,1979年10月,全国,1081 もち,78.8,
指数,1979年10月,全国,0008 魚介類,62.8,
指数,1979年10月,全国,0009 生鮮魚介,69.1,
指数,1979年10月,全国,1101 まぐろ,78.4,
指数,1979年10月,全国,1102 あじ,121,
指数,1979年10月,全国,1103 いわし,36.1,
指数,1979年10月,全国,1104 かつお,64.6,
指数,1979年10月,全国,1106 さけ,76.1,
指数,1979年10月,全国,1107 さば,40.4,
指数,1979年10月,全国,1108 さんま,39,
指数,1979年10月,全国,1110 たい,106.7,
指数,1979年10月,全国,1111 ぶり,78.8,
指数,1979年10月,全国,1112 いか,58.7,
指数,1979年10月,全国,1113 たこ,59.1,
指数,1979年10月,全国,1114 えび,112.5,
指数,1979年10月,全国,1131 あさり,40.8,
指数,1979年10月,全国,1132 かき（貝）,65.5,
指数,1979年10月,全国,0010 塩干魚介,62.9,
指数,1979年10月,全国,1141 塩さけ,75.3,
指数,1979年10月,全国,1142 たらこ,74.2,
指数,1979年10月,全国,1143 しらす干し,43.8,
指数,1979年10月,全国,1146 煮干し,52.2,
指数,1979年10月,全国,0011 魚肉練製品,50.8,
指数,1979年10月,全国,1151 揚げかまぼこ,48.1,
指数,1979年10月,全国,1152 ちくわ,53.8,
指数,1979年10月,全国,1153 かまぼこ,50.3,
指数,1979年10月,全国,0012 他の魚介加工品,46.3,
指数,1979年10月,全国,1161 かつお節,59.9,
指数,1979年10月,全国,0013 肉類,66.5,
指数,1979年10月,全国,0014 生鮮肉,63.2,
指数,1979年10月,全国,1201 牛肉（国産品）,50.5,
指数,1979年10月,全国,1211 豚肉（国産品）,61.7,
指数,1979年10月,全国,1221 鶏肉,77.8,
指数,1979年10月,全国,0015 加工肉,81.8,
指数,1979年10月,全国,1261 ソーセージ,77.8,
指数,1979年10月,全国,1271 ベーコン,70.7,
指数,1979年10月,全国,0016 乳卵類,84.9,
指数,1979年10月,全国,0017 牛乳・乳製品,83.8,
指数,1979年10月,全国,0018 牛乳,86.2,
指数,1979年10月,全国,1303 牛乳,102.8,
指数,1979年10月,全国,0019 乳製品,74.2,
指数,1979年10月,全国,1311 粉ミルク,50.3,
指数,1979年10月,全国,1321 バター,69,
指数,1979年10月,全国,1331 チーズ（国産品）,56.5,
指数,1979年10月,全国,0020 卵,87.2,
指数,1979年10月,全国,1341 鶏卵,87.2,
指数,1979年10月,全国,0021 野菜・海藻,57.4,
指数,1979年10月,全国,0022 生鮮野菜,61,
指数,1979年10月,全国,1401 キャベツ,46.5,
指数,1979年10月,全国,1402 ほうれんそう,74.1,
指数,1979年10月,全国,1403 はくさい,57.3,
指数,1979年10月,全国,1405 ねぎ,45.1,
指数,1979年10月,全国,1406 レタス,99.2,
指数,1979年10月,全国,1407 もやし,83.5,
指数,1979年10月,全国,1411 さつまいも,40.5,
指数,1979年10月,全国,1412 じゃがいも,38.1,
指数,1979年10月,全国,1413 さといも,40.1,
指数,1979年10月,全国,1414 だいこん,84,
指数,1979年10月,全国,1415 にんじん,52.3,
指数,1979年10月,全国,1416 ごぼう,43.1,
指数,1979年10月,全国,1417 たまねぎ,42.9,
指数,1979年10月,全国,1419 れんこん,44.7,
指数,1979年10月,全国,1433 かぼちゃ,53,
指数,1979年10月,全国,1434 きゅうり,76.5,
指数,1979年10月,全国,1435 なす,64.7,
指数,1979年10月,全国,1436 トマト,54.9,
指数,1979年10月,全国,1437 ピーマン,46.5,
指数,1979年10月,全国,1438 生しいたけ,85.7,
指数,1979年10月,全国,0023 乾物・加工品類,52.3,
指数,1979年10月,全国,0024 乾物・海藻,46,
指数,1979年10月,全国,1453 干ししいたけ,52.6,
指数,1979年10月,全国,1461 干しのり,70.6,
指数,1979年10月,全国,1462 わかめ,31.1,
指数,1979年10月,全国,1463 こんぶ,32.5,
指数,1979年10月,全国,0025 大豆加工品,63,
指数,1979年10月,全国,1471 豆腐,61.3,
指数,1979年10月,全国,1472 油揚げ,61.9,
指数,1979年10月,全国,1473 納豆,64,
指数,1979年10月,全国,0026 他の野菜・海藻加工品,47.7,
指数,1979年10月,全国,1481 こんにゃく,54.6,
指数,1979年10月,全国,1482 梅干し,32.3,
指数,1979年10月,全国,1483 だいこん漬,50.2,
指数,1979年10月,全国,1485 こんぶつくだ煮,43.7,
指数,1979年10月,全国,1491 野菜缶詰,84.9,
指数,1979年10月,全国,0027 果物,55.2,
指数,1979年10月,全国,0028 生鮮果物,54.2,
指数,1979年10月,全国,1511 みかん,47.1,
指数,1979年10月,全国,1521 梨,33.2,
指数,1979年10月,全国,1532 ぶどうＢ,46.4,
指数,1979年10月,全国,1541 柿,87.1,
指数,1979年10月,全国,1581 バナナ,64.2,
指数,1979年10月,全国,0029 果物加工品,74.9,
指数,1979年10月,全国,0030 油脂・調味料,88.1,
指数,1979年10月,全国,0031 油脂,123.2,
指数,1979年10月,全国,1601 食用油,138.5,
指数,1979年10月,全国,1602 マーガリン,81.2,
指数,1979年10月,全国,0032 調味料,83.8,
指数,1979年10月,全国,1611 食塩,50.6,
指数,1979年10月,全国,1621 しょう油,84.1,
指数,1979年10月,全国,1631 みそ,81.7,
指数,1979年10月,全国,1632 砂糖,108.7,
指数,1979年10月,全国,1633 酢,87,
指数,1979年10月,全国,1641 ソース,97.5,
指数,1979年10月,全国,1642 ケチャップ,131.4,
指数,1979年10月,全国,1643 マヨネーズ,100.9,
指数,1979年10月,全国,1652 カレールウ,75.8,
指数,1979年10月,全国,1653 乾燥スープ,58.1,
指数,1979年10月,全国,0033 菓子類,60,
指数,1979年10月,全国,1701 ようかん,43.5,
指数,1979年10月,全国,1702 まんじゅう,53.8,
指数,1979年10月,全国,1711 カステラ,59.5,
指数,1979年10月,全国,1712 ケーキ,47.5,
指数,1979年10月,全国,1713 シュークリーム,68.2,
指数,1979年10月,全国,1741 せんべい,71.4,
指数,1979年10月,全国,1721 ビスケット,52.8,
指数,1979年10月,全国,1732 キャンデー,64.3,
指数,1979年10月,全国,1761 チョコレート,105,
指数,1979年10月,全国,1782 アイスクリーム,76,
指数,1979年10月,全国,1772 落花生,86.8,
指数,1979年10月,全国,1781 チューインガム,58.7,
指数,1979年10月,全国,0034 調理食品,59.8,
指数,1979年10月,全国,0036 他の調理食品,58.8,
指数,1979年10月,全国,1801 うなぎかば焼き,40.5,
指数,1979年10月,全国,1811 サラダ,43.3,
指数,1979年10月,全国,1821 コロッケ,54.1,
指数,1979年10月,全国,1831 豚カツ,65.5,
指数,1979年10月,全国,1851 冷凍調理コロッケ,69.9,
指数,1979年10月,全国,0037 飲料,93.6,
指数,1979年10月,全国,0038 茶類,87.1,
指数,1979年10月,全国,1902 緑茶,66.4,
指数,1979年10月,全国,1911 紅茶,113.9,
指数,1979年10月,全国,0039 コーヒー・ココア,110.9,
指数,1979年10月,全国,1921 インスタントコーヒー,104,
指数,1979年10月,全国,0040 他の飲料,91.8,
