指数,年月,地域,カテゴリ,数値,単位
指数,2023年4月,全国,0001 総合,105.1,
指数,2023年4月,全国,0002 食料,111.6,
指数,2023年4月,全国,0003 穀類,109.3,
指数,2023年4月,全国,0004 米類,94.7,
指数,2023年4月,全国,1001 うるち米Ａ,95.3,
指数,2023年4月,全国,1002 うるち米Ｂ,94.4,
指数,2023年4月,全国,0005 パン,115,
指数,2023年4月,全国,1021 食パン,114.8,
指数,2023年4月,全国,1022 あんパン,115.7,
指数,2023年4月,全国,1023 カレーパン,114.1,
指数,2023年4月,全国,0006 麺類,117,
指数,2023年4月,全国,1031 ゆでうどん,120,
指数,2023年4月,全国,1041 そうめん,111.3,
指数,2023年4月,全国,1042 スパゲッティ,121,
指数,2023年4月,全国,1051 カップ麺,113.9,
指数,2023年4月,全国,1052 中華麺,121.4,
指数,2023年4月,全国,0007 他の穀類,110.6,
指数,2023年4月,全国,1071 小麦粉,123.8,
指数,2023年4月,全国,1081 もち,102,
指数,2023年4月,全国,1090 シリアル,115.4,
指数,2023年4月,全国,0008 魚介類,123.7,
指数,2023年4月,全国,0009 生鮮魚介,125.3,
指数,2023年4月,全国,1101 まぐろ,126.8,
指数,2023年4月,全国,1102 あじ,105.6,
指数,2023年4月,全国,1103 いわし,109.5,
指数,2023年4月,全国,1104 かつお,121.8,
指数,2023年4月,全国,1106 さけ,139.8,
指数,2023年4月,全国,1107 さば,123.5,
指数,2023年4月,全国,1108 さんま,131.9,
指数,2023年4月,全国,1110 たい,115.4,
指数,2023年4月,全国,1111 ぶり,117.5,
指数,2023年4月,全国,1112 いか,135.5,
指数,2023年4月,全国,1113 たこ,131.4,
指数,2023年4月,全国,1114 えび,109,
指数,2023年4月,全国,1131 あさり,131.5,
指数,2023年4月,全国,1133 ほたて貝,126.6,
指数,2023年4月,全国,0010 塩干魚介,123.1,
指数,2023年4月,全国,1141 塩さけ,132.2,
指数,2023年4月,全国,1142 たらこ,118.6,
指数,2023年4月,全国,1143 しらす干し,117.9,
指数,2023年4月,全国,1144 干しあじ,117.6,
指数,2023年4月,全国,1146 煮干し,107.8,
指数,2023年4月,全国,1150 ししゃも,110.5,
指数,2023年4月,全国,1167 いくら,138.5,
指数,2023年4月,全国,0011 魚肉練製品,121.6,
指数,2023年4月,全国,1151 揚げかまぼこ,121.4,
指数,2023年4月,全国,1152 ちくわ,121.9,
指数,2023年4月,全国,1153 かまぼこ,121.6,
指数,2023年4月,全国,0012 他の魚介加工品,120,
指数,2023年4月,全国,1161 かつお節,101.4,
指数,2023年4月,全国,1165 魚介漬物,128.3,
指数,2023年4月,全国,1166 魚介つくだ煮,114.1,
指数,2023年4月,全国,1173 魚介缶詰,118.9,
指数,2023年4月,全国,0013 肉類,111.3,
指数,2023年4月,全国,0014 生鮮肉,112.6,
指数,2023年4月,全国,1201 牛肉（国産品）,105,
指数,2023年4月,全国,1203 牛肉（輸入品）,123.4,
