指数,年月,地域,カテゴリ,数値,単位
指数,1991年6月,全国,0001 総合,92.4,
指数,1991年6月,全国,0002 食料,85,
指数,1991年6月,全国,0003 穀類,99.3,
指数,1991年6月,全国,0004 米類,115.9,
指数,1991年6月,全国,1001 うるち米Ａ,117.8,
指数,1991年6月,全国,1002 うるち米Ｂ,117.9,
指数,1991年6月,全国,0005 パン,85.7,
指数,1991年6月,全国,1021 食パン,86.2,
指数,1991年6月,全国,1022 あんパン,87.1,
指数,1991年6月,全国,0006 麺類,89.8,
指数,1991年6月,全国,1031 ゆでうどん,93.8,
指数,1991年6月,全国,1041 そうめん,80.6,
指数,1991年6月,全国,1042 スパゲッティ,92.6,
指数,1991年6月,全国,1051 カップ麺,85.7,
指数,1991年6月,全国,1052 中華麺,100.5,
指数,1991年6月,全国,0007 他の穀類,99.3,
指数,1991年6月,全国,1071 小麦粉,77.1,
指数,1991年6月,全国,1081 もち,111.5,
指数,1991年6月,全国,0008 魚介類,77,
指数,1991年6月,全国,0009 生鮮魚介,80.8,
指数,1991年6月,全国,1101 まぐろ,96.5,
指数,1991年6月,全国,1102 あじ,116.9,
指数,1991年6月,全国,1103 いわし,54.1,
指数,1991年6月,全国,1104 かつお,88.7,
指数,1991年6月,全国,1106 さけ,78.3,
指数,1991年6月,全国,1107 さば,79.7,
指数,1991年6月,全国,1108 さんま,53.8,
指数,1991年6月,全国,1110 たい,101.2,
指数,1991年6月,全国,1111 ぶり,85.2,
指数,1991年6月,全国,1112 いか,65.5,
指数,1991年6月,全国,1113 たこ,67.2,
指数,1991年6月,全国,1114 えび,96.6,
指数,1991年6月,全国,1131 あさり,65.9,
指数,1991年6月,全国,1133 ほたて貝,80.9,
指数,1991年6月,全国,0010 塩干魚介,72.9,
指数,1991年6月,全国,1141 塩さけ,77.9,
指数,1991年6月,全国,1142 たらこ,81,
指数,1991年6月,全国,1143 しらす干し,59.3,
指数,1991年6月,全国,1144 干しあじ,84.1,
指数,1991年6月,全国,1146 煮干し,84.1,
指数,1991年6月,全国,1150 ししゃも,62.3,
指数,1991年6月,全国,0011 魚肉練製品,80.2,
指数,1991年6月,全国,1151 揚げかまぼこ,78.4,
指数,1991年6月,全国,1152 ちくわ,84.5,
指数,1991年6月,全国,1153 かまぼこ,79.6,
指数,1991年6月,全国,0012 他の魚介加工品,66.4,
指数,1991年6月,全国,1161 かつお節,75.9,
指数,1991年6月,全国,1165 魚介漬物,60.5,
指数,1991年6月,全国,1166 魚介つくだ煮,64.7,
指数,1991年6月,全国,1173 魚介缶詰,71.5,
指数,1991年6月,全国,0013 肉類,74.8,
指数,1991年6月,全国,0014 生鮮肉,69.8,
指数,1991年6月,全国,1201 牛肉（国産品）,64,
指数,1991年6月,全国,1203 牛肉（輸入品）,73.9,
指数,1991年6月,全国,1211 豚肉（国産品）,69.6,
指数,1991年6月,全国,1221 鶏肉,75.6,
指数,1991年6月,全国,0015 加工肉,99.2,
指数,1991年6月,全国,1252 ハム,109,
指数,1991年6月,全国,1261 ソーセージ,99.4,
指数,1991年6月,全国,1271 ベーコン,80.1,
指数,1991年6月,全国,0016 乳卵類,91,
指数,1991年6月,全国,0017 牛乳・乳製品,91.7,
指数,1991年6月,全国,0018 牛乳,88.7,
指数,1991年6月,全国,1303 牛乳,98.8,
指数,1991年6月,全国,0019 乳製品,97.8,
指数,1991年6月,全国,1311 粉ミルク,85.1,
指数,1991年6月,全国,1333 ヨーグルト,115.3,
指数,1991年6月,全国,1321 バター,75.1,
指数,1991年6月,全国,1331 チーズ（国産品）,78.1,
指数,1991年6月,全国,0020 卵,88.3,
指数,1991年6月,全国,1341 鶏卵,88.3,
指数,1991年6月,全国,0021 野菜・海藻,81.7,
指数,1991年6月,全国,0022 生鮮野菜,82.8,
指数,1991年6月,全国,1401 キャベツ,66.3,
指数,1991年6月,全国,1402 ほうれんそう,66.7,
指数,1991年6月,全国,1403 はくさい,92.2,
指数,1991年6月,全国,1405 ねぎ,78.3,
指数,1991年6月,全国,1406 レタス,70.2,
指数,1991年6月,全国,1409 ブロッコリー,112.1,
指数,1991年6月,全国,1407 もやし,100.8,
指数,1991年6月,全国,1411 さつまいも,82.4,
指数,1991年6月,全国,1412 じゃがいも,88.6,
指数,1991年6月,全国,1413 さといも,101.8,
指数,1991年6月,全国,1414 だいこん,89.9,
指数,1991年6月,全国,1415 にんじん,90.8,
指数,1991年6月,全国,1416 ごぼう,86.1,
指数,1991年6月,全国,1417 たまねぎ,85.2,
指数,1991年6月,全国,1419 れんこん,85.8,
指数,1991年6月,全国,1420 ながいも,74.5,
指数,1991年6月,全国,1432 さやいんげん,65,
指数,1991年6月,全国,1433 かぼちゃ,99.5,
指数,1991年6月,全国,1434 きゅうり,71.5,
指数,1991年6月,全国,1435 なす,84.2,
指数,1991年6月,全国,1436 トマト,69.7,
指数,1991年6月,全国,1437 ピーマン,65.5,
指数,1991年6月,全国,1438 生しいたけ,118,
指数,1991年6月,全国,1442 えのきたけ,144.8,
指数,1991年6月,全国,0023 乾物・加工品類,80.2,
指数,1991年6月,全国,0024 乾物・海藻,60.8,
指数,1991年6月,全国,1453 干ししいたけ,66.9,
指数,1991年6月,全国,1461 干しのり,81.9,
指数,1991年6月,全国,1462 わかめ,50.2,
指数,1991年6月,全国,1463 こんぶ,54.3,
指数,1991年6月,全国,0025 大豆加工品,98,
指数,1991年6月,全国,1471 豆腐,94.4,
指数,1991年6月,全国,1472 油揚げ,93.7,
指数,1991年6月,全国,1473 納豆,106.7,
指数,1991年6月,全国,0026 他の野菜・海藻加工品,80.8,
指数,1991年6月,全国,1481 こんにゃく,110.7,
指数,1991年6月,全国,1482 梅干し,64.3,
指数,1991年6月,全国,1483 だいこん漬,74.6,
指数,1991年6月,全国,1486 はくさい漬,72.5,
指数,1991年6月,全国,1485 こんぶつくだ煮,72.7,
指数,1991年6月,全国,1491 野菜缶詰,99.6,
指数,1991年6月,全国,0027 果物,84.2,
指数,1991年6月,全国,0028 生鮮果物,83.2,
指数,1991年6月,全国,1502 りんご,99.9,
指数,1991年6月,全国,1515 オレンジ,129.7,
指数,1991年6月,全国,1531 ぶどうＡ,133.3,
指数,1991年6月,全国,1561 すいか,92.9,
指数,1991年6月,全国,1563 メロン,99.3,
