指数,年月,地域,カテゴリ,数値,単位
指数,2010年5月,全国,0001 総合,95.1,
指数,2010年5月,全国,0002 食料,89,
指数,2010年5月,全国,0003 穀類,95.4,
指数,2010年5月,全国,0004 米類,95.5,
指数,2010年5月,全国,1001 うるち米Ａ,97.4,
指数,2010年5月,全国,1002 うるち米Ｂ,94.2,
指数,2010年5月,全国,0005 パン,93.5,
指数,2010年5月,全国,1021 食パン,94.7,
指数,2010年5月,全国,1022 あんパン,91,
指数,2010年5月,全国,1023 カレーパン,94.9,
指数,2010年5月,全国,0006 麺類,95.1,
指数,2010年5月,全国,1031 ゆでうどん,94.6,
指数,2010年5月,全国,1041 そうめん,96.1,
指数,2010年5月,全国,1042 スパゲッティ,94.2,
指数,2010年5月,全国,1051 カップ麺,89.9,
指数,2010年5月,全国,1052 中華麺,102.3,
指数,2010年5月,全国,0007 他の穀類,103.5,
指数,2010年5月,全国,1071 小麦粉,82.7,
指数,2010年5月,全国,1081 もち,113.6,
指数,2010年5月,全国,0008 魚介類,77.1,
指数,2010年5月,全国,0009 生鮮魚介,76.8,
指数,2010年5月,全国,1101 まぐろ,87.6,
指数,2010年5月,全国,1102 あじ,93.4,
指数,2010年5月,全国,1103 いわし,104.1,
指数,2010年5月,全国,1104 かつお,95.3,
指数,2010年5月,全国,1106 さけ,70.7,
指数,2010年5月,全国,1107 さば,89.3,
指数,2010年5月,全国,1108 さんま,42.1,
指数,2010年5月,全国,1110 たい,79,
指数,2010年5月,全国,1111 ぶり,86.1,
指数,2010年5月,全国,1112 いか,61.1,
指数,2010年5月,全国,1113 たこ,64.5,
指数,2010年5月,全国,1114 えび,73.7,
指数,2010年5月,全国,1131 あさり,86.9,
指数,2010年5月,全国,1133 ほたて貝,66.5,
指数,2010年5月,全国,0010 塩干魚介,70,
指数,2010年5月,全国,1141 塩さけ,59.5,
指数,2010年5月,全国,1142 たらこ,89.6,
指数,2010年5月,全国,1143 しらす干し,64.8,
指数,2010年5月,全国,1144 干しあじ,76.4,
指数,2010年5月,全国,1146 煮干し,85.2,
指数,2010年5月,全国,1150 ししゃも,65.5,
指数,2010年5月,全国,1167 いくら,54.7,
指数,2010年5月,全国,0011 魚肉練製品,96.5,
指数,2010年5月,全国,1151 揚げかまぼこ,93.6,
指数,2010年5月,全国,1152 ちくわ,100,
指数,2010年5月,全国,1153 かまぼこ,96.8,
指数,2010年5月,全国,0012 他の魚介加工品,76.1,
指数,2010年5月,全国,1161 かつお節,84.1,
指数,2010年5月,全国,1165 魚介漬物,71.4,
指数,2010年5月,全国,1166 魚介つくだ煮,79.1,
指数,2010年5月,全国,1173 魚介缶詰,81.5,
指数,2010年5月,全国,0013 肉類,84.3,
指数,2010年5月,全国,0014 生鮮肉,80,
指数,2010年5月,全国,1201 牛肉（国産品）,75.4,
指数,2010年5月,全国,1203 牛肉（輸入品）,62.3,
指数,2010年5月,全国,1211 豚肉（国産品）,78.9,
指数,2010年5月,全国,1221 鶏肉,91.2,
指数,2010年5月,全国,0015 加工肉,104,
指数,2010年5月,全国,1252 ハム,109.1,
指数,2010年5月,全国,1261 ソーセージ,101.2,
指数,2010年5月,全国,1271 ベーコン,101.2,
指数,2010年5月,全国,0016 乳卵類,89.7,
指数,2010年5月,全国,0017 牛乳・乳製品,91,
指数,2010年5月,全国,0018 牛乳,91.1,
指数,2010年5月,全国,1303 牛乳,91.4,
