指数,年月,地域,カテゴリ,数値,単位
指数,1980年11月,全国,0001 総合,74.9,
指数,1980年11月,全国,0002 食料,68.6,
指数,1980年11月,全国,0003 穀類,81,
指数,1980年11月,全国,0004 米類,98.9,
指数,1980年11月,全国,1001 うるち米Ａ,98.7,
指数,1980年11月,全国,1002 うるち米Ｂ,100.7,
指数,1980年11月,全国,0005 パン,67,
指数,1980年11月,全国,1021 食パン,70.5,
指数,1980年11月,全国,1022 あんパン,62.8,
指数,1980年11月,全国,0006 麺類,66.4,
指数,1980年11月,全国,1031 ゆでうどん,69.7,
指数,1980年11月,全国,1041 そうめん,56.3,
指数,1980年11月,全国,1051 カップ麺,65.1,
指数,1980年11月,全国,0007 他の穀類,78.8,
指数,1980年11月,全国,1071 小麦粉,69.1,
指数,1980年11月,全国,1081 もち,84.1,
指数,1980年11月,全国,0008 魚介類,63.8,
指数,1980年11月,全国,0009 生鮮魚介,70.2,
指数,1980年11月,全国,1101 まぐろ,80.3,
指数,1980年11月,全国,1102 あじ,135.3,
指数,1980年11月,全国,1103 いわし,38.7,
指数,1980年11月,全国,1104 かつお,63.8,
指数,1980年11月,全国,1106 さけ,71.7,
指数,1980年11月,全国,1107 さば,34.7,
指数,1980年11月,全国,1108 さんま,48.6,
指数,1980年11月,全国,1110 たい,101.8,
指数,1980年11月,全国,1111 ぶり,82.6,
指数,1980年11月,全国,1112 いか,50,
指数,1980年11月,全国,1113 たこ,66.6,
指数,1980年11月,全国,1114 えび,110.1,
指数,1980年11月,全国,1131 あさり,49.2,
指数,1980年11月,全国,1132 かき（貝）,53.6,
指数,1980年11月,全国,1133 ほたて貝,83.6,
指数,1980年11月,全国,0010 塩干魚介,60.1,
指数,1980年11月,全国,1141 塩さけ,70.2,
指数,1980年11月,全国,1142 たらこ,68.4,
指数,1980年11月,全国,1143 しらす干し,40.8,
指数,1980年11月,全国,1144 干しあじ,74.7,
指数,1980年11月,全国,1146 煮干し,52.2,
指数,1980年11月,全国,0011 魚肉練製品,56.4,
指数,1980年11月,全国,1151 揚げかまぼこ,53.9,
指数,1980年11月,全国,1152 ちくわ,59.1,
指数,1980年11月,全国,1153 かまぼこ,55.1,
指数,1980年11月,全国,0012 他の魚介加工品,50.7,
指数,1980年11月,全国,1161 かつお節,66.7,
指数,1980年11月,全国,0013 肉類,69.1,
指数,1980年11月,全国,0014 生鮮肉,65.2,
指数,1980年11月,全国,1201 牛肉（国産品）,54,
指数,1980年11月,全国,1203 牛肉（輸入品）,89.9,
指数,1980年11月,全国,1211 豚肉（国産品）,62.5,
指数,1980年11月,全国,1221 鶏肉,78.7,
指数,1980年11月,全国,0015 加工肉,87.1,
指数,1980年11月,全国,1252 ハム,97.8,
指数,1980年11月,全国,1261 ソーセージ,85.2,
指数,1980年11月,全国,1271 ベーコン,71.8,
指数,1980年11月,全国,0016 乳卵類,94.4,
指数,1980年11月,全国,0017 牛乳・乳製品,85.3,
指数,1980年11月,全国,0018 牛乳,86.3,
指数,1980年11月,全国,1303 牛乳,102.5,
指数,1980年11月,全国,0019 乳製品,81,
指数,1980年11月,全国,1311 粉ミルク,57.1,
指数,1980年11月,全国,1321 バター,69.5,
指数,1980年11月,全国,1331 チーズ（国産品）,62.4,
指数,1980年11月,全国,0020 卵,114.6,
指数,1980年11月,全国,1341 鶏卵,114.6,
指数,1980年11月,全国,0021 野菜・海藻,59.2,
指数,1980年11月,全国,0022 生鮮野菜,60.8,
指数,1980年11月,全国,1401 キャベツ,56.1,
指数,1980年11月,全国,1402 ほうれんそう,54.7,
指数,1980年11月,全国,1403 はくさい,44.2,
指数,1980年11月,全国,1405 ねぎ,53.8,
指数,1980年11月,全国,1406 レタス,82.6,
指数,1980年11月,全国,1407 もやし,92.1,
指数,1980年11月,全国,1411 さつまいも,44,
指数,1980年11月,全国,1412 じゃがいも,44.3,
指数,1980年11月,全国,1413 さといも,23.5,
指数,1980年11月,全国,1414 だいこん,63,
指数,1980年11月,全国,1415 にんじん,50.5,
指数,1980年11月,全国,1416 ごぼう,59,
指数,1980年11月,全国,1417 たまねぎ,75.4,
指数,1980年11月,全国,1419 れんこん,53.9,
指数,1980年11月,全国,1420 ながいも,69,
指数,1980年11月,全国,1433 かぼちゃ,58.3,
指数,1980年11月,全国,1434 きゅうり,81,
指数,1980年11月,全国,1435 なす,98.1,
指数,1980年11月,全国,1436 トマト,73.8,
指数,1980年11月,全国,1437 ピーマン,75.8,
指数,1980年11月,全国,1438 生しいたけ,79.6,
指数,1980年11月,全国,0023 乾物・加工品類,57.5,
指数,1980年11月,全国,0024 乾物・海藻,49.9,
指数,1980年11月,全国,1453 干ししいたけ,53.7,
指数,1980年11月,全国,1461 干しのり,75.8,
指数,1980年11月,全国,1462 わかめ,37.7,
指数,1980年11月,全国,1463 こんぶ,36.3,
指数,1980年11月,全国,0025 大豆加工品,70.3,
指数,1980年11月,全国,1471 豆腐,67.8,
指数,1980年11月,全国,1472 油揚げ,70.2,
指数,1980年11月,全国,1473 納豆,71.1,
指数,1980年11月,全国,0026 他の野菜・海藻加工品,52.5,
指数,1980年11月,全国,1481 こんにゃく,57.4,
指数,1980年11月,全国,1482 梅干し,37,
指数,1980年11月,全国,1483 だいこん漬,55,
指数,1980年11月,全国,1485 こんぶつくだ煮,49.9,
指数,1980年11月,全国,1491 野菜缶詰,90.5,
指数,1980年11月,全国,0027 果物,53.8,
指数,1980年11月,全国,0028 生鮮果物,52.9,
指数,1980年11月,全国,1502 りんご,78.1,
指数,1980年11月,全国,1511 みかん,37.7,
指数,1980年11月,全国,1515 オレンジ,151.2,
指数,1980年11月,全国,1521 梨,39.8,
指数,1980年11月,全国,1541 柿,60.5,
指数,1980年11月,全国,1581 バナナ,65.2,
指数,1980年11月,全国,0029 果物加工品,75.9,
指数,1980年11月,全国,0030 油脂・調味料,97.2,
指数,1980年11月,全国,0031 油脂,124.6,
指数,1980年11月,全国,1601 食用油,140.1,
指数,1980年11月,全国,1602 マーガリン,82.4,
指数,1980年11月,全国,0032 調味料,94.1,
指数,1980年11月,全国,1611 食塩,50.6,
指数,1980年11月,全国,1621 しょう油,96.5,
指数,1980年11月,全国,1631 みそ,91.9,
指数,1980年11月,全国,1632 砂糖,132.5,
指数,1980年11月,全国,1633 酢,94.2,
