指数,年月,地域,カテゴリ,数値,単位
指数,1973年11月,全国,0001 総合,40.5,
指数,1973年11月,全国,0002 食料,37.4,
指数,1973年11月,全国,0003 穀類,40.4,
指数,1973年11月,全国,0004 米類,48.6,
指数,1973年11月,全国,0005 パン,36.3,
指数,1973年11月,全国,1021 食パン,38,
指数,1973年11月,全国,1022 あんパン,34.4,
指数,1973年11月,全国,0006 麺類,31.6,
指数,1973年11月,全国,1041 そうめん,24.3,
指数,1973年11月,全国,1051 カップ麺,36,
指数,1973年11月,全国,0007 他の穀類,42.8,
指数,1973年11月,全国,1071 小麦粉,34.3,
指数,1973年11月,全国,0008 魚介類,30.4,
指数,1973年11月,全国,0009 生鮮魚介,32.5,
指数,1973年11月,全国,1101 まぐろ,42.6,
指数,1973年11月,全国,1102 あじ,47.2,
指数,1973年11月,全国,1103 いわし,31.1,
指数,1973年11月,全国,1104 かつお,33.7,
指数,1973年11月,全国,1106 さけ,40.1,
指数,1973年11月,全国,1107 さば,20.6,
指数,1973年11月,全国,1108 さんま,17.5,
指数,1973年11月,全国,1110 たい,56.6,
指数,1973年11月,全国,1111 ぶり,45,
指数,1973年11月,全国,1112 いか,24.2,
指数,1973年11月,全国,1113 たこ,24.8,
指数,1973年11月,全国,1131 あさり,12.2,
指数,1973年11月,全国,1132 かき（貝）,29.8,
指数,1973年11月,全国,0010 塩干魚介,29.9,
指数,1973年11月,全国,1141 塩さけ,42.1,
指数,1973年11月,全国,1142 たらこ,27.7,
指数,1973年11月,全国,1143 しらす干し,18.5,
指数,1973年11月,全国,1146 煮干し,26.2,
指数,1973年11月,全国,0011 魚肉練製品,27,
指数,1973年11月,全国,1151 揚げかまぼこ,21.7,
指数,1973年11月,全国,1152 ちくわ,27,
指数,1973年11月,全国,1153 かまぼこ,30.9,
指数,1973年11月,全国,0012 他の魚介加工品,27.1,
指数,1973年11月,全国,1161 かつお節,41.9,
指数,1973年11月,全国,0013 肉類,48.4,
指数,1973年11月,全国,0014 生鮮肉,46.6,
指数,1973年11月,全国,1201 牛肉（国産品）,34.1,
指数,1973年11月,全国,1211 豚肉（国産品）,46,
指数,1973年11月,全国,1221 鶏肉,62.8,
指数,1973年11月,全国,0015 加工肉,56.8,
指数,1973年11月,全国,1261 ソーセージ,52.6,
指数,1973年11月,全国,0016 乳卵類,57.5,
指数,1973年11月,全国,0017 牛乳・乳製品,50.8,
指数,1973年11月,全国,0018 牛乳,51.3,
指数,1973年11月,全国,0019 乳製品,49.8,
指数,1973年11月,全国,1311 粉ミルク,31.2,
指数,1973年11月,全国,1321 バター,43.4,
指数,1973年11月,全国,1331 チーズ（国産品）,43.4,
指数,1973年11月,全国,0020 卵,72.3,
指数,1973年11月,全国,1341 鶏卵,72.3,
指数,1973年11月,全国,0021 野菜・海藻,31.2,
指数,1973年11月,全国,0022 生鮮野菜,29.4,
指数,1973年11月,全国,1401 キャベツ,26.2,
指数,1973年11月,全国,1402 ほうれんそう,16.3,
指数,1973年11月,全国,1403 はくさい,17.4,
指数,1973年11月,全国,1405 ねぎ,19.8,
指数,1973年11月,全国,1406 レタス,43.7,
指数,1973年11月,全国,1411 さつまいも,19.5,
指数,1973年11月,全国,1412 じゃがいも,28.2,
指数,1973年11月,全国,1413 さといも,30.3,
指数,1973年11月,全国,1414 だいこん,29,
指数,1973年11月,全国,1415 にんじん,32.9,
指数,1973年11月,全国,1416 ごぼう,25.3,
指数,1973年11月,全国,1417 たまねぎ,54.7,
指数,1973年11月,全国,1419 れんこん,24.6,
指数,1973年11月,全国,1433 かぼちゃ,23,
指数,1973年11月,全国,1434 きゅうり,40,
指数,1973年11月,全国,1435 なす,39.3,
指数,1973年11月,全国,1436 トマト,36.4,
指数,1973年11月,全国,1437 ピーマン,22.8,
指数,1973年11月,全国,0023 乾物・加工品類,34.3,
指数,1973年11月,全国,0024 乾物・海藻,32.8,
指数,1973年11月,全国,1453 干ししいたけ,37.9,
指数,1973年11月,全国,1461 干しのり,55.2,
指数,1973年11月,全国,1462 わかめ,25.2,
指数,1973年11月,全国,1463 こんぶ,19.6,
指数,1973年11月,全国,0025 大豆加工品,45.3,
指数,1973年11月,全国,1471 豆腐,44.5,
指数,1973年11月,全国,1472 油揚げ,42.1,
指数,1973年11月,全国,1473 納豆,53.9,
指数,1973年11月,全国,0026 他の野菜・海藻加工品,28.1,
指数,1973年11月,全国,1481 こんにゃく,47.8,
指数,1973年11月,全国,1482 梅干し,19.3,
指数,1973年11月,全国,1483 だいこん漬,26.8,
指数,1973年11月,全国,1485 こんぶつくだ煮,20.9,
指数,1973年11月,全国,0027 果物,25,
