指数,年月,地域,カテゴリ,数値,単位
指数,1991年2月,全国,0001 総合,91.3,
指数,1991年2月,全国,0002 食料,84.7,
指数,1991年2月,全国,0003 穀類,99,
指数,1991年2月,全国,0004 米類,116.2,
指数,1991年2月,全国,1001 うるち米Ａ,118,
指数,1991年2月,全国,1002 うるち米Ｂ,118,
指数,1991年2月,全国,0005 パン,85.3,
指数,1991年2月,全国,1021 食パン,86,
指数,1991年2月,全国,1022 あんパン,86.4,
指数,1991年2月,全国,0006 麺類,88.8,
指数,1991年2月,全国,1031 ゆでうどん,93.3,
指数,1991年2月,全国,1041 そうめん,77.9,
指数,1991年2月,全国,1042 スパゲッティ,92,
指数,1991年2月,全国,1051 カップ麺,85.2,
指数,1991年2月,全国,1052 中華麺,99.2,
指数,1991年2月,全国,0007 他の穀類,97.6,
指数,1991年2月,全国,1071 小麦粉,77.3,
指数,1991年2月,全国,1081 もち,109.1,
指数,1991年2月,全国,0008 魚介類,77.3,
指数,1991年2月,全国,0009 生鮮魚介,83.1,
指数,1991年2月,全国,1101 まぐろ,96.7,
指数,1991年2月,全国,1102 あじ,127,
指数,1991年2月,全国,1103 いわし,53.3,
指数,1991年2月,全国,1106 さけ,73.9,
指数,1991年2月,全国,1107 さば,86.4,
指数,1991年2月,全国,1108 さんま,54.3,
指数,1991年2月,全国,1110 たい,107,
指数,1991年2月,全国,1111 ぶり,84,
指数,1991年2月,全国,1112 いか,67.2,
指数,1991年2月,全国,1113 たこ,65.9,
指数,1991年2月,全国,1114 えび,97.2,
指数,1991年2月,全国,1131 あさり,66.8,
指数,1991年2月,全国,1132 かき（貝）,59.4,
指数,1991年2月,全国,1133 ほたて貝,80.6,
指数,1991年2月,全国,0010 塩干魚介,72,
指数,1991年2月,全国,1141 塩さけ,79,
指数,1991年2月,全国,1142 たらこ,78,
指数,1991年2月,全国,1143 しらす干し,60.8,
指数,1991年2月,全国,1144 干しあじ,80.7,
指数,1991年2月,全国,1146 煮干し,83,
指数,1991年2月,全国,1150 ししゃも,61.6,
指数,1991年2月,全国,0011 魚肉練製品,73,
指数,1991年2月,全国,1151 揚げかまぼこ,70.3,
指数,1991年2月,全国,1152 ちくわ,75.7,
指数,1991年2月,全国,1153 かまぼこ,72.9,
指数,1991年2月,全国,0012 他の魚介加工品,65.7,
指数,1991年2月,全国,1161 かつお節,75.5,
指数,1991年2月,全国,1165 魚介漬物,59.6,
指数,1991年2月,全国,1166 魚介つくだ煮,63.6,
指数,1991年2月,全国,1173 魚介缶詰,71.1,
指数,1991年2月,全国,0013 肉類,74.3,
指数,1991年2月,全国,0014 生鮮肉,69.2,
指数,1991年2月,全国,1201 牛肉（国産品）,63.9,
指数,1991年2月,全国,1203 牛肉（輸入品）,72.4,
指数,1991年2月,全国,1211 豚肉（国産品）,68.5,
