指数,年月,地域,カテゴリ,数値,単位
指数,2000年3月,全国,0001 総合,97.3,
指数,2000年3月,全国,0002 食料,87.7,
指数,2000年3月,全国,0003 穀類,98.1,
指数,2000年3月,全国,0004 米類,109.4,
指数,2000年3月,全国,1001 うるち米Ａ,112.8,
指数,2000年3月,全国,1002 うるち米Ｂ,108.1,
指数,2000年3月,全国,0005 パン,88.9,
指数,2000年3月,全国,1021 食パン,90.5,
指数,2000年3月,全国,1022 あんパン,88.1,
指数,2000年3月,全国,0006 麺類,91.3,
指数,2000年3月,全国,1031 ゆでうどん,94.8,
指数,2000年3月,全国,1041 そうめん,89.4,
指数,2000年3月,全国,1042 スパゲッティ,90.6,
指数,2000年3月,全国,1051 カップ麺,85.6,
指数,2000年3月,全国,1052 中華麺,99.1,
指数,2000年3月,全国,0007 他の穀類,106.5,
指数,2000年3月,全国,1071 小麦粉,73.9,
指数,2000年3月,全国,1081 もち,122,
指数,2000年3月,全国,0008 魚介類,79.8,
指数,2000年3月,全国,0009 生鮮魚介,82.6,
指数,2000年3月,全国,1101 まぐろ,99.4,
指数,2000年3月,全国,1102 あじ,104.1,
指数,2000年3月,全国,1103 いわし,88.7,
指数,2000年3月,全国,1104 かつお,106.9,
指数,2000年3月,全国,1106 さけ,66.8,
指数,2000年3月,全国,1107 さば,98.4,
指数,2000年3月,全国,1108 さんま,71.3,
指数,2000年3月,全国,1110 たい,82.4,
指数,2000年3月,全国,1111 ぶり,96.6,
指数,2000年3月,全国,1112 いか,60.3,
指数,2000年3月,全国,1113 たこ,64.2,
指数,2000年3月,全国,1114 えび,95.6,
指数,2000年3月,全国,1131 あさり,74,
指数,2000年3月,全国,1132 かき（貝）,63.9,
指数,2000年3月,全国,1133 ほたて貝,69.5,
指数,2000年3月,全国,0010 塩干魚介,71.7,
指数,2000年3月,全国,1141 塩さけ,66.6,
指数,2000年3月,全国,1142 たらこ,86.7,
指数,2000年3月,全国,1143 しらす干し,61.6,
指数,2000年3月,全国,1144 干しあじ,79.2,
指数,2000年3月,全国,1146 煮干し,95.4,
指数,2000年3月,全国,1150 ししゃも,71.5,
指数,2000年3月,全国,0011 魚肉練製品,89.3,
指数,2000年3月,全国,1151 揚げかまぼこ,84.7,
指数,2000年3月,全国,1152 ちくわ,92.1,
指数,2000年3月,全国,1153 かまぼこ,91.6,
指数,2000年3月,全国,0012 他の魚介加工品,73.4,
指数,2000年3月,全国,1161 かつお節,81.3,
指数,2000年3月,全国,1165 魚介漬物,69.5,
指数,2000年3月,全国,1166 魚介つくだ煮,74.1,
指数,2000年3月,全国,1173 魚介缶詰,77.7,
指数,2000年3月,全国,0013 肉類,77.3,
指数,2000年3月,全国,0014 生鮮肉,72.9,
指数,2000年3月,全国,1201 牛肉（国産品）,67.8,
指数,2000年3月,全国,1203 牛肉（輸入品）,65.1,
指数,2000年3月,全国,1211 豚肉（国産品）,74,
指数,2000年3月,全国,1221 鶏肉,78.4,
指数,2000年3月,全国,0015 加工肉,98.2,
指数,2000年3月,全国,1252 ハム,106.1,
指数,2000年3月,全国,1261 ソーセージ,96.4,
指数,2000年3月,全国,1271 ベーコン,85.3,
指数,2000年3月,全国,0016 乳卵類,89.8,
指数,2000年3月,全国,0017 牛乳・乳製品,90.6,
指数,2000年3月,全国,0018 牛乳,88.9,
指数,2000年3月,全国,1303 牛乳,95.9,
指数,2000年3月,全国,0019 乳製品,93.6,
指数,2000年3月,全国,1311 粉ミルク,97.9,
指数,2000年3月,全国,1333 ヨーグルト,102.7,
指数,2000年3月,全国,1321 バター,73.4,
指数,2000年3月,全国,1331 チーズ（国産品）,78.5,
指数,2000年3月,全国,1332 チーズ（輸入品）,80.4,
指数,2000年3月,全国,0020 卵,88.1,
指数,2000年3月,全国,1341 鶏卵,88.1,
指数,2000年3月,全国,0021 野菜・海藻,82.7,
指数,2000年3月,全国,0022 生鮮野菜,78.5,
指数,2000年3月,全国,1401 キャベツ,90.8,
指数,2000年3月,全国,1402 ほうれんそう,49.3,
指数,2000年3月,全国,1403 はくさい,59.7,
指数,2000年3月,全国,1405 ねぎ,69.9,
指数,2000年3月,全国,1406 レタス,126.9,
指数,2000年3月,全国,1409 ブロッコリー,85.9,
指数,2000年3月,全国,1407 もやし,107.9,
指数,2000年3月,全国,1410 アスパラガス,83,
指数,2000年3月,全国,1411 さつまいも,71.5,
指数,2000年3月,全国,1412 じゃがいも,72.3,
指数,2000年3月,全国,1413 さといも,54.3,
指数,2000年3月,全国,1414 だいこん,87.1,
指数,2000年3月,全国,1415 にんじん,66.3,
指数,2000年3月,全国,1416 ごぼう,65.4,
指数,2000年3月,全国,1417 たまねぎ,83.8,
指数,2000年3月,全国,1419 れんこん,56.4,
指数,2000年3月,全国,1420 ながいも,75.2,
指数,2000年3月,全国,1432 さやいんげん,81.1,
指数,2000年3月,全国,1433 かぼちゃ,52.4,
指数,2000年3月,全国,1434 きゅうり,80.2,
指数,2000年3月,全国,1435 なす,83.9,
指数,2000年3月,全国,1436 トマト,78.6,
指数,2000年3月,全国,1437 ピーマン,66.4,
指数,2000年3月,全国,1438 生しいたけ,102,
指数,2000年3月,全国,1442 えのきたけ,120.5,
指数,2000年3月,全国,1443 しめじ,126,
指数,2000年3月,全国,0023 乾物・加工品類,89.8,
指数,2000年3月,全国,0024 乾物・海藻,70,
指数,2000年3月,全国,1453 干ししいたけ,71,
指数,2000年3月,全国,1461 干しのり,85.2,
指数,2000年3月,全国,1462 わかめ,57.5,
指数,2000年3月,全国,1463 こんぶ,67.3,
指数,2000年3月,全国,0025 大豆加工品,106.2,
指数,2000年3月,全国,1471 豆腐,99.7,
指数,2000年3月,全国,1472 油揚げ,97.7,
指数,2000年3月,全国,1473 納豆,129.3,
指数,2000年3月,全国,0026 他の野菜・海藻加工品,90.9,
指数,2000年3月,全国,1481 こんにゃく,109.2,
指数,2000年3月,全国,1482 梅干し,76.8,
指数,2000年3月,全国,1483 だいこん漬,88.8,
指数,2000年3月,全国,1486 はくさい漬,86.3,
指数,2000年3月,全国,1487 キムチ,103.7,
指数,2000年3月,全国,1485 こんぶつくだ煮,83.1,
指数,2000年3月,全国,1491 野菜缶詰,101.6,
指数,2000年3月,全国,0027 果物,69.1,
指数,2000年3月,全国,0028 生鮮果物,68,
指数,2000年3月,全国,1502 りんご,76.6,
指数,2000年3月,全国,1511 みかん,54.7,
指数,2000年3月,全国,1515 オレンジ,77.9,
指数,2000年3月,全国,1571 いちご,76.4,
指数,2000年3月,全国,1581 バナナ,77.8,
指数,2000年3月,全国,1582 キウイフルーツ,65.5,
指数,2000年3月,全国,0029 果物加工品,95.2,
指数,2000年3月,全国,0030 油脂・調味料,104.7,
指数,2000年3月,全国,0031 油脂,113.2,
指数,2000年3月,全国,1601 食用油,127,
指数,2000年3月,全国,1602 マーガリン,75.2,
指数,2000年3月,全国,0032 調味料,103.7,
指数,2000年3月,全国,1611 食塩,94.4,
指数,2000年3月,全国,1621 しょう油,107.6,
指数,2000年3月,全国,1631 みそ,106.7,
指数,2000年3月,全国,1632 砂糖,100.5,
指数,2000年3月,全国,1633 酢,102.8,
指数,2000年3月,全国,1641 ソース,120,
指数,2000年3月,全国,1642 ケチャップ,136,
指数,2000年3月,全国,1643 マヨネーズ,105.4,
指数,2000年3月,全国,1644 ジャム,91.3,
指数,2000年3月,全国,1652 カレールウ,98.2,
指数,2000年3月,全国,1653 乾燥スープ,87.1,
指数,2000年3月,全国,1654 風味調味料,110.4,
指数,2000年3月,全国,1656 ふりかけ,98.6,
指数,2000年3月,全国,1655 たれ,101.9,
指数,2000年3月,全国,0033 菓子類,83.2,
指数,2000年3月,全国,1701 ようかん,81.6,
指数,2000年3月,全国,1702 まんじゅう,82.9,
指数,2000年3月,全国,1703 だいふく餅,76.6,
指数,2000年3月,全国,1711 カステラ,92.3,
指数,2000年3月,全国,1712 ケーキ,69.1,
指数,2000年3月,全国,1784 ゼリー,109.1,
指数,2000年3月,全国,1714 プリン,87,
指数,2000年3月,全国,1713 シュークリーム,87.9,
指数,2000年3月,全国,1741 せんべい,99.2,
指数,2000年3月,全国,1721 ビスケット,86,
指数,2000年3月,全国,1783 ポテトチップス,88.2,
指数,2000年3月,全国,1732 キャンデー,77.1,
指数,2000年3月,全国,1761 チョコレート,92.7,
指数,2000年3月,全国,1782 アイスクリーム,86.7,
指数,2000年3月,全国,1772 落花生,81.3,
指数,2000年3月,全国,1781 チューインガム,98,
指数,2000年3月,全国,0034 調理食品,86.8,
指数,2000年3月,全国,0035 主食的調理食品,90.3,
指数,2000年3月,全国,1791 弁当Ａ,85.4,
指数,2000年3月,全国,1793 おにぎり,94.7,
指数,2000年3月,全国,1792 調理パン,82.3,
指数,2000年3月,全国,1794 冷凍米飯,123.8,
指数,2000年3月,全国,0036 他の調理食品,84.6,
指数,2000年3月,全国,1801 うなぎかば焼き,48.5,
指数,2000年3月,全国,1811 サラダ,80.7,
指数,2000年3月,全国,1821 コロッケ,88.9,
指数,2000年3月,全国,1831 豚カツ,87.3,
指数,2000年3月,全国,1842 からあげ,86,
指数,2000年3月,全国,1881 ぎょうざ,105.9,
指数,2000年3月,全国,1851 冷凍調理コロッケ,97.4,
指数,2000年3月,全国,1871 調理カレー,107.2,
指数,2000年3月,全国,1891 混ぜごはんのもと,121.9,
指数,2000年3月,全国,1812 煮豆,84.4,
指数,2000年3月,全国,0037 飲料,121.5,
指数,2000年3月,全国,0038 茶類,124.4,
指数,2000年3月,全国,1902 緑茶,102.2,
指数,2000年3月,全国,1911 紅茶,102.7,
指数,2000年3月,全国,1914 茶飲料,172,
指数,2000年3月,全国,0039 コーヒー・ココア,119.4,
指数,2000年3月,全国,1921 インスタントコーヒー,105.2,
指数,2000年3月,全国,1922 コーヒー豆,126.3,
指数,2000年3月,全国,1923 コーヒー飲料Ａ,125.3,
指数,2000年3月,全国,0040 他の飲料,121,
指数,2000年3月,全国,1930 果実ジュース,99.6,
指数,2000年3月,全国,1931 果汁入り飲料,133,
指数,2000年3月,全国,1941 野菜ジュース,109.8,
指数,2000年3月,全国,1951 炭酸飲料,142.6,
指数,2000年3月,全国,1972 乳酸菌飲料,86.1,
指数,2000年3月,全国,1982 ミネラルウォーター,178.9,
指数,2000年3月,全国,1981 スポーツドリンク,130.2,
指数,2000年3月,全国,0041 酒類,104.5,
指数,2000年3月,全国,2003 清酒,122.4,
指数,2000年3月,全国,2011 焼酎,96.8,
指数,2000年3月,全国,2021 ビール,104,
指数,2000年3月,全国,2026 発泡酒,100,
指数,2000年3月,全国,2033 ウイスキー,95.2,
指数,2000年3月,全国,2041 ワイン（国産品）,104.8,
指数,2000年3月,全国,2042 ワイン（輸入品）,97.3,
指数,2000年3月,全国,0042 外食,86.1,
指数,2000年3月,全国,0043 一般外食,85.8,
指数,2000年3月,全国,2101 うどん（外食）,83.9,
指数,2000年3月,全国,2102 中華そば（外食）,84.9,
指数,2000年3月,全国,2112 スパゲッティ（外食）,89.1,
指数,2000年3月,全国,2121 すし（外食）Ｂ,85.8,
指数,2000年3月,全国,2132 天丼（外食）,88.7,
指数,2000年3月,全国,2133 カレーライス（外食）,87.1,
指数,2000年3月,全国,2136 牛丼（外食）,91.2,
指数,2000年3月,全国,2142 豚カツ定食（外食）,91.1,
指数,2000年3月,全国,2134 ぎょうざ（外食）,92,
指数,2000年3月,全国,2141 ハンバーグ（外食）,90.6,
指数,2000年3月,全国,2135 ハンバーガー（外食）,74.4,
指数,2000年3月,全国,2161 サンドイッチ（外食）,87,
指数,2000年3月,全国,2144 ピザ（配達）,104.4,
指数,2000年3月,全国,2162 コーヒー（外食）Ａ,89,
指数,2000年3月,全国,2171 ビール（外食）,86.8,
指数,2000年3月,全国,0044 学校給食,91.2,
指数,2000年3月,全国,2182 学校給食（小学校）,91.3,
指数,2000年3月,全国,2183 学校給食（中学校）,91,
指数,2000年3月,全国,0045 住居,101.3,
指数,2000年3月,全国,0046 家賃,102.8,
指数,2000年3月,全国,0047 民営家賃,106.7,
指数,2000年3月,全国,3000 民営家賃,106.7,
指数,2000年3月,全国,0048 公営・都市再生機構・公社家賃,96.7,
指数,2000年3月,全国,3016 公営家賃,102.9,
指数,2000年3月,全国,3017 都市再生機構・公社家賃,89.8,
指数,2000年3月,全国,0050 持家の帰属家賃,102.1,
指数,2000年3月,全国,3030 持家の帰属家賃,102.1,
指数,2000年3月,全国,0051 設備修繕・維持,92.2,
指数,2000年3月,全国,0052 設備材料,109.4,
指数,2000年3月,全国,3101 システムバス,98.4,
指数,2000年3月,全国,3103 温水洗浄便座,255.8,
指数,2000年3月,全国,3104 給湯器,103.6,
指数,2000年3月,全国,3121 修繕材料,72.1,
指数,2000年3月,全国,0053 工事その他のサービス,87.4,
指数,2000年3月,全国,3151 畳替え代,88.4,
指数,2000年3月,全国,3176 水道工事費,71.8,
指数,2000年3月,全国,3175 塀工事費,82.1,
指数,2000年3月,全国,3174 植木職手間代,90.7,
指数,2000年3月,全国,3171 ふすま張替費,81.2,
指数,2000年3月,全国,3172 大工手間代,99.8,
指数,2000年3月,全国,3180 火災・地震保険料,90.2,
指数,2000年3月,全国,0054 光熱・水道,81.9,
指数,2000年3月,全国,0056 電気代,87.7,
指数,2000年3月,全国,3500 電気代,87.7,
指数,2000年3月,全国,0057 ガス代,81.1,
指数,2000年3月,全国,3600 都市ガス代,89.6,
指数,2000年3月,全国,3612 プロパンガス,70.7,
指数,2000年3月,全国,0058 他の光熱,53.1,
指数,2000年3月,全国,3701 灯油,53.1,
指数,2000年3月,全国,0059 上下水道料,85.8,
指数,2000年3月,全国,3810 水道料,90,
指数,2000年3月,全国,4610 下水道料,78.6,
指数,2000年3月,全国,0060 家具・家事用品,136.5,
指数,2000年3月,全国,0061 家庭用耐久財,257.3,
指数,2000年3月,全国,0062 家事用耐久財,499.1,
指数,2000年3月,全国,4003 電子レンジ,625.6,
指数,2000年3月,全国,4002 電気炊飯器,215,
指数,2000年3月,全国,4011 ガステーブル,185.8,
指数,2000年3月,全国,4021 電気冷蔵庫,1171.3,
指数,2000年3月,全国,4032 電気掃除機,530.3,
指数,2000年3月,全国,4042 電気洗濯機（全自動洗濯機）,552.3,
指数,2000年3月,全国,0063 冷暖房用器具,195.4,
指数,2000年3月,全国,4063 ルームエアコン,253.1,
