指数,年月,地域,カテゴリ,数値,単位
指数,2024年2月,全国,0001 総合,106.9,
指数,2024年2月,全国,0002 食料,115.3,
指数,2024年2月,全国,0003 穀類,115.3,
指数,2024年2月,全国,0004 米類,100.9,
指数,2024年2月,全国,1001 うるち米Ａ,100.2,
指数,2024年2月,全国,1002 うるち米Ｂ,101.4,
指数,2024年2月,全国,0005 パン,121.4,
指数,2024年2月,全国,1021 食パン,121.8,
指数,2024年2月,全国,1022 あんパン,119.4,
指数,2024年2月,全国,1023 カレーパン,124.4,
指数,2024年2月,全国,0006 麺類,123.1,
指数,2024年2月,全国,1031 ゆでうどん,124.7,
指数,2024年2月,全国,1041 そうめん,116.8,
指数,2024年2月,全国,1042 スパゲッティ,119.4,
指数,2024年2月,全国,1051 カップ麺,125.2,
指数,2024年2月,全国,1052 中華麺,122.9,
指数,2024年2月,全国,0007 他の穀類,113.3,
指数,2024年2月,全国,1071 小麦粉,126.9,
指数,2024年2月,全国,1081 もち,107,
指数,2024年2月,全国,1090 シリアル,114.7,
指数,2024年2月,全国,0008 魚介類,126.3,
指数,2024年2月,全国,0009 生鮮魚介,125.4,
指数,2024年2月,全国,1101 まぐろ,117.7,
指数,2024年2月,全国,1102 あじ,116.2,
指数,2024年2月,全国,1103 いわし,116.8,
指数,2024年2月,全国,1106 さけ,135,
指数,2024年2月,全国,1107 さば,118.9,
指数,2024年2月,全国,1108 さんま,142.6,
指数,2024年2月,全国,1110 たい,117,
指数,2024年2月,全国,1111 ぶり,134,
指数,2024年2月,全国,1112 いか,140.2,
指数,2024年2月,全国,1113 たこ,134.6,
指数,2024年2月,全国,1114 えび,105.6,
指数,2024年2月,全国,1131 あさり,134.5,
指数,2024年2月,全国,1132 かき（貝）,121.7,
指数,2024年2月,全国,1133 ほたて貝,137.3,
指数,2024年2月,全国,0010 塩干魚介,128.3,
指数,2024年2月,全国,1141 塩さけ,134.2,
指数,2024年2月,全国,1142 たらこ,117.4,
指数,2024年2月,全国,1143 しらす干し,136.5,
指数,2024年2月,全国,1144 干しあじ,124.7,
指数,2024年2月,全国,1146 煮干し,141.8,
指数,2024年2月,全国,1150 ししゃも,110.7,
指数,2024年2月,全国,1167 いくら,129.1,
指数,2024年2月,全国,0011 魚肉練製品,124.9,
指数,2024年2月,全国,1151 揚げかまぼこ,121,
指数,2024年2月,全国,1152 ちくわ,126.6,
指数,2024年2月,全国,1153 かまぼこ,126.8,
指数,2024年2月,全国,0012 他の魚介加工品,127.9,
指数,2024年2月,全国,1161 かつお節,133.2,
指数,2024年2月,全国,1165 魚介漬物,133,
指数,2024年2月,全国,1166 魚介つくだ煮,120.1,
