指数,年月,地域,カテゴリ,数値,単位
指数,2001年12月,全国,0001 総合,96,
指数,2001年12月,全国,0002 食料,85,
指数,2001年12月,全国,0003 穀類,95.3,
指数,2001年12月,全国,0004 米類,104.7,
指数,2001年12月,全国,1001 うるち米Ａ,106.5,
指数,2001年12月,全国,1002 うるち米Ｂ,104.2,
指数,2001年12月,全国,0005 パン,87.7,
指数,2001年12月,全国,1021 食パン,90.2,
指数,2001年12月,全国,1022 あんパン,85.5,
指数,2001年12月,全国,0006 麺類,89.7,
指数,2001年12月,全国,1031 ゆでうどん,94.1,
指数,2001年12月,全国,1041 そうめん,89.6,
指数,2001年12月,全国,1042 スパゲッティ,87.7,
指数,2001年12月,全国,1051 カップ麺,82.1,
指数,2001年12月,全国,1052 中華麺,98.4,
指数,2001年12月,全国,0007 他の穀類,102,
指数,2001年12月,全国,1071 小麦粉,72.3,
指数,2001年12月,全国,1081 もち,116.1,
指数,2001年12月,全国,0008 魚介類,75.9,
指数,2001年12月,全国,0009 生鮮魚介,76.4,
指数,2001年12月,全国,1101 まぐろ,96.1,
指数,2001年12月,全国,1102 あじ,98.7,
指数,2001年12月,全国,1103 いわし,97.5,
指数,2001年12月,全国,1106 さけ,60.8,
指数,2001年12月,全国,1107 さば,90.3,
指数,2001年12月,全国,1108 さんま,56,
指数,2001年12月,全国,1110 たい,82.9,
指数,2001年12月,全国,1111 ぶり,84.1,
指数,2001年12月,全国,1112 いか,46.7,
指数,2001年12月,全国,1113 たこ,62.5,
指数,2001年12月,全国,1114 えび,92.5,
指数,2001年12月,全国,1131 あさり,73,
指数,2001年12月,全国,1132 かき（貝）,71,
指数,2001年12月,全国,1133 ほたて貝,68.4,
指数,2001年12月,全国,0010 塩干魚介,72.3,
指数,2001年12月,全国,1141 塩さけ,61.6,
指数,2001年12月,全国,1142 たらこ,100.1,
指数,2001年12月,全国,1143 しらす干し,58.9,
指数,2001年12月,全国,1144 干しあじ,76.6,
指数,2001年12月,全国,1146 煮干し,94.8,
指数,2001年12月,全国,1150 ししゃも,64.9,
指数,2001年12月,全国,0011 魚肉練製品,85.6,
指数,2001年12月,全国,1151 揚げかまぼこ,82,
指数,2001年12月,全国,1152 ちくわ,86.4,
指数,2001年12月,全国,1153 かまぼこ,88.4,
指数,2001年12月,全国,0012 他の魚介加工品,72.8,
指数,2001年12月,全国,1161 かつお節,79.4,
指数,2001年12月,全国,1165 魚介漬物,68.1,
指数,2001年12月,全国,1166 魚介つくだ煮,76.3,
指数,2001年12月,全国,1173 魚介缶詰,78,
指数,2001年12月,全国,0013 肉類,76.7,
指数,2001年12月,全国,0014 生鮮肉,72.3,
指数,2001年12月,全国,1201 牛肉（国産品）,66.7,
指数,2001年12月,全国,1203 牛肉（輸入品）,58.7,
指数,2001年12月,全国,1211 豚肉（国産品）,74.9,
指数,2001年12月,全国,1221 鶏肉,81.4,
指数,2001年12月,全国,0015 加工肉,98,
指数,2001年12月,全国,1252 ハム,104.6,
指数,2001年12月,全国,1261 ソーセージ,96,
指数,2001年12月,全国,1271 ベーコン,88.6,
指数,2001年12月,全国,0016 乳卵類,87.5,
指数,2001年12月,全国,0017 牛乳・乳製品,88.6,
指数,2001年12月,全国,0018 牛乳,87.6,
指数,2001年12月,全国,1303 牛乳,93.5,
指数,2001年12月,全国,0019 乳製品,90.6,
指数,2001年12月,全国,1311 粉ミルク,96.7,
指数,2001年12月,全国,1333 ヨーグルト,98.9,
指数,2001年12月,全国,1321 バター,70.9,
指数,2001年12月,全国,1331 チーズ（国産品）,74.3,
指数,2001年12月,全国,1332 チーズ（輸入品）,79.3,
指数,2001年12月,全国,0020 卵,84.2,
