指数,年月,地域,カテゴリ,数値,単位
指数,2009年5月,全国,0001 総合,95.8,
指数,2009年5月,全国,0002 食料,89.6,
指数,2009年5月,全国,0003 穀類,98.1,
指数,2009年5月,全国,0004 米類,97.5,
指数,2009年5月,全国,1001 うるち米Ａ,99.9,
指数,2009年5月,全国,1002 うるち米Ｂ,96.1,
指数,2009年5月,全国,0005 パン,97.2,
指数,2009年5月,全国,1021 食パン,99.2,
指数,2009年5月,全国,1022 あんパン,94.8,
指数,2009年5月,全国,1023 カレーパン,97.7,
指数,2009年5月,全国,0006 麺類,97.1,
指数,2009年5月,全国,1031 ゆでうどん,96,
指数,2009年5月,全国,1041 そうめん,98.9,
指数,2009年5月,全国,1042 スパゲッティ,103.9,
指数,2009年5月,全国,1051 カップ麺,91,
指数,2009年5月,全国,1052 中華麺,103.2,
指数,2009年5月,全国,0007 他の穀類,107.6,
指数,2009年5月,全国,1071 小麦粉,88.7,
指数,2009年5月,全国,1081 もち,116.6,
指数,2009年5月,全国,0008 魚介類,78.6,
指数,2009年5月,全国,0009 生鮮魚介,77.5,
指数,2009年5月,全国,1101 まぐろ,89.5,
指数,2009年5月,全国,1102 あじ,92.1,
指数,2009年5月,全国,1103 いわし,101.9,
指数,2009年5月,全国,1104 かつお,97.4,
指数,2009年5月,全国,1106 さけ,68.8,
指数,2009年5月,全国,1107 さば,89.8,
指数,2009年5月,全国,1108 さんま,39.3,
指数,2009年5月,全国,1110 たい,80.1,
指数,2009年5月,全国,1111 ぶり,84.3,
指数,2009年5月,全国,1112 いか,62.6,
指数,2009年5月,全国,1113 たこ,68.6,
指数,2009年5月,全国,1114 えび,75.1,
指数,2009年5月,全国,1131 あさり,86.2,
指数,2009年5月,全国,1133 ほたて貝,67.8,
指数,2009年5月,全国,0010 塩干魚介,73.5,
指数,2009年5月,全国,1141 塩さけ,60.2,
指数,2009年5月,全国,1142 たらこ,97.7,
指数,2009年5月,全国,1143 しらす干し,65.7,
指数,2009年5月,全国,1144 干しあじ,80.1,
指数,2009年5月,全国,1146 煮干し,89.6,
指数,2009年5月,全国,1150 ししゃも,70.4,
指数,2009年5月,全国,0011 魚肉練製品,99.4,
指数,2009年5月,全国,1151 揚げかまぼこ,96.5,
指数,2009年5月,全国,1152 ちくわ,104.2,
指数,2009年5月,全国,1153 かまぼこ,99,
指数,2009年5月,全国,0012 他の魚介加工品,77.7,
指数,2009年5月,全国,1161 かつお節,84.3,
指数,2009年5月,全国,1165 魚介漬物,72.8,
指数,2009年5月,全国,1166 魚介つくだ煮,79,
指数,2009年5月,全国,1173 魚介缶詰,85.2,
指数,2009年5月,全国,0013 肉類,86.6,
指数,2009年5月,全国,0014 生鮮肉,81.7,
指数,2009年5月,全国,1201 牛肉（国産品）,78.3,
指数,2009年5月,全国,1203 牛肉（輸入品）,63.5,
指数,2009年5月,全国,1211 豚肉（国産品）,80,
指数,2009年5月,全国,1221 鶏肉,91.7,
指数,2009年5月,全国,0015 加工肉,109,
指数,2009年5月,全国,1252 ハム,113.7,
指数,2009年5月,全国,1261 ソーセージ,107.5,
指数,2009年5月,全国,1271 ベーコン,103.1,
指数,2009年5月,全国,0016 乳卵類,91.1,
指数,2009年5月,全国,0017 牛乳・乳製品,92.9,
指数,2009年5月,全国,0018 牛乳,92.7,
指数,2009年5月,全国,1303 牛乳,93.5,
指数,2009年5月,全国,0019 乳製品,93.7,
指数,2009年5月,全国,1311 粉ミルク,99.3,
指数,2009年5月,全国,1333 ヨーグルト,95.4,
指数,2009年5月,全国,1321 バター,85.2,
指数,2009年5月,全国,1331 チーズ（国産品）,97,
指数,2009年5月,全国,1332 チーズ（輸入品）,90.5,
指数,2009年5月,全国,0020 卵,85.2,
指数,2009年5月,全国,1341 鶏卵,85.2,
指数,2009年5月,全国,0021 野菜・海藻,86.1,
指数,2009年5月,全国,0022 生鮮野菜,83.5,
指数,2009年5月,全国,1401 キャベツ,107.3,
指数,2009年5月,全国,1402 ほうれんそう,71.6,
指数,2009年5月,全国,1403 はくさい,112.4,
