指数,年月,地域,カテゴリ,数値,単位
指数,1998年9月,全国,0001 総合,98.4,
指数,1998年9月,全国,0002 食料,89.4,
指数,1998年9月,全国,0003 穀類,98.8,
指数,1998年9月,全国,0004 米類,110.4,
指数,1998年9月,全国,1001 うるち米Ａ,114.1,
指数,1998年9月,全国,1002 うるち米Ｂ,109.4,
指数,1998年9月,全国,0005 パン,88.9,
指数,1998年9月,全国,1021 食パン,89.8,
指数,1998年9月,全国,1022 あんパン,89.6,
指数,1998年9月,全国,0006 麺類,91.5,
指数,1998年9月,全国,1031 ゆでうどん,95.8,
指数,1998年9月,全国,1041 そうめん,88.3,
指数,1998年9月,全国,1042 スパゲッティ,89.8,
指数,1998年9月,全国,1051 カップ麺,85.6,
指数,1998年9月,全国,1052 中華麺,100.5,
指数,1998年9月,全国,0007 他の穀類,109.7,
指数,1998年9月,全国,1071 小麦粉,74.5,
指数,1998年9月,全国,1081 もち,126.4,
指数,1998年9月,全国,0008 魚介類,81.3,
指数,1998年9月,全国,0009 生鮮魚介,84.9,
指数,1998年9月,全国,1101 まぐろ,99.7,
指数,1998年9月,全国,1102 あじ,105.6,
指数,1998年9月,全国,1103 いわし,93.5,
指数,1998年9月,全国,1104 かつお,88.7,
指数,1998年9月,全国,1106 さけ,64,
指数,1998年9月,全国,1107 さば,86.3,
指数,1998年9月,全国,1108 さんま,77.7,
指数,1998年9月,全国,1110 たい,89.3,
指数,1998年9月,全国,1111 ぶり,93.1,
指数,1998年9月,全国,1112 いか,57.1,
指数,1998年9月,全国,1113 たこ,70.6,
指数,1998年9月,全国,1114 えび,103.2,
指数,1998年9月,全国,1131 あさり,74.3,
指数,1998年9月,全国,1133 ほたて貝,69,
指数,1998年9月,全国,0010 塩干魚介,71.4,
指数,1998年9月,全国,1141 塩さけ,65.5,
指数,1998年9月,全国,1142 たらこ,82.2,
指数,1998年9月,全国,1143 しらす干し,65,
指数,1998年9月,全国,1144 干しあじ,80.3,
指数,1998年9月,全国,1146 煮干し,97.3,
指数,1998年9月,全国,1150 ししゃも,76.3,
指数,1998年9月,全国,0011 魚肉練製品,90.3,
指数,1998年9月,全国,1151 揚げかまぼこ,86.4,
指数,1998年9月,全国,1152 ちくわ,92.4,
指数,1998年9月,全国,1153 かまぼこ,92.5,
指数,1998年9月,全国,0012 他の魚介加工品,74.4,
指数,1998年9月,全国,1161 かつお節,82.3,
指数,1998年9月,全国,1165 魚介漬物,72.3,
指数,1998年9月,全国,1166 魚介つくだ煮,73.9,
指数,1998年9月,全国,1173 魚介缶詰,76.8,
指数,1998年9月,全国,0013 肉類,78.7,
指数,1998年9月,全国,0014 生鮮肉,74.2,
指数,1998年9月,全国,1201 牛肉（国産品）,68,
指数,1998年9月,全国,1203 牛肉（輸入品）,67.7,
指数,1998年9月,全国,1211 豚肉（国産品）,75.6,
指数,1998年9月,全国,1221 鶏肉,78.7,
指数,1998年9月,全国,0015 加工肉,99.4,
指数,1998年9月,全国,1252 ハム,108,
指数,1998年9月,全国,1261 ソーセージ,97.9,
指数,1998年9月,全国,1271 ベーコン,85.2,
指数,1998年9月,全国,0016 乳卵類,88.1,
指数,1998年9月,全国,0017 牛乳・乳製品,91.5,
指数,1998年9月,全国,0018 牛乳,89.4,
指数,1998年9月,全国,1303 牛乳,96.8,
指数,1998年9月,全国,0019 乳製品,95.4,
指数,1998年9月,全国,1311 粉ミルク,98.7,
指数,1998年9月,全国,1333 ヨーグルト,105.2,
指数,1998年9月,全国,1321 バター,74.8,
指数,1998年9月,全国,1331 チーズ（国産品）,78.5,
指数,1998年9月,全国,1332 チーズ（輸入品）,82.3,
指数,1998年9月,全国,0020 卵,77.3,
指数,1998年9月,全国,1341 鶏卵,77.3,
指数,1998年9月,全国,0021 野菜・海藻,92.3,
指数,1998年9月,全国,0022 生鮮野菜,93.9,
指数,1998年9月,全国,1401 キャベツ,87.1,
指数,1998年9月,全国,1402 ほうれんそう,117.2,
指数,1998年9月,全国,1403 はくさい,129.3,
指数,1998年9月,全国,1405 ねぎ,94.8,
指数,1998年9月,全国,1406 レタス,157.9,
指数,1998年9月,全国,1409 ブロッコリー,126.3,
指数,1998年9月,全国,1407 もやし,108.4,
