指数,年月,地域,カテゴリ,数値,単位
指数,1989年6月,全国,0001 総合,87.4,
指数,1989年6月,全国,0002 食料,79,
指数,1989年6月,全国,0003 穀類,95.8,
指数,1989年6月,全国,0004 米類,115.5,
指数,1989年6月,全国,1001 うるち米Ａ,117.1,
指数,1989年6月,全国,1002 うるち米Ｂ,117.4,
指数,1989年6月,全国,0005 パン,81.8,
指数,1989年6月,全国,1021 食パン,84.2,
指数,1989年6月,全国,1022 あんパン,80,
指数,1989年6月,全国,0006 麺類,79.2,
指数,1989年6月,全国,1031 ゆでうどん,81.3,
指数,1989年6月,全国,1041 そうめん,70.6,
指数,1989年6月,全国,1042 スパゲッティ,84,
指数,1989年6月,全国,1051 カップ麺,75,
指数,1989年6月,全国,1052 中華麺,91.1,
指数,1989年6月,全国,0007 他の穀類,95.2,
指数,1989年6月,全国,1071 小麦粉,77.9,
指数,1989年6月,全国,1081 もち,105.5,
指数,1989年6月,全国,0008 魚介類,72.6,
指数,1989年6月,全国,0009 生鮮魚介,76.7,
指数,1989年6月,全国,1101 まぐろ,91.3,
指数,1989年6月,全国,1102 あじ,114.5,
指数,1989年6月,全国,1103 いわし,44.7,
指数,1989年6月,全国,1104 かつお,84.6,
指数,1989年6月,全国,1106 さけ,79.3,
指数,1989年6月,全国,1107 さば,58,
指数,1989年6月,全国,1108 さんま,47.8,
指数,1989年6月,全国,1110 たい,102.9,
指数,1989年6月,全国,1111 ぶり,86.3,
指数,1989年6月,全国,1112 いか,60,
指数,1989年6月,全国,1113 たこ,61.1,
指数,1989年6月,全国,1114 えび,99.9,
指数,1989年6月,全国,1131 あさり,60.4,
指数,1989年6月,全国,1133 ほたて貝,72.8,
指数,1989年6月,全国,0010 塩干魚介,70.9,
指数,1989年6月,全国,1141 塩さけ,81.6,
指数,1989年6月,全国,1142 たらこ,76.6,
指数,1989年6月,全国,1143 しらす干し,52.1,
指数,1989年6月,全国,1144 干しあじ,75.8,
指数,1989年6月,全国,1146 煮干し,76.5,
指数,1989年6月,全国,0011 魚肉練製品,68.2,
指数,1989年6月,全国,1151 揚げかまぼこ,66,
指数,1989年6月,全国,1152 ちくわ,71.8,
指数,1989年6月,全国,1153 かまぼこ,67.8,
指数,1989年6月,全国,0012 他の魚介加工品,62.8,
指数,1989年6月,全国,1161 かつお節,74.2,
指数,1989年6月,全国,1173 魚介缶詰,63.9,
指数,1989年6月,全国,0013 肉類,71.2,
指数,1989年6月,全国,0014 生鮮肉,66.7,
指数,1989年6月,全国,1201 牛肉（国産品）,61.1,
指数,1989年6月,全国,1203 牛肉（輸入品）,64.3,
指数,1989年6月,全国,1211 豚肉（国産品）,66.4,
指数,1989年6月,全国,1221 鶏肉,73.5,
指数,1989年6月,全国,0015 加工肉,92.8,
指数,1989年6月,全国,1252 ハム,103.3,
指数,1989年6月,全国,1261 ソーセージ,90.6,
指数,1989年6月,全国,1271 ベーコン,75.7,
指数,1989年6月,全国,0016 乳卵類,83.8,
指数,1989年6月,全国,0017 牛乳・乳製品,88,
指数,1989年6月,全国,0018 牛乳,86.1,
指数,1989年6月,全国,1303 牛乳,97.5,
指数,1989年6月,全国,0019 乳製品,91.7,
指数,1989年6月,全国,1311 粉ミルク,76,
指数,1989年6月,全国,1333 ヨーグルト,115.2,
指数,1989年6月,全国,1321 バター,75.1,
指数,1989年6月,全国,1331 チーズ（国産品）,67.6,
指数,1989年6月,全国,0020 卵,71.6,
指数,1989年6月,全国,1341 鶏卵,71.6,
指数,1989年6月,全国,0021 野菜・海藻,70.1,
指数,1989年6月,全国,0022 生鮮野菜,69.8,
指数,1989年6月,全国,1401 キャベツ,67.3,
指数,1989年6月,全国,1402 ほうれんそう,56.8,
指数,1989年6月,全国,1403 はくさい,86.4,
指数,1989年6月,全国,1405 ねぎ,101.6,
指数,1989年6月,全国,1406 レタス,73.5,
指数,1989年6月,全国,1407 もやし,89,
指数,1989年6月,全国,1411 さつまいも,87.6,
指数,1989年6月,全国,1412 じゃがいも,52,
指数,1989年6月,全国,1413 さといも,70.5,
指数,1989年6月,全国,1414 だいこん,93.7,
指数,1989年6月,全国,1415 にんじん,73.1,
指数,1989年6月,全国,1416 ごぼう,78.1,
指数,1989年6月,全国,1417 たまねぎ,57.1,
指数,1989年6月,全国,1419 れんこん,94.2,
指数,1989年6月,全国,1420 ながいも,108.7,
指数,1989年6月,全国,1432 さやいんげん,49.2,
指数,1989年6月,全国,1433 かぼちゃ,67.1,
指数,1989年6月,全国,1434 きゅうり,57.9,
指数,1989年6月,全国,1435 なす,77.5,
指数,1989年6月,全国,1436 トマト,62.4,
指数,1989年6月,全国,1437 ピーマン,46.2,
指数,1989年6月,全国,1438 生しいたけ,112,
指数,1989年6月,全国,0023 乾物・加工品類,71.2,
指数,1989年6月,全国,0024 乾物・海藻,57.2,
指数,1989年6月,全国,1453 干ししいたけ,63,
指数,1989年6月,全国,1461 干しのり,79.7,
指数,1989年6月,全国,1462 わかめ,44.8,
指数,1989年6月,全国,1463 こんぶ,48.5,
指数,1989年6月,全国,0025 大豆加工品,84.9,
指数,1989年6月,全国,1471 豆腐,82.2,
指数,1989年6月,全国,1472 油揚げ,83.3,
指数,1989年6月,全国,1473 納豆,87.7,
指数,1989年6月,全国,0026 他の野菜・海藻加工品,70.1,
指数,1989年6月,全国,1481 こんにゃく,95.4,
指数,1989年6月,全国,1482 梅干し,60.7,
指数,1989年6月,全国,1483 だいこん漬,62.4,
指数,1989年6月,全国,1485 こんぶつくだ煮,66.7,
指数,1989年6月,全国,1491 野菜缶詰,101.3,
指数,1989年6月,全国,0027 果物,65.9,
指数,1989年6月,全国,0028 生鮮果物,65,
指数,1989年6月,全国,1502 りんご,85.1,
指数,1989年6月,全国,1515 オレンジ,97.7,
指数,1989年6月,全国,1531 ぶどうＡ,95.9,
指数,1989年6月,全国,1561 すいか,71,
指数,1989年6月,全国,1563 メロン,87.5,
