指数,年月,地域,カテゴリ,数値,単位
指数,1981年1月,全国,0001 総合,75.5,
指数,1981年1月,全国,0002 食料,70,
指数,1981年1月,全国,0003 穀類,81.2,
指数,1981年1月,全国,0004 米類,99.2,
指数,1981年1月,全国,1001 うるち米Ａ,99.1,
指数,1981年1月,全国,1002 うるち米Ｂ,101.1,
指数,1981年1月,全国,0005 パン,67.1,
指数,1981年1月,全国,1021 食パン,70.6,
指数,1981年1月,全国,1022 あんパン,63,
指数,1981年1月,全国,0006 麺類,66.6,
指数,1981年1月,全国,1031 ゆでうどん,69.6,
指数,1981年1月,全国,1041 そうめん,56.8,
指数,1981年1月,全国,1051 カップ麺,65.4,
指数,1981年1月,全国,0007 他の穀類,79.2,
指数,1981年1月,全国,1071 小麦粉,69.1,
指数,1981年1月,全国,1081 もち,84.6,
指数,1981年1月,全国,0008 魚介類,65.3,
指数,1981年1月,全国,0009 生鮮魚介,72.4,
指数,1981年1月,全国,1101 まぐろ,82.6,
指数,1981年1月,全国,1102 あじ,149.2,
指数,1981年1月,全国,1103 いわし,36.6,
指数,1981年1月,全国,1106 さけ,72.5,
指数,1981年1月,全国,1107 さば,41.6,
指数,1981年1月,全国,1108 さんま,48.4,
指数,1981年1月,全国,1110 たい,111,
指数,1981年1月,全国,1111 ぶり,84.1,
指数,1981年1月,全国,1112 いか,55.7,
指数,1981年1月,全国,1113 たこ,65.5,
指数,1981年1月,全国,1114 えび,109.7,
指数,1981年1月,全国,1131 あさり,51.2,
指数,1981年1月,全国,1132 かき（貝）,50,
指数,1981年1月,全国,1133 ほたて貝,83.7,
指数,1981年1月,全国,0010 塩干魚介,61.1,
指数,1981年1月,全国,1141 塩さけ,71.9,
指数,1981年1月,全国,1142 たらこ,69.7,
指数,1981年1月,全国,1143 しらす干し,42.2,
指数,1981年1月,全国,1144 干しあじ,77.1,
指数,1981年1月,全国,1146 煮干し,52.6,
指数,1981年1月,全国,0011 魚肉練製品,56.8,
指数,1981年1月,全国,1151 揚げかまぼこ,54.5,
指数,1981年1月,全国,1152 ちくわ,59.7,
指数,1981年1月,全国,1153 かまぼこ,55.1,
指数,1981年1月,全国,0012 他の魚介加工品,51.2,
指数,1981年1月,全国,1161 かつお節,67.7,
指数,1981年1月,全国,0013 肉類,69.6,
指数,1981年1月,全国,0014 生鮮肉,65.9,
指数,1981年1月,全国,1201 牛肉（国産品）,54.1,
指数,1981年1月,全国,1203 牛肉（輸入品）,89.3,
指数,1981年1月,全国,1211 豚肉（国産品）,63.8,
指数,1981年1月,全国,1221 鶏肉,79.6,
指数,1981年1月,全国,0015 加工肉,87.1,
指数,1981年1月,全国,1252 ハム,97.2,
指数,1981年1月,全国,1261 ソーセージ,85.4,
指数,1981年1月,全国,1271 ベーコン,71.8,
指数,1981年1月,全国,0016 乳卵類,94.3,
指数,1981年1月,全国,0017 牛乳・乳製品,85.4,
指数,1981年1月,全国,0018 牛乳,86.3,
指数,1981年1月,全国,1303 牛乳,102.4,
指数,1981年1月,全国,0019 乳製品,81.1,
指数,1981年1月,全国,1311 粉ミルク,57.7,
指数,1981年1月,全国,1321 バター,69.4,
指数,1981年1月,全国,1331 チーズ（国産品）,62.1,
指数,1981年1月,全国,0020 卵,114.2,
指数,1981年1月,全国,1341 鶏卵,114.2,
指数,1981年1月,全国,0021 野菜・海藻,67.5,
指数,1981年1月,全国,0022 生鮮野菜,74.1,
指数,1981年1月,全国,1401 キャベツ,99.2,
指数,1981年1月,全国,1402 ほうれんそう,60,
指数,1981年1月,全国,1403 はくさい,40.2,
指数,1981年1月,全国,1405 ねぎ,68.4,
指数,1981年1月,全国,1406 レタス,176.2,
指数,1981年1月,全国,1407 もやし,92.4,
指数,1981年1月,全国,1411 さつまいも,54.6,
指数,1981年1月,全国,1412 じゃがいも,46.8,
指数,1981年1月,全国,1413 さといも,23.6,
指数,1981年1月,全国,1414 だいこん,69.7,
指数,1981年1月,全国,1415 にんじん,43.2,
指数,1981年1月,全国,1416 ごぼう,60.2,
指数,1981年1月,全国,1417 たまねぎ,85.6,
指数,1981年1月,全国,1419 れんこん,61.8,
指数,1981年1月,全国,1420 ながいも,82.6,
指数,1981年1月,全国,1433 かぼちゃ,94.5,
指数,1981年1月,全国,1434 きゅうり,78.6,
指数,1981年1月,全国,1435 なす,79.8,
指数,1981年1月,全国,1436 トマト,79.3,
指数,1981年1月,全国,1437 ピーマン,51.1,
指数,1981年1月,全国,1438 生しいたけ,108.9,
指数,1981年1月,全国,0023 乾物・加工品類,58,
指数,1981年1月,全国,0024 乾物・海藻,50.4,
指数,1981年1月,全国,1453 干ししいたけ,53.6,
指数,1981年1月,全国,1461 干しのり,75.6,
指数,1981年1月,全国,1462 わかめ,38.2,
指数,1981年1月,全国,1463 こんぶ,38.1,
指数,1981年1月,全国,0025 大豆加工品,70.4,
指数,1981年1月,全国,1471 豆腐,68.1,
指数,1981年1月,全国,1472 油揚げ,69.9,
指数,1981年1月,全国,1473 納豆,71.4,
指数,1981年1月,全国,0026 他の野菜・海藻加工品,53.1,
指数,1981年1月,全国,1481 こんにゃく,57.3,
指数,1981年1月,全国,1482 梅干し,37.3,
指数,1981年1月,全国,1483 だいこん漬,55.1,
指数,1981年1月,全国,1485 こんぶつくだ煮,52.7,
指数,1981年1月,全国,1491 野菜缶詰,91.9,
指数,1981年1月,全国,0027 果物,52.6,
指数,1981年1月,全国,0028 生鮮果物,51.6,
指数,1981年1月,全国,1502 りんご,74.1,
指数,1981年1月,全国,1511 みかん,35,
指数,1981年1月,全国,1515 オレンジ,151.9,
指数,1981年1月,全国,1581 バナナ,61,
指数,1981年1月,全国,0029 果物加工品,75.7,
指数,1981年1月,全国,0030 油脂・調味料,97.7,
指数,1981年1月,全国,0031 油脂,124.7,
指数,1981年1月,全国,1601 食用油,140.3,
指数,1981年1月,全国,1602 マーガリン,82.3,
指数,1981年1月,全国,0032 調味料,94.6,
指数,1981年1月,全国,1611 食塩,50.6,
指数,1981年1月,全国,1621 しょう油,96.6,
指数,1981年1月,全国,1631 みそ,92.9,
指数,1981年1月,全国,1632 砂糖,134.5,
指数,1981年1月,全国,1633 酢,94.5,
指数,1981年1月,全国,1641 ソース,108.9,
指数,1981年1月,全国,1642 ケチャップ,150.9,
指数,1981年1月,全国,1643 マヨネーズ,101.1,
指数,1981年1月,全国,1652 カレールウ,86.6,
指数,1981年1月,全国,1653 乾燥スープ,63.7,
指数,1981年1月,全国,1654 風味調味料,91.6,
指数,1981年1月,全国,0033 菓子類,65.8,
指数,1981年1月,全国,1701 ようかん,49,
指数,1981年1月,全国,1702 まんじゅう,59.7,
指数,1981年1月,全国,1711 カステラ,66.5,
指数,1981年1月,全国,1712 ケーキ,50.7,
指数,1981年1月,全国,1713 シュークリーム,73.8,
指数,1981年1月,全国,1741 せんべい,81,
指数,1981年1月,全国,1721 ビスケット,60.2,
指数,1981年1月,全国,1783 ポテトチップス,72.9,
指数,1981年1月,全国,1732 キャンデー,73,
指数,1981年1月,全国,1761 チョコレート,113.9,
指数,1981年1月,全国,1782 アイスクリーム,77.2,
指数,1981年1月,全国,1772 落花生,96.4,
指数,1981年1月,全国,1781 チューインガム,72.1,
指数,1981年1月,全国,0034 調理食品,64.2,
指数,1981年1月,全国,0036 他の調理食品,63,
指数,1981年1月,全国,1801 うなぎかば焼き,41.8,
指数,1981年1月,全国,1811 サラダ,48.3,
指数,1981年1月,全国,1821 コロッケ,60.5,
指数,1981年1月,全国,1831 豚カツ,67.4,
指数,1981年1月,全国,1851 冷凍調理コロッケ,77.5,
指数,1981年1月,全国,0037 飲料,98.1,
指数,1981年1月,全国,0038 茶類,92.3,
指数,1981年1月,全国,1902 緑茶,69.7,
指数,1981年1月,全国,1911 紅茶,118.8,
指数,1981年1月,全国,0039 コーヒー・ココア,116.4,
指数,1981年1月,全国,1921 インスタントコーヒー,109.2,
指数,1981年1月,全国,0040 他の飲料,95.4,
指数,1981年1月,全国,1931 果汁入り飲料,103.6,
指数,1981年1月,全国,1941 野菜ジュース,81.5,
指数,1981年1月,全国,1951 炭酸飲料,119.9,
指数,1981年1月,全国,1972 乳酸菌飲料,68.4,
指数,1981年1月,全国,0041 酒類,80,
指数,1981年1月,全国,2003 清酒,88.9,
指数,1981年1月,全国,2011 焼酎,59.6,
指数,1981年1月,全国,2021 ビール,75.7,
指数,1981年1月,全国,2033 ウイスキー,97,
指数,1981年1月,全国,2041 ワイン（国産品）,110.2,
指数,1981年1月,全国,0042 外食,62.1,
指数,1981年1月,全国,0043 一般外食,61.9,
指数,1981年1月,全国,2101 うどん（外食）,50.7,
指数,1981年1月,全国,2102 中華そば（外食）,54.1,
指数,1981年1月,全国,2112 スパゲッティ（外食）,58.1,
指数,1981年1月,全国,2121 すし（外食）Ｂ,57.7,
指数,1981年1月,全国,2132 天丼（外食）,60.9,
指数,1981年1月,全国,2133 カレーライス（外食）,58.5,
指数,1981年1月,全国,2142 豚カツ定食（外食）,68.7,
指数,1981年1月,全国,2141 ハンバーグ（外食）,67,
指数,1981年1月,全国,2161 サンドイッチ（外食）,63.6,
指数,1981年1月,全国,2162 コーヒー（外食）Ａ,62.6,
指数,1981年1月,全国,2171 ビール（外食）,59,
指数,1981年1月,全国,0044 学校給食,66,
指数,1981年1月,全国,2182 学校給食（小学校）,65.2,
指数,1981年1月,全国,2183 学校給食（中学校）,68.2,
指数,1981年1月,全国,0045 住居,65.9,
指数,1981年1月,全国,0046 家賃,66.6,
指数,1981年1月,全国,0047 民営家賃,72,
指数,1981年1月,全国,3000 民営家賃,72,
指数,1981年1月,全国,0048 公営・都市再生機構・公社家賃,55,
指数,1981年1月,全国,3016 公営家賃,58,
指数,1981年1月,全国,3017 都市再生機構・公社家賃,51.7,
指数,1981年1月,全国,0050 持家の帰属家賃,66.2,
指数,1981年1月,全国,3030 持家の帰属家賃,66.2,
指数,1981年1月,全国,0051 設備修繕・維持,61.4,
指数,1981年1月,全国,0052 設備材料,96.2,
指数,1981年1月,全国,3101 システムバス,86.6,
指数,1981年1月,全国,3121 修繕材料,54.8,
指数,1981年1月,全国,0053 工事その他のサービス,54.8,
指数,1981年1月,全国,3151 畳替え代,54.2,
指数,1981年1月,全国,3176 水道工事費,34.3,
指数,1981年1月,全国,3175 塀工事費,51.9,
指数,1981年1月,全国,3174 植木職手間代,45.8,
指数,1981年1月,全国,3171 ふすま張替費,53,
指数,1981年1月,全国,3172 大工手間代,54.4,
指数,1981年1月,全国,3180 火災・地震保険料,74.9,
指数,1981年1月,全国,0054 光熱・水道,84.9,
指数,1981年1月,全国,0056 電気代,111.6,
指数,1981年1月,全国,3500 電気代,111.6,
指数,1981年1月,全国,0057 ガス代,81.7,
指数,1981年1月,全国,3600 都市ガス代,101.8,
指数,1981年1月,全国,3612 プロパンガス,61.5,
指数,1981年1月,全国,0058 他の光熱,82.8,
指数,1981年1月,全国,3701 灯油,85.2,
指数,1981年1月,全国,3810 水道料,47.2,
指数,1981年1月,全国,0060 家具・家事用品,146.1,
指数,1981年1月,全国,0061 家庭用耐久財,377.2,
指数,1981年1月,全国,0062 家事用耐久財,926.5,
指数,1981年1月,全国,4003 電子レンジ,1802.9,
指数,1981年1月,全国,4002 電気炊飯器,419.7,
指数,1981年1月,全国,4011 ガステーブル,173.7,
指数,1981年1月,全国,4021 電気冷蔵庫,2868.3,
指数,1981年1月,全国,4032 電気掃除機,893.8,
指数,1981年1月,全国,4042 電気洗濯機（全自動洗濯機）,1294.6,
指数,1981年1月,全国,0063 冷暖房用器具,332.5,
指数,1981年1月,全国,4072 温風ヒーター,162.7,
指数,1981年1月,全国,0064 一般家具,84.7,
指数,1981年1月,全国,4092 食堂セット,72.9,
指数,1981年1月,全国,0066 室内装備品,140.2,
指数,1981年1月,全国,4121 カーペット,140.6,
指数,1981年1月,全国,4141 カーテン,97.4,
指数,1981年1月,全国,0070 寝具類,114.8,
指数,1981年1月,全国,4201 ベッド,89.4,
